出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","105","3","1218","泰山","3192676.00","4778721.00","7971397.00","2139585.00","2155629.00","4295214.00","3533360.00","23770.00","348875.00","-31043.00","-203876.00","3671086.00","0.00","--","5097.00","3676183.00","0.00","0.00","13680042.00","10.81"
"114/03/26","105","3","1219","福壽","4010963.00","3971459.00","7982422.00","1725631.00","2363262.00","4088893.00","3188256.00","36696.00","621747.00","-1104.00","--","3845595.00","--","--","47934.00","3893529.00","0.00","0.00","0.00","12.06"
"114/03/26","105","3","1220","台榮","1856473.00","1098882.00","2955355.00","395554.00","211133.00","606687.00","1770779.00","1413.00","490627.00","-61682.00","0.00","2201137.00","--","--","147531.00","2348668.00","--","0.00","0.00","12.43"
"114/03/26","105","3","1225","福懋油","4070077.00","2604649.00","6674726.00","1978454.00","1146740.00","3125194.00","2187030.00","121015.00","862661.00","-35721.00","--","3134985.00","--","--","414547.00","3549532.00","--","0.00","0.00","14.33"
"114/03/26","105","3","1227","佳格","15023425.00","6268931.00","21292356.00","7014597.00","466402.00","7480999.00","8798939.00","72397.00","4783567.00","-13264.00","-21182.00","13620457.00","--","--","190900.00","13811357.00","0.00","0.00","6412953.00","15.59"
"114/03/26","105","3","1229","聯華","3820818.00","23777095.00","27597913.00","4377206.00","1174983.00","5552189.00","9109378.00","748262.00","9036330.00","3068645.00","-2393.00","21960222.00","--","--","85502.00","22045724.00","--","0.00","100000.00","24.11"
"114/03/26","105","3","1231","聯華食","2884797.00","3293507.00","6178304.00","1627371.00","1630197.00","3257568.00","1530008.00","72435.00","1266486.00","32253.00","--","2901182.00","--","--","19554.00","2920736.00","--","0.00","0.00","18.96"
"114/03/26","105","3","1232","大統益","4029005.00","598601.00","4627606.00","1016936.00","68610.00","1085546.00","1599749.00","23784.00","1874486.00","0.00","--","3498019.00","--","--","44041.00","3542060.00","0.00","0.00","0.00","21.87"
"114/03/26","105","3","1233","天仁","702825.00","1165395.00","1868220.00","396143.00","124848.00","520991.00","905919.00","54263.00","481479.00","-96525.00","-2754.00","1342382.00","--","--","4847.00","1347229.00","0.00","0.00","60000.00","14.83"
"114/03/26","105","3","1234","黑松","7421566.00","14822119.00","22243685.00","2134356.00","2340093.00","4474449.00","4018711.00","184583.00","13554603.00","11339.00","0.00","17769236.00","--","--","0.00","17769236.00","--","0.00","0.00","44.22"
"114/03/26","105","3","1235","興泰","3193731.00","1136938.00","4330669.00","1045062.00","359206.00","1404268.00","606623.00","41515.00","500863.00","1786935.00","-9953.00","2925983.00","--","--","418.00","2926401.00","--","0.00","1978138.00","49.86"
"114/03/26","105","3","1236","宏亞","719659.00","2437237.00","3156896.00","637793.00","651843.00","1289636.00","1083425.00","33396.00","358423.00","392016.00","0.00","1867260.00","--","--","0.00","1867260.00","0.00","0.00","0.00","17.23"
"114/03/26","105","3","1256","鮮活果汁-KY","1214771.00","612611.00","1827382.00","803067.00","105740.00","908807.00","271656.00","60109.00","599884.00","-16715.00","--","914934.00","--","--","3641.00","918575.00","--","0.00","0.00","33.68"
"114/03/26","105","3","1301","台塑","151529261.00","270116542.00","421645803.00","71273866.00","64475931.00","135749797.00","63657408.00","11443654.00","152069670.00","58725274.00","--","285896006.00","--","--","--","285896006.00","0.00","0.00","0.00","44.91"
"114/03/26","105","3","1303","南亞","211592648.00","294579219.00","506171867.00","80593086.00","99750186.00","180343272.00","79308216.00","24999669.00","165687560.00","43085131.00","--","313080576.00","--","--","12748019.00","325828595.00","0.00","0.00","0.00","39.48"
"114/03/26","105","3","1304","台聚","32496821.00","28275066.00","60771887.00","15768675.00","13604901.00","29373576.00","11426024.00","216135.00","6344669.00","-104237.00","-475606.00","17406985.00","--","--","13991326.00","31398311.00","--","0.00","111943075.00","16.89"
"114/03/26","105","3","1305","華夏","5928894.00","6033171.00","11962065.00","2022305.00","2760222.00","4782527.00","4776695.00","8221.00","2035076.00","26762.00","0.00","6846754.00","0.00","--","332784.00","7179538.00","0.00","0.00","0.00","14.33"
"114/03/26","105","3","1307","三芳","8373267.00","6266369.00","14639636.00","3456174.00","2759128.00","6215302.00","3978181.00","137866.00","4161878.00","146409.00","--","8424334.00","--","--","--","8424334.00","--","0.00","0.00","21.18"
"114/03/26","105","3","1308","亞聚","5735300.00","8361552.00","14096852.00","2231063.00","2802953.00","5034016.00","5030240.00","14046.00","3960740.00","57810.00","0.00","9062836.00","--","--","0.00","9062836.00","0.00","0.00","0.00","18.02"
"114/03/26","105","3","1309","台達化","4890999.00","3527803.00","8418802.00","3302372.00","1803896.00","5106268.00","3276518.00","469.00","-51124.00","86671.00","--","3312534.00","--","--","--","3312534.00","0.00","0.00","0.00","10.11"
"114/03/26","105","3","1310","台苯","3775425.00","6768542.00","10543967.00","2287564.00","1264087.00","3551651.00","5278698.00","70359.00","1614071.00","-362420.00","0.00","6600708.00","--","--","391608.00","6992316.00","0.00","0.00","0.00","12.50"
"114/03/26","105","3","1312","國喬","6832533.00","16843016.00","23675549.00","2728291.00","1223362.00","3951653.00","9266203.00","123604.00","7302699.00","745232.00","-199604.00","17238134.00","--","--","2485762.00","19723896.00","0.00","0.00","8254473.00","18.77"
"114/03/26","105","3","1313","聯成","15649008.00","20541403.00","36190411.00","8927525.00","9361624.00","18289149.00","11712366.00","1111644.00","4196085.00","1248719.00","-367552.00","17901262.00","--","--","--","17901262.00","0.00","0.00","38417000.00","15.80"
"114/03/26","105","3","1314","中石化","16439574.00","60086054.00","76525628.00","6245944.00","18855918.00","25101862.00","23199897.00","18141.00","29654252.00","-1658276.00","--","51214014.00","--","--","209752.00","51423766.00","0.00","0.00","0.00","22.08"
"114/03/26","105","3","1315","達新","4281821.00","5150483.00","9432304.00","1464871.00","994211.00","2459082.00","1980000.00","78348.00","3689699.00","1327430.00","-118879.00","6956598.00","0.00","--","16624.00","6973222.00","0.00","0.00","7137000.00","36.45"
"114/03/26","105","3","1316","上曜","3225193.00","697919.00","3923112.00","1516559.00","639751.00","2156310.00","1699079.00","93560.00","-650225.00","-2578.00","-23399.00","1116437.00","0.00","--","650365.00","1766802.00","0.00","0.00","9269000.00","6.95"
"114/03/26","105","3","1319","東陽","9632825.00","25698833.00","35331658.00","7998741.00","7810489.00","15809230.00","5914771.00","4149257.00","8581503.00","-86727.00","--","18558804.00","--","--","963624.00","19522428.00","--","0.00","0.00","31.38"
"114/03/26","105","3","1321","大洋","1499309.00","9413073.00","10912382.00","1136313.00","4791684.00","5927997.00","2272283.00","7792.00","2781551.00","-41052.00","-36189.00","4984385.00","--","--","--","4984385.00","0.00","0.00","6542716.00","22.59"
"114/03/26","105","3","1323","永裕","2191650.00","1524824.00","3716474.00","526770.00","1232345.00","1759115.00","912745.00","56424.00","786267.00","-31307.00","-2813.00","1721316.00","--","--","236043.00","1957359.00","0.00","0.00","391086.00","18.94"
"114/03/26","105","3","1324","地球","914240.00","400188.00","1314428.00","259153.00","63589.00","322742.00","751219.00","0.00","242475.00","-2008.00","0.00","991686.00","--","--","0.00","991686.00","0.00","0.00","0.00","13.20"
"114/03/26","105","3","1325","恆大","1124847.00","919437.00","2044284.00","51883.00","65741.00","117624.00","1003308.00","3318.00","843883.00","-6959.00","--","1843550.00","--","--","83110.00","1926660.00","0.00","0.00","0.00","18.37"
"114/03/26","105","3","1326","台化","212913462.00","296537763.00","509451225.00","72137131.00","90420484.00","162557615.00","58611863.00","8826543.00","152831387.00","73332887.00","-360572.00","293242108.00","--","--","53651502.00","346893610.00","0.00","0.00","18535610.00","50.19"
"114/03/26","105","3","1337","再生-KY","4123913.00","6930513.00","11054426.00","1010277.00","66728.00","1077005.00","2653681.00","2955669.00","4366496.00","1575.00","--","9977421.00","--","--","--","9977421.00","--","0.00","0.00","38.44"
"114/03/26","105","3","1338","廣華-KY","5302267.00","3547623.00","8849890.00","2144760.00","381767.00","2526527.00","838400.00","2787090.00","2561206.00","-110744.00","0.00","6075952.00","--","--","247411.00","6323363.00","0.00","0.00","0.00","72.47"
"114/03/26","105","3","1339","昭輝","1775447.00","4167007.00","5942454.00","1458141.00","1367087.00","2825228.00","741389.00","1166414.00","976728.00","-9386.00","0.00","2875145.00","--","--","242081.00","3117226.00","--","0.00","0.00","38.78"
"114/03/26","105","3","1340","勝悅-KY","5537098.00","862116.00","6399214.00","532073.00","6793.00","538866.00","1148932.00","2540814.00","2333745.00","-163143.00","--","5860348.00","--","--","--","5860348.00","--","0.00","0.00","51.01"
"114/03/26","105","3","1402","遠東新","110953054.00","406233817.00","517186871.00","101881893.00","164930448.00","266812341.00","53528751.00","2856283.00","135468063.00","-1944827.00","-25063.00","189883207.00","--","--","60491323.00","250374530.00","--","0.00","779000.00","35.48"
"114/03/26","105","3","1410","南染","693636.00","809953.00","1503589.00","94391.00","176383.00","270774.00","720000.00","21784.00","456009.00","-17707.00","--","1180086.00","--","--","52729.00","1232815.00","0.00","0.00","0.00","16.39"
"114/03/26","105","3","1413","宏洲","814766.00","1481556.00","2296322.00","524643.00","972517.00","1497160.00","1321124.00","0.00","-521962.00","0.00","0.00","799162.00","--","--","0.00","799162.00","--","0.00","0.00","6.05"
"114/03/26","105","3","1414","東和","792258.00","3911793.00","4704051.00","888567.00","785932.00","1674499.00","2200000.00","0.00","959741.00","-130189.00","0.00","--","--","--","--","3029552.00","--","0.00","0.00","13.77"
"114/03/26","105","3","1416","廣豐","3532221.00","7113967.00","10646188.00","2555414.00","2931963.00","5487377.00","2059357.00","171680.00","2689586.00","219974.00","0.00","5140597.00","--","--","18214.00","5158811.00","0.00","0.00","0.00","24.96"
"114/03/26","105","3","1417","嘉裕","3032137.00","2212316.00","5244453.00","1154150.00","132719.00","1286869.00","3798837.00","--","-201356.00","360103.00","--","3957584.00","--","--","--","3957584.00","--","0.00","0.00","10.42"
"114/03/26","105","3","1418","東華","423323.00","1315364.00","1738687.00","1022576.00","339122.00","1361698.00","1319276.00","8005.00","-776381.00","-75271.00","-98717.00","376912.00","--","--","77.00","376989.00","0.00","0.00","8733000.00","3.06"
"114/03/26","105","3","1419","新紡","2109233.00","9639163.00","11748396.00","3573785.00","856827.00","4430612.00","3000413.00","1889.00","1914016.00","2357709.00","-13174.00","7260853.00","0.00","--","56931.00","7317784.00","0.00","0.00","803829.00","24.26"
"114/03/26","105","3","1423","利華","1403373.00","1393647.00","2797020.00","21432.00","201690.00","223122.00","1730000.00","122705.00","405542.00","315651.00","0.00","--","--","--","--","2573898.00","--","0.00","0.00","14.88"
"114/03/26","105","3","1432","大魯閣","1118507.00","6129468.00","7247975.00","1918085.00","2700655.00","4618740.00","1714376.00","685396.00","-211068.00","46785.00","-70174.00","2165315.00","--","--","463920.00","2629235.00","0.00","0.00","3500000.00","12.89"
"114/03/26","105","3","1434","福懋","22166265.00","62049983.00","84216248.00","9221028.00","12913218.00","22134246.00","16846646.00","22225.00","12803578.00","29074136.00","-21501.00","58725084.00","--","--","3356918.00","62082002.00","0.00","0.00","2473228.00","34.91"
"114/03/26","105","3","1435","中福","402831.00","708144.00","1110975.00","6170.00","169674.00","175844.00","1397801.00","1302.00","-304681.00","0.00","-159275.00","935147.00","--","--","-16.00","935131.00","--","0.00","14424000.00","7.46"
"114/03/26","105","3","1436","華友聯","5969257.00","373171.00","6342428.00","3199794.00","867877.00","4067671.00","759000.00","245201.00","1270556.00","0.00","--","2274757.00","--","--","--","2274757.00","0.00","0.00","0.00","29.97"
"114/03/26","105","3","1437","勤益控","1495188.00","7808567.00","9303755.00","2590598.00","1700561.00","4291159.00","1981899.00","323713.00","2602275.00","125213.00","-48708.00","4984392.00","--","--","28204.00","5012596.00","0.00","0.00","2303000.00","25.45"
"114/03/26","105","3","1438","三地開發","580379.00","35839.00","616218.00","1655.00","68800.00","70455.00","1024115.00","81330.00","-559682.00","0.00","0.00","--","--","--","--","545763.00","--","0.00","0.00","5.33"
"114/03/26","105","3","1439","雋揚","1345985.00","755081.00","2101066.00","14768.00","149610.00","164378.00","920000.00","8686.00","1008002.00","0.00","0.00","--","--","--","--","1936688.00","0.00","0.00","0.00","21.05"
"114/03/26","105","3","1440","南紡","7847203.00","32293019.00","40140222.00","7493911.00","7274494.00","14768405.00","16568159.00","75112.00","7617606.00","645603.00","--","24906480.00","--","--","465337.00","25371817.00","0.00","0.00","0.00","15.03"
"114/03/26","105","3","1441","大東","762788.00","2356506.00","3119294.00","1042755.00","1474359.00","2517114.00","897991.00","16841.00","-302896.00","-9756.00","0.00","602180.00","--","--","--","602180.00","0.00","0.00","0.00","6.71"
"114/03/26","105","3","1442","名軒","12370278.00","726109.00","13096387.00","4461033.00","3366701.00","7827734.00","2688355.00","912643.00","1663110.00","4545.00","--","5268653.00","--","--","--","5268653.00","--","0.00","0.00","19.60"
"114/03/26","105","3","1443","立益物流","1413295.00","2911448.00","4324743.00","2461655.00","1061612.00","3523267.00","1353430.00","701.00","-248574.00","-26694.00","-9056.00","1069807.00","--","--","-268331.00","801476.00","0.00","0.00","460610.00","7.93"
"114/03/26","105","3","1444","力麗","8190821.00","11107703.00","19298524.00","7474893.00","473871.00","7948764.00","9573029.00","69500.00","925271.00","22136.00","-28470.00","10561466.00","--","--","788294.00","11349760.00","--","0.00","10774028.00","11.16"
"114/03/26","105","3","1445","大宇","1006089.00","1198150.00","2204239.00","139645.00","151430.00","291075.00","1386670.00","172064.00","319009.00","35421.00","0.00","1913164.00","--","--","0.00","1913164.00","0.00","0.00","0.00","13.80"
"114/03/26","105","3","1446","宏和","3172892.00","676794.00","3849686.00","2048596.00","23499.00","2072095.00","1377095.00","268134.00","164563.00","-32201.00","0.00","1777591.00","--","--","0.00","1777591.00","0.00","0.00","0.00","12.91"
"114/03/26","105","3","1447","力鵬","11560648.00","10609692.00","22170340.00","9484968.00","2505876.00","11990844.00","9144872.00","97224.00","1169349.00","-529915.00","-357738.00","9523792.00","--","--","655704.00","10179496.00","--","0.00","82948106.00","11.45"
"114/03/26","105","3","1449","佳和","2228462.00","3037020.00","5265482.00","2070760.00","2285720.00","4356480.00","1200000.00","44107.00","-966331.00","394623.00","-14290.00","658109.00","--","--","250893.00","909002.00","--","0.00","317686.00","5.50"
"114/03/26","105","3","1451","年興","7305615.00","5637026.00","12942641.00","1754002.00","1425718.00","3179720.00","4000000.00","410589.00","5466495.00","-180109.00","--","9696975.00","--","--","65946.00","9762921.00","--","0.00","0.00","24.24"
"114/03/26","105","3","1452","宏益","1375533.00","1178054.00","2553587.00","139776.00","55680.00","195456.00","1326414.00","151915.00","864075.00","15727.00","--","2358131.00","--","--","--","2358131.00","0.00","0.00","0.00","17.78"
"114/03/26","105","3","1453","大將","735370.00","430489.00","1165859.00","100970.00","54910.00","155880.00","896747.00","2762.00","99054.00","-1077.00","--","997486.00","--","--","12493.00","1009979.00","--","0.00","0.00","11.12"
"114/03/26","105","3","1454","台富","1203410.00","992417.00","2195827.00","435140.00","91043.00","526183.00","1403098.00","70951.00","153397.00","119215.00","-77032.00","1669629.00","--","--","15.00","1669644.00","--","0.00","7714103.00","12.59"
"114/03/26","105","3","1455","集盛","4274670.00","6854687.00","11129357.00","3360399.00","321016.00","3681415.00","6117634.00","360356.00","970023.00","-71.00","--","7447942.00","--","--","--","7447942.00","--","0.00","0.00","12.17"
"114/03/26","105","3","1456","怡華","2911443.00","2010310.00","4921753.00","1836428.00","2030545.00","3866973.00","937200.00","18377.00","70999.00","28204.00","--","1054780.00","--","--","--","1054780.00","0.00","0.00","0.00","11.25"
"114/03/26","105","3","1457","宜進","2315917.00","9226117.00","11542034.00","1794480.00","3313981.00","5108461.00","3351640.00","326769.00","379797.00","83465.00","-284322.00","3857349.00","--","--","2576224.00","6433573.00","0.00","0.00","72762089.00","14.70"
"114/03/26","105","3","1459","聯發","3190936.00","3922741.00","7113677.00","2206784.00","1546906.00","3753690.00","3586289.00","251179.00","727986.00","-842988.00","-513573.00","3208893.00","--","--","151094.00","3359987.00","0.00","0.00","41144531.00","10.11"
"114/03/26","105","3","1460","宏遠","5922076.00","3981838.00","9903914.00","3579783.00","1623387.00","5203170.00","4711891.00","89004.00","421607.00","-56092.00","-465679.00","4700731.00","--","--","13.00","4700744.00","--","0.00","33706585.00","10.74"
"114/03/26","105","3","1463","強盛新","2581725.00","1124916.00","3706641.00","1590272.00","98108.00","1688380.00","1732684.00","135105.00","192987.00","-18371.00","-124693.00","1917712.00","--","--","100549.00","2018261.00","0.00","0.00","11447523.00","11.85"
"114/03/26","105","3","1464","得力","5286719.00","4111951.00","9398670.00","4338311.00","268761.00","4607072.00","2776816.00","862198.00","651286.00","-120505.00","-12681.00","4157114.00","--","--","634484.00","4791598.00","--","0.00","1090005.00","15.03"
"114/03/26","105","3","1465","偉全","1870133.00","733300.00","2603433.00","356384.00","38777.00","395161.00","1036073.00","353488.00","303925.00","21431.00","--","1714917.00","--","--","493355.00","2208272.00","--","0.00","0.00","16.55"
"114/03/26","105","3","1466","聚隆","1533991.00","2041939.00","3575930.00","1337668.00","467029.00","1804697.00","1111573.00","451883.00","207777.00","0.00","0.00","1771233.00","0.00","--","0.00","1771233.00","0.00","0.00","0.00","15.93"
"114/03/26","105","3","1467","南緯","3952195.00","2795124.00","6747319.00","2735732.00","1403713.00","4139445.00","2102622.00","139960.00","425807.00","-474023.00","--","2194366.00","--","--","413508.00","2607874.00","0.00","0.00","0.00","10.44"
"114/03/26","105","3","1468","昶和","1217933.00","1195616.00","2413549.00","709126.00","562835.00","1271961.00","1604053.00","26753.00","-593751.00","61228.00","--","1098283.00","--","--","43305.00","1141588.00","--","0.00","0.00","6.85"
"114/03/26","105","3","1470","大統新創","648529.00","389040.00","1037569.00","93087.00","9606.00","102693.00","857670.00","6918.00","95057.00","-24769.00","--","--","--","--","--","934876.00","--","0.00","0.00","10.90"
"114/03/26","105","3","1471","首利","984202.00","1348392.00","2332594.00","423751.00","4761.00","428512.00","2014677.00","44292.00","-248992.00","94105.00","--","1904082.00","--","--","--","1904082.00","0.00","0.00","0.00","9.45"
"114/03/26","105","3","1472","三洋實業","447056.00","528523.00","975579.00","540835.00","47613.00","588448.00","741500.00","0.00","-344572.00","-9706.00","-91.00","387131.00","--","--","0.00","387131.00","--","0.00","3200.00","5.22"
"114/03/26","105","3","1473","台南","4361010.00","2443654.00","6804664.00","1940090.00","671560.00","2611650.00","1471778.00","867528.00","1673574.00","28456.00","-24666.00","4016670.00","--","--","176344.00","4193014.00","0.00","28000.00","932000.00","27.47"
"114/03/26","105","3","1474","弘裕","1876457.00","1373332.00","3249789.00","1253247.00","169198.00","1422445.00","1298970.00","5887.00","532989.00","-10502.00","--","1827344.00","--","--","--","1827344.00","0.00","0.00","0.00","14.07"
"114/03/26","105","3","1475","業旺","246275.00","40981.00","287256.00","131148.00","5218.00","136366.00","525168.00","188125.00","-355498.00","869.00","--","358664.00","--","--","-207774.00","150890.00","0.00","0.00","0.00","6.83"
"114/03/26","105","3","1476","儒鴻","11861274.00","6781818.00","18643092.00","4685835.00","322688.00","5008523.00","2689874.00","3769437.00","7138719.00","36539.00","--","13634569.00","--","--","0.00","13634569.00","0.00","0.00","0.00","50.69"
"114/03/26","105","3","1477","聚陽","6156236.00","5608157.00","11764393.00","3113848.00","181286.00","3295134.00","2067152.00","3402318.00","2813481.00","53034.00","--","8335985.00","0.00","--","133274.00","8469259.00","0.00","0.00","0.00","40.33"
"114/03/26","105","3","1503","士電","14186838.00","22055893.00","36242731.00","11014168.00","3420974.00","14435142.00","5209722.00","2584303.00","13529163.00","13755.00","--","21336943.00","--","--","470646.00","21807589.00","--","0.00","0.00","40.96"
"114/03/26","105","3","1504","東元","44166476.00","47962685.00","92129161.00","18061656.00","18458818.00","36520474.00","20026929.00","7651388.00","20383033.00","2037735.00","-321563.00","49777522.00","--","--","5831165.00","55608687.00","0.00","0.00","22443022.00","25.14"
"114/03/26","105","3","1506","正道","1409984.00","1213331.00","2623315.00","374892.00","918264.00","1293156.00","1222557.00","122866.00","-15326.00","-90604.00","--","1239493.00","--","--","90666.00","1330159.00","--","0.00","0.00","10.14"
"114/03/26","105","3","1512","瑞利","2048179.00","2245624.00","4293803.00","1781035.00","1196105.00","2977140.00","1818025.00","--","-488914.00","-89505.00","--","1239606.00","--","--","77057.00","1316663.00","--","0.00","0.00","6.82"
"114/03/26","105","3","1513","中興電","8983024.00","5720094.00","14703118.00","5634560.00","1528385.00","7162945.00","4200000.00","399682.00","2667018.00","143924.00","-116880.00","7293744.00","--","--","246429.00","7540173.00","0.00","0.00","9038676.00","17.75"
"114/03/26","105","3","1514","亞力","3191141.00","1839871.00","5031012.00","1961613.00","339769.00","2301382.00","2010670.00","61299.00","647074.00","-1609.00","-41616.00","2675818.00","--","--","53812.00","2729630.00","--","0.00","2362712.00","13.47"
"114/03/26","105","3","1515","力山","2944639.00","2601757.00","5546396.00","2665824.00","536310.00","3202134.00","1814735.00","433.00","494792.00","9857.00","--","2319817.00","--","--","24445.00","2344262.00","0.00","0.00","0.00","12.78"
"114/03/26","105","3","1516","川飛","279211.00","73045.00","352256.00","9546.00","20.00","9566.00","293040.00","20185.00","29465.00","0.00","0.00","--","--","--","--","342690.00","0.00","0.00","0.00","14.70"
"114/03/26","105","3","1517","利奇","3004735.00","1870254.00","4874989.00","778890.00","594801.00","1373691.00","2278250.00","60505.00","1083738.00","-30919.00","--","3391574.00","--","--","109724.00","3501298.00","--","0.00","0.00","14.89"
"114/03/26","105","3","1519","華城","5046812.00","2094503.00","7141315.00","2810274.00","1062582.00","3872856.00","2610585.00","1033.00","651194.00","1807.00","--","3264619.00","--","--","3840.00","3268459.00","--","0.00","0.00","12.51"
"114/03/26","105","3","1521","大億","1984970.00","1495228.00","3480198.00","1488622.00","260666.00","1749288.00","762300.00","60472.00","920295.00","-12157.00","--","1730910.00","--","--","--","1730910.00","--","0.00","0.00","22.71"
"114/03/26","105","3","1522","堤維西","8262183.00","11140638.00","19402821.00","7280139.00","5608100.00","12888239.00","3128979.00","1324176.00","1704786.00","-89232.00","-5996.00","6062713.00","--","--","451869.00","6514582.00","0.00","0.00","939707.00","19.43"
"114/03/26","105","3","1524","耿鼎","1294584.00","3303052.00","4597636.00","1762760.00","827011.00","2589771.00","1796852.00","0.00","211434.00","-421.00","0.00","2007865.00","0.00","--","0.00","2007865.00","0.00","0.00","0.00","11.17"
"114/03/26","105","3","1525","江申","802975.00","3503056.00","4306031.00","634321.00","200823.00","835144.00","734001.00","1251.00","2843913.00","-108278.00","--","3470887.00","--","--","--","3470887.00","0.00","0.00","0.00","47.29"
"114/03/26","105","3","1526","日馳","873702.00","503281.00","1376983.00","486125.00","259499.00","745624.00","500000.00","--","133837.00","-2478.00","--","631359.00","0.00","--","0.00","631359.00","--","0.00","0.00","12.63"
"114/03/26","105","3","1527","鑽全","13958088.00","1212442.00","15170530.00","11547544.00","256438.00","11803982.00","1379606.00","305.00","2177592.00","-190955.00","0.00","--","--","--","--","3366548.00","--","0.00","0.00","24.40"
"114/03/26","105","3","1528","恩德","3456538.00","1315278.00","4771816.00","1849777.00","628426.00","2478203.00","1800000.00","319573.00","227024.00","-42636.00","-34972.00","2268989.00","--","--","24624.00","2293613.00","--","0.00","3669000.00","12.87"
"114/03/26","105","3","1529","樂事綠能","123543.00","308539.00","432082.00","141226.00","2501.00","143727.00","2997089.00","0.00","-2713226.00","0.00","0.00","283863.00","0.00","--","4492.00","288355.00","--","0.00","0.00","0.95"
"114/03/26","105","3","1530","亞崴","4114894.00","2160423.00","6275317.00","2736944.00","744027.00","3480971.00","965942.00","250067.00","1421458.00","-18084.00","--","2619383.00","--","--","174963.00","2794346.00","0.00","0.00","0.00","27.12"
