出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","102","3","2880","華南金","23718651.00","-780137.00","-677222.00","122300.00","22383592.00","90088317.00","112471909.00"
"114/03/26","102","3","2881","富邦金","-34764846.00","-9890268.00","28758247.00","440386.00","-15456481.00","241344687.00","225888206.00"
"114/03/26","102","3","2882","國泰金","160645763.00","-172297505.00","20407667.00","407870.00","9163795.00","395954121.00","405117916.00"
"114/03/26","102","3","2883","凱基金","43735103.00","-21453744.00","15351140.00","181402.00","37813901.00","66426298.00","104240199.00"
"114/03/26","102","3","2884","玉山金","-6554523.00","-407264.00","-1606324.00","712731.00","-7855380.00","28552562.00","20697182.00"
"114/03/26","102","3","2885","元大金","2897596.00","-1184591.00","-4028263.00","330093.00","-1985165.00","101275238.00","99290073.00"
"114/03/26","102","3","2886","兆豐金","-39633503.00","-248828.00","-66680199.00","153274.00","-106409256.00","315710144.00","209300888.00"
"114/03/26","102","3","2887","台新金","292183.00","-94789.00","16725094.00","235920.00","17158408.00","107625114.00","124783522.00"
"114/03/26","102","3","2888","新光金","82254650.00","-99453420.00","-3315316.00","330504.00","-20183582.00","65485403.00","45301821.00"
"114/03/26","102","3","2889","國票金","-5796856.00","196565.00","5657676.00","--","57385.00","1727485.00","1784870.00"
"114/03/26","102","3","2890","永豐金","2264080.00","-6682661.00","3784215.00","-7200.00","-641566.00","72693336.00","72051770.00"
"114/03/26","102","3","2891","中信金","1749778.00","-1936539.00","18309387.00","-835676.00","17286950.00","121986399.00","139273349.00"
"114/03/26","102","3","2892","第一金","31399431.00","-1963685.00","1636144.00","560171.00","31632061.00","136430306.00","168062367.00"
"114/03/26","102","3","5880","合庫金","-2629514.00","-5286637.00","-9915487.00","545129.00","-17286509.00","409269590.00","391983081.00"
