出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","105","2","1313","聯成","19287613.00","18232726.00","1054887.00","--","--","1054887.00","813193.00","--","241694.00","184841.00","426535.00","90315.00","336220.00","--","--","336220.00","-534680.00","--","-198460.00","336220.00","0.00","--","-198460.00","--","0.00","0.29"
"114/03/26","105","2","1314","中石化","11481844.00","12235115.00","-753271.00","443.00","682.00","-753032.00","596079.00","--","-1349111.00","-45337.00","-1394448.00","26894.00","-1421342.00","--","--","-1421342.00","-331650.00","--","-1752992.00","-1417279.00","--","-4063.00","-1748929.00","--","-4063.00","-0.61"
"114/03/26","105","2","1315","達新","1371267.00","1099380.00","271887.00","--","--","271887.00","221092.00","--","50795.00","-2005.00","48790.00","6929.00","41861.00","--","--","41861.00","8631.00","--","50492.00","42602.00","--","-741.00","51415.00","--","-923.00","0.22"
"114/03/26","105","2","1316","上曜","272257.00","212522.00","59735.00","--","--","59735.00","120526.00","--","-60791.00","1279.00","-59512.00","1817.00","-61329.00","--","--","-61329.00","1059.00","--","-60270.00","-67595.00","--","6266.00","-65061.00","--","4791.00","-0.42"
"114/03/26","105","2","1319","東陽","11800924.00","8827390.00","2973534.00","--","291.00","2973825.00","1588686.00","--","1385139.00","103728.00","1488867.00","325985.00","1162882.00","--","--","1162882.00","-282881.00","--","880001.00","1129210.00","--","33672.00","884308.00","--","-4307.00","1.91"
"114/03/26","105","2","1321","大洋","2132214.00","1954040.00","178174.00","--","--","178174.00","177359.00","--","815.00","17672.00","18487.00","0.00","18487.00","--","--","18487.00","-16138.00","--","2349.00","18487.00","--","--","2349.00","--","--","0.08"
"114/03/26","105","2","1323","永裕","1542810.00","1133483.00","409327.00","--","--","409327.00","199296.00","27.00","210058.00","15418.00","225476.00","64781.00","160695.00","0.00","--","160695.00","-43246.00","--","117449.00","131640.00","--","29055.00","88610.00","--","28839.00","1.45"
"114/03/26","105","2","1324","地球","614063.00","468166.00","145897.00","--","--","145897.00","101456.00","--","44441.00","4834.00","49275.00","10333.00","38942.00","--","--","38942.00","-8053.00","--","30889.00","38942.00","--","0.00","30889.00","--","0.00","0.52"
"114/03/26","105","2","1325","恆大","509366.00","386465.00","122901.00","--","--","122901.00","36302.00","--","86599.00","-4818.00","81781.00","15931.00","65850.00","--","--","65850.00","-13215.00","--","52635.00","65919.00","--","-69.00","56225.00","--","-3590.00","0.66"
"114/03/26","105","2","1326","台化","157074034.00","131822623.00","25251411.00","--","--","25251411.00","7085981.00","--","18165430.00","7282839.00","25448269.00","3324000.00","22124269.00","--","--","22124269.00","-2070171.00","--","20054098.00","20042129.00","--","2082140.00","16630055.00","--","3424043.00","3.43"
"114/03/26","105","2","1337","再生-KY","2750736.00","2112045.00","638691.00","--","--","638691.00","260975.00","--","377716.00","-7967.00","369749.00","113699.00","256050.00","--","--","256050.00","-314248.00","--","-58198.00","256050.00","--","--","-58198.00","--","--","0.98"
"114/03/26","105","2","1338","廣華-KY","3679707.00","2671976.00","1007731.00","--","--","1007731.00","573489.00","--","434242.00","-32852.00","401390.00","88617.00","312773.00","--","--","312773.00","-302775.00","--","9998.00","331800.00","--","-19027.00","44140.00","--","-34142.00","3.96"
"114/03/26","105","2","1339","昭輝","1138516.00","815078.00","323438.00","--","--","323438.00","146597.00","0.00","176841.00","-40844.00","135997.00","36577.00","99420.00","0.00","--","99420.00","-30608.00","--","68812.00","105859.00","--","-6439.00","79517.00","--","-10705.00","1.43"
"114/03/26","105","2","1340","勝悅-KY","1583063.00","1037739.00","545324.00","--","--","545324.00","48097.00","--","497227.00","32319.00","529546.00","83748.00","445798.00","--","--","445798.00","-182437.00","--","263361.00","445798.00","--","--","263361.00","--","--","3.88"
"114/03/26","105","2","1402","遠東新","106563580.00","80534621.00","26028959.00","--","278.00","26029237.00","17943633.00","--","8085604.00","-295657.00","7789947.00","1711799.00","6078148.00","--","--","6078148.00","-4293131.00","--","1785017.00","2559613.00","--","3518535.00","-1570521.00","--","3355538.00","0.51"
"114/03/26","105","2","1410","南染","312852.00","190098.00","122754.00","--","--","122754.00","41397.00","--","81357.00","1710.00","83067.00","14709.00","68358.00","--","--","68358.00","-274.00","--","68084.00","61757.00","--","6601.00","61483.00","--","6601.00","0.86"
"114/03/26","105","2","1413","宏洲","991376.00","981844.00","9532.00","--","--","9532.00","23540.00","--","-14008.00","-4503.00","-18511.00","0.00","-18511.00","--","--","-18511.00","0.00","--","-18511.00","-18511.00","--","0.00","-18511.00","--","0.00","-0.14"
"114/03/26","105","2","1414","東和","470750.00","441569.00","29181.00","--","--","29181.00","35006.00","--","-5825.00","543.00","-5282.00","579.00","-5861.00","--","--","-5861.00","18898.00","--","13037.00","--","--","--","--","--","--","-0.03"
"114/03/26","105","2","1416","廣豐","3356984.00","2384967.00","972017.00","--","--","972017.00","531120.00","--","440897.00","718079.00","1158976.00","22177.00","1136799.00","--","--","1136799.00","-151877.00","--","984922.00","1137021.00","--","-222.00","985144.00","--","-222.00","4.31"
"114/03/26","105","2","1417","嘉裕","1576910.00","1271557.00","305353.00","--","--","305353.00","515447.00","--","-210094.00","141917.00","-68177.00","-41389.00","-26788.00","--","--","-26788.00","-131178.00","--","-157966.00","-26788.00","--","--","-157966.00","--","--","-0.07"
"114/03/26","105","2","1418","東華","889849.00","847778.00","42071.00","--","--","42071.00","87060.00","--","-44989.00","-9103.00","-54092.00","2159.00","-56251.00","--","--","-56251.00","-1317.00","--","-57568.00","-56239.00","--","-12.00","-57556.00","--","-12.00","-0.46"
"114/03/26","105","2","1419","新紡","613975.00","469340.00","144635.00","--","--","144635.00","157761.00","--","-13126.00","-18059.00","-31185.00","-4008.00","-27177.00","--","--","-27177.00","-5753.00","--","-32930.00","-22776.00","--","-4401.00","-28529.00","--","-4401.00","-0.08"
"114/03/26","105","2","1423","利華","329539.00","304480.00","25059.00","--","--","25059.00","18350.00","--","6709.00","1183.00","7892.00","-1408.00","9300.00","--","--","9300.00","-17781.00","--","-8481.00","--","--","--","--","--","--","0.05"
"114/03/26","105","2","1432","大魯閣","385906.00","91261.00","294645.00","--","--","294645.00","468689.00","--","-174044.00","135693.00","-38351.00","1788.00","-40139.00","71059.00","--","30920.00","-2942.00","--","27978.00","52001.00","--","-21081.00","49059.00","--","-21081.00","0.32"
"114/03/26","105","2","1434","福懋","20792739.00","17556611.00","3236128.00","--","--","3236128.00","1437468.00","--","1798660.00","-153008.00","1645652.00","406785.00","1238867.00","--","--","1238867.00","2860331.00","--","4099198.00","1078364.00","--","160503.00","3909634.00","--","189564.00","0.64"
"114/03/26","105","2","1435","中福","12906.00","1282.00","11624.00","0.00","0.00","11624.00","16581.00","--","-4957.00","-1583.00","-6540.00","0.00","-6540.00","--","--","-6540.00","0.00","--","-6540.00","-6540.00","--","0.00","-6540.00","0.00","0.00","-0.05"
"114/03/26","105","2","1436","華友聯","495006.00","377983.00","117023.00","--","--","117023.00","56673.00","--","60350.00","-38408.00","21942.00","5451.00","16491.00","--","--","16491.00","--","--","16491.00","16491.00","--","--","16491.00","--","--","0.24"
"114/03/26","105","2","1437","勤益控","307819.00","103274.00","204545.00","--","--","204545.00","63921.00","--","140624.00","210626.00","351250.00","19658.00","331592.00","--","--","331592.00","-54355.00","--","277237.00","331495.00","--","97.00","278127.00","--","-890.00","1.68"
"114/03/26","105","2","1438","三地開發","57.00","75.00","-18.00","0.00","0.00","-18.00","4124.00","--","-4142.00","1633.00","-2509.00","0.00","-2509.00","--","--","-2509.00","--","--","-2509.00","--","--","--","--","--","--","-0.02"
"114/03/26","105","2","1439","雋揚","186569.00","180147.00","6422.00","--","--","6422.00","14352.00","--","-7930.00","1749.00","-6181.00","-560.00","-5621.00","--","--","-5621.00","0.00","--","-5621.00","--","--","--","--","--","--","-0.06"
"114/03/26","105","2","1440","南紡","8992358.00","7996793.00","995565.00","--","--","995565.00","982033.00","--","13532.00","235568.00","249100.00","68625.00","180475.00","--","--","180475.00","-345831.00","--","-165356.00","222936.00","--","-42461.00","-122908.00","--","-42448.00","0.13"
"114/03/26","105","2","1441","大東","832792.00","840931.00","-8139.00","--","--","-8139.00","90230.00","--","-98369.00","4137.00","-94232.00","0.00","-94232.00","--","--","-94232.00","-9491.00","--","-103723.00","-94232.00","--","--","-103723.00","--","--","-1.05"
"114/03/26","105","2","1442","名軒","1303446.00","1001058.00","302388.00","--","--","302388.00","102590.00","--","199798.00","-58886.00","140912.00","13348.00","127564.00","--","--","127564.00","-590.00","--","126974.00","127564.00","--","0.00","126974.00","--","0.00","0.52"
"114/03/26","105","2","1443","立益物流","557959.00","563583.00","-5624.00","--","--","-5624.00","57874.00","--","-63498.00","-117405.00","-180903.00","471.00","-181374.00","--","--","-181374.00","65310.00","--","-116064.00","-137148.00","--","-44226.00","-101942.00","--","-14122.00","-1.02"
"114/03/26","105","2","1444","力麗","4849646.00","4441196.00","408450.00","405.00","0.00","408045.00","264221.00","--","143824.00","-68859.00","74965.00","17272.00","57693.00","--","--","57693.00","-113316.00","--","-55623.00","58441.00","--","-748.00","-50563.00","--","-5060.00","0.06"
"114/03/26","105","2","1445","大宇","836026.00","719073.00","116953.00","0.00","0.00","116953.00","71793.00","--","45160.00","3302.00","48462.00","8466.00","39996.00","0.00","--","39996.00","-11267.00","--","28729.00","39996.00","0.00","0.00","28729.00","0.00","0.00","0.29"
"114/03/26","105","2","1446","宏和","472506.00","361892.00","110614.00","--","--","110614.00","91564.00","--","19050.00","5565.00","24615.00","8047.00","16568.00","--","--","16568.00","-13364.00","--","3204.00","16568.00","--","--","3204.00","--","--","0.12"
"114/03/26","105","2","1447","力鵬","6840560.00","6550999.00","289561.00","--","--","289561.00","313449.00","--","-23888.00","-105140.00","-129028.00","-4453.00","-124575.00","--","--","-124575.00","-184910.00","--","-309485.00","-124126.00","--","-449.00","-275860.00","--","-33625.00","-0.14"
"114/03/26","105","2","1449","佳和","1414141.00","1372237.00","41904.00","--","--","41904.00","190977.00","--","-149073.00","-15578.00","-164651.00","-2577.00","-162074.00","--","--","-162074.00","-23345.00","--","-185419.00","-161672.00","--","-402.00","-184893.00","--","-526.00","-1.35"
"114/03/26","105","2","1451","年興","6622623.00","5708814.00","913809.00","--","--","913809.00","409307.00","--","504502.00","30289.00","534791.00","92460.00","442331.00","--","--","442331.00","-37971.00","--","404360.00","443349.00","--","-1018.00","406599.00","--","-2239.00","1.11"
"114/03/26","105","2","1452","宏益","966690.00","812857.00","153833.00","--","--","153833.00","54082.00","--","99751.00","5428.00","105179.00","26702.00","78477.00","--","--","78477.00","1631.00","--","80108.00","--","--","--","--","--","--","0.59"
"114/03/26","105","2","1453","大將","26034.00","27874.00","-1840.00","--","--","-1840.00","14189.00","--","-16029.00","17445.00","1416.00","1523.00","-107.00","--","--","-107.00","3162.00","--","3055.00","157.00","--","-264.00","3319.00","--","-264.00","0.00"
"114/03/26","105","2","1454","台富","930019.00","805373.00","124646.00","--","--","124646.00","72929.00","--","51717.00","-1203.00","50514.00","14544.00","35970.00","--","--","35970.00","10247.00","--","46217.00","35970.00","--","0.00","46217.00","--","0.00","0.27"
"114/03/26","105","2","1455","集盛","6286915.00","5949311.00","337604.00","--","--","337604.00","231164.00","--","106440.00","-19231.00","87209.00","21931.00","65278.00","--","--","65278.00","-268.00","--","65010.00","65278.00","--","--","65010.00","--","--","0.11"
"114/03/26","105","2","1456","怡華","220698.00","184786.00","35912.00","--","--","35912.00","39662.00","0.00","-3750.00","-26060.00","-29810.00","0.00","-29810.00","--","--","-29810.00","-15104.00","--","-44914.00","-29810.00","--","--","-44914.00","--","--","-0.32"
"114/03/26","105","2","1457","宜進","2321598.00","2145755.00","175843.00","--","--","175843.00","139230.00","--","36613.00","69017.00","105630.00","29221.00","76409.00","--","--","76409.00","-12804.00","--","63605.00","74359.00","--","2050.00","61704.00","--","1901.00","0.28"
"114/03/26","105","2","1459","聯發","1427783.00","1355443.00","72340.00","--","--","72340.00","79219.00","--","-6879.00","-24039.00","-30918.00","3582.00","-34500.00","--","--","-34500.00","-96982.00","--","-131482.00","-34673.00","--","173.00","-131655.00","--","173.00","-0.11"
"114/03/26","105","2","1460","宏遠","4145573.00","3239728.00","905845.00","--","--","905845.00","647683.00","-446.00","257716.00","-18132.00","239584.00","37968.00","201616.00","--","--","201616.00","-29434.00","--","172182.00","201613.00","--","3.00","172179.00","--","3.00","0.46"
"114/03/26","105","2","1463","強盛新","261867.00","206596.00","55271.00","--","--","55271.00","42002.00","--","13269.00","51376.00","64645.00","-310.00","64955.00","0.00","--","64955.00","-13055.00","--","51900.00","65522.00","--","-567.00","52467.00","--","-567.00","0.40"
"114/03/26","105","2","1464","得力","3562831.00","2916538.00","646293.00","--","--","646293.00","436262.00","-22623.00","187408.00","-46334.00","141074.00","-47682.00","188756.00","--","--","188756.00","-93964.00","--","94792.00","164465.00","--","24291.00","79789.00","--","15003.00","0.65"
"114/03/26","105","2","1465","偉全","934275.00","779447.00","154828.00","--","--","154828.00","109002.00","--","45826.00","3251.00","49077.00","1368.00","47709.00","--","--","47709.00","-43364.00","--","4345.00","27105.00","--","20604.00","952.00","--","3393.00","0.26"
"114/03/26","105","2","1466","聚隆","1800403.00","1723876.00","76527.00","0.00","0.00","76527.00","131565.00","--","-55038.00","-19415.00","-74453.00","-5219.00","-69234.00","0.00","--","-69234.00","0.00","--","-69234.00","-69234.00","0.00","0.00","-69234.00","0.00","0.00","-0.62"
"114/03/26","105","2","1467","南緯","3360002.00","2745493.00","614509.00","--","--","614509.00","573831.00","--","40678.00","-48520.00","-7842.00","28788.00","-36630.00","--","--","-36630.00","-66900.00","--","-103530.00","19719.00","--","-56349.00","-29743.00","--","-73787.00","0.09"
"114/03/26","105","2","1468","昶和","331349.00","234444.00","96905.00","--","--","96905.00","64279.00","--","32626.00","-24297.00","8329.00","0.00","8329.00","--","--","8329.00","-5951.00","--","2378.00","7045.00","--","1284.00","2255.00","--","123.00","0.04"
"114/03/26","105","2","1470","大統新創","349479.00","266951.00","82528.00","--","--","82528.00","52679.00","3992.00","33841.00","937.00","34778.00","6212.00","28566.00","--","--","28566.00","-2786.00","--","25780.00","--","--","--","--","--","--","0.33"
"114/03/26","105","2","1471","首利","574312.00","607775.00","-33463.00","--","--","-33463.00","132992.00","--","-166455.00","6032.00","-160423.00","-856.00","-159567.00","--","--","-159567.00","-95840.00","--","-255407.00","-159567.00","--","--","-255407.00","--","--","-0.79"
"114/03/26","105","2","1472","三洋實業","311550.00","341685.00","-30135.00","--","--","-30135.00","37508.00","142202.00","74559.00","-670.00","73889.00","14289.00","59600.00","--","--","59600.00","663.00","--","60263.00","60659.00","--","-1059.00","61322.00","--","-1059.00","0.82"
"114/03/26","105","2","1473","台南","4920617.00","3980274.00","940343.00","--","--","940343.00","701895.00","--","238448.00","-7647.00","230801.00","71520.00","159281.00","--","--","159281.00","-66072.00","--","93209.00","184774.00","--","-25493.00","121930.00","--","-28721.00","1.27"
"114/03/26","105","2","1474","弘裕","1658539.00","1434904.00","223635.00","--","--","223635.00","134688.00","--","88947.00","-9129.00","79818.00","15499.00","64319.00","--","--","64319.00","-16334.00","--","47985.00","64319.00","--","--","47985.00","--","--","0.50"
"114/03/26","105","2","1475","業旺","101178.00","106962.00","-5784.00","--","--","-5784.00","21857.00","--","-27641.00","2596.00","-25045.00","13.00","-25058.00","--","--","-25058.00","8340.00","--","-16718.00","-23787.00","--","-1271.00","-21376.00","--","4658.00","-0.46"
"114/03/26","105","2","1476","儒鴻","11418102.00","8291085.00","3127017.00","--","--","3127017.00","1133977.00","--","1993040.00","-99730.00","1893310.00","439127.00","1454183.00","--","--","1454183.00","-64425.00","--","1389758.00","1454183.00","--","0.00","1389758.00","--","0.00","5.46"
"114/03/26","105","2","1477","聚陽","10901506.00","8573957.00","2327549.00","--","--","2327549.00","1175977.00","--","1151572.00","-5474.00","1146098.00","214118.00","931980.00","--","--","931980.00","-114923.00","--","817057.00","927164.00","--","4816.00","812873.00","--","4184.00","4.51"
"114/03/26","105","2","1503","士電","10255742.00","8077564.00","2178178.00","--","--","2178178.00","1378304.00","--","799874.00","134394.00","934268.00","233947.00","700321.00","--","--","700321.00","-230626.00","--","469695.00","672358.00","--","27963.00","455683.00","--","14012.00","1.29"
"114/03/26","105","2","1504","東元","24492501.00","17867561.00","6624940.00","6179.00","5488.00","6624249.00","4404768.00","--","2219481.00","291427.00","2510908.00","534983.00","1975925.00","--","--","1975925.00","984094.00","--","2960019.00","1717875.00","--","258050.00","2690385.00","--","269634.00","0.87"
"114/03/26","105","2","1506","正道","826781.00","668200.00","158581.00","--","--","158581.00","128592.00","--","29989.00","-12013.00","17976.00","6063.00","11913.00","--","--","11913.00","2862.00","--","14775.00","10586.00","--","1327.00","8459.00","--","6316.00","0.09"
