出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","104","4","1231","聯華食","3033181.00","3447336.00","6480517.00","1806721.00","1859820.00","3666541.00","1481131.00","72435.00","1195139.00","47957.00","--","2796662.00","--","--","17314.00","2813976.00","--","0.00","0.00","18.88"
"114/03/26","104","4","1232","大統益","4237990.00","618688.00","4856678.00","1081615.00","69025.00","1150640.00","1599749.00","23784.00","2040321.00","0.00","--","3663854.00","--","--","42184.00","3706038.00","0.00","0.00","0.00","22.90"
"114/03/26","104","4","1233","天仁","756161.00","1231666.00","1987827.00","412564.00","121547.00","534111.00","905919.00","54263.00","539161.00","-47254.00","-2754.00","1449335.00","--","--","4381.00","1453716.00","0.00","0.00","60000.00","16.01"
"114/03/26","104","4","1234","黑松","7668642.00","14440253.00","22108895.00","1996439.00","2695210.00","4691649.00","4018711.00","184583.00","13157871.00","56081.00","0.00","17417246.00","--","--","0.00","17417246.00","--","0.00","0.00","43.34"
"114/03/26","104","4","1235","興泰","2066218.00","686433.00","2752651.00","984719.00","334540.00","1319259.00","606623.00","41515.00","234420.00","560639.00","-9953.00","1433244.00","--","--","148.00","1433392.00","--","0.00","1978138.00","24.42"
"114/03/26","104","4","1236","宏亞","919000.00","2494836.00","3413836.00","727906.00","747444.00","1475350.00","1083425.00","33396.00","425834.00","395831.00","0.00","1938486.00","--","--","0.00","1938486.00","0.00","0.00","0.00","17.89"
"114/03/26","104","4","1256","鮮活果汁-KY","999968.00","643203.00","1643171.00","662440.00","104136.00","766576.00","271656.00","60109.00","502718.00","38870.00","--","873353.00","--","--","3242.00","876595.00","--","0.00","0.00","32.15"
"114/03/26","104","4","1301","台塑","148558505.00","274942545.00","423501050.00","59464052.00","76602094.00","136066146.00","63657408.00","11443715.00","147649596.00","64684185.00","--","287434904.00","--","--","--","287434904.00","0.00","0.00","0.00","45.15"
"114/03/26","104","4","1303","南亞","199737404.00","313988572.00","513725976.00","66602248.00","109172502.00","175774750.00","79308216.00","23642467.00","169705210.00","51627849.00","0.00","324283742.00","--","--","13667484.00","337951226.00","--","0.00","0.00","40.89"
"114/03/26","104","4","1304","台聚","29919050.00","27579096.00","57498146.00","14369867.00","12078986.00","26448853.00","11426024.00","197714.00","5930728.00","-53852.00","-475606.00","17025008.00","--","--","14024285.00","31049293.00","0.00","0.00","111943075.00","16.52"
"114/03/26","104","4","1305","華夏","6409452.00","5964235.00","12373687.00","2616130.00","2972381.00","5588511.00","4683034.00","8221.00","1730158.00","54597.00","0.00","6476010.00","0.00","--","309166.00","6785176.00","0.00","0.00","0.00","13.83"
"114/03/26","104","4","1307","三芳","7762717.00","6305427.00","14068144.00","3438348.00","2162919.00","5601267.00","3862312.00","137866.00","3994491.00","472208.00","--","8466877.00","--","--","--","8466877.00","--","0.00","0.00","21.92"
"114/03/26","104","4","1308","亞聚","2268409.00","7823800.00","10092209.00","1041768.00","354735.00","1396503.00","4931607.00","14046.00","3910532.00","-160479.00","0.00","8695706.00","--","--","0.00","8695706.00","0.00","0.00","0.00","17.63"
"114/03/26","104","4","1309","台達化","5658976.00","3562711.00","9221687.00","4025885.00","1820719.00","5846604.00","3276518.00","469.00","-69113.00","167209.00","--","3375083.00","--","--","--","3375083.00","0.00","0.00","0.00","10.30"
"114/03/26","104","4","1310","台苯","4705276.00","7190258.00","11895534.00","3487413.00","1822806.00","5310219.00","5278698.00","84646.00","1108202.00","-275941.00","0.00","6195605.00","--","--","389710.00","6585315.00","0.00","0.00","0.00","11.74"
"114/03/26","104","4","1312","國喬","6644697.00","16485669.00","23130366.00","2474365.00","1728330.00","4202695.00","9266203.00","115935.00","6577702.00","854456.00","-199604.00","16614692.00","--","--","2312979.00","18927671.00","0.00","0.00","8254473.00","18.09"
"114/03/26","104","4","1313","聯成","17803758.00","19163895.00","36967653.00","9863336.00","9106111.00","18969447.00","11712366.00","1111644.00","3829573.00","1572895.00","-228272.00","17998206.00","--","--","0.00","17998206.00","0.00","0.00","22606000.00","15.67"
"114/03/26","104","4","1314","中石化","15118402.00","60636401.00","75754803.00","5278759.00","17218026.00","22496785.00","23199897.00","18141.00","31081107.00","-1257758.00","--","53041387.00","--","--","216631.00","53258018.00","0.00","0.00","0.00","22.86"
"114/03/26","104","4","1315","達新","3858733.00","5137565.00","8996298.00","1056414.00","1018943.00","2075357.00","1980000.00","70498.00","3693536.00","1291779.00","-118879.00","6916934.00","0.00","--","4007.00","6920941.00","0.00","0.00","7137000.00","36.24"
"114/03/26","104","4","1316","上曜","2916686.00","661548.00","3578234.00","1109423.00","598768.00","1708191.00","1699079.00","134614.00","-600359.00","-5583.00","-23932.00","1203819.00","--","--","666224.00","1870043.00","0.00","0.00","9269000.00","7.49"
"114/03/26","104","4","1319","東陽","10617579.00","25652108.00","36269687.00","9279685.00","7860106.00","17139791.00","5914771.00","4149257.00","7726089.00","334530.00","--","18124647.00","--","--","1005249.00","19129896.00","--","0.00","0.00","30.64"
"114/03/26","104","4","1321","大洋","1405890.00","9130021.00","10535911.00","1467316.00","4106329.00","5573645.00","2272283.00","7792.00","2729004.00","-10624.00","-36189.00","4962266.00","0.00","--","0.00","4962266.00","0.00","0.00","6542716.00","22.49"
"114/03/26","104","4","1323","永裕","2068422.00","1661732.00","3730154.00","626663.00","1152041.00","1778704.00","912745.00","55817.00","709438.00","51390.00","-2813.00","1726577.00","--","--","224873.00","1951450.00","0.00","0.00","1200017.00","19.17"
"114/03/26","104","4","1324","地球","890282.00","410746.00","1301028.00","251321.00","61440.00","312761.00","751219.00","0.00","222955.00","14093.00","0.00","988267.00","--","--","0.00","988267.00","0.00","0.00","0.00","13.16"
"114/03/26","104","4","1325","恆大","1150402.00","966620.00","2117022.00","88490.00","77509.00","165999.00","1003308.00","2954.00","838051.00","11788.00","0.00","1856101.00","--","--","94922.00","1951023.00","0.00","0.00","0.00","18.50"
"114/03/26","104","4","1326","台化","210949403.00","302036027.00","512985430.00","82359693.00","97548204.00","179907897.00","58611863.00","8875002.00","138361321.00","77334641.00","-352309.00","282830518.00","--","--","50247015.00","333077533.00","0.00","0.00","18256610.00","48.41"
"114/03/26","104","4","1337","再生-KY","3762283.00","7569242.00","11331525.00","954293.00","71138.00","1025431.00","2595884.00","2949789.00","4107032.00","653389.00","0.00","10306094.00","--","--","--","10306094.00","--","0.00","0.00","39.70"
"114/03/26","104","4","1338","廣華-KY","5743151.00","3603374.00","9346525.00","2282721.00","430102.00","2712823.00","838400.00","2787090.00","2459405.00","383543.00","0.00","6468438.00","0.00","--","165264.00","6633702.00","0.00","0.00","0.00","77.15"
"114/03/26","104","4","1339","昭輝","1571951.00","3764391.00","5336342.00","953887.00","1227487.00","2181374.00","741389.00","1166005.00","1000123.00","34112.00","0.00","2941629.00","--","--","213339.00","3154968.00","--","0.00","0.00","39.68"
"114/03/26","104","4","1340","勝悅-KY","6132140.00","258852.00","6390992.00","736263.00","7230.00","743493.00","1148932.00","2540814.00","1752308.00","205445.00","--","5647499.00","--","--","--","5647499.00","--","0.00","0.00","49.15"
"114/03/26","104","4","1402","遠東新","113653244.00","405111878.00","518765122.00","94848512.00","163519607.00","258368119.00","53528751.00","2807683.00","136939498.00","4000696.00","-25063.00","197251565.00","--","--","63145438.00","260397003.00","--","0.00","779000.00","36.86"
"114/03/26","104","4","1410","南染","717636.00","810891.00","1528527.00","104600.00","181719.00","286319.00","720000.00","21784.00","464211.00","-16124.00","--","1189871.00","--","--","52337.00","1242208.00","0.00","0.00","0.00","16.53"
"114/03/26","104","4","1413","宏洲","785862.00","1517425.00","2303287.00","681800.00","780242.00","1462042.00","1321124.00","0.00","-479879.00","0.00","0.00","841245.00","--","--","0.00","841245.00","0.00","0.00","0.00","6.37"
"114/03/26","104","4","1414","東和","842040.00","3938031.00","4780071.00","906628.00","797022.00","1703650.00","2200000.00","0.00","1011437.00","-135016.00","--","--","--","--","--","3076421.00","0.00","0.00","0.00","13.98"
"114/03/26","104","4","1416","廣豐","4940300.00","7008037.00","11948337.00","4418064.00","2470838.00","6888902.00","2640202.00","866164.00","1063902.00","470259.00","0.00","5040527.00","--","--","18908.00","5059435.00","0.00","0.00","0.00","19.09"
"114/03/26","104","4","1417","嘉裕","3266463.00","2527911.00","5794374.00","1303757.00","251070.00","1554827.00","3798837.00","--","-85639.00","526349.00","--","4239547.00","--","--","--","4239547.00","--","0.00","0.00","11.16"
"114/03/26","104","4","1418","東華","432583.00","1370613.00","1803196.00","943674.00","353361.00","1297035.00","1319276.00","8005.00","-661253.00","-61244.00","-98717.00","506067.00","--","--","94.00","506161.00","0.00","0.00","8733000.00","4.11"
"114/03/26","104","4","1419","新紡","1980789.00","9382711.00","11363500.00","3247131.00","856636.00","4103767.00","3000413.00","1610.00","1876682.00","2331011.00","-13174.00","7196542.00","0.00","--","63191.00","7259733.00","0.00","0.00","803829.00","24.05"
"114/03/26","104","4","1423","利華","1409562.00","1422921.00","2832483.00","20306.00","231528.00","251834.00","1730000.00","122705.00","392765.00","335179.00","0.00","--","--","--","--","2580649.00","--","0.00","0.00","14.92"
"114/03/26","104","4","1432","大魯閣","1481125.00","4800637.00","6281762.00","1755756.00","1688141.00","3443897.00","1665272.00","697663.00","-112944.00","82630.00","-70174.00","2262447.00","--","--","575418.00","2837865.00","0.00","0.00","3500000.00","13.88"
"114/03/26","104","4","1434","福懋","22927207.00","57127848.00","80055055.00","10609001.00","13377324.00","23986325.00","16846646.00","20791.00","11710373.00","24143610.00","-22285.00","52699135.00","--","--","3369595.00","56068730.00","0.00","0.00","2563228.00","31.33"
"114/03/26","104","4","1435","中福","396648.00","716912.00","1113560.00","3917.00","168001.00","171918.00","1397801.00","1302.00","-298170.00","0.00","-159275.00","941658.00","--","--","-16.00","941642.00","--","0.00","14424000.00","7.51"
"114/03/26","104","4","1436","華友聯","6167363.00","377330.00","6544693.00","4038923.00","266420.00","4305343.00","690000.00","245201.00","1304149.00","0.00","--","2239350.00","--","--","--","2239350.00","0.00","0.00","0.00","32.45"
"114/03/26","104","4","1437","勤益控","1513003.00","7784932.00","9297935.00","454132.00","4146656.00","4600788.00","2001899.00","310817.00","2212243.00","190821.00","-48708.00","4667072.00","--","--","30075.00","4697147.00","0.00","0.00","2303000.00","23.58"
"114/03/26","104","4","1438","三地開發","583788.00","36149.00","619937.00","1818.00","68800.00","70618.00","1024115.00","81330.00","-556126.00","0.00","0.00","--","--","--","--","549319.00","0.00","0.00","0.00","5.36"
"114/03/26","104","4","1439","雋揚","1382137.00","767359.00","2149496.00","15475.00","149636.00","165111.00","920000.00","8686.00","1055699.00","0.00","0.00","--","--","--","--","1984385.00","0.00","0.00","0.00","21.57"
"114/03/26","104","4","1440","南紡","8247907.00","32669948.00","40917855.00","7419081.00","7189528.00","14608609.00","16568159.00","75112.00","7924000.00","1256627.00","--","25823898.00","--","--","485348.00","26309246.00","0.00","0.00","0.00","15.59"
"114/03/26","104","4","1441","大東","845512.00","2071669.00","2917181.00","822732.00","1308857.00","2131589.00","897991.00","16841.00","-140369.00","11129.00","0.00","785592.00","--","--","--","785592.00","0.00","0.00","0.00","8.75"
"114/03/26","104","4","1442","名軒","13976000.00","555966.00","14531966.00","3698426.00","5868699.00","9567125.00","2439839.00","910431.00","1609272.00","5299.00","--","4964841.00","--","--","--","4964841.00","--","0.00","0.00","20.35"
"114/03/26","104","4","1443","立益物流","1726878.00","3014647.00","4741525.00","2614806.00","1143389.00","3758195.00","1353430.00","701.00","-55625.00","-87444.00","-9056.00","1202006.00","--","--","-218676.00","983330.00","0.00","0.00","460610.00","8.91"
"114/03/26","104","4","1444","力麗","6725900.00","11503022.00","18228922.00","5563840.00","547957.00","6111797.00","9573029.00","45617.00","1537539.00","127547.00","-28470.00","11255262.00","--","--","861863.00","12117125.00","--","0.00","10774028.00","11.89"
"114/03/26","104","4","1445","大宇","1185966.00","1136277.00","2322243.00","158319.00","223595.00","381914.00","1386670.00","172064.00","334553.00","47042.00","0.00","1940329.00","--","--","0.00","1940329.00","0.00","0.00","0.00","13.99"
"114/03/26","104","4","1446","宏和","3081336.00","708511.00","3789847.00","1772952.00","227935.00","2000887.00","1377095.00","295676.00","127430.00","-11241.00","0.00","1788960.00","--","--","0.00","1788960.00","0.00","0.00","0.00","12.99"
"114/03/26","104","4","1447","力鵬","11257189.00","10353735.00","21610924.00","9149947.00","1756413.00","10906360.00","9144872.00","81899.00","1482876.00","-360511.00","-357738.00","9991398.00","--","--","713166.00","10704564.00","--","0.00","82948106.00","12.02"
"114/03/26","104","4","1449","佳和","2334115.00","2995215.00","5329330.00","1982049.00","2237145.00","4219194.00","1200000.00","44100.00","-781377.00","416899.00","-14290.00","865332.00","--","--","244804.00","1110136.00","--","0.00","317686.00","7.23"
"114/03/26","104","4","1451","年興","7636494.00","5939579.00","13576073.00","1876536.00","1672124.00","3548660.00","4000000.00","410589.00","5457412.00","88662.00","--","9956663.00","--","--","70750.00","10027413.00","--","0.00","0.00","24.89"
"114/03/26","104","4","1452","宏益","1581089.00","1127608.00","2708697.00","196898.00","55974.00","252872.00","1326414.00","151649.00","961317.00","16445.00","--","--","--","--","--","2455825.00","0.00","0.00","0.00","18.51"
"114/03/26","104","4","1453","大將","723066.00","414427.00","1137493.00","76670.00","54910.00","131580.00","879164.00","2762.00","117314.00","-5982.00","0.00","993258.00","--","--","12655.00","1005913.00","--","0.00","0.00","11.30"
"114/03/26","104","4","1454","台富","1168238.00","1023576.00","2191814.00","368484.00","139651.00","508135.00","1403098.00","67094.00","175907.00","114598.00","-77032.00","1683665.00","--","--","14.00","1683679.00","--","0.00","7714103.00","12.70"
"114/03/26","104","4","1455","集盛","4193929.00","7275899.00","11469828.00","2328504.00","1665739.00","3994243.00","6117634.00","360356.00","997095.00","500.00","--","7475585.00","--","--","--","7475585.00","--","0.00","0.00","12.22"
"114/03/26","104","4","1456","怡華","2507017.00","2046176.00","4553193.00","3150845.00","305028.00","3455873.00","937200.00","18377.00","104026.00","37717.00","--","1097320.00","--","--","--","1097320.00","0.00","0.00","0.00","11.71"
"114/03/26","104","4","1457","宜進","2463525.00","9470395.00","11933920.00","2216055.00","3316558.00","5532613.00","3351640.00","306284.00","506732.00","106882.00","-282628.00","3988910.00","--","--","2412397.00","6401307.00","0.00","0.00","72362089.00","15.18"
"114/03/26","104","4","1459","聯發","2827894.00","4158431.00","6986325.00","2030123.00","1401536.00","3431659.00","3586289.00","314967.00","787505.00","-775325.00","-513573.00","3399863.00","--","--","154803.00","3554666.00","0.00","0.00","41144531.00","10.71"
"114/03/26","104","4","1460","宏遠","5765092.00","3881029.00","9646121.00","3737506.00","1097933.00","4835439.00","4711891.00","62039.00","490401.00","12020.00","-465679.00","4810672.00","--","--","10.00","4810682.00","--","0.00","33706585.00","11.00"
"114/03/26","104","4","1463","強盛新","2460191.00","1107785.00","3567976.00","1386596.00","129126.00","1515722.00","1732684.00","179073.00","159306.00","5610.00","-124693.00","1951980.00","--","--","100274.00","2052254.00","0.00","0.00","11447523.00","12.06"
"114/03/26","104","4","1464","得力","5235175.00","3923185.00","9158360.00","4326258.00","550425.00","4876683.00","2407222.00","350418.00","888859.00","43046.00","-13601.00","3675944.00","--","--","605733.00","4281677.00","--","0.00","1169089.00","15.35"
"114/03/26","104","4","1465","偉全","2002572.00","791481.00","2794053.00","337773.00","60209.00","397982.00","1036073.00","353488.00","362838.00","74131.00","--","1826530.00","--","--","569541.00","2396071.00","--","0.00","0.00","17.63"
"114/03/26","104","4","1466","聚隆","1574880.00","2013811.00","3588691.00","827324.00","907389.00","1734713.00","1111573.00","451883.00","290522.00","0.00","0.00","1853978.00","--","--","0.00","1853978.00","0.00","0.00","0.00","16.68"
"114/03/26","104","4","1467","南緯","4146523.00","2795340.00","6941863.00","2645057.00","1552983.00","4198040.00","2102622.00","139350.00","353283.00","-385132.00","--","2210123.00","--","--","533700.00","2743823.00","0.00","0.00","0.00","10.51"
"114/03/26","104","4","1468","昶和","1231474.00","1211914.00","2443388.00","710518.00","554642.00","1265160.00","1604053.00","26753.00","-569895.00","71416.00","--","1132327.00","--","--","45901.00","1178228.00","--","0.00","0.00","7.06"
"114/03/26","104","4","1470","大統新創","688904.00","387780.00","1076684.00","102035.00","15047.00","117082.00","857670.00","6918.00","115183.00","-20169.00","--","--","--","--","--","959602.00","--","0.00","0.00","11.19"
"114/03/26","104","4","1471","首利","1288187.00","1475606.00","2763793.00","471553.00","7879.00","479432.00","2014677.00","396763.00","-352471.00","225392.00","--","2284361.00","--","--","--","2284361.00","0.00","0.00","0.00","11.34"
"114/03/26","104","4","1472","三洋實業","502775.00","510978.00","1013753.00","636988.00","43408.00","680396.00","741500.00","4750.00","-363483.00","-8151.00","-226.00","374390.00","--","--","-41033.00","333357.00","--","0.00","8200.00","5.05"
"114/03/26","104","4","1473","台南","5126725.00","2564672.00","7691397.00","3168773.00","243247.00","3412020.00","1465674.00","832665.00","1577926.00","163683.00","-40541.00","3999407.00","--","--","279970.00","4279377.00","0.00","55000.00","1509000.00","27.59"
"114/03/26","104","4","1474","弘裕","2073039.00","1425963.00","3499002.00","1563299.00","102622.00","1665921.00","1298970.00","5887.00","511637.00","16587.00","0.00","1833081.00","--","--","--","1833081.00","0.00","0.00","0.00","14.11"
"114/03/26","104","4","1475","業旺","335658.00","46880.00","382538.00","170953.00","25186.00","196139.00","525168.00","188125.00","-310840.00","-4438.00","--","398015.00","--","--","-211616.00","186399.00","0.00","0.00","0.00","7.58"
"114/03/26","104","4","1476","儒鴻","10671694.00","7010474.00","17682168.00","5494197.00","413642.00","5907839.00","2609874.00","1289437.00","7662568.00","212450.00","--","11774329.00","--","--","0.00","11774329.00","0.00","0.00","0.00","45.11"
"114/03/26","104","4","1477","聚陽","8140059.00","5415095.00","13555154.00","4233948.00","209067.00","4443015.00","1987306.00","3397605.00","3388679.00","280275.00","--","9053865.00","--","--","58274.00","9112139.00","0.00","0.00","0.00","45.56"
"114/03/26","104","4","1503","士電","12349579.00","22279333.00","34628912.00","8398034.00","4320799.00","12718833.00","5209722.00","2584302.00","13276483.00","362030.00","--","21432537.00","--","--","477542.00","21910079.00","--","0.00","0.00","41.14"
"114/03/26","104","4","1504","東元","42292402.00","42141850.00","84434252.00","22715038.00","10286710.00","33001748.00","20026929.00","7638417.00","19363279.00","756980.00","-321563.00","47464042.00","--","--","3968462.00","51432504.00","0.00","0.00","22443022.00","23.97"
"114/03/26","104","4","1506","正道","1487207.00","1262502.00","2749709.00","480733.00","920968.00","1401701.00","1222557.00","118538.00","-26965.00","-58472.00","--","1255658.00","--","--","92350.00","1348008.00","0.00","0.00","0.00","10.27"
"114/03/26","104","4","1512","瑞利","2458807.00","2515879.00","4974686.00","2122872.00","1302349.00","3425221.00","1818025.00","0.00","-336746.00","-6347.00","--","1474932.00","--","--","74533.00","1549465.00","--","0.00","0.00","8.11"
"114/03/26","104","4","1513","中興電","9208651.00","5952267.00","15160918.00","5675022.00","1859221.00","7534243.00","4200000.00","390643.00","2598620.00","294851.00","-116880.00","7367234.00","--","--","259441.00","7626675.00","0.00","0.00","9038676.00","17.93"
"114/03/26","104","4","1514","亞力","3185868.00","1779746.00","4965614.00","1885384.00","352465.00","2237849.00","2010670.00","60165.00","636702.00","2605.00","-41616.00","2668526.00","--","--","59239.00","2727765.00","0.00","0.00","2362712.00","13.43"
"114/03/26","104","4","1515","力山","2936569.00","2740546.00","5677115.00","2533357.00","704309.00","3237666.00","1814735.00","433.00","488542.00","112405.00","--","2416115.00","--","--","23334.00","2439449.00","0.00","0.00","0.00","13.31"
"114/03/26","104","4","1516","川飛","285429.00","122819.00","408248.00","23455.00","63020.00","86475.00","233147.00","20185.00","68441.00","0.00","0.00","--","--","--","--","321773.00","0.00","0.00","0.00","13.80"
"114/03/26","104","4","1517","利奇","3355771.00","1859755.00","5215526.00","790707.00","751098.00","1541805.00","2278250.00","60505.00","1161094.00","57049.00","--","3556898.00","--","--","116823.00","3673721.00","--","0.00","0.00","15.61"
"114/03/26","104","4","1519","華城","5634956.00","2185515.00","7820471.00","3539270.00","1122007.00","4661277.00","2610585.00","1033.00","560072.00","-18469.00","--","3153221.00","--","--","5973.00","3159194.00","--","0.00","0.00","12.08"
"114/03/26","104","4","1521","大億","2221994.00","1433906.00","3655900.00","1572744.00","295784.00","1868528.00","762300.00","60472.00","952100.00","12500.00","--","1787372.00","--","--","--","1787372.00","0.00","0.00","0.00","23.45"
"114/03/26","104","4","1522","堤維西","7879284.00","10588398.00","18467682.00","7075030.00","4752267.00","11827297.00","3128979.00","1317683.00","1421580.00","64231.00","-5996.00","5926477.00","--","--","713908.00","6640385.00","0.00","0.00","939707.00","19.00"
"114/03/26","104","4","1524","耿鼎","1235049.00","3396656.00","4631705.00","1961267.00","789116.00","2750383.00","1796852.00","164239.00","-90639.00","10870.00","0.00","1881322.00","0.00","--","0.00","1881322.00","0.00","0.00","0.00","10.47"
"114/03/26","104","4","1525","江申","850583.00","3336687.00","4187270.00","543164.00","257052.00","800216.00","692454.00","1251.00","2593743.00","99606.00","--","3387054.00","--","--","--","3387054.00","0.00","0.00","0.00","48.91"
"114/03/26","104","4","1526","日馳","843950.00","464610.00","1308560.00","466386.00","239194.00","705580.00","500000.00","--","100222.00","2758.00","--","602980.00","0.00","--","0.00","602980.00","--","0.00","0.00","12.06"
"114/03/26","104","4","1527","鑽全","12815508.00","1912783.00","14728291.00","10172866.00","1025603.00","11198469.00","1379606.00","305.00","2084000.00","65911.00","0.00","--","--","--","--","3529822.00","--","0.00","0.00","25.59"
"114/03/26","104","4","1528","恩德","3314946.00","1319727.00","4634673.00","1997916.00","353756.00","2351672.00","1800000.00","337206.00","165853.00","-11541.00","-30063.00","2261455.00","--","--","21546.00","2283001.00","--","0.00","3119000.00","12.79"
"114/03/26","104","4","1529","樂事綠能","205860.00","316721.00","522581.00","227140.00","5704.00","232844.00","2997089.00","0.00","-2712018.00","0.00","0.00","285071.00","0.00","--","4666.00","289737.00","0.00","0.00","0.00","0.95"
"114/03/26","104","4","1530","亞崴","4579298.00","2263369.00","6842667.00","3354105.00","689239.00","4043344.00","919945.00","250067.00","1428190.00","21650.00","--","2619852.00","--","--","179471.00","2799323.00","0.00","0.00","0.00","28.48"
