出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","104","3","1236","宏亞","170431.00","-189870.00","-44963.00","1663.00","-62739.00","219165.00","156426.00"
"114/03/26","104","3","1256","鮮活果汁-KY","145003.00","-157921.00","690.00","1514.00","-10714.00","319280.00","308566.00"
"114/03/26","104","3","1301","台塑","31790709.00","1285805.00","-11831227.00","172012.00","21417299.00","5392825.00","26810124.00"
"114/03/26","104","3","1303","南亞","48852627.00","-1053568.00","-26434072.00","2502322.00","23867309.00","36632716.00","60500025.00"
"114/03/26","104","3","1304","台聚","1214452.00","-687374.00","-902285.00","-148093.00","-523300.00","7485579.00","6962279.00"
"114/03/26","104","3","1305","華夏","373195.00","-166035.00","-91606.00","3056.00","118610.00","760429.00","879039.00"
"114/03/26","104","3","1307","三芳","1531518.00","-534543.00","-792229.00","134332.00","339078.00","3798181.00","4137259.00"
"114/03/26","104","3","1308","亞聚","569626.00","-1371794.00","215370.00","7256.00","-579542.00","914090.00","334548.00"
"114/03/26","104","3","1309","台達化","812457.00","164286.00","-1300781.00","3792.00","-320246.00","910720.00","590474.00"
"114/03/26","104","3","1310","台苯","687416.00","-765611.00","392058.00","3370.00","317233.00","1508244.00","1825477.00"
"114/03/26","104","3","1312","國喬","2787883.00","-980606.00","-2144210.00","20356.00","-316577.00","1081542.00","764965.00"
"114/03/26","104","3","1313","聯成","1120364.00","-1310162.00","-1593538.00","508047.00","-1275289.00","13568886.00","12293597.00"
"114/03/26","104","3","1314","中石化","783283.00","-446453.00","-1559383.00","13341.00","-1209212.00","10412190.00","9202978.00"
"114/03/26","104","3","1315","達新","362236.00","-53236.00","-83128.00","11153.00","237025.00","465966.00","702991.00"
"114/03/26","104","3","1316","上曜","-213627.00","-55283.00","234181.00","-1818.00","-36547.00","792932.00","756385.00"
"114/03/26","104","3","1319","東陽","3070589.00","-2981985.00","105337.00","-19105.00","174836.00","1195358.00","1370194.00"
"114/03/26","104","3","1321","大洋","32594.00","-836585.00","714855.00","-1310.00","-90446.00","262191.00","171745.00"
"114/03/26","104","3","1323","永裕","480267.00","-130956.00","-365752.00","-1634.00","-18075.00","549005.00","530930.00"
"114/03/26","104","3","1324","地球","-16167.00","-21467.00","-22537.00","1303.00","-58868.00","322683.00","263815.00"
"114/03/26","104","3","1325","恆大","233652.00","-80063.00","-50265.00","231.00","103555.00","237629.00","341184.00"
"114/03/26","104","3","1326","台化","51320360.00","-9306699.00","-16062672.00","-410204.00","25540785.00","14335920.00","39876705.00"
"114/03/26","104","3","1337","再生-KY","-121603.00","-245976.00","-107284.00","16491.00","-458372.00","2366326.00","1907954.00"
"114/03/26","104","3","1338","廣華-KY","788749.00","-539670.00","129516.00","10291.00","388886.00","1607070.00","1995956.00"
"114/03/26","104","3","1339","昭輝","90706.00","-962042.00","1328243.00","8166.00","465073.00","102170.00","567243.00"
"114/03/26","104","3","1340","勝悅-KY","746034.00","191673.00","-167772.00","50163.00","820098.00","2069900.00","2889998.00"
"114/03/26","104","3","1402","遠東新","31344703.00","-17959466.00","5703335.00","83486.00","19172058.00","25985419.00","45157477.00"
"114/03/26","104","3","1410","南染","149842.00","-11024.00","-93493.00","--","45325.00","327989.00","373314.00"
"114/03/26","104","3","1413","宏洲","-223598.00","205697.00","-28683.00","--","-46584.00","97418.00","50834.00"
"114/03/26","104","3","1414","東和","--","--","--","--","--","--","--"
"114/03/26","104","3","1416","廣豐","-358178.00","-564341.00","630822.00","9560.00","-282137.00","427569.00","145432.00"
"114/03/26","104","3","1417","嘉裕","-366547.00","102999.00","43058.00","15666.00","-204824.00","1015844.00","811020.00"
"114/03/26","104","3","1418","東華","-39599.00","-17540.00","46057.00","0.00","-11082.00","50641.00","39559.00"
"114/03/26","104","3","1419","新紡","11341.00","349322.00","-163872.00","7366.00","204157.00","258024.00","462181.00"
"114/03/26","104","3","1423","利華","--","--","--","--","--","--","--"
"114/03/26","104","3","1432","大魯閣","-181467.00","-1561305.00","1626734.00","-20094.00","-136132.00","554147.00","418015.00"
"114/03/26","104","3","1434","福懋","4237480.00","-1702396.00","-1197234.00","-35815.00","1302035.00","3796868.00","5098903.00"
"114/03/26","104","3","1435","中福","18989.00","-127982.00","248.00","--","-108745.00","233566.00","124821.00"
"114/03/26","104","3","1436","華友聯","-763723.00","-14878.00","818686.00","--","40085.00","248307.00","288392.00"
"114/03/26","104","3","1437","勤益控","153898.00","-89810.00","18032.00","2231.00","84351.00","632063.00","716414.00"
"114/03/26","104","3","1438","三地開發","--","--","--","--","--","--","--"
"114/03/26","104","3","1439","雋揚","--","--","--","--","--","--","--"
"114/03/26","104","3","1440","南紡","653048.00","-866930.00","-231373.00","33992.00","-411263.00","1892888.00","1481625.00"
"114/03/26","104","3","1441","大東","-18880.00","-9873.00","39683.00","12580.00","23510.00","93317.00","116827.00"
"114/03/26","104","3","1442","名軒","404014.00","-26211.00","-277098.00","--","100705.00","228824.00","329529.00"
"114/03/26","104","3","1443","立益物流","-139557.00","18615.00","142369.00","-35341.00","-13914.00","64622.00","50708.00"
"114/03/26","104","3","1444","力麗","232939.00","-503537.00","1249500.00","14725.00","993627.00","1189545.00","2183172.00"
"114/03/26","104","3","1445","大宇","118237.00","6619.00","-41641.00","4.00","83219.00","115175.00","198394.00"
"114/03/26","104","3","1446","宏和","-21725.00","393.00","47949.00","7199.00","33816.00","169386.00","203202.00"
"114/03/26","104","3","1447","力鵬","881850.00","-2237107.00","3960993.00","-8944.00","2596792.00","761186.00","3357978.00"
"114/03/26","104","3","1449","佳和","-330825.00","-66804.00","639257.00","1.00","241629.00","143612.00","385241.00"
"114/03/26","104","3","1451","年興","781823.00","-65390.00","-706593.00","-28716.00","-18876.00","1429766.00","1410890.00"
"114/03/26","104","3","1452","宏益","--","--","--","--","--","--","--"
"114/03/26","104","3","1453","大將","204157.00","-50245.00","-146494.00","--","7418.00","20949.00","28367.00"
"114/03/26","104","3","1454","台富","166991.00","-40057.00","-141481.00","--","-14547.00","95698.00","81151.00"
"114/03/26","104","3","1455","集盛","-452067.00","-269768.00","605426.00","325.00","-116084.00","194720.00","78636.00"
"114/03/26","104","3","1456","怡華","-153447.00","13789.00","141888.00","--","2230.00","5708.00","7938.00"
"114/03/26","104","3","1457","宜進","-161506.00","259173.00","-97278.00","371.00","760.00","205091.00","205851.00"
"114/03/26","104","3","1459","聯發","276287.00","-354944.00","-486966.00","5372.00","-560251.00","1145004.00","584753.00"
"114/03/26","104","3","1460","宏遠","681462.00","-656093.00","109178.00","-4911.00","129636.00","251616.00","381252.00"
"114/03/26","104","3","1463","強盛新","-25802.00","-22545.00","51606.00","0.00","3259.00","555415.00","558674.00"
"114/03/26","104","3","1464","得力","-146773.00","-605171.00","204641.00","28249.00","-519054.00","902261.00","383207.00"
"114/03/26","104","3","1465","偉全","-243157.00","117246.00","-27930.00","19057.00","-134784.00","392060.00","257276.00"
"114/03/26","104","3","1466","聚隆","-2903.00","-698217.00","568474.00","--","-132646.00","209623.00","76977.00"
"114/03/26","104","3","1467","南緯","-158644.00","-110276.00","-107516.00","-30152.00","-406588.00","1583517.00","1176929.00"
"114/03/26","104","3","1468","昶和","59319.00","-31366.00","88.00","10122.00","38163.00","194242.00","232405.00"
"114/03/26","104","3","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","104","3","1471","首利","19376.00","-100343.00","-147962.00","6218.00","-222711.00","755436.00","532725.00"
"114/03/26","104","3","1472","三洋實業","-39463.00","-8191.00","-22530.00","1090.00","-69094.00","122294.00","53200.00"
"114/03/26","104","3","1473","台南","252819.00","-145103.00","-672262.00","92091.00","-472455.00","1548577.00","1076122.00"
"114/03/26","104","3","1474","弘裕","39566.00","-33347.00","-118726.00","108571.00","-3936.00","370830.00","366894.00"
"114/03/26","104","3","1475","業旺","-17464.00","12633.00","4036.00","-4989.00","-5784.00","28567.00","22783.00"
"114/03/26","104","3","1476","儒鴻","2773472.00","-548036.00","-2163396.00","-32649.00","29391.00","1849871.00","1879262.00"
"114/03/26","104","3","1477","聚陽","1043233.00","-558119.00","-417029.00","99545.00","167630.00","1648409.00","1816039.00"
"114/03/26","104","3","1503","士電","421457.00","-330525.00","46095.00","-4517.00","132510.00","1424028.00","1556538.00"
"114/03/26","104","3","1504","東元","2983124.00","-2210033.00","-1361622.00","-232409.00","-820940.00","17201690.00","16380750.00"
"114/03/26","104","3","1506","正道","13281.00","-158673.00","405218.00","-27260.00","232566.00","83558.00","316124.00"
"114/03/26","104","3","1512","瑞利","253980.00","-36177.00","-187194.00","930.00","31539.00","356798.00","388337.00"
"114/03/26","104","3","1513","中興電","-423311.00","-162635.00","741449.00","14906.00","170409.00","955095.00","1125504.00"
"114/03/26","104","3","1514","亞力","-8045.00","-8264.00","55137.00","3277.00","42105.00","369359.00","411464.00"
"114/03/26","104","3","1515","力山","189327.00","-97595.00","153955.00","13143.00","258830.00","461575.00","720405.00"
"114/03/26","104","3","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","104","3","1517","利奇","122207.00","82160.00","-361978.00","22013.00","-135598.00","1117387.00","981789.00"
"114/03/26","104","3","1519","華城","-425437.00","-28624.00","142383.00","-3967.00","-315645.00","406531.00","90886.00"
"114/03/26","104","3","1521","大億","273270.00","-73541.00","-260867.00","-641.00","-61779.00","155360.00","93581.00"
"114/03/26","104","3","1522","堤維西","1061212.00","-1339008.00","90369.00","11197.00","-176230.00","717703.00","541473.00"
"114/03/26","104","3","1524","耿鼎","413124.00","-107295.00","-236317.00","--","69512.00","185005.00","254517.00"
"114/03/26","104","3","1525","江申","87394.00","-61943.00","-46943.00","-25.00","-21517.00","33816.00","12299.00"
"114/03/26","104","3","1526","日馳","-41968.00","-37699.00","176893.00","21291.00","118517.00","110408.00","228925.00"
"114/03/26","104","3","1527","鑽全","--","--","--","--","--","--","--"
"114/03/26","104","3","1528","恩德","-61828.00","-119849.00","104509.00","13597.00","-63571.00","567333.00","503762.00"
"114/03/26","104","3","1529","樂事綠能","-12460.00","-17209.00","-2008.00","--","-31677.00","53051.00","21374.00"
"114/03/26","104","3","1530","亞崴","-55686.00","-67496.00","141731.00","6594.00","25143.00","831447.00","856590.00"
"114/03/26","104","3","1531","高林股","-129867.00","-167034.00","-39031.00","33198.00","-302734.00","1078234.00","775500.00"
"114/03/26","104","3","1532","勤美","2504357.00","-364707.00","-1583593.00","57064.00","613121.00","2121818.00","2734939.00"
"114/03/26","104","3","1533","車王電","121634.00","-151660.00","-30800.00","49027.00","-11799.00","1027229.00","1015430.00"
"114/03/26","104","3","1535","中宇","-575373.00","-18811.00","-5051.00","7805.00","-591430.00","1560457.00","969027.00"
"114/03/26","104","3","1536","和大","481726.00","-952252.00","378499.00","3080.00","-88947.00","552882.00","463935.00"
"114/03/26","104","3","1537","廣隆","817412.00","-176505.00","-508478.00","28159.00","160588.00","489665.00","650253.00"
"114/03/26","104","3","1538","正峰","-29569.00","-30930.00","-44410.00","11150.00","-93759.00","174868.00","81109.00"
"114/03/26","104","3","1539","巨庭","275015.00","-256425.00","261500.00","350.00","280440.00","272090.00","552530.00"
"114/03/26","104","3","1540","喬福","46501.00","-1421.00","-169056.00","39209.00","-84767.00","852904.00","768137.00"
"114/03/26","104","3","1541","錩泰","172462.00","-16267.00","-150398.00","3527.00","9324.00","23946.00","33270.00"
"114/03/26","104","3","1558","伸興","407396.00","-168231.00","-126084.00","12316.00","125397.00","1587267.00","1712664.00"
"114/03/26","104","3","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","104","3","1568","倉佑","150915.00","-99893.00","-57716.00","11336.00","4642.00","169051.00","173693.00"
"114/03/26","104","3","1582","信錦","621504.00","175056.00","-843830.00","-63463.00","-110733.00","2714813.00","2604080.00"
"114/03/26","104","3","1583","程泰","-14351.00","-94832.00","660148.00","12178.00","563143.00","1484801.00","2047944.00"
"114/03/26","104","3","1589","永冠-KY","856909.00","-1224722.00","1914011.00","44835.00","1591033.00","2942384.00","4533417.00"
"114/03/26","104","3","1590","亞德客-KY","1108289.00","-1983138.00","998016.00","218978.00","342145.00","1644721.00","1986866.00"
"114/03/26","104","3","1597","直得","255190.00","-29572.00","-151885.00","7668.00","81401.00","464566.00","545967.00"
"114/03/26","104","3","1603","華電","-269289.00","164337.00","308613.00","908.00","204569.00","19691.00","224260.00"
"114/03/26","104","3","1604","聲寶","745586.00","202056.00","-729325.00","8151.00","226468.00","615708.00","842176.00"
"114/03/26","104","3","1605","華新","1372034.00","618128.00","597544.00","114985.00","2702691.00","6417086.00","9119777.00"
"114/03/26","104","3","1608","華榮","95316.00","-39459.00","-106889.00","--","-51032.00","376152.00","325120.00"
"114/03/26","104","3","1609","大亞","73822.00","-231305.00","-113426.00","8154.00","-262755.00","3579805.00","3317050.00"
"114/03/26","104","3","1611","中電","346813.00","471190.00","-1014514.00","-270.00","-196781.00","785682.00","588901.00"
"114/03/26","104","3","1612","宏泰","152979.00","85659.00","-194149.00","2461.00","46950.00","826847.00","873797.00"
"114/03/26","104","3","1614","三洋電","352558.00","-257433.00","-146036.00","--","-50911.00","105375.00","54464.00"
"114/03/26","104","3","1615","大山","31625.00","-48410.00","-17775.00","--","-34560.00","108711.00","74151.00"
"114/03/26","104","3","1616","億泰","141525.00","58362.00","-142914.00","23932.00","80905.00","121188.00","202093.00"
"114/03/26","104","3","1617","榮星","195954.00","-12528.00","-150618.00","17694.00","50502.00","1015484.00","1065986.00"
"114/03/26","104","3","1618","合機","-140857.00","5878.00","-49169.00","183.00","-183965.00","781581.00","597616.00"
"114/03/26","104","3","1626","艾美特-KY","540043.00","-602394.00","-372940.00","57522.00","-377769.00","523194.00","145425.00"
"114/03/26","104","3","1702","南僑","1507280.00","-661049.00","186130.00","38611.00","1070972.00","4461887.00","5532859.00"
"114/03/26","104","3","1707","葡萄王","345454.00","-2510605.00","1501837.00","23.00","-663291.00","1373835.00","710544.00"
"114/03/26","104","3","1708","東鹼","626828.00","-700264.00","-218590.00","44232.00","-247794.00","1006196.00","758402.00"
"114/03/26","104","3","1709","和益","1436315.00","-601102.00","-968428.00","641.00","-132574.00","1057969.00","925395.00"
"114/03/26","104","3","1710","東聯","-763072.00","-2422590.00","1210312.00","-4090.00","-1979440.00","3066613.00","1087173.00"
"114/03/26","104","3","1711","永光","913623.00","-642303.00","-41555.00","48119.00","277884.00","635857.00","913741.00"
"114/03/26","104","3","1712","興農","651408.00","-820296.00","152678.00","-60917.00","-77127.00","1515806.00","1438679.00"
"114/03/26","104","3","1713","國化","--","--","--","--","--","--","--"
"114/03/26","104","3","1714","和桐","317298.00","-249513.00","-3397762.00","36840.00","-3293137.00","7347539.00","4054402.00"
"114/03/26","104","3","1717","長興","3141183.00","-927054.00","-387613.00","350477.00","2176993.00","5417390.00","7594383.00"
"114/03/26","104","3","1720","生達","334689.00","-150898.00","-100939.00","9739.00","92591.00","543233.00","635824.00"
"114/03/26","104","3","1721","三晃","84027.00","-10880.00","-106973.00","-581.00","-34407.00","168584.00","134177.00"
"114/03/26","104","3","1722","台肥","18861026.00","-12944287.00","-3939069.00","28878.00","2006548.00","610560.00","2617108.00"
"114/03/26","104","3","1723","中碳","1190405.00","-337228.00","-1014283.00","9123.00","-151983.00","1097928.00","945945.00"
"114/03/26","104","3","1725","元禎","343592.00","51040.00","-341643.00","-176.00","52813.00","700934.00","753747.00"
"114/03/26","104","3","1726","永記","969766.00","-221218.00","-617048.00","-51936.00","79564.00","2723627.00","2803191.00"
"114/03/26","104","3","1727","中華化","239560.00","-199285.00","-49802.00","407.00","-9120.00","55380.00","46260.00"
"114/03/26","104","3","1730","花仙子","96858.00","-62490.00","-60295.00","3130.00","-22797.00","285901.00","263104.00"
"114/03/26","104","3","1731","美吾華","142864.00","-145758.00","-79749.00","2861.00","-79782.00","315775.00","235993.00"
"114/03/26","104","3","1732","毛寶","3979.00","-4715.00","0.00","1619.00","883.00","125004.00","125887.00"
"114/03/26","104","3","1733","五鼎","255409.00","-16680.00","-251311.00","11411.00","-1171.00","217772.00","216601.00"
"114/03/26","104","3","1734","杏輝","82231.00","-360362.00","-97843.00","-5360.00","-381334.00","1263099.00","881765.00"
"114/03/26","104","3","1735","日勝化","361244.00","-60460.00","-259834.00","20879.00","61829.00","241564.00","303393.00"
"114/03/26","104","3","1736","喬山","-883151.00","-413772.00","863681.00","26558.00","-406684.00","5096716.00","4690032.00"
"114/03/26","104","3","1737","臺鹽","270042.00","1639.00","-207264.00","685.00","65102.00","719848.00","784950.00"
"114/03/26","104","3","1752","南光","--","--","--","--","--","--","--"
"114/03/26","104","3","1762","中化生","19429.00","588727.00","-670383.00","702.00","-61525.00","221456.00","159931.00"
"114/03/26","104","3","1773","勝一","816579.00","-142019.00","-449303.00","248.00","225505.00","165488.00","390993.00"
"114/03/26","104","3","1783","和康生","-104803.00","157573.00","6324.00","-27.00","59067.00","45393.00","104460.00"
"114/03/26","104","3","1786","科妍","34292.00","-53908.00","-100343.00","-8.00","-119967.00","366492.00","246525.00"
"114/03/26","104","3","1789","神隆","764352.00","-1118046.00","282047.00","-9863.00","-81510.00","1927603.00","1846093.00"
"114/03/26","104","3","1795","美時","602867.00","-72776.00","-156390.00","-23882.00","349819.00","1095516.00","1445335.00"
"114/03/26","104","3","1802","台玻","2639853.00","-2137277.00","-3724606.00","-21910.00","-3243940.00","6510559.00","3266619.00"
"114/03/26","104","3","1805","寶徠","-215875.00","-100.00","78420.00","--","-137555.00","465256.00","327701.00"
"114/03/26","104","3","1806","冠軍","644614.00","-449738.00","-103566.00","12007.00","103317.00","1964287.00","2067604.00"
"114/03/26","104","3","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","104","3","1809","中釉","178943.00","-33291.00","-128743.00","59108.00","76017.00","685304.00","761321.00"
"114/03/26","104","3","1810","和成","154652.00","-160354.00","-190864.00","25607.00","-170959.00","752851.00","581892.00"
"114/03/26","104","3","1817","凱撒衛","117451.00","-175525.00","-125054.00","-42.00","-183170.00","339302.00","156132.00"
"114/03/26","104","3","1903","士紙","78304.00","112116.00","-187305.00","0.00","3115.00","20879.00","23994.00"
"114/03/26","104","3","1904","正隆","2544137.00","-2003959.00","-369341.00","50498.00","221335.00","3621374.00","3842709.00"
"114/03/26","104","3","1905","華紙","1058020.00","-930931.00","59894.00","789.00","187772.00","376748.00","564520.00"
"114/03/26","104","3","1906","寶隆","-40130.00","126676.00","-251585.00","--","-165039.00","227573.00","62534.00"
"114/03/26","104","3","1907","永豐餘","3018883.00","-2857628.00","-881853.00","11901.00","-708697.00","2773107.00","2064410.00"
"114/03/26","104","3","1909","榮成","2544039.00","-3605310.00","-46443.00","-129214.00","-1236928.00","2541070.00","1304142.00"
"114/03/26","104","3","2002","中鋼","35586608.00","-34087101.00","3511098.00","-146972.00","4863633.00","10659657.00","15523290.00"
"114/03/26","104","3","2006","東和鋼鐵","3028980.00","-474174.00","-2370031.00","29595.00","214370.00","1910409.00","2124779.00"
"114/03/26","104","3","2007","燁興","-19573.00","-521799.00","552387.00","--","11015.00","577368.00","588383.00"
"114/03/26","104","3","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","104","3","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","104","3","2010","春源","1587755.00","-885555.00","-1114898.00","21186.00","-391512.00","890269.00","498757.00"
"114/03/26","104","3","2012","春雨","930074.00","-248039.00","-7938.00","-67883.00","606214.00","902754.00","1508968.00"
"114/03/26","104","3","2013","中鋼構","-1497113.00","97005.00","1376525.00","5850.00","-17733.00","292264.00","274531.00"
"114/03/26","104","3","2014","中鴻","1712000.00","-289607.00","-1396746.00","--","25647.00","19604.00","45251.00"
"114/03/26","104","3","2015","豐興","3844772.00","-909065.00","-1826761.00","0.00","1108946.00","2043764.00","3152710.00"
"114/03/26","104","3","2017","官田鋼","492280.00","8014.00","-544916.00","--","-44622.00","255491.00","210869.00"
"114/03/26","104","3","2020","美亞","74434.00","106475.00","-89388.00","26936.00","118457.00","366935.00","485392.00"
"114/03/26","104","3","2022","聚亨","359879.00","-219166.00","45022.00","221669.00","407404.00","447926.00","855330.00"
"114/03/26","104","3","2023","燁輝","2002240.00","-4994190.00","3542213.00","128937.00","679200.00","8866805.00","9546005.00"
"114/03/26","104","3","2024","志聯","178081.00","-71168.00","-129361.00","0.00","-22448.00","140110.00","117662.00"
"114/03/26","104","3","2025","千興","-545893.00","-56418.00","625579.00","51.00","23319.00","222156.00","245475.00"
"114/03/26","104","3","2027","大成鋼","-315417.00","-2037737.00","3126650.00","-26350.00","747146.00","1980940.00","2728086.00"
"114/03/26","104","3","2028","威致","--","--","--","--","--","--","--"
"114/03/26","104","3","2029","盛餘","1599447.00","-243116.00","-349304.00","5140.00","1012167.00","2999859.00","4012026.00"
"114/03/26","104","3","2030","彰源","874009.00","-940021.00","-232956.00","14627.00","-284341.00","1246491.00","962150.00"
"114/03/26","104","3","2031","新光鋼","725488.00","366717.00","-1072591.00","2019.00","21633.00","398927.00","420560.00"
"114/03/26","104","3","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","104","3","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","104","3","2034","允強","2016880.00","-690425.00","-1489723.00","--","-163268.00","820104.00","656836.00"
"114/03/26","104","3","2038","海光","845344.00","-30426.00","-670121.00","--","144797.00","211100.00","355897.00"
"114/03/26","104","3","2049","上銀","898192.00","-2360313.00","776796.00","-54908.00","-740233.00","2460006.00","1719773.00"
"114/03/26","104","3","2059","川湖","1599658.00","-66066.00","-1207674.00","762.00","326680.00","5396781.00","5723461.00"
"114/03/26","104","3","2062","橋椿","442466.00","-2491713.00","334740.00","8711.00","-1705796.00","2595072.00","889276.00"
"114/03/26","104","3","2069","運錩","218217.00","58145.00","-344853.00","4661.00","-63830.00","172022.00","108192.00"
"114/03/26","104","3","2101","南港","1557384.00","-818364.00","-162568.00","26112.00","602564.00","2740813.00","3343377.00"
"114/03/26","104","3","2102","泰豐","827093.00","-886072.00","156859.00","21433.00","119313.00","1088483.00","1207796.00"
"114/03/26","104","3","2103","台橡","2832353.00","-811430.00","-3269036.00","144782.00","-1103331.00","5092877.00","3989546.00"
"114/03/26","104","3","2104","國際中橡","2670665.00","-74169.00","-971911.00","129860.00","1754445.00","6266604.00","8021049.00"
"114/03/26","104","3","2105","正新","19557414.00","-9831029.00","-9340152.00","1295632.00","1681865.00","21166079.00","22847944.00"
"114/03/26","104","3","2106","建大","4016624.00","-2117570.00","-458967.00","156928.00","1597015.00","12279655.00","13876670.00"
"114/03/26","104","3","2107","厚生","-1387684.00","-784893.00","688283.00","0.00","-1484294.00","1654772.00","170478.00"
"114/03/26","104","3","2108","南帝","1142368.00","538934.00","-487025.00","44111.00","1238388.00","995778.00","2234166.00"
"114/03/26","104","3","2109","華豐","697544.00","-604865.00","-444085.00","-13213.00","-364619.00","1667308.00","1302689.00"
"114/03/26","104","3","2114","鑫永銓","374210.00","-99936.00","-334302.00","160.00","-59868.00","794324.00","734456.00"
"114/03/26","104","3","2115","六暉-KY","290939.00","-199786.00","79366.00","10375.00","180894.00","500206.00","681100.00"
"114/03/26","104","3","2201","裕隆","-8899766.00","-1356719.00","9796216.00","-29891.00","-490160.00","19346561.00","18856401.00"
"114/03/26","104","3","2204","中華","3343543.00","-412474.00","-1683704.00","1411.00","1248776.00","11211609.00","12460385.00"
"114/03/26","104","3","2206","三陽工業","-1682060.00","-629732.00","1125985.00","52244.00","-1133563.00","4816320.00","3682757.00"
"114/03/26","104","3","2207","和泰車","7401331.00","-6165810.00","-1580688.00","31042.00","-314125.00","7288563.00","6974438.00"
"114/03/26","104","3","2208","台船","7102156.00","-318384.00","-4740221.00","--","2043551.00","344342.00","2387893.00"
"114/03/26","104","3","2227","裕日車","-636723.00","6022212.00","-9000000.00","90336.00","-3524175.00","12831865.00","9307690.00"
"114/03/26","104","3","2228","劍麟","475722.00","-602160.00","258767.00","-6549.00","125780.00","528517.00","654297.00"
"114/03/26","104","3","2231","為升","534936.00","-108123.00","-28508.00","7539.00","405844.00","465660.00","871504.00"
"114/03/26","104","3","2233","宇隆","94473.00","57649.00","-115711.00","3631.00","40042.00","381954.00","421996.00"
"114/03/26","104","3","2236","百達-KY","106960.00","14459.00","15088.00","-5576.00","130931.00","160327.00","291258.00"
"114/03/26","104","3","2239","英利-KY","-365549.00","-717163.00","1106650.00","586722.00","610660.00","492620.00","1103280.00"
