出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","105","1","1220","台榮","646025.00","552415.00","93610.00","--","--","93610.00","52195.00","--","41415.00","4709.00","46124.00","7220.00","38904.00","--","--","38904.00","-11407.00","--","27497.00","32881.00","--","6023.00","24005.00","--","3492.00","0.19"
"114/03/26","105","1","1225","福懋油","2554434.00","2288037.00","266397.00","20.00","--","266377.00","124796.00","192.00","141773.00","-4206.00","137567.00","22938.00","114629.00","--","--","114629.00","-22843.00","--","91786.00","94954.00","--","19675.00","72111.00","--","19675.00","0.43"
"114/03/26","105","1","1227","佳格","7422008.00","5046769.00","2375239.00","--","--","2375239.00","1300375.00","--","1074864.00","33915.00","1108779.00","229889.00","878890.00","--","--","878890.00","-105677.00","--","773213.00","871536.00","--","7354.00","765685.00","--","7528.00","1.11"
"114/03/26","105","1","1229","聯華","1310566.00","1031034.00","279532.00","--","--","279532.00","132444.00","--","147088.00","199921.00","347009.00","7701.00","339308.00","--","--","339308.00","141404.00","--","480712.00","341488.00","--","-2180.00","483150.00","--","-2438.00","0.38"
"114/03/26","105","1","1231","聯華食","1691729.00","1307441.00","384288.00","--","--","384288.00","258767.00","--","125521.00","25444.00","150965.00","25064.00","125901.00","--","--","125901.00","-3536.00","--","122365.00","124278.00","--","1623.00","121007.00","--","1358.00","0.84"
"114/03/26","105","1","1232","大統益","3927503.00","3542734.00","384769.00","--","--","384769.00","152413.00","--","232356.00","-19414.00","212942.00","36200.00","176742.00","--","--","176742.00","0.00","--","176742.00","173947.00","--","2795.00","173947.00","--","2795.00","1.09"
"114/03/26","105","1","1233","天仁","558307.00","238868.00","319439.00","--","--","319439.00","261006.00","--","58433.00","2680.00","61113.00","10480.00","50633.00","0.00","--","50633.00","-27300.00","--","23333.00","50194.00","--","439.00","22553.00","--","780.00","0.55"
"114/03/26","105","1","1234","黑松","1754858.00","1349040.00","405818.00","--","--","405818.00","482343.00","--","-76525.00","178681.00","102156.00","14079.00","88077.00","--","--","88077.00","-12337.00","--","75740.00","88077.00","--","--","75740.00","--","--","0.22"
"114/03/26","105","1","1235","興泰","19119.00","12075.00","7044.00","--","--","7044.00","4205.00","--","2839.00","81683.00","84522.00","1105.00","83417.00","--","--","83417.00","250471.00","--","333888.00","83417.00","--","--","333888.00","--","--","1.42"
"114/03/26","105","1","1236","宏亞","604459.00","449951.00","154508.00","--","--","154508.00","122472.00","--","32036.00","7857.00","39893.00","7386.00","32507.00","--","--","32507.00","-43788.00","--","-11281.00","32507.00","--","0.00","-11281.00","--","0.00","0.30"
"114/03/26","105","1","1256","鮮活果汁-KY","535660.00","385454.00","150206.00","--","--","150206.00","92009.00","--","58197.00","5579.00","63776.00","24523.00","39253.00","--","--","39253.00","-4642.00","--","34611.00","39167.00","--","86.00","34541.00","--","70.00","1.44"
"114/03/26","105","1","1301","台塑","42782369.00","37333517.00","5448852.00","--","--","5448852.00","2569388.00","--","2879464.00","3773697.00","6653161.00","940337.00","5712824.00","--","--","5712824.00","2103355.00","--","7816179.00","5712824.00","--","--","7816179.00","--","--","0.90"
"114/03/26","105","1","1303","南亞","65469083.00","57842627.00","7626456.00","52207.00","0.00","7574249.00","4125852.00","--","3448397.00","2893772.00","6342169.00","1051603.00","5290566.00","--","--","5290566.00","-827208.00","--","4463358.00","5369937.00","--","-79371.00","4559711.00","-96353.00","--","0.68"
"114/03/26","105","1","1304","台聚","12738367.00","11192145.00","1546222.00","--","--","1546222.00","873821.00","--","672401.00","-103149.00","569252.00","118574.00","450678.00","-3960.00","--","446718.00","63035.00","--","509753.00","279051.00","--","167667.00","347314.00","--","162439.00","0.27"
"114/03/26","105","1","1305","華夏","3765844.00","3199544.00","566300.00","--","--","566300.00","281250.00","--","285050.00","-54699.00","230351.00","34547.00","195804.00","-3960.00","--","191844.00","-8217.00","--","183627.00","177062.00","--","14782.00","168832.00","--","14795.00","0.38"
"114/03/26","105","1","1307","三芳","3071065.00","2168969.00","902096.00","--","--","902096.00","432059.00","--","470037.00","-7654.00","462383.00","79069.00","383314.00","--","--","383314.00","-132641.00","--","250673.00","383314.00","--","--","250673.00","--","--","0.99"
"114/03/26","105","1","1308","亞聚","1333909.00","1170026.00","163883.00","--","--","163883.00","50978.00","--","112905.00","2812.00","115717.00","19703.00","96014.00","--","--","96014.00","76454.00","--","172468.00","96014.00","--","--","172468.00","--","--","0.19"
"114/03/26","105","1","1309","台達化","3689655.00","3432124.00","257531.00","--","--","257531.00","167024.00","--","90507.00","-20970.00","69537.00","19762.00","49775.00","--","--","49775.00","-12409.00","--","37366.00","49775.00","--","--","37366.00","--","--","0.15"
"114/03/26","105","1","1310","台苯","3517882.00","2882946.00","634936.00","--","--","634936.00","101993.00","--","532943.00","-30872.00","502071.00","106121.00","395950.00","--","--","395950.00","-5020.00","--","390930.00","412570.00","--","-16620.00","409367.00","--","-18437.00","0.78"
"114/03/26","105","1","1312","國喬","4570011.00","3772222.00","797789.00","--","--","797789.00","311337.00","--","486452.00","177641.00","664093.00","63575.00","600518.00","--","--","600518.00","-141920.00","--","458598.00","582319.00","--","18199.00","447591.00","--","11007.00","0.64"
"114/03/26","105","1","1313","聯成","9067638.00","8552423.00","515215.00","--","--","515215.00","412670.00","--","102545.00","-69302.00","33243.00","1065.00","32178.00","--","--","32178.00","-67915.00","--","-35737.00","32178.00","--","--","-35737.00","--","--","0.03"
"114/03/26","105","1","1314","中石化","5310386.00","5766122.00","-455736.00","567.00","682.00","-455621.00","302406.00","--","-758027.00","46481.00","-711546.00","10403.00","-721949.00","--","--","-721949.00","-88494.00","--","-810443.00","-719538.00","--","-2411.00","-808722.00","--","-1721.00","-0.31"
"114/03/26","105","1","1315","達新","710957.00","568373.00","142584.00","--","--","142584.00","109797.00","--","32787.00","1893.00","34680.00","4122.00","30558.00","--","--","30558.00","222941.00","--","253499.00","31257.00","--","-699.00","254116.00","--","-617.00","0.16"
"114/03/26","105","1","1316","上曜","123423.00","95655.00","27768.00","--","--","27768.00","57896.00","--","-30128.00","-732.00","-30860.00","1028.00","-31888.00","--","--","-31888.00","-3396.00","--","-35284.00","-34817.00","--","2929.00","-34609.00","--","-675.00","-0.22"
"114/03/26","105","1","1319","東陽","5961500.00","4410580.00","1550920.00","--","145.00","1551065.00","793263.00","--","757802.00","18224.00","776026.00","140359.00","635667.00","--","--","635667.00","-113173.00","--","522494.00","615691.00","--","19976.00","518331.00","--","4163.00","1.04"
"114/03/26","105","1","1321","大洋","1002255.00","936292.00","65963.00","--","--","65963.00","85367.00","--","-19404.00","22937.00","3533.00","0.00","3533.00","--","--","3533.00","-5260.00","--","-1727.00","3533.00","--","--","-1727.00","--","--","0.02"
"114/03/26","105","1","1323","永裕","732152.00","529481.00","202671.00","--","--","202671.00","99835.00","-14.00","102822.00","579.00","103401.00","29216.00","74185.00","--","--","74185.00","-17712.00","--","56473.00","61719.00","--","12466.00","44512.00","--","11961.00","0.68"
"114/03/26","105","1","1324","地球","284076.00","220552.00","63524.00","--","--","63524.00","50480.00","--","13044.00","8421.00","21465.00","4061.00","17404.00","--","--","17404.00","-919.00","--","16485.00","17404.00","--","--","16485.00","--","--","0.23"
"114/03/26","105","1","1325","恆大","259931.00","191328.00","68603.00","--","--","68603.00","17813.00","--","50790.00","-8577.00","42213.00","7182.00","35031.00","--","--","35031.00","-5114.00","--","29917.00","35063.00","--","-32.00","31332.00","--","-1415.00","0.35"
"114/03/26","105","1","1326","台化","75799504.00","65209128.00","10590376.00","--","--","10590376.00","3592553.00","--","6997823.00","2099869.00","9097692.00","1278555.00","7819137.00","--","--","7819137.00","5199717.00","--","13018854.00","6756946.00","--","1062191.00","9377051.00","--","3641803.00","1.16"
"114/03/26","105","1","1337","再生-KY","1234329.00","941890.00","292439.00","--","--","292439.00","126381.00","--","166058.00","-4097.00","161961.00","48253.00","113708.00","--","--","113708.00","-63638.00","--","50070.00","113708.00","--","--","50070.00","--","--","0.44"
"114/03/26","105","1","1338","廣華-KY","1881133.00","1346351.00","534782.00","--","--","534782.00","288341.00","--","246441.00","-11947.00","234494.00","54493.00","180001.00","--","--","180001.00","-98246.00","--","81755.00","188327.00","--","-8326.00","91509.00","--","-9754.00","2.25"
"114/03/26","105","1","1339","昭輝","581580.00","414198.00","167382.00","--","--","167382.00","70966.00","--","96416.00","-36168.00","60248.00","9171.00","51077.00","--","--","51077.00","-8279.00","--","42798.00","52369.00","--","-1292.00","44516.00","--","-1718.00","0.71"
"114/03/26","105","1","1340","勝悅-KY","666825.00","446205.00","220620.00","--","--","220620.00","23789.00","--","196831.00","8922.00","205753.00","32552.00","173201.00","--","--","173201.00","-28676.00","--","144525.00","173201.00","--","--","144525.00","--","--","1.51"
"114/03/26","105","1","1402","遠東新","51595906.00","38866684.00","12729222.00","--","--","12729222.00","8905990.00","--","3823232.00","-258675.00","3564557.00","997695.00","2566862.00","--","--","2566862.00","-2594583.00","--","-27721.00","834946.00","--","1731916.00","-1677244.00","--","1649523.00","0.17"
"114/03/26","105","1","1410","南染","149850.00","90584.00","59266.00","--","--","59266.00","20826.00","--","38440.00","161.00","38601.00","6686.00","31915.00","--","--","31915.00","-265.00","--","31650.00","28866.00","--","3049.00","28601.00","--","3049.00","0.40"
"114/03/26","105","1","1413","宏洲","465683.00","456391.00","9292.00","--","--","9292.00","10540.00","--","-1248.00","-2071.00","-3319.00","0.00","-3319.00","--","--","-3319.00","0.00","--","-3319.00","-3319.00","--","0.00","-3319.00","--","0.00","-0.03"
"114/03/26","105","1","1414","東和","197066.00","185597.00","11469.00","--","--","11469.00","16769.00","--","-5300.00","-538.00","-5838.00","-1604.00","-4234.00","--","--","-4234.00","315.00","--","-3919.00","--","--","--","--","--","--","-0.02"
"114/03/26","105","1","1416","廣豐","2021470.00","1436891.00","584579.00","--","--","584579.00","270745.00","--","313834.00","-33221.00","280613.00","-104425.00","385038.00","--","--","385038.00","-32250.00","--","352788.00","385205.00","--","-167.00","352955.00","--","-167.00","1.46"
"114/03/26","105","1","1417","嘉裕","893036.00","753788.00","139248.00","--","--","139248.00","264509.00","--","-125261.00","4160.00","-121101.00","372.00","-121473.00","--","--","-121473.00","84945.00","--","-36528.00","-121473.00","--","--","-36528.00","--","--","-0.32"
"114/03/26","105","1","1418","東華","499280.00","473951.00","25329.00","--","--","25329.00","46409.00","--","-21080.00","-4019.00","-25099.00","998.00","-26097.00","--","--","-26097.00","-343.00","--","-26440.00","-26092.00","--","-5.00","-26435.00","--","-5.00","-0.21"
"114/03/26","105","1","1419","新紡","304243.00","226521.00","77722.00","--","--","77722.00","76163.00","--","1559.00","-18266.00","-16707.00","-682.00","-16025.00","--","--","-16025.00","-57632.00","--","-73657.00","-12292.00","--","-3733.00","-69924.00","--","-3733.00","-0.04"
"114/03/26","105","1","1423","利華","162036.00","148420.00","13616.00","--","--","13616.00","9688.00","--","3928.00","-1173.00","2755.00","-2132.00","4887.00","--","--","4887.00","-3971.00","--","916.00","--","--","--","--","--","--","0.03"
"114/03/26","105","1","1432","大魯閣","136443.00","47035.00","89408.00","--","--","89408.00","170061.00","--","-80653.00","169942.00","89289.00","0.00","89289.00","0.00","--","89289.00","-5352.00","--","83937.00","98890.00","--","-9601.00","93538.00","--","-9601.00","0.59"
"114/03/26","105","1","1434","福懋","10429595.00","8743301.00","1686294.00","--","--","1686294.00","703543.00","--","982751.00","-32628.00","950123.00","219969.00","730154.00","--","--","730154.00","4818759.00","--","5548913.00","643592.00","--","86562.00","5431714.00","--","117199.00","0.38"
"114/03/26","105","1","1435","中福","5513.00","655.00","4858.00","--","--","4858.00","8538.00","--","-3680.00","-2483.00","-6163.00","0.00","-6163.00","--","--","-6163.00","0.00","--","-6163.00","-6163.00","--","0.00","-6163.00","0.00","0.00","-0.05"
"114/03/26","105","1","1436","華友聯","75959.00","54672.00","21287.00","--","--","21287.00","20998.00","--","289.00","-19774.00","-19485.00","2833.00","-22318.00","--","--","-22318.00","--","--","-22318.00","-22318.00","--","--","-22318.00","--","--","-0.32"
"114/03/26","105","1","1437","勤益控","166401.00","39761.00","126640.00","--","--","126640.00","35314.00","--","91326.00","-16201.00","75125.00","13451.00","61674.00","--","--","61674.00","-66180.00","--","-4506.00","61756.00","--","-82.00","-4022.00","--","-484.00","0.31"
"114/03/26","105","1","1438","三地開發","49.00","70.00","-21.00","0.00","0.00","-21.00","2222.00","--","-2243.00","821.00","-1422.00","0.00","-1422.00","--","--","-1422.00","--","--","-1422.00","--","--","--","--","--","--","-0.01"
"114/03/26","105","1","1439","雋揚","105613.00","101447.00","4166.00","--","--","4166.00","7566.00","--","-3400.00","-361.00","-3761.00","-435.00","-3326.00","--","--","-3326.00","0.00","--","-3326.00","--","--","--","--","--","--","-0.04"
"114/03/26","105","1","1440","南紡","4202145.00","3731429.00","470716.00","--","--","470716.00","486379.00","--","-15663.00","42169.00","26506.00","15430.00","11076.00","--","--","11076.00","-142911.00","--","-131835.00","25279.00","--","-14203.00","-117646.00","--","-14189.00","0.02"
"114/03/26","105","1","1441","大東","424735.00","408873.00","15862.00","--","--","15862.00","46215.00","--","-30353.00","4116.00","-26237.00","0.00","-26237.00","--","--","-26237.00","-8299.00","--","-34536.00","-26237.00","--","--","-34536.00","--","--","-0.29"
"114/03/26","105","1","1442","名軒","191135.00","142310.00","48825.00","--","--","48825.00","38689.00","--","10136.00","3655.00","13791.00","5579.00","8212.00","--","--","8212.00","-408.00","--","7804.00","8212.00","--","0.00","7804.00","--","0.00","0.03"
"114/03/26","105","1","1443","立益物流","266860.00","282632.00","-15772.00","--","--","-15772.00","30878.00","--","-46650.00","-84427.00","-131077.00","0.00","-131077.00","--","--","-131077.00","28955.00","--","-102122.00","-106299.00","--","-24778.00","-90103.00","--","-12019.00","-0.79"
"114/03/26","105","1","1444","力麗","2407514.00","2189927.00","217587.00","0.00","282.00","217869.00","126614.00","--","91255.00","-89262.00","1993.00","8387.00","-6394.00","--","--","-6394.00","1291.00","--","-5103.00","162.00","--","-6556.00","1328.00","--","-6431.00","0.00"
"114/03/26","105","1","1445","大宇","394594.00","342546.00","52048.00","--","--","52048.00","32254.00","--","19794.00","-3287.00","16507.00","3203.00","13304.00","--","--","13304.00","-1416.00","--","11888.00","13304.00","--","0.00","11888.00","--","0.00","0.10"
"114/03/26","105","1","1446","宏和","224242.00","178935.00","45307.00","--","--","45307.00","41715.00","--","3592.00","1319.00","4911.00","2169.00","2742.00","--","--","2742.00","-8357.00","--","-5615.00","2742.00","--","--","-5615.00","--","--","0.02"
"114/03/26","105","1","1447","力鵬","3195263.00","3162281.00","32982.00","--","--","32982.00","151304.00","--","-118322.00","-114714.00","-233036.00","-42317.00","-190719.00","--","--","-190719.00","3395.00","--","-187324.00","-191146.00","--","427.00","-189193.00","--","1869.00","-0.22"
"114/03/26","105","1","1449","佳和","647448.00","651961.00","-4513.00","--","--","-4513.00","93581.00","--","-98094.00","-16364.00","-114458.00","-3610.00","-110848.00","--","--","-110848.00","-5444.00","--","-116292.00","-98690.00","--","-12158.00","-103972.00","--","-12320.00","-0.82"
"114/03/26","105","1","1451","年興","3071091.00","2616524.00","454567.00","--","--","454567.00","192105.00","--","262462.00","19669.00","282131.00","48614.00","233517.00","--","--","233517.00","1537.00","--","235054.00","233951.00","--","-434.00","236978.00","--","-1924.00","0.58"
"114/03/26","105","1","1452","宏益","499511.00","418217.00","81294.00","--","--","81294.00","26870.00","--","54424.00","2740.00","57164.00","18719.00","38445.00","--","--","38445.00","1290.00","--","39735.00","--","--","--","--","--","--","0.29"
"114/03/26","105","1","1453","大將","10635.00","12228.00","-1593.00","--","--","-1593.00","7127.00","--","-8720.00","14483.00","5763.00","306.00","5457.00","--","--","5457.00","1219.00","--","6676.00","5576.00","--","-119.00","6795.00","--","-119.00","0.06"
"114/03/26","105","1","1454","台富","416455.00","372670.00","43785.00","--","--","43785.00","31484.00","--","12301.00","-1861.00","10440.00","2464.00","7976.00","--","--","7976.00","9023.00","--","16999.00","7976.00","--","--","16999.00","--","--","0.06"
"114/03/26","105","1","1455","集盛","2991825.00","2860348.00","131477.00","--","--","131477.00","111651.00","--","19826.00","-46.00","19780.00","4352.00","15428.00","--","--","15428.00","-116.00","--","15312.00","15428.00","--","--","15312.00","--","--","0.03"
"114/03/26","105","1","1456","怡華","109237.00","93919.00","15318.00","--","--","15318.00","25848.00","0.00","-10530.00","-15813.00","-26343.00","0.00","-26343.00","--","--","-26343.00","-8679.00","--","-35022.00","-26343.00","--","--","-35022.00","--","--","-0.28"
"114/03/26","105","1","1457","宜進","1186632.00","1094707.00","91925.00","--","--","91925.00","66487.00","--","25438.00","18183.00","43621.00","3088.00","40533.00","--","--","40533.00","-2018.00","--","38515.00","34023.00","--","6510.00","32029.00","--","6486.00","0.13"
"114/03/26","105","1","1459","聯發","769048.00","717449.00","51599.00","--","--","51599.00","40117.00","--","11482.00","-30310.00","-18828.00","1992.00","-20820.00","--","--","-20820.00","32648.00","--","11828.00","-20904.00","--","84.00","11744.00","--","84.00","-0.07"
"114/03/26","105","1","1460","宏遠","2126259.00","1647721.00","478538.00","--","--","478538.00","309147.00","-115.00","169276.00","-37600.00","131676.00","14251.00","117425.00","--","--","117425.00","-12831.00","--","104594.00","117423.00","--","2.00","104592.00","--","2.00","0.27"
"114/03/26","105","1","1463","強盛新","129079.00","101080.00","27999.00","--","--","27999.00","21038.00","--","6961.00","24811.00","31772.00","-80.00","31852.00","--","--","31852.00","-15344.00","--","16508.00","32212.00","--","-360.00","16868.00","--","-360.00","0.20"
"114/03/26","105","1","1464","得力","1853720.00","1515309.00","338411.00","--","--","338411.00","254801.00","-25387.00","58223.00","-12141.00","46082.00","-62488.00","108570.00","--","--","108570.00","-39710.00","--","68860.00","96213.00","--","12357.00","58338.00","--","10522.00","0.40"
"114/03/26","105","1","1465","偉全","439188.00","355992.00","83196.00","--","--","83196.00","51405.00","--","31791.00","-5504.00","26287.00","975.00","25312.00","--","--","25312.00","-13564.00","--","11748.00","15043.00","--","10269.00","4220.00","--","7528.00","0.15"
"114/03/26","105","1","1466","聚隆","867981.00","845596.00","22385.00","0.00","0.00","22385.00","60182.00","--","-37797.00","-12439.00","-50236.00","-3679.00","-46557.00","0.00","--","-46557.00","0.00","--","-46557.00","-46557.00","0.00","0.00","-46557.00","0.00","0.00","-0.42"
"114/03/26","105","1","1467","南緯","1671550.00","1363773.00","307777.00","--","--","307777.00","279196.00","--","28581.00","-45742.00","-17161.00","11362.00","-28523.00","--","--","-28523.00","-21491.00","--","-50014.00","6301.00","--","-34824.00","-10040.00","--","-39974.00","0.03"
"114/03/26","105","1","1468","昶和","151961.00","112654.00","39307.00","--","--","39307.00","30366.00","--","8941.00","-10197.00","-1256.00","0.00","-1256.00","--","--","-1256.00","-2255.00","--","-3511.00","-1236.00","--","-20.00","-3051.00","--","-460.00","-0.01"
"114/03/26","105","1","1470","大統新創","183270.00","137014.00","46256.00","--","--","46256.00","26041.00","265.00","20480.00","-826.00","19654.00","3341.00","16313.00","--","--","16313.00","-503.00","--","15810.00","--","--","--","--","--","--","0.19"
"114/03/26","105","1","1471","首利","285303.00","297115.00","-11812.00","--","--","-11812.00","67269.00","--","-79081.00","-8862.00","-87943.00","732.00","-88675.00","--","--","-88675.00","-56677.00","--","-145352.00","-88675.00","--","--","-145352.00","--","--","-0.44"
"114/03/26","105","1","1472","三洋實業","137863.00","161197.00","-23334.00","--","--","-23334.00","19330.00","142376.00","99712.00","-3107.00","96605.00","13219.00","83386.00","--","--","83386.00","559.00","--","83945.00","83932.00","--","-546.00","84491.00","--","-546.00","1.13"
"114/03/26","105","1","1473","台南","2849152.00","2170051.00","679101.00","--","--","679101.00","447963.00","--","231138.00","-2257.00","228881.00","63577.00","165304.00","--","--","165304.00","-60640.00","--","104664.00","177437.00","--","-12133.00","120552.00","--","-15888.00","1.22"
"114/03/26","105","1","1474","弘裕","848203.00","736701.00","111502.00","--","--","111502.00","72206.00","--","39296.00","-938.00","38358.00","6492.00","31866.00","--","--","31866.00","-6276.00","--","25590.00","31866.00","--","--","25590.00","--","--","0.25"
"114/03/26","105","1","1475","業旺","46580.00","46990.00","-410.00","--","--","-410.00","12508.00","--","-12918.00","10446.00","-2472.00","-7.00","-2465.00","--","--","-2465.00","1168.00","--","-1297.00","-8744.00","--","6279.00","-8410.00","--","7113.00","-0.17"
"114/03/26","105","1","1476","儒鴻","5590471.00","4097528.00","1492943.00","--","--","1492943.00","558664.00","--","934279.00","-133084.00","801195.00","148065.00","653130.00","--","--","653130.00","-62420.00","--","590710.00","653130.00","--","0.00","590710.00","--","0.00","2.47"
"114/03/26","105","1","1477","聚陽","6309426.00","4851714.00","1457712.00","--","--","1457712.00","678294.00","--","779418.00","3950.00","783368.00","140703.00","642665.00","--","--","642665.00","-98908.00","--","543757.00","639679.00","--","2986.00","541355.00","--","2402.00","3.22"
"114/03/26","105","1","1503","士電","4926396.00","3852876.00","1073520.00","--","--","1073520.00","644547.00","--","428973.00","64680.00","493653.00","108233.00","385420.00","--","--","385420.00","-156508.00","--","228912.00","372649.00","--","12771.00","224822.00","--","4090.00","0.72"
"114/03/26","105","1","1504","東元","11678422.00","8507576.00","3170846.00","5783.00","5488.00","3170551.00","2137185.00","--","1033366.00","28390.00","1061756.00","270981.00","790775.00","--","--","790775.00","1387494.00","--","2178269.00","683036.00","--","107739.00","2043364.00","--","134905.00","0.34"
"114/03/26","105","1","1506","正道","413601.00","333042.00","80559.00","--","--","80559.00","64019.00","--","16540.00","-5921.00","10619.00","3111.00","7508.00","--","--","7508.00","26330.00","--","33838.00","6337.00","--","1171.00","25671.00","--","8167.00","0.05"
"114/03/26","105","1","1512","瑞利","1051758.00","907810.00","143948.00","--","--","143948.00","123211.00","--","20737.00","-16918.00","3819.00","23358.00","-19539.00","--","--","-19539.00","-17970.00","--","-37509.00","-22887.00","--","3348.00","-39832.00","--","2323.00","-0.13"
"114/03/26","105","1","1513","中興電","3419627.00","2867721.00","551906.00","--","--","551906.00","353313.00","--","198593.00","6821.00","205414.00","58334.00","147080.00","--","--","147080.00","-28789.00","--","118291.00","148388.00","--","-1308.00","122864.00","--","-4573.00","0.36"
