出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","104","1","1101","台泥","21440142.00","18579134.00","2861008.00","--","--","2861008.00","1167500.00","--","1693508.00","-223641.00","1469867.00","495349.00","974518.00","--","--","974518.00","-772223.00","--","202295.00","808778.00","--","165740.00","349121.00","--","-146826.00","0.22"
"114/03/26","104","1","1102","亞泥","15362530.00","13729956.00","1632574.00","1263.00","--","1631311.00","593936.00","--","1037375.00","807325.00","1844700.00","302412.00","1542288.00","--","--","1542288.00","3927296.00","--","5469584.00","1468473.00","--","73815.00","5633392.00","--","-163808.00","0.47"
"114/03/26","104","1","1103","嘉泥","671355.00","747020.00","-75665.00","--","--","-75665.00","110102.00","--","-185767.00","-23780.00","-209547.00","-26257.00","-183290.00","--","--","-183290.00","-450076.00","--","-633366.00","-187780.00","--","4490.00","-622310.00","--","-11056.00","-0.29"
"114/03/26","104","1","1104","環泥","1327430.00","1217267.00","110163.00","--","--","110163.00","85583.00","--","24580.00","245154.00","269734.00","7897.00","261837.00","--","--","261837.00","45966.00","--","307803.00","263305.00","--","-1468.00","309271.00","--","-1468.00","0.43"
"114/03/26","104","1","1108","幸福","1290902.00","1021426.00","269476.00","--","--","269476.00","71038.00","--","198438.00","-11492.00","186946.00","31941.00","155005.00","--","--","155005.00","1625.00","--","156630.00","156298.00","--","-1293.00","157746.00","--","-1116.00","0.39"
"114/03/26","104","1","1109","信大","951789.00","836497.00","115292.00","--","--","115292.00","95126.00","--","20166.00","-12332.00","7834.00","6327.00","1507.00","0.00","--","1507.00","-26012.00","--","-24505.00","10502.00","--","-8995.00","-6970.00","--","-17535.00","0.02"
"114/03/26","104","1","1110","東泥","475433.00","428669.00","46764.00","--","--","46764.00","14024.00","--","32740.00","-1299.00","31441.00","-4546.00","35987.00","0.00","--","35987.00","59880.00","--","95867.00","35833.00","--","154.00","95714.00","--","153.00","0.06"
"114/03/26","104","1","1201","味全","4742993.00","3481869.00","1261124.00","--","--","1261124.00","1566544.00","--","-305420.00","-57183.00","-362603.00","-45329.00","-317274.00","-11978.00","--","-329252.00","-70076.00","--","-399328.00","-293436.00","--","-35816.00","-358480.00","--","-40848.00","-0.58"
"114/03/26","104","1","1203","味王","1654449.00","1253800.00","400649.00","0.00","0.00","400649.00","215972.00","--","184677.00","72209.00","256886.00","53655.00","203231.00","0.00","--","203231.00","13060.00","--","216291.00","118298.00","--","84933.00","130152.00","--","86139.00","0.50"
"114/03/26","104","1","1210","大成","20079300.00","18212106.00","1867194.00","--","--","1867194.00","1654463.00","--","212731.00","-29658.00","183073.00","93381.00","89692.00","--","--","89692.00","86631.00","--","176323.00","158238.00","--","-68546.00","344772.00","--","-168449.00","0.23"
"114/03/26","104","1","1213","大飲","182697.00","148624.00","34073.00","--","--","34073.00","21589.00","--","12484.00","1111.00","13595.00","2526.00","11069.00","--","--","11069.00","-3.00","--","11066.00","11069.00","--","--","11066.00","--","--","0.22"
"114/03/26","104","1","1215","卜蜂","4008464.00","3505592.00","502872.00","--","--","502872.00","273897.00","-12346.00","216629.00","4387.00","221016.00","42313.00","178703.00","--","--","178703.00","-300526.00","--","-121823.00","174847.00","--","3856.00","-124666.00","--","2843.00","0.72"
"114/03/26","104","1","1216","統一","104940238.00","70402856.00","34537382.00","--","--","34537382.00","28259488.00","--","6277894.00","2091236.00","8369130.00","1752853.00","6616277.00","--","--","6616277.00","-810146.00","--","5806131.00","4299459.00","--","2316818.00","3641583.00","--","2164548.00","0.79"
"114/03/26","104","1","1217","愛之味","1016187.00","717928.00","298259.00","--","--","298259.00","373784.00","--","-75525.00","-3926.00","-79451.00","-2836.00","-76615.00","--","--","-76615.00","-2867.00","--","-79482.00","-63155.00","--","-13460.00","-65913.00","--","-13569.00","-0.13"
"114/03/26","104","1","1218","泰山","1982171.00","1695365.00","286806.00","820.00","182.00","286168.00","311587.00","--","-25419.00","16164.00","-9255.00","472.00","-9727.00","--","--","-9727.00","-7631.00","--","-17358.00","-9803.00","--","76.00","-17434.00","--","76.00","-0.03"
"114/03/26","104","1","1219","福壽","2325248.00","2139275.00","185973.00","--","--","185973.00","164019.00","--","21954.00","4427.00","26381.00","7393.00","18988.00","--","--","18988.00","-752.00","--","18236.00","22504.00","--","-3516.00","21888.00","--","-3652.00","0.07"
"114/03/26","104","1","1220","台榮","837271.00","787147.00","50124.00","--","--","50124.00","62849.00","--","-12725.00","7827.00","-4898.00","-1064.00","-3834.00","--","--","-3834.00","8850.00","--","5016.00","-1573.00","--","-2261.00","7304.00","--","-2288.00","-0.01"
"114/03/26","104","1","1225","福懋油","2718613.00","2551783.00","166830.00","110.00","--","166720.00","116867.00","0.00","49853.00","-9955.00","39898.00","7456.00","32442.00","--","--","32442.00","-3546.00","--","28896.00","31588.00","--","854.00","28042.00","--","854.00","0.14"
"114/03/26","104","1","1227","佳格","7183052.00","4804777.00","2378275.00","--","--","2378275.00","1181377.00","--","1196898.00","17834.00","1214732.00","295884.00","918848.00","--","--","918848.00","-58867.00","--","859981.00","912101.00","--","6747.00","853234.00","--","6747.00","1.27"
"114/03/26","104","1","1229","聯華","1253789.00","1097685.00","156104.00","--","--","156104.00","103753.00","--","52351.00","236479.00","288830.00","6352.00","282478.00","--","--","282478.00","-460166.00","--","-177688.00","281506.00","--","972.00","-178127.00","--","439.00","0.33"
"114/03/26","104","1","1231","聯華食","1677670.00","1310156.00","367514.00","0.00","0.00","367514.00","253395.00","--","114119.00","3991.00","118110.00","20127.00","97983.00","--","--","97983.00","-2863.00","--","95120.00","98452.00","--","-469.00","95810.00","--","-690.00","0.66"
"114/03/26","104","1","1232","大統益","4750989.00","4306393.00","444596.00","--","--","444596.00","151647.00","--","292949.00","795.00","293744.00","49784.00","243960.00","--","--","243960.00","222.00","--","244182.00","241953.00","--","2007.00","242175.00","--","2007.00","1.51"
"114/03/26","104","1","1233","天仁","565923.00","230412.00","335511.00","--","--","335511.00","264444.00","--","71067.00","1725.00","72792.00","12673.00","60119.00","0.00","--","60119.00","-4526.00","--","55593.00","60104.00","--","15.00","56191.00","--","-598.00","0.66"
"114/03/26","104","1","1234","黑松","1331189.00","948971.00","382218.00","--","--","382218.00","421466.00","--","-39248.00","187077.00","147829.00","24801.00","123028.00","0.00","--","123028.00","19858.00","--","142886.00","123028.00","--","--","142886.00","--","--","0.31"
"114/03/26","104","1","1235","興泰","22330.00","21691.00","639.00","--","--","639.00","4865.00","--","-4226.00","4178.00","-48.00","144.00","-192.00","--","--","-192.00","22255.00","--","22063.00","-192.00","--","0.00","22063.00","--","0.00","0.00"
"114/03/26","104","1","1236","宏亞","705960.00","492919.00","213041.00","--","--","213041.00","125969.00","--","87072.00","302.00","87374.00","14314.00","73060.00","--","--","73060.00","-31962.00","--","41098.00","73060.00","--","0.00","41098.00","--","0.00","0.67"
"114/03/26","104","1","1256","鮮活果汁-KY","506333.00","358882.00","147451.00","--","--","147451.00","75922.00","--","71529.00","735.00","72264.00","24754.00","47510.00","--","--","47510.00","-7792.00","--","39718.00","47268.00","--","242.00","39502.00","--","216.00","1.91"
"114/03/26","104","1","1301","台塑","47697112.00","42125233.00","5571879.00","--","--","5571879.00","2632896.00","--","2938983.00","1513001.00","4451984.00","808299.00","3643685.00","--","--","3643685.00","2874768.00","--","6518453.00","3643685.00","--","--","6518453.00","--","--","0.57"
"114/03/26","104","1","1303","南亞","79525772.00","68480472.00","11045300.00","-214.00","--","11045514.00","4521659.00","--","6523855.00","3294117.00","9817972.00","1648631.00","8169341.00","--","--","8169341.00","-4207978.00","--","3961363.00","7950168.00","--","219173.00","4063483.00","--","-102120.00","1.00"
"114/03/26","104","1","1304","台聚","13066416.00","11712905.00","1353511.00","--","--","1353511.00","932786.00","--","420725.00","40824.00","461549.00","63523.00","398026.00","-6614.00","--","391412.00","-167263.00","--","224149.00","187745.00","--","203667.00","46289.00","--","177860.00","0.18"
"114/03/26","104","1","1305","華夏","3661067.00","3158674.00","502393.00","--","--","502393.00","285935.00","0.00","216458.00","-11372.00","205086.00","28679.00","176407.00","-6614.00","--","169793.00","-14372.00","--","155421.00","161693.00","--","8100.00","147361.00","--","8060.00","0.35"
"114/03/26","104","1","1307","三芳","2971584.00","2163111.00","808473.00","--","--","808473.00","428056.00","--","380417.00","-31691.00","348726.00","64319.00","284407.00","--","--","284407.00","-76603.00","--","207804.00","284407.00","--","--","207804.00","--","--","0.76"
"114/03/26","104","1","1308","亞聚","1230665.00","1104824.00","125841.00","--","--","125841.00","45998.00","--","79843.00","61412.00","141255.00","19944.00","121311.00","--","--","121311.00","-142133.00","--","-20822.00","121311.00","--","--","-20822.00","--","--","0.26"
"114/03/26","104","1","1309","台達化","4075100.00","3798998.00","276102.00","--","--","276102.00","191169.00","--","84933.00","-11219.00","73714.00","-8484.00","82198.00","--","--","82198.00","-47202.00","--","34996.00","82198.00","--","--","34996.00","--","--","0.25"
"114/03/26","104","1","1310","台苯","2268323.00","2142872.00","125451.00","--","--","125451.00","65897.00","--","59554.00","-15801.00","43753.00","14256.00","29497.00","0.00","--","29497.00","87367.00","--","116864.00","27115.00","--","2382.00","116043.00","--","821.00","0.05"
"114/03/26","104","1","1312","國喬","5008775.00","4403208.00","605567.00","--","--","605567.00","289077.00","--","316490.00","70710.00","387200.00","60394.00","326806.00","--","--","326806.00","73436.00","--","400242.00","292522.00","--","34284.00","332275.00","--","67967.00","0.32"
"114/03/26","104","1","1313","聯成","10934995.00","10408976.00","526019.00","--","--","526019.00","422964.00","--","103055.00","4982.00","108037.00","20551.00","87486.00","--","--","87486.00","-219380.00","--","-131894.00","87486.00","--","0.00","-131894.00","--","0.00","0.08"
"114/03/26","104","1","1314","中石化","7398603.00","7228836.00","169767.00","546.00","931.00","170152.00","309907.00","--","-139755.00","332705.00","192950.00","10000.00","182950.00","--","--","182950.00","-35782.00","--","147168.00","183688.00","--","-738.00","147334.00","--","-166.00","0.08"
"114/03/26","104","1","1315","達新","638625.00","520722.00","117903.00","--","--","117903.00","107267.00","--","10636.00","-4094.00","6542.00","3461.00","3081.00","--","--","3081.00","113505.00","--","116586.00","6204.00","--","-3123.00","119699.00","--","-3113.00","0.03"
"114/03/26","104","1","1316","上曜","208386.00","170696.00","37690.00","--","--","37690.00","74916.00","--","-37226.00","-9729.00","-46955.00","2124.00","-49079.00","--","--","-49079.00","16739.00","--","-32340.00","-56221.00","--","7142.00","-52671.00","--","20331.00","-0.43"
"114/03/26","104","1","1319","東陽","5612549.00","4307825.00","1304724.00","--","145.00","1304869.00","823390.00","--","481479.00","20728.00","502207.00","71509.00","430698.00","--","--","430698.00","-68943.00","--","361755.00","412748.00","--","17950.00","351008.00","--","10747.00","0.70"
"114/03/26","104","1","1321","大洋","1278856.00","1195252.00","83604.00","--","--","83604.00","95027.00","--","-11423.00","15647.00","4224.00","-1.00","4225.00","--","--","4225.00","372.00","--","4597.00","4225.00","--","--","4597.00","--","--","0.02"
"114/03/26","104","1","1323","永裕","754527.00","568801.00","185726.00","--","--","185726.00","91339.00","0.00","94387.00","-8518.00","85869.00","26541.00","59328.00","--","--","59328.00","-16413.00","--","42915.00","47353.00","--","11975.00","30961.00","--","11954.00","0.52"
"114/03/26","104","1","1324","地球","315831.00","257059.00","58772.00","--","--","58772.00","48193.00","--","10579.00","995.00","11574.00","4672.00","6902.00","--","--","6902.00","-3509.00","--","3393.00","6902.00","--","--","3393.00","--","--","0.09"
"114/03/26","104","1","1325","恆大","279979.00","237619.00","42360.00","--","--","42360.00","18278.00","--","24082.00","-1942.00","22140.00","3901.00","18239.00","--","--","18239.00","-5562.00","--","12677.00","18494.00","--","-255.00","14463.00","--","-1786.00","0.18"
"114/03/26","104","1","1326","台化","80909048.00","74716000.00","6193048.00","--","--","6193048.00","3525778.00","--","2667270.00","-135848.00","2531422.00","474331.00","2057091.00","--","--","2057091.00","1912574.00","--","3969665.00","1486545.00","--","570546.00","3758256.00","--","211409.00","0.25"
"114/03/26","104","1","1337","再生-KY","840612.00","660739.00","179873.00","--","--","179873.00","110444.00","--","69429.00","27563.00","96992.00","28893.00","68099.00","--","--","68099.00","-99418.00","--","-31319.00","68099.00","--","--","-31319.00","--","--","0.27"
"114/03/26","104","1","1338","廣華-KY","1928365.00","1459718.00","468647.00","--","--","468647.00","245365.00","--","223282.00","13781.00","237063.00","54741.00","182322.00","--","--","182322.00","-61669.00","--","120653.00","182373.00","--","-51.00","121017.00","--","-364.00","2.18"
"114/03/26","104","1","1339","昭輝","377677.00","233614.00","144063.00","--","--","144063.00","52470.00","--","91593.00","-2940.00","88653.00","15295.00","73358.00","--","--","73358.00","0.00","--","73358.00","--","--","--","--","--","--","1.02"
"114/03/26","104","1","1340","勝悅-KY","592056.00","387515.00","204541.00","--","--","204541.00","28906.00","--","175635.00","7923.00","183558.00","30155.00","153403.00","--","--","153403.00","-47866.00","--","105537.00","153403.00","--","--","105537.00","--","--","1.74"
"114/03/26","104","1","1402","遠東新","53529552.00","40683059.00","12846493.00","--","--","12846493.00","8974375.00","--","3872118.00","3105988.00","6978106.00","2351602.00","4626504.00","--","--","4626504.00","718926.00","--","5345430.00","2635289.00","--","1991215.00","3378591.00","--","1966839.00","0.54"
"114/03/26","104","1","1410","南染","142816.00","95851.00","46965.00","--","--","46965.00","19360.00","--","27605.00","1510.00","29115.00","5192.00","23923.00","--","--","23923.00","-922.00","--","23001.00","21616.00","--","2307.00","20694.00","--","2307.00","0.30"
"114/03/26","104","1","1413","宏洲","579570.00","594566.00","-14996.00","--","--","-14996.00","17269.00","--","-32265.00","2749.00","-29516.00","3208.00","-32724.00","--","--","-32724.00","-11.00","--","-32735.00","-32750.00","--","26.00","-32761.00","--","26.00","-0.32"
"114/03/26","104","1","1414","東和","296976.00","299184.00","-2208.00","--","--","-2208.00","17282.00","--","-19490.00","-440.00","-19930.00","-3509.00","-16421.00","--","--","-16421.00","-7148.00","--","-23569.00","--","--","--","--","--","--","-0.07"
"114/03/26","104","1","1416","廣豐","869625.00","630369.00","239256.00","--","--","239256.00","126315.00","--","112941.00","47176.00","160117.00","4579.00","155538.00","--","--","155538.00","-10715.00","--","144823.00","155747.00","--","-209.00","145032.00","--","-209.00","0.54"
"114/03/26","104","1","1417","嘉裕","938842.00","718894.00","219948.00","--","--","219948.00","309747.00","--","-89799.00","-2785.00","-92584.00","505.00","-93089.00","--","--","-93089.00","-15505.00","--","-108594.00","-93089.00","--","--","-108594.00","--","--","-0.25"
"114/03/26","104","1","1418","東華","321943.00","344762.00","-22819.00","--","--","-22819.00","33803.00","--","-56622.00","-4192.00","-60814.00","1020.00","-61834.00","--","--","-61834.00","-2985.00","--","-64819.00","-61828.00","--","-6.00","-64813.00","--","-6.00","-0.51"
"114/03/26","104","1","1419","新紡","265830.00","216200.00","49630.00","0.00","0.00","49630.00","72448.00","--","-22818.00","-3575.00","-26393.00","-910.00","-25483.00","0.00","--","-25483.00","9679.00","--","-15804.00","-25462.00","--","-21.00","-15783.00","--","-21.00","-0.09"
"114/03/26","104","1","1423","利華","156067.00","163752.00","-7685.00","--","--","-7685.00","9144.00","--","-16829.00","-2710.00","-19539.00","-1127.00","-18412.00","--","--","-18412.00","-5240.00","--","-23652.00","--","--","--","--","--","--","-0.11"
"114/03/26","104","1","1432","大魯閣","60945.00","52317.00","8628.00","--","--","8628.00","56897.00","--","-48269.00","-609.00","-48878.00","0.00","-48878.00","-30962.00","--","-79840.00","16659.00","--","-63181.00","-76944.00","--","-2896.00","-60285.00","--","-2896.00","-0.48"
"114/03/26","104","1","1434","福懋","11029926.00","9534764.00","1495162.00","--","--","1495162.00","683973.00","--","811189.00","-30509.00","780680.00","164726.00","615954.00","--","--","615954.00","-154462.00","--","461492.00","517351.00","--","98603.00","354007.00","--","107485.00","0.31"
"114/03/26","104","1","1435","中福","7118.00","805.00","6313.00","--","--","6313.00","5279.00","--","1034.00","-311.00","723.00","--","723.00","--","--","723.00","--","--","723.00","723.00","--","--","723.00","--","--","0.01"
"114/03/26","104","1","1436","華友聯","49439.00","35431.00","14008.00","--","--","14008.00","13159.00","--","849.00","-7216.00","-6367.00","801.00","-7168.00","--","--","-7168.00","--","--","-7168.00","--","--","--","--","--","--","-0.12"
"114/03/26","104","1","1437","勤益控","252243.00","171063.00","81180.00","--","--","81180.00","24790.00","--","56390.00","-13877.00","42513.00","7903.00","34610.00","--","--","34610.00","5366.00","--","39976.00","34967.00","--","-357.00","40724.00","--","-748.00","0.17"
"114/03/26","104","1","1438","三地開發","23352.00","5515.00","17837.00","0.00","0.00","17837.00","3271.00","0.00","14566.00","294.00","14860.00","1772.00","13088.00","--","--","13088.00","--","--","13088.00","--","--","--","--","--","--","0.13"
"114/03/26","104","1","1439","雋揚","95543.00","91390.00","4153.00","--","--","4153.00","7584.00","--","-3431.00","3692.00","261.00","64.00","197.00","--","--","197.00","0.00","--","197.00","--","--","--","--","--","--","0.00"
"114/03/26","104","1","1440","南紡","5279253.00","4636230.00","643023.00","--","--","643023.00","566182.00","--","76841.00","160358.00","237199.00","46391.00","190808.00","--","--","190808.00","-217165.00","--","-26357.00","203513.00","--","-12705.00","-13652.00","--","-12705.00","0.12"
"114/03/26","104","1","1441","大東","490281.00","460548.00","29733.00","--","--","29733.00","46463.00","--","-16730.00","-17937.00","-34667.00","-1676.00","-32991.00","--","--","-32991.00","-6078.00","--","-39069.00","-32991.00","--","--","-39069.00","--","--","-0.37"
"114/03/26","104","1","1442","名軒","195506.00","121917.00","73589.00","--","--","73589.00","32114.00","--","41475.00","323.00","41798.00","4037.00","37761.00","--","--","37761.00","-1455.00","--","36306.00","37761.00","--","0.00","36306.00","--","0.00","0.18"
"114/03/26","104","1","1443","立益物流","273825.00","295968.00","-22143.00","--","--","-22143.00","30229.00","--","-52372.00","-41208.00","-93580.00","0.00","-93580.00","--","--","-93580.00","15907.00","--","-77673.00","-65099.00","--","-28481.00","-54494.00","--","-23179.00","-0.48"
"114/03/26","104","1","1444","力麗","2759961.00","2477831.00","282130.00","168.00","0.00","281962.00","121641.00","--","160321.00","-42234.00","118087.00","28664.00","89423.00","--","--","89423.00","-50448.00","--","38975.00","96018.00","--","-6595.00","45380.00","--","-6405.00","0.10"
"114/03/26","104","1","1445","大宇","472498.00","422256.00","50242.00","--","--","50242.00","34074.00","--","16168.00","43.00","16211.00","-296.00","16507.00","--","--","16507.00","16032.00","--","32539.00","16507.00","--","0.00","32539.00","--","0.00","0.12"
"114/03/26","104","1","1446","宏和","199597.00","151277.00","48320.00","--","--","48320.00","44988.00","--","3332.00","3608.00","6940.00","1833.00","5107.00","--","--","5107.00","-13563.00","--","-8456.00","5107.00","--","--","-8456.00","--","--","0.04"
"114/03/26","104","1","1447","力鵬","4613017.00","4537933.00","75084.00","--","--","75084.00","161838.00","--","-86754.00","-49465.00","-136219.00","-22353.00","-113866.00","--","--","-113866.00","-47198.00","--","-161064.00","-114322.00","--","456.00","-163877.00","--","2813.00","-0.14"
"114/03/26","104","1","1449","佳和","649528.00","618600.00","30928.00","--","--","30928.00","90803.00","--","-59875.00","-8631.00","-68506.00","55.00","-68561.00","--","--","-68561.00","13810.00","--","-54751.00","-61589.00","--","-6972.00","-47799.00","--","-6952.00","-0.52"
"114/03/26","104","1","1451","年興","2742195.00","2530219.00","211976.00","--","--","211976.00","157228.00","--","54748.00","3358.00","58106.00","11058.00","47048.00","--","--","47048.00","-212286.00","--","-165238.00","49151.00","--","-2103.00","-162569.00","--","-2669.00","0.12"
"114/03/26","104","1","1452","宏益","576453.00","467052.00","109401.00","--","--","109401.00","26520.00","--","82881.00","22015.00","104896.00","17282.00","87614.00","--","--","87614.00","49098.00","--","136712.00","--","--","--","--","--","--","0.66"
"114/03/26","104","1","1453","大將","30905.00","38531.00","-7626.00","--","--","-7626.00","9671.00","--","-17297.00","1853.00","-15444.00","1234.00","-16678.00","--","--","-16678.00","959.00","--","-15719.00","-16879.00","--","201.00","-15920.00","--","201.00","-0.19"
"114/03/26","104","1","1454","台富","529892.00","464367.00","65525.00","--","--","65525.00","34485.00","63.00","31103.00","-897.00","30206.00","4336.00","25870.00","--","--","25870.00","548.00","--","26418.00","25870.00","--","0.00","26418.00","--","0.00","0.20"
"114/03/26","104","1","1455","集盛","4025006.00","4035116.00","-10110.00","--","--","-10110.00","115466.00","--","-125576.00","48114.00","-77462.00","-10577.00","-66885.00","--","--","-66885.00","-62.00","--","-66947.00","-66885.00","--","--","-66947.00","--","--","-0.11"
"114/03/26","104","1","1456","怡華","137992.00","111801.00","26191.00","--","--","26191.00","32598.00","0.00","-6407.00","-15756.00","-22163.00","0.00","-22163.00","--","--","-22163.00","1630.00","--","-20533.00","-22163.00","--","--","-20533.00","--","--","-0.10"
"114/03/26","104","1","1457","宜進","785432.00","677357.00","108075.00","--","--","108075.00","47592.00","--","60483.00","57635.00","118118.00","3543.00","114575.00","--","--","114575.00","-6039.00","--","108536.00","110540.00","--","4035.00","104562.00","--","3974.00","0.42"
"114/03/26","104","1","1459","聯發","1003256.00","892371.00","110885.00","--","--","110885.00","44324.00","--","66561.00","35031.00","101592.00","13023.00","88569.00","--","--","88569.00","-161056.00","--","-72487.00","88509.00","--","60.00","-72547.00","--","60.00","0.28"
"114/03/26","104","1","1460","宏遠","2093769.00","1706619.00","387150.00","--","--","387150.00","268291.00","-1846.00","117013.00","9525.00","126538.00","16482.00","110056.00","--","--","110056.00","-12583.00","--","97473.00","110062.00","--","-6.00","97479.00","--","-6.00","0.25"
"114/03/26","104","1","1463","強盛新","134186.00","107236.00","26950.00","--","--","26950.00","20738.00","--","6212.00","18066.00","24278.00","2040.00","22238.00","0.00","--","22238.00","-4849.00","--","17389.00","22601.00","--","-363.00","17752.00","--","-363.00","0.14"
"114/03/26","104","1","1464","得力","1576218.00","1284980.00","291238.00","--","--","291238.00","195694.00","573.00","96117.00","4060.00","100177.00","20038.00","80139.00","--","--","80139.00","-27238.00","--","52901.00","59627.00","--","20512.00","35925.00","--","16976.00","0.28"
"114/03/26","104","1","1465","偉全","523707.00","448050.00","75657.00","--","--","75657.00","52024.00","--","23633.00","11081.00","34714.00","2743.00","31971.00","--","--","31971.00","-20926.00","--","11045.00","20810.00","--","11161.00","5297.00","--","5748.00","0.20"
"114/03/26","104","1","1466","聚隆","1047772.00","969969.00","77803.00","0.00","0.00","77803.00","74465.00","--","3338.00","-3487.00","-149.00","-401.00","252.00","0.00","--","252.00","0.00","--","252.00","252.00","0.00","0.00","252.00","0.00","0.00","0.00"
"114/03/26","104","1","1467","南緯","1637948.00","1337147.00","300801.00","--","--","300801.00","291376.00","--","9425.00","-8394.00","1031.00","12141.00","-11110.00","--","--","-11110.00","-104183.00","--","-115293.00","8242.00","--","-19352.00","-87057.00","--","-28236.00","0.04"
"114/03/26","104","1","1468","昶和","172361.00","148051.00","24310.00","--","--","24310.00","24571.00","--","-261.00","-10343.00","-10604.00","0.00","-10604.00","--","--","-10604.00","-2645.00","--","-13249.00","-8033.00","--","-2571.00","-10135.00","--","-3114.00","-0.50"
"114/03/26","104","1","1470","大統新創","199659.00","152645.00","47014.00","--","--","47014.00","25802.00","90.00","21302.00","-2450.00","18852.00","3586.00","15266.00","--","--","15266.00","5076.00","--","20342.00","--","--","--","--","--","--","0.18"
"114/03/26","104","1","1471","首利","521544.00","546881.00","-25337.00","--","--","-25337.00","60915.00","--","-86252.00","1504.00","-84748.00","-397.00","-84351.00","--","--","-84351.00","-2077.00","--","-86428.00","-84351.00","--","--","-86428.00","--","--","-0.42"
"114/03/26","104","1","1472","三洋實業","186329.00","195372.00","-9043.00","--","--","-9043.00","17606.00","0.00","-26649.00","-3155.00","-29804.00","131.00","-29935.00","--","--","-29935.00","-303.00","--","-30238.00","-29330.00","--","-605.00","-29633.00","--","-605.00","-0.41"
"114/03/26","104","1","1473","台南","2503737.00","1964372.00","539365.00","--","--","539365.00","516176.00","--","23189.00","33492.00","56681.00","37606.00","19075.00","--","--","19075.00","-27959.00","--","-8884.00","66515.00","--","-47440.00","41779.00","--","-50663.00","0.46"
"114/03/26","104","1","1474","弘裕","843838.00","755132.00","88706.00","--","--","88706.00","62725.00","--","25981.00","-3533.00","22448.00","3052.00","19396.00","--","--","19396.00","-4304.00","--","15092.00","19396.00","--","--","15092.00","--","--","0.15"
"114/03/26","104","1","1475","業旺","48402.00","50694.00","-2292.00","--","--","-2292.00","13004.00","--","-15296.00","-6877.00","-22173.00","-198.00","-21975.00","--","--","-21975.00","1314.00","--","-20661.00","-14426.00","--","-7549.00","-14081.00","--","-6580.00","-0.27"
"114/03/26","104","1","1476","儒鴻","4928213.00","3569665.00","1358548.00","--","--","1358548.00","485388.00","--","873160.00","-14118.00","859042.00","160892.00","698150.00","--","--","698150.00","-29834.00","--","668316.00","698150.00","--","0.00","668316.00","--","0.00","2.68"
"114/03/26","104","1","1477","聚陽","5782028.00","4284711.00","1497317.00","--","--","1497317.00","727726.00","--","769591.00","13335.00","782926.00","140560.00","642366.00","--","--","642366.00","-32406.00","--","609960.00","640349.00","--","2017.00","608166.00","--","1794.00","3.35"
"114/03/26","104","1","1503","士電","4763468.00","3704649.00","1058819.00","--","--","1058819.00","620844.00","--","437975.00","39322.00","477297.00","89171.00","388126.00","--","--","388126.00","-74646.00","--","313480.00","370336.00","--","17790.00","301594.00","--","11886.00","0.71"
"114/03/26","104","1","1504","東元","11716314.00","8665295.00","3051019.00","4223.00","10265.00","3057061.00","2070378.00","--","986683.00","122264.00","1108947.00","287384.00","821563.00","--","--","821563.00","-1424267.00","--","-602704.00","737106.00","--","84457.00","-621401.00","--","18697.00","0.37"
"114/03/26","104","1","1506","正道","377845.00","313520.00","64325.00","--","--","64325.00","49356.00","--","14969.00","-7494.00","7475.00","2131.00","5344.00","--","--","5344.00","-36356.00","--","-31012.00","6322.00","--","-978.00","-22544.00","--","-8468.00","0.05"
"114/03/26","104","1","1512","瑞利","959896.00","833433.00","126463.00","--","--","126463.00","130244.00","--","-3781.00","-38527.00","-42308.00","16848.00","-59156.00","--","--","-59156.00","-21949.00","--","-81105.00","-61403.00","--","2247.00","-82393.00","--","1288.00","-0.33"
"114/03/26","104","1","1513","中興電","2081376.00","1654959.00","426417.00","--","--","426417.00","331322.00","--","95095.00","60589.00","155684.00","36847.00","118837.00","--","--","118837.00","-8314.00","--","110523.00","122222.00","--","-3385.00","116128.00","--","-5605.00","0.30"
"114/03/26","104","1","1514","亞力","792923.00","693600.00","99323.00","--","3180.00","102503.00","89842.00","3699.00","16360.00","5788.00","22148.00","2231.00","19917.00","--","--","19917.00","-1558.00","--","18359.00","21190.00","--","-1273.00","19953.00","--","-1594.00","0.11"
"114/03/26","104","1","1515","力山","770101.00","614034.00","156067.00","--","--","156067.00","147440.00","--","8627.00","3293.00","11920.00","-4699.00","16619.00","--","--","16619.00","4301.00","--","20920.00","17244.00","--","-625.00","21625.00","--","-705.00","0.10"
"114/03/26","104","1","1516","川飛","52668.00","45746.00","6922.00","--","--","6922.00","3935.00","0.00","2987.00","79136.00","82123.00","0.00","82123.00","0.00","--","82123.00","0.00","--","82123.00","--","--","--","--","--","--","3.80"
