出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","104","3","1447","力鵬","10927209.00","10054712.00","20981921.00","8483649.00","1769137.00","10252786.00","9144872.00","77993.00","1576267.00","-403021.00","-357738.00","10038373.00","--","--","690762.00","10729135.00","--","0.00","82948106.00","12.07"
"114/03/26","104","3","1449","佳和","2410369.00","3002805.00","5413174.00","2103499.00","2205868.00","4309367.00","1200000.00","40224.00","-765416.00","398087.00","-14323.00","858572.00","0.00","--","245235.00","1103807.00","--","0.00","318665.00","7.17"
"114/03/26","104","3","1451","年興","7641476.00","5859583.00","13501059.00","2113951.00","1635595.00","3749546.00","4000000.00","410589.00","5220845.00","48455.00","--","9679889.00","--","--","71624.00","9751513.00","--","0.00","0.00","24.20"
"114/03/26","104","3","1452","宏益","1651727.00","1043293.00","2695020.00","208253.00","60503.00","268756.00","1326414.00","151649.00","928762.00","19439.00","--","--","--","--","--","2426264.00","0.00","0.00","0.00","18.29"
"114/03/26","104","3","1453","大將","725393.00","414513.00","1139906.00","71474.00","54910.00","126384.00","879164.00","2762.00","125939.00","-6755.00","0.00","1001110.00","--","--","12412.00","1013522.00","--","0.00","0.00","11.39"
"114/03/26","104","3","1454","台富","1138255.00","953449.00","2091704.00","272531.00","120012.00","392543.00","1403098.00","67094.00","177333.00","128655.00","-77032.00","1699148.00","--","--","13.00","1699161.00","--","0.00","7714103.00","12.81"
"114/03/26","104","3","1455","集盛","5130783.00","7232139.00","12362922.00","3022181.00","1884056.00","4906237.00","6117634.00","360356.00","977934.00","761.00","--","7456685.00","--","--","--","7456685.00","--","0.00","0.00","12.19"
"114/03/26","104","3","1456","怡華","2415424.00","2046196.00","4461620.00","3193830.00","329476.00","3523306.00","2130000.00","23093.00","-1260941.00","46162.00","--","938314.00","--","--","--","938314.00","0.00","0.00","0.00","4.41"
"114/03/26","104","3","1457","宜進","2650671.00","9509979.00","12160650.00","3087710.00","2679638.00","5767348.00","3351640.00","306284.00","505168.00","137658.00","-282628.00","4018122.00","--","--","2375180.00","6393302.00","0.00","0.00","72362089.00","15.29"
"114/03/26","104","3","1459","聯發","2769475.00","4170090.00","6939565.00","2274513.00","1165306.00","3439819.00","3586289.00","314504.00","807116.00","-846963.00","-514925.00","3346021.00","--","--","153725.00","3499746.00","0.00","0.00","41344531.00","10.55"
"114/03/26","104","3","1460","宏遠","5317050.00","3875698.00","9192748.00","3171428.00","1328508.00","4499936.00","4711891.00","62039.00","372046.00","12503.00","-465679.00","4692800.00","--","--","12.00","4692812.00","--","0.00","33706585.00","10.73"
"114/03/26","104","3","1463","強盛新","2307951.00","1096505.00","3404456.00","1260636.00","117199.00","1377835.00","1732684.00","179073.00","134926.00","7088.00","-124693.00","1929078.00","--","--","97543.00","2026621.00","0.00","0.00","11447523.00","11.92"
"114/03/26","104","3","1464","得力","4482431.00","3902963.00","8385394.00","3676936.00","629329.00","4306265.00","2337762.00","272926.00","815144.00","87554.00","-13601.00","3499785.00","--","--","579344.00","4079129.00","--","0.00","1114868.00","15.04"
"114/03/26","104","3","1465","偉全","2157088.00","814260.00","2971348.00","500476.00","63845.00","564321.00","1036073.00","353488.00","345448.00","87475.00","--","1822484.00","--","--","584543.00","2407027.00","--","0.00","0.00","17.59"
"114/03/26","104","3","1466","聚隆","2062408.00","1955437.00","4017845.00","1268312.00","891687.00","2159999.00","1111573.00","451883.00","294390.00","0.00","0.00","1857846.00","--","--","0.00","1857846.00","0.00","0.00","0.00","16.71"
"114/03/26","104","3","1467","南緯","4393240.00","2713118.00","7106358.00","2675370.00","1517365.00","4192735.00","2102622.00","137621.00","388383.00","-271073.00","--","2357553.00","--","--","556070.00","2913623.00","0.00","0.00","0.00","11.21"
"114/03/26","104","3","1468","昶和","1224226.00","1238105.00","2462331.00","578078.00","685148.00","1263226.00","1604053.00","26753.00","-553399.00","74149.00","--","1151556.00","--","--","47549.00","1199105.00","--","0.00","0.00","7.18"
"114/03/26","104","3","1470","大統新創","675686.00","391686.00","1067372.00","114659.00","14703.00","129362.00","857670.00","6918.00","97488.00","-24066.00","--","--","--","--","--","938010.00","--","0.00","0.00","10.94"
"114/03/26","104","3","1471","首利","1341202.00","1531530.00","2872732.00","468075.00","7008.00","475083.00","2014677.00","396763.00","-230056.00","216265.00","--","2397649.00","--","--","--","2397649.00","0.00","0.00","0.00","11.90"
"114/03/26","104","3","1472","三洋實業","531967.00","510907.00","1042874.00","667328.00","51661.00","718989.00","716500.00","0.00","-343113.00","-8775.00","-226.00","364386.00","--","--","-40501.00","323885.00","--","0.00","8200.00","5.09"
"114/03/26","104","3","1473","台南","5119946.00","2664096.00","7784042.00","3186639.00","255650.00","3442289.00","1464290.00","832683.00","1570367.00","179847.00","-28064.00","4019123.00","--","--","322630.00","4341753.00","0.00","0.00","1022000.00","27.64"
"114/03/26","104","3","1474","弘裕","2091148.00","1420572.00","3511720.00","1565780.00","111305.00","1677085.00","1298970.00","5887.00","503834.00","25944.00","0.00","1834635.00","--","--","--","1834635.00","0.00","0.00","0.00","14.12"
"114/03/26","104","3","1475","業旺","149356.00","417277.00","566633.00","403228.00","3319.00","406547.00","525168.00","188125.00","-442330.00","-6316.00","--","264647.00","--","--","-104561.00","160086.00","0.00","0.00","0.00","5.04"
"114/03/26","104","3","1476","儒鴻","9225268.00","7000211.00","16225479.00","5347066.00","411293.00","5758359.00","2609874.00","1152238.00","6472958.00","232050.00","--","10467120.00","--","--","0.00","10467120.00","0.00","0.00","0.00","40.11"
"114/03/26","104","3","1477","聚陽","8627705.00","5267852.00","13895557.00","5019430.00","227487.00","5246917.00","1983502.00","3374543.00","2928933.00","306194.00","--","8593172.00","0.00","--","55468.00","8648640.00","0.00","0.00","0.00","43.32"
"114/03/26","104","3","1503","士電","12896560.00","22097674.00","34994234.00","9111715.00","4187754.00","13299469.00","5209722.00","2580210.00","13056854.00","376849.00","--","21223635.00","--","--","471130.00","21694765.00","--","0.00","0.00","40.74"
"114/03/26","104","3","1504","東元","43605700.00","35601819.00","79207519.00","18104295.00","10868633.00","28972928.00","20026929.00","7606043.00","18848138.00","217093.00","-321563.00","46376640.00","--","--","3857951.00","50234591.00","0.00","0.00","22443022.00","23.42"
"114/03/26","104","3","1506","正道","1460929.00","1207543.00","2668472.00","390486.00","922444.00","1312930.00","1222557.00","117812.00","-28104.00","-49197.00","--","1263068.00","--","--","92474.00","1355542.00","--","0.00","0.00","10.33"
"114/03/26","104","3","1512","瑞利","2357329.00","2602319.00","4959648.00","2362677.00","1018929.00","3381606.00","1818025.00","0.00","-334783.00","21178.00","--","1504420.00","--","--","73622.00","1578042.00","--","0.00","0.00","8.28"
"114/03/26","104","3","1513","中興電","9325835.00","5906677.00","15232512.00","5866331.00","1675946.00","7542277.00","4200000.00","390643.00","2611961.00","341973.00","-116880.00","7427697.00","--","--","262538.00","7690235.00","0.00","0.00","9038678.00","18.07"
"114/03/26","104","3","1514","亞力","3463850.00","1758840.00","5222690.00","2146000.00","323850.00","2469850.00","2010670.00","60165.00","658507.00","4963.00","-41616.00","2692689.00","--","--","60151.00","2752840.00","0.00","0.00","2362712.00","13.55"
"114/03/26","104","3","1515","力山","3136188.00","2816231.00","5952419.00","2657001.00","846738.00","3503739.00","1814735.00","433.00","488306.00","119529.00","--","2423003.00","--","--","25677.00","2448680.00","0.00","0.00","0.00","13.35"
"114/03/26","104","3","1516","川飛","278061.00","122866.00","400927.00","5367.00","63020.00","68387.00","233147.00","20185.00","79208.00","0.00","0.00","--","--","--","--","332540.00","0.00","0.00","0.00","14.26"
"114/03/26","104","3","1517","利奇","3500914.00","1887748.00","5388662.00","901487.00","776461.00","1677948.00","2278250.00","60505.00","1150812.00","104305.00","--","3593872.00","--","--","116842.00","3710714.00","--","0.00","0.00","15.77"
"114/03/26","104","3","1519","華城","5399409.00","2179758.00","7579167.00","3372456.00","1082095.00","4454551.00","2610585.00","1033.00","520379.00","-13676.00","--","3118321.00","--","--","6295.00","3124616.00","--","0.00","0.00","11.94"
"114/03/26","104","3","1521","大億","1943195.00","1419369.00","3362564.00","1355402.00","277924.00","1633326.00","762300.00","60472.00","890644.00","15822.00","--","1729238.00","--","--","--","1729238.00","--","0.00","0.00","22.68"
"114/03/26","104","3","1522","堤維西","8124382.00","10397569.00","18521951.00","7276546.00","4788158.00","12064704.00","3128979.00","1317683.00","1218702.00","117847.00","-5996.00","5777215.00","--","--","680032.00","6457247.00","0.00","0.00","939707.00","18.52"
"114/03/26","104","3","1524","耿鼎","1197850.00","3438708.00","4636558.00","1220065.00","1605869.00","2825934.00","1796852.00","164239.00","-154493.00","4026.00","0.00","1810624.00","0.00","--","0.00","1810624.00","0.00","0.00","0.00","10.08"
"114/03/26","104","3","1525","江申","713644.00","3401236.00","4114880.00","522787.00","255196.00","777983.00","692454.00","1251.00","2433839.00","209353.00","--","3336897.00","--","--","--","3336897.00","0.00","0.00","0.00","48.19"
"114/03/26","104","3","1526","日馳","904724.00","461918.00","1366642.00","498464.00","254523.00","752987.00","500000.00","--","107697.00","5958.00","--","613655.00","0.00","--","0.00","613655.00","--","0.00","0.00","12.27"
"114/03/26","104","3","1527","鑽全","12865417.00","1983723.00","14849140.00","10342856.00","1082938.00","11425794.00","1379606.00","305.00","1815970.00","227465.00","0.00","--","--","--","--","3423346.00","--","0.00","0.00","24.81"
"114/03/26","104","3","1528","恩德","3226781.00","1360798.00","4587579.00","1792565.00","392408.00","2184973.00","1800000.00","337206.00","226946.00","33819.00","-10404.00","2387567.00","--","--","15039.00","2402606.00","--","0.00","1150000.00","13.35"
"114/03/26","104","3","1529","樂事綠能","108701.00","482950.00","591651.00","128450.00","6905.00","135355.00","2997089.00","0.00","-2545476.00","0.00","0.00","451613.00","0.00","--","4683.00","456296.00","0.00","0.00","0.00","1.51"
"114/03/26","104","3","1530","亞崴","4520988.00","2091378.00","6612366.00","3124421.00","704047.00","3828468.00","919945.00","250067.00","1389537.00","43322.00","--","2602871.00","--","--","181027.00","2783898.00","0.00","0.00","0.00","28.29"
"114/03/26","104","3","1531","高林股","3539123.00","1794696.00","5333819.00","1026500.00","319519.00","1346019.00","1931511.00","204042.00","1901354.00","144736.00","-193843.00","3987800.00","--","--","0.00","3987800.00","0.00","0.00","8143000.00","21.55"
"114/03/26","104","3","1532","勤美","22839100.00","14973276.00","37812376.00","12425905.00","5704022.00","18129927.00","3936561.00","1555041.00","5896061.00","956310.00","-120490.00","12223483.00","--","--","7458966.00","19682449.00","4427000.00","0.00","4427000.00","31.77"
"114/03/26","104","3","1533","車王電","2878817.00","1519730.00","4398547.00","1462617.00","646850.00","2109467.00","947572.00","271128.00","969837.00","100555.00","0.00","2289092.00","--","--","-12.00","2289080.00","0.00","0.00","0.00","24.16"
"114/03/26","104","3","1535","中宇","5270294.00","1549828.00","6820122.00","2982503.00","403682.00","3386185.00","1237426.00","628374.00","1366436.00","201701.00","0.00","3433937.00","--","--","0.00","3433937.00","0.00","0.00","0.00","27.75"
"114/03/26","104","3","1536","和大","3553376.00","5128296.00","8681672.00","2273235.00","2800608.00","5073843.00","2349565.00","13804.00","1129440.00","62178.00","--","3554987.00","--","--","52842.00","3607829.00","0.00","0.00","0.00","15.13"
"114/03/26","104","3","1537","廣隆","3179278.00","1296080.00","4475358.00","926392.00","320390.00","1246782.00","815854.00","618809.00","1515881.00","189099.00","--","3139643.00","--","--","88933.00","3228576.00","0.00","0.00","0.00","38.48"
"114/03/26","104","3","1538","正峰","323951.00","1342544.00","1666495.00","513976.00","342382.00","856358.00","831358.00","--","-67078.00","45857.00","--","810137.00","--","--","--","810137.00","0.00","0.00","0.00","9.74"
"114/03/26","104","3","1539","巨庭","1692052.00","813051.00","2505103.00","1237951.00","296468.00","1534419.00","653700.00","0.00","318740.00","-1756.00","--","970684.00","--","--","0.00","970684.00","0.00","0.00","0.00","14.85"
"114/03/26","104","3","1540","喬福","1249952.00","409448.00","1659400.00","240860.00","25750.00","266610.00","854736.00","188163.00","380076.00","0.00","-30206.00","1392769.00","--","--","21.00","1392790.00","0.00","0.00","6105911.00","17.55"
"114/03/26","104","3","1541","錩泰","1733429.00","653987.00","2387416.00","1163140.00","90278.00","1253418.00","788000.00","1364.00","335573.00","9061.00","--","1133998.00","--","--","--","1133998.00","0.00","0.00","0.00","14.39"
"114/03/26","104","3","1558","伸興","4220916.00","1743681.00","5964597.00","1530902.00","213276.00","1744178.00","605526.00","1387345.00","2165626.00","33554.00","-2168.00","4189883.00","--","--","30536.00","4220419.00","--","0.00","17000.00","69.21"
"114/03/26","104","3","1560","中砂","2058376.00","3071493.00","5129869.00","1047715.00","361134.00","1408849.00","1410000.00","1241869.00","1068483.00","668.00","--","--","--","--","--","3721020.00","0.00","0.00","0.00","26.39"
"114/03/26","104","3","1568","倉佑","1426656.00","1548231.00","2974887.00","939553.00","438153.00","1377706.00","1030865.00","145471.00","278296.00","21461.00","--","1476093.00","--","--","121088.00","1597181.00","0.00","0.00","0.00","14.32"
"114/03/26","104","3","1582","信錦","8120956.00","1435814.00","9556770.00","2882197.00","1138422.00","4020619.00","1498564.00","1940072.00","1697729.00","399786.00","0.00","5536151.00","--","--","0.00","5536151.00","0.00","0.00","0.00","36.94"
"114/03/26","104","3","1583","程泰","8881350.00","3980289.00","12861639.00","6149414.00","1482234.00","7631648.00","1000323.00","488606.00","2063006.00","92950.00","--","3644885.00","--","--","1585106.00","5229991.00","0.00","0.00","0.00","36.44"
"114/03/26","104","3","1589","永冠-KY","8777561.00","5851455.00","14629016.00","2276546.00","2849460.00","5126006.00","1121547.00","5194053.00","2558875.00","516664.00","--","9391139.00","--","--","111871.00","9503010.00","--","0.00","0.00","83.73"
"114/03/26","104","3","1590","亞德客-KY","8517709.00","12873512.00","21391221.00","8058305.00","2911848.00","10970153.00","1790250.00","3906960.00","3835174.00","741688.00","0.00","10274072.00","--","--","146996.00","10421068.00","0.00","0.00","0.00","57.39"
"114/03/26","104","3","1597","直得","1322258.00","1105091.00","2427349.00","578028.00","538970.00","1116998.00","592338.00","463051.00","353104.00","20402.00","-118544.00","1310351.00","--","--","--","1310351.00","0.00","0.00","3000000.00","23.30"
"114/03/26","104","3","1603","華電","3554974.00","5271075.00","8826049.00","2886315.00","815901.00","3702216.00","2738400.00","412208.00","4425600.00","-75573.00","-2384922.00","5115713.00","--","--","8120.00","5123833.00","0.00","0.00","58646089.00","23.77"
"114/03/26","104","3","1604","聲寶","3317590.00","8466934.00","11784524.00","1788355.00","2250088.00","4038443.00","5250000.00","74512.00","2792690.00","146012.00","-753857.00","7509357.00","--","--","236724.00","7746081.00","0.00","0.00","33041829.00","15.26"
"114/03/26","104","3","1605","華新","52230751.00","53867857.00","106098608.00","17940297.00","24297007.00","42237304.00","35760002.00","15629048.00","11038187.00","203816.00","-608810.00","62022243.00","--","--","1839061.00","63861304.00","--","0.00","70000000.00","17.69"
"114/03/26","104","3","1608","華榮","5552126.00","6543183.00","12095309.00","3349630.00","1226435.00","4576065.00","6327735.00","194806.00","865472.00","-57350.00","-852003.00","6478660.00","--","--","1040584.00","7519244.00","0.00","0.00","208563824.00","15.27"
"114/03/26","104","3","1609","大亞","11024251.00","7667157.00","18691408.00","8189334.00","2865863.00","11055197.00","5721808.00","522416.00","329789.00","95331.00","-46562.00","6622782.00","0.00","--","1013429.00","7636211.00","0.00","0.00","12633667.00","11.84"
"114/03/26","104","3","1611","中電","2919560.00","4694158.00","7613718.00","2057537.00","280344.00","2337881.00","3984392.00","514132.00","775696.00","-8922.00","-696.00","5264602.00","--","--","11235.00","5275837.00","0.00","0.00","116273.00","13.22"
"114/03/26","104","3","1612","宏泰","2549555.00","2691857.00","5241412.00","588297.00","108954.00","697251.00","3241511.00","179445.00","1292443.00","-177674.00","--","4535725.00","--","--","8436.00","4544161.00","0.00","0.00","0.00","13.99"
"114/03/26","104","3","1614","三洋電","2050797.00","4612489.00","6663286.00","844929.00","752544.00","1597473.00","2691134.00","223447.00","2230352.00","-3883.00","-132298.00","5008752.00","--","--","57061.00","5065813.00","0.00","0.00","10182744.00","19.34"
"114/03/26","104","3","1615","大山","932554.00","1381702.00","2314256.00","666742.00","183128.00","849870.00","1118618.00","0.00","351449.00","-5681.00","--","1464386.00","--","--","--","1464386.00","--","0.00","0.00","13.09"
"114/03/26","104","3","1616","億泰","2970604.00","1003968.00","3974572.00","1981199.00","187464.00","2168663.00","1941485.00","2480.00","-88915.00","35936.00","-85077.00","1805909.00","--","--","--","1805909.00","--","0.00","4654499.00","9.53"
"114/03/26","104","3","1617","榮星","2204895.00","928361.00","3133256.00","1244791.00","242571.00","1487362.00","1442332.00","90331.00","77229.00","41170.00","-5174.00","1645888.00","--","--","6.00","1645894.00","0.00","0.00","760000.00","11.47"
"114/03/26","104","3","1618","合機","2095110.00","2157296.00","4252406.00","369523.00","11960.00","381483.00","2408647.00","648415.00","1070789.00","-256928.00","0.00","3870923.00","--","--","0.00","3870923.00","0.00","0.00","0.00","16.07"
"114/03/26","104","3","1626","艾美特-KY","5005257.00","3455864.00","8461121.00","5198332.00","275354.00","5473686.00","1228846.00","1042611.00","436563.00","279415.00","--","2987435.00","--","--","--","2987435.00","0.00","0.00","0.00","24.31"
"114/03/26","104","3","1702","南僑","9959924.00","8704178.00","18664102.00","7372563.00","5749804.00","13122367.00","2941330.00","520786.00","2243754.00","230032.00","-530114.00","5405788.00","--","--","135947.00","5541735.00","0.00","0.00","46041259.00","21.79"
"114/03/26","104","3","1707","葡萄王","2020892.00","5864435.00","7885327.00","1394261.00","2717339.00","4111600.00","1302350.00","49636.00","1811819.00","10801.00","0.00","3174606.00","--","--","599121.00","3773727.00","0.00","0.00","0.00","24.38"
"114/03/26","104","3","1708","東鹼","2107770.00","6887166.00","8994936.00","1666265.00","2104087.00","3770352.00","1827191.00","10674.00","3051098.00","209865.00","--","5098828.00","--","--","125756.00","5224584.00","--","0.00","0.00","27.91"
"114/03/26","104","3","1709","和益","5077328.00","4716124.00","9793452.00","1755367.00","1174451.00","2929818.00","4299329.00","245847.00","1794837.00","144614.00","--","6484627.00","--","--","379007.00","6863634.00","0.00","0.00","0.00","15.08"
"114/03/26","104","3","1710","東聯","8062649.00","29159349.00","37221998.00","6920012.00","11782643.00","18702655.00","8857031.00","1351656.00","4884745.00","728967.00","-187798.00","15634601.00","--","--","2884742.00","18519343.00","--","0.00","13753554.00","17.93"
"114/03/26","104","3","1711","永光","6261321.00","6883001.00","13144322.00","4243121.00","1062631.00","5305752.00","5216688.00","473558.00","1598189.00","217824.00","--","7506259.00","--","--","332311.00","7838570.00","0.00","0.00","0.00","14.39"
"114/03/26","104","3","1712","興農","7942103.00","8459337.00","16401440.00","6431800.00","4675247.00","11107047.00","3448032.00","212556.00","1588640.00","-62311.00","0.00","5186917.00","--","--","107476.00","5294393.00","0.00","0.00","0.00","15.04"
"114/03/26","104","3","1713","國化","1091343.00","1299789.00","2391132.00","32109.00","136039.00","168148.00","1509517.00","0.00","708085.00","5382.00","0.00","--","--","--","--","2222984.00","0.00","0.00","0.00","14.73"
"114/03/26","104","3","1714","和桐","18004323.00","13506966.00","31511289.00","12002114.00","4013177.00","16015291.00","9585927.00","45843.00","1130793.00","940514.00","-144781.00","11558296.00","--","--","3937702.00","15495998.00","0.00","0.00","17884513.00","12.29"
"114/03/26","104","3","1717","長興","29736528.00","19463992.00","49200520.00","9892560.00","16842264.00","26734824.00","10221690.00","359884.00","7884941.00","3469955.00","--","21936470.00","--","--","529226.00","22465696.00","0.00","0.00","0.00","21.46"
"114/03/26","104","3","1720","生達","2480103.00","2934472.00","5414575.00","1069331.00","602955.00","1672286.00","1786961.00","335467.00","1061542.00","217900.00","--","3401870.00","--","--","340419.00","3742289.00","0.00","0.00","0.00","19.04"
"114/03/26","104","3","1721","三晃","726880.00","552004.00","1278884.00","381605.00","94751.00","476356.00","836771.00","0.00","-30069.00","-4174.00","0.00","802528.00","--","--","--","802528.00","0.00","0.00","0.00","9.59"
"114/03/26","104","3","1722","台肥","20741037.00","60044494.00","80785531.00","4281143.00","25116073.00","29397216.00","9800000.00","2234334.00","38615108.00","738873.00","0.00","51388315.00","0.00","--","0.00","51388315.00","0.00","0.00","0.00","52.44"
"114/03/26","104","3","1723","中碳","3273330.00","4688727.00","7962057.00","1497006.00","134532.00","1631538.00","2369044.00","650265.00","3486156.00","-30730.00","-144216.00","6330519.00","0.00","--","0.00","6330519.00","--","0.00","5827537.00","27.40"
"114/03/26","104","3","1725","元禎","3778034.00","724064.00","4502098.00","2006530.00","75491.00","2082021.00","1825010.00","3550.00","495815.00","111756.00","-16054.00","2420077.00","--","--","0.00","2420077.00","0.00","0.00","1115000.00","13.34"
"114/03/26","104","3","1726","永記","7011496.00","2141138.00","9152634.00","989675.00","411608.00","1401283.00","1620000.00","109005.00","5955825.00","66521.00","0.00","7751351.00","--","--","0.00","7751351.00","0.00","0.00","0.00","47.85"
"114/03/26","104","3","1727","中華化","1082081.00","1153454.00","2235535.00","802014.00","25260.00","827274.00","1102500.00","9324.00","281980.00","3797.00","0.00","1397601.00","--","--","10660.00","1408261.00","0.00","0.00","0.00","12.68"
"114/03/26","104","3","1730","花仙子","1067328.00","634849.00","1702177.00","532474.00","25975.00","558449.00","534812.00","20082.00","367415.00","39172.00","0.00","961481.00","0.00","--","182247.00","1143728.00","0.00","0.00","0.00","17.98"
"114/03/26","104","3","1731","美吾華","1375243.00","1229831.00","2605074.00","677999.00","207639.00","885638.00","1329152.00","209037.00","165204.00","16043.00","--","1719436.00","--","--","--","1719436.00","--","0.00","0.00","12.94"
"114/03/26","104","3","1732","毛寶","337290.00","239905.00","577195.00","102350.00","27000.00","129350.00","424439.00","2690.00","19404.00","1312.00","--","447845.00","--","--","--","447845.00","0.00","0.00","0.00","10.55"
"114/03/26","104","3","1733","五鼎","1380889.00","1150182.00","2531071.00","305180.00","400163.00","705343.00","985314.00","204800.00","636878.00","-1792.00","--","1825200.00","--","--","528.00","1825728.00","--","0.00","0.00","18.52"
"114/03/26","104","3","1734","杏輝","2227432.00","3826737.00","6054169.00","908722.00","1278888.00","2187610.00","1612712.00","1199760.00","289539.00","51518.00","--","3153529.00","--","--","713030.00","3866559.00","0.00","0.00","0.00","19.55"
"114/03/26","104","3","1735","日勝化","1988002.00","886966.00","2874968.00","1313632.00","122527.00","1436159.00","993880.00","98017.00","308883.00","38029.00","0.00","1438809.00","--","--","0.00","1438809.00","--","0.00","0.00","14.48"
"114/03/26","104","3","1736","喬山","16706368.00","4210704.00","20917072.00","11386398.00","890538.00","12276936.00","3040166.00","54921.00","5366386.00","175374.00","--","8636847.00","--","--","3289.00","8640136.00","0.00","0.00","0.00","28.41"
"114/03/26","104","3","1737","臺鹽","2279431.00","4536467.00","6815898.00","399294.00","571948.00","971242.00","2000000.00","2488261.00","1377728.00","-21333.00","--","5844656.00","--","--","--","5844656.00","0.00","0.00","0.00","29.22"
"114/03/26","104","3","1752","南光","998140.00","1967026.00","2965166.00","550449.00","644399.00","1194848.00","951256.00","545239.00","273823.00","--","0.00","--","--","--","--","1770318.00","0.00","5162664.00","0.00","18.61"
"114/03/26","104","3","1762","中化生","769748.00","1964463.00","2734211.00","571354.00","372314.00","943668.00","775600.00","334323.00","668719.00","-16329.00","--","1762313.00","--","--","28230.00","1790543.00","--","0.00","0.00","22.72"
"114/03/26","104","3","1773","勝一","2101480.00","2873779.00","4975259.00","788332.00","309747.00","1098079.00","1500000.00","101368.00","2223144.00","52668.00","--","3877180.00","--","--","--","3877180.00","0.00","0.00","0.00","25.85"
"114/03/26","104","3","1783","和康生","530721.00","447492.00","978213.00","57762.00","68570.00","126332.00","708470.00","177558.00","-34555.00","408.00","0.00","851881.00","--","--","0.00","851881.00","0.00","0.00","0.00","12.02"
"114/03/26","104","3","1786","科妍","631869.00","460395.00","1092264.00","97630.00","53186.00","150816.00","535000.00","482118.00","49857.00","279.00","-125806.00","941448.00","--","--","--","941448.00","0.00","0.00","1900000.00","18.25"
