出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","105","3","1225","福懋油","438112.00","45241.00","-280391.00","-57079.00","145883.00","451931.00","597814.00"
"114/03/26","105","3","1227","佳格","2290898.00","-628047.00","-787728.00","-193710.00","681413.00","2916818.00","3598231.00"
"114/03/26","105","3","1229","聯華","914224.00","-805605.00","186152.00","-14928.00","279843.00","604099.00","883942.00"
"114/03/26","105","3","1231","聯華食","447045.00","67433.00","-386365.00","-5779.00","122334.00","196732.00","319066.00"
"114/03/26","105","3","1232","大統益","124979.00","-54167.00","-688012.00","0.00","-617200.00","1232661.00","615461.00"
"114/03/26","105","3","1233","天仁","178045.00","-15826.00","-160155.00","-40.00","2024.00","213357.00","215381.00"
"114/03/26","105","3","1234","黑松","-1255617.00","131750.00","21849.00","-35477.00","-1137495.00","3377050.00","2239555.00"
"114/03/26","105","3","1235","興泰","140606.00","-211251.00","66878.00","-362.00","-4129.00","13940.00","9811.00"
"114/03/26","105","3","1236","宏亞","96623.00","-61773.00","-101141.00","1090.00","-65201.00","203654.00","138453.00"
"114/03/26","105","3","1256","鮮活果汁-KY","335146.00","81060.00","-97824.00","-29419.00","288963.00","334510.00","623473.00"
"114/03/26","105","3","1301","台塑","27885938.00","-14875721.00","-16913362.00","370223.00","-3532922.00","19756722.00","16223800.00"
"114/03/26","105","3","1303","南亞","36711800.00","-19541490.00","-21650351.00","-3053924.00","-7533965.00","51911314.00","44377349.00"
"114/03/26","105","3","1304","台聚","2618279.00","-873664.00","1906582.00","-338718.00","3312479.00","7267382.00","10579861.00"
"114/03/26","105","3","1305","華夏","1620516.00","-313210.00","-1131036.00","-16431.00","159839.00","782564.00","942403.00"
"114/03/26","105","3","1307","三芳","1599157.00","-1496804.00","-141093.00","-243026.00","-281766.00","4523915.00","4242149.00"
"114/03/26","105","3","1308","亞聚","-993075.00","-264376.00","3343036.00","-19344.00","2066241.00","330356.00","2396597.00"
"114/03/26","105","3","1309","台達化","653938.00","96031.00","-706228.00","-24817.00","18924.00","586040.00","604964.00"
"114/03/26","105","3","1310","台苯","1554895.00","216.00","-2081522.00","-7407.00","-533818.00","2673347.00","2139529.00"
"114/03/26","105","3","1312","國喬","1826486.00","-1055110.00","-461530.00","-66818.00","243028.00","810436.00","1053464.00"
"114/03/26","105","3","1313","聯成","1043398.00","-2491189.00","-1456608.00","-671479.00","-3575878.00","8876114.00","5300236.00"
"114/03/26","105","3","1314","中石化","-2208827.00","-740174.00","2265570.00","-111943.00","-795374.00","8887290.00","8091916.00"
"114/03/26","105","3","1315","達新","265454.00","-106747.00","132367.00","-23371.00","267703.00","683871.00","951574.00"
"114/03/26","105","3","1316","上曜","-234337.00","-19655.00","183482.00","-13027.00","-83537.00","623994.00","540457.00"
"114/03/26","105","3","1319","東陽","4013103.00","-3170011.00","-1589323.00","-8724.00","-754955.00","2061468.00","1306513.00"
"114/03/26","105","3","1321","大洋","-248998.00","-448818.00","700176.00","-28415.00","-26055.00","322924.00","296869.00"
"114/03/26","105","3","1323","永裕","184786.00","-125281.00","-43604.00","-22213.00","-6312.00","686552.00","680240.00"
"114/03/26","105","3","1324","地球","42894.00","-17847.00","-30149.00","-7142.00","-12244.00","295017.00","282773.00"
"114/03/26","105","3","1325","恆大","152476.00","-114041.00","-74516.00","-5338.00","-41419.00","152665.00","111246.00"
"114/03/26","105","3","1326","台化","50013488.00","-22277988.00","-33515064.00","-924611.00","-6704175.00","34744139.00","28039964.00"
"114/03/26","105","3","1337","再生-KY","860970.00","-142149.00","50000.00","-128627.00","640194.00","1554007.00","2194201.00"
"114/03/26","105","3","1338","廣華-KY","924786.00","-615097.00","-31408.00","-198734.00","79547.00","2315158.00","2394705.00"
"114/03/26","105","3","1339","昭輝","322611.00","-756879.00","584665.00","-9445.00","140952.00","594925.00","735877.00"
"114/03/26","105","3","1340","勝悅-KY","579376.00","-281423.00","-169650.00","-206009.00","-77706.00","3016221.00","2938515.00"
"114/03/26","105","3","1402","遠東新","29641496.00","-22716360.00","-5200344.00","-74109.00","1650683.00","40878814.00","42529497.00"
"114/03/26","105","3","1410","南染","131943.00","-52492.00","-102466.00","--","-23015.00","439502.00","416487.00"
"114/03/26","105","3","1413","宏洲","-137071.00","17506.00","160582.00","--","41017.00","26163.00","67180.00"
"114/03/26","105","3","1414","東和","--","--","--","--","--","--","--"
"114/03/26","105","3","1416","廣豐","1547963.00","509630.00","-1318910.00","-2606.00","736077.00","108639.00","844716.00"
"114/03/26","105","3","1417","嘉裕","-410041.00","377224.00","-155026.00","-29811.00","-217654.00","856994.00","639340.00"
"114/03/26","105","3","1418","東華","-109168.00","-27083.00","122959.00","36.00","-13256.00","50695.00","37439.00"
"114/03/26","105","3","1419","新紡","99745.00","-1529.00","149211.00","-15182.00","232245.00","514142.00","746387.00"
"114/03/26","105","3","1423","利華","--","--","--","--","--","--","--"
"114/03/26","105","3","1432","大魯閣","-34813.00","-1819922.00","1410211.00","-7417.00","-451941.00","590087.00","138146.00"
"114/03/26","105","3","1434","福懋","6064366.00","-2375159.00","-3871258.00","30994.00","-151057.00","5640597.00","5489540.00"
"114/03/26","105","3","1435","中福","6999.00","-24174.00","1673.00","--","-15502.00","60224.00","44722.00"
"114/03/26","105","3","1436","華友聯","340268.00","7823.00","-229834.00","--","118257.00","275058.00","393315.00"
"114/03/26","105","3","1437","勤益控","-137143.00","482048.00","-246220.00","-49078.00","49607.00","366883.00","416490.00"
"114/03/26","105","3","1438","三地開發","--","--","--","--","--","--","--"
"114/03/26","105","3","1439","雋揚","--","--","--","--","--","--","--"
"114/03/26","105","3","1440","南紡","515012.00","-1605042.00","817050.00","-157447.00","-430427.00","1895521.00","1465094.00"
"114/03/26","105","3","1441","大東","38765.00","-364625.00","453743.00","-36246.00","91637.00","87458.00","179095.00"
"114/03/26","105","3","1442","名軒","1947831.00","-20000.00","-1740429.00","--","187402.00","521663.00","709065.00"
"114/03/26","105","3","1443","立益物流","-53480.00","20195.00","-118683.00","138315.00","-13653.00","52233.00","38580.00"
"114/03/26","105","3","1444","力麗","-795678.00","-1005076.00","1479021.00","-70206.00","-391939.00","3691833.00","3299894.00"
"114/03/26","105","3","1445","大宇","-18340.00","-54790.00","-69585.00","57.00","-142658.00","267328.00","124670.00"
"114/03/26","105","3","1446","宏和","166043.00","-75.00","1288.00","-10226.00","157030.00","217090.00","374120.00"
"114/03/26","105","3","1447","力鵬","-737890.00","-1594282.00","1037249.00","-21110.00","-1316033.00","2896269.00","1580236.00"
"114/03/26","105","3","1449","佳和","-321707.00","-39903.00","220935.00","-598.00","-141273.00","342655.00","201382.00"
"114/03/26","105","3","1451","年興","1463601.00","-273362.00","-917693.00","-96272.00","176274.00","1614577.00","1790851.00"
"114/03/26","105","3","1452","宏益","391946.00","-158371.00","-238855.00","-876.00","-6156.00","289391.00","283235.00"
"114/03/26","105","3","1453","大將","-40216.00","6273.00","31117.00","--","-2826.00","19922.00","17096.00"
"114/03/26","105","3","1454","台富","-358.00","-33097.00","33702.00","--","247.00","150977.00","151224.00"
"114/03/26","105","3","1455","集盛","536482.00","-260043.00","-302252.00","-571.00","-26384.00","228323.00","201939.00"
"114/03/26","105","3","1456","怡華","-276430.00","13140.00","250522.00","--","-12768.00","23269.00","10501.00"
"114/03/26","105","3","1457","宜進","340973.00","-2544.00","-266122.00","-3835.00","68472.00","289926.00","358398.00"
"114/03/26","105","3","1459","聯發","-36486.00","-130101.00","306534.00","-2402.00","137545.00","709088.00","846633.00"
"114/03/26","105","3","1460","宏遠","346771.00","-538447.00","-4379.00","-53218.00","-249273.00","939835.00","690562.00"
"114/03/26","105","3","1463","強盛新","221336.00","52725.00","-254875.00","--","19186.00","540037.00","559223.00"
"114/03/26","105","3","1464","得力","217193.00","-610502.00","771138.00","-152873.00","224956.00","532494.00","757450.00"
"114/03/26","105","3","1465","偉全","74529.00","120365.00","-167356.00","-28832.00","-1294.00","232894.00","231600.00"
"114/03/26","105","3","1466","聚隆","62163.00","-29285.00","27114.00","--","59992.00","75462.00","135454.00"
"114/03/26","105","3","1467","南緯","382697.00","-273326.00","-251160.00","-22095.00","-163884.00","1294527.00","1130643.00"
"114/03/26","105","3","1468","昶和","84512.00","-76326.00","-2159.00","13161.00","19188.00","262078.00","281266.00"
"114/03/26","105","3","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","105","3","1471","首利","-171410.00","-69002.00","176.00","-44603.00","-284839.00","695928.00","411089.00"
"114/03/26","105","3","1472","三洋實業","-39677.00","236549.00","-118084.00","-798.00","77990.00","99015.00","177005.00"
"114/03/26","105","3","1473","台南","623448.00","-565728.00","-198718.00","-167301.00","-308299.00","1225942.00","917643.00"
"114/03/26","105","3","1474","弘裕","208871.00","-42564.00","-122126.00","-2101.00","42080.00","409214.00","451294.00"
"114/03/26","105","3","1475","業旺","-36862.00","-4790.00","-31235.00","4765.00","-68122.00","206328.00","138206.00"
"114/03/26","105","3","1476","儒鴻","3066766.00","-497722.00","-1048321.00","10716.00","1531439.00","3661074.00","5192513.00"
"114/03/26","105","3","1477","聚陽","957196.00","-616866.00","-1730519.00","-114681.00","-1504870.00","2923659.00","1418789.00"
"114/03/26","105","3","1503","士電","187271.00","-394372.00","1114792.00","-184291.00","723400.00","1468269.00","2191669.00"
"114/03/26","105","3","1504","東元","3916911.00","-2309246.00","-735388.00","-959835.00","-87558.00","14919042.00","14831484.00"
"114/03/26","105","3","1506","正道","93792.00","-77785.00","-41279.00","-23761.00","-49033.00","355370.00","306337.00"
"114/03/26","105","3","1512","瑞利","202171.00","68365.00","-286863.00","-52999.00","-69326.00","434826.00","365500.00"
"114/03/26","105","3","1513","中興電","112338.00","-237810.00","128265.00","-41384.00","-38591.00","1286950.00","1248359.00"
"114/03/26","105","3","1514","亞力","-353298.00","-37111.00","148285.00","-2155.00","-244279.00","530565.00","286286.00"
"114/03/26","105","3","1515","力山","-128978.00","-58290.00","49195.00","-40911.00","-178984.00","746330.00","567346.00"
"114/03/26","105","3","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","105","3","1517","利奇","111466.00","-45799.00","0.00","-36305.00","29362.00","805086.00","834448.00"
"114/03/26","105","3","1519","華城","277944.00","87964.00","-326561.00","-11734.00","27613.00","74523.00","102136.00"
"114/03/26","105","3","1521","大億","386842.00","-179322.00","-320670.00","235.00","-112915.00","215318.00","102403.00"
"114/03/26","105","3","1522","堤維西","1733591.00","-1629042.00","251039.00","-53407.00","302181.00","659816.00","961997.00"
"114/03/26","105","3","1524","耿鼎","435298.00","-215773.00","-186143.00","--","33382.00","301369.00","334751.00"
"114/03/26","105","3","1525","江申","32266.00","76413.00","-67294.00","-705.00","40680.00","15161.00","55841.00"
"114/03/26","105","3","1526","日馳","61143.00","-60361.00","11273.00","-29236.00","-17181.00","211870.00","194689.00"
"114/03/26","105","3","1527","鑽全","--","--","--","--","--","--","--"
"114/03/26","105","3","1528","恩德","-151360.00","-292664.00","182200.00","-26448.00","-288272.00","918932.00","630660.00"
"114/03/26","105","3","1529","樂事綠能","23583.00","11533.00","563.00","--","35679.00","10180.00","45859.00"
"114/03/26","105","3","1530","亞崴","807186.00","-12727.00","-728749.00","-20815.00","44895.00","1041266.00","1086161.00"
"114/03/26","105","3","1531","高林股","132461.00","-3807.00","-111605.00","-179146.00","-162097.00","928518.00","766421.00"
"114/03/26","105","3","1532","勤美","2072093.00","-699690.00","-1126648.00","-79729.00","166026.00","2098788.00","2264814.00"
"114/03/26","105","3","1533","車王電","302282.00","-184886.00","-168373.00","-120833.00","-171810.00","1145601.00","973791.00"
"114/03/26","105","3","1535","中宇","-1272611.00","-264305.00","1293766.00","-90106.00","-333256.00","1335625.00","1002369.00"
"114/03/26","105","3","1536","和大","1041894.00","-1089851.00","264191.00","-1759.00","214475.00","684584.00","899059.00"
"114/03/26","105","3","1537","廣隆","536152.00","-146530.00","-53405.00","-44052.00","292165.00","918078.00","1210243.00"
"114/03/26","105","3","1538","正峰","12797.00","-48975.00","-9803.00","-36489.00","-82470.00","184814.00","102344.00"
"114/03/26","105","3","1539","巨庭","342161.00","-359053.00","231161.00","21868.00","236137.00","320979.00","557116.00"
"114/03/26","105","3","1540","喬福","48979.00","-166766.00","-79369.00","-46145.00","-243301.00","451831.00","208530.00"
"114/03/26","105","3","1541","錩泰","257219.00","-175997.00","-86738.00","-523.00","-6039.00","75039.00","69000.00"
"114/03/26","105","3","1558","伸興","207473.00","-257174.00","-199558.00","-52497.00","-301756.00","2297958.00","1996202.00"
"114/03/26","105","3","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","105","3","1568","倉佑","205401.00","-330687.00","151731.00","-15718.00","10727.00","233021.00","243748.00"
"114/03/26","105","3","1582","信錦","983382.00","43737.00","-730351.00","-310263.00","-13495.00","2944659.00","2931164.00"
"114/03/26","105","3","1583","程泰","1273110.00","-37468.00","-1533937.00","-69873.00","-368168.00","2539081.00","2170913.00"
"114/03/26","105","3","1589","永冠-KY","1264159.00","-753135.00","-1425407.00","-267463.00","-1181846.00","5407809.00","4225963.00"
"114/03/26","105","3","1590","亞德客-KY","1141234.00","-900033.00","-203698.00","-50775.00","-13272.00","2083830.00","2070558.00"
"114/03/26","105","3","1597","直得","224443.00","-21698.00","-115462.00","-18899.00","68384.00","449849.00","518233.00"
"114/03/26","105","3","1598","岱宇","310253.00","-992850.00","821034.00","-57722.00","80715.00","530632.00","611347.00"
"114/03/26","105","3","1603","華電","160021.00","600926.00","-38720.00","-957.00","721270.00","140946.00","862216.00"
"114/03/26","105","3","1604","聲寶","1175320.00","736360.00","-1245818.00","-32899.00","632963.00","684706.00","1317669.00"
"114/03/26","105","3","1605","華新","9103428.00","-2961903.00","591614.00","-2525347.00","4207792.00","8887554.00","13095346.00"
"114/03/26","105","3","1608","華榮","268404.00","133873.00","-357728.00","--","44549.00","279876.00","324425.00"
"114/03/26","105","3","1609","大亞","140178.00","-418673.00","27457.00","-103406.00","-354444.00","3000770.00","2646326.00"
"114/03/26","105","3","1611","中電","946.00","-72759.00","25800.00","-1036.00","-47049.00","548334.00","501285.00"
"114/03/26","105","3","1612","宏泰","-67316.00","-107823.00","-85377.00","1382.00","-259134.00","961417.00","702283.00"
"114/03/26","105","3","1614","三洋電","239575.00","-44074.00","-227026.00","--","-31525.00","78793.00","47268.00"
"114/03/26","105","3","1615","大山","-32897.00","-14846.00","61298.00","--","13555.00","91022.00","104577.00"
"114/03/26","105","3","1616","億泰","183500.00","294110.00","-278486.00","-46723.00","152401.00","185834.00","338235.00"
"114/03/26","105","3","1617","榮星","55484.00","-64435.00","-310.00","-52574.00","-61835.00","1135425.00","1073590.00"
"114/03/26","105","3","1618","合機","396347.00","-57858.00","-84303.00","-217.00","253969.00","509593.00","763562.00"
"114/03/26","105","3","1626","艾美特-KY","1318957.00","368549.00","-1688078.00","-126795.00","-127367.00","404592.00","277225.00"
"114/03/26","105","3","1702","南僑","1530560.00","-2195108.00","-1006815.00","-105285.00","-1776648.00","5330938.00","3554290.00"
"114/03/26","105","3","1707","葡萄王","1775484.00","-619871.00","-1541000.00","542.00","-384845.00","1432560.00","1047715.00"
"114/03/26","105","3","1708","東鹼","435295.00","-844288.00","519618.00","-54360.00","56265.00","660663.00","716928.00"
"114/03/26","105","3","1709","和益","709212.00","-373411.00","-6649.00","-15731.00","313421.00","1193633.00","1507054.00"
"114/03/26","105","3","1710","東聯","99352.00","-987523.00","-237108.00","-99846.00","-1225125.00","2639717.00","1414592.00"
"114/03/26","105","3","1711","永光","995071.00","-523016.00","19992.00","-71097.00","420950.00","812559.00","1233509.00"
"114/03/26","105","3","1712","興農","780964.00","-508319.00","-122772.00","-5740.00","144133.00","1113769.00","1257902.00"
"114/03/26","105","3","1713","國化","--","--","--","--","--","--","--"
"114/03/26","105","3","1714","和桐","310825.00","1444921.00","-1260469.00","-199013.00","296264.00","4486331.00","4782595.00"
"114/03/26","105","3","1717","長興","2079843.00","-1973000.00","1580333.00","-690037.00","997139.00","7449271.00","8446410.00"
"114/03/26","105","3","1720","生達","307230.00","-232593.00","137277.00","6536.00","218450.00","766379.00","984829.00"
"114/03/26","105","3","1721","三晃","705158.00","-191151.00","-274017.00","-440.00","239550.00","783136.00","1022686.00"
"114/03/26","105","3","1722","台肥","1065209.00","-557879.00","-1909132.00","-10531.00","-1412333.00","2474406.00","1062073.00"
"114/03/26","105","3","1723","中碳","643987.00","35148.00","-13580.00","-28746.00","636809.00","1007655.00","1644464.00"
"114/03/26","105","3","1725","元禎","178439.00","-114395.00","144069.00","-31531.00","176582.00","803400.00","979982.00"
"114/03/26","105","3","1726","永記","883988.00","-167434.00","-606146.00","-90662.00","19746.00","3330602.00","3350348.00"
"114/03/26","105","3","1727","中華化","135419.00","-151206.00","34862.00","-2465.00","16610.00","87842.00","104452.00"
"114/03/26","105","3","1730","花仙子","170732.00","2976.00","-3452.00","-19142.00","151114.00","355639.00","506753.00"
"114/03/26","105","3","1731","美吾華","47448.00","-56714.00","-66458.00","-142.00","-75866.00","170915.00","95049.00"
"114/03/26","105","3","1732","毛寶","273.00","-19273.00","--","-631.00","-19631.00","123032.00","103401.00"
"114/03/26","105","3","1733","五鼎","219445.00","34640.00","-284.00","-20243.00","233558.00","491897.00","725455.00"
"114/03/26","105","3","1734","杏輝","73234.00","-207016.00","357202.00","-22306.00","201114.00","917006.00","1118120.00"
"114/03/26","105","3","1735","日勝化","202091.00","-64686.00","77938.00","-40413.00","174930.00","347009.00","521939.00"
"114/03/26","105","3","1736","喬山","1078976.00","-684424.00","-263399.00","-610504.00","-479351.00","4998583.00","4519232.00"
"114/03/26","105","3","1737","臺鹽","460741.00","259267.00","-229650.00","-2506.00","487852.00","875921.00","1363773.00"
"114/03/26","105","3","1752","南光","--","--","--","--","--","--","--"
"114/03/26","105","3","1762","中化生","157353.00","-111221.00","-96879.00","-653.00","-51400.00","190266.00","138866.00"
"114/03/26","105","3","1773","勝一","547152.00","-89394.00","-308002.00","-579.00","149177.00","710796.00","859973.00"
"114/03/26","105","3","1776","展宇","185041.00","-83831.00","-67578.00","-31657.00","1975.00","310171.00","312146.00"
"114/03/26","105","3","1783","和康生","22580.00","-125708.00","-85657.00","-2120.00","-190905.00","292648.00","101743.00"
"114/03/26","105","3","1786","科妍","21530.00","-248594.00","255256.00","481.00","28673.00","201371.00","230044.00"
"114/03/26","105","3","1789","神隆","1129667.00","-218655.00","-155884.00","46588.00","801716.00","2335697.00","3137413.00"
"114/03/26","105","3","1795","美時","1015364.00","-385804.00","1543.00","5738.00","636841.00","1578181.00","2215022.00"
"114/03/26","105","3","1802","台玻","4322239.00","-1364728.00","-2824869.00","448386.00","581028.00","3947331.00","4528359.00"
"114/03/26","105","3","1805","寶徠","-167451.00","-2400.00","79692.00","--","-90159.00","434318.00","344159.00"
"114/03/26","105","3","1806","冠軍","532401.00","-103442.00","-745525.00","-20928.00","-337494.00","2168385.00","1830891.00"
"114/03/26","105","3","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","105","3","1809","中釉","124684.00","435818.00","-160060.00","-134930.00","265512.00","659633.00","925145.00"
"114/03/26","105","3","1810","和成","-255291.00","-45757.00","299452.00","-35509.00","-37105.00","634213.00","597108.00"
"114/03/26","105","3","1817","凱撒衛","152038.00","-65983.00","-78186.00","-11497.00","-3628.00","295043.00","291415.00"
"114/03/26","105","3","1903","士紙","-3891.00","-7016.00","1746.00","0.00","-9161.00","20279.00","11118.00"
"114/03/26","105","3","1904","正隆","2627500.00","-2023362.00","-1320358.00","118812.00","-597408.00","4809835.00","4212427.00"
"114/03/26","105","3","1905","華紙","1189438.00","-900540.00","-206070.00","-10217.00","72611.00","345315.00","417926.00"
"114/03/26","105","3","1906","寶隆","304437.00","162812.00","-232686.00","--","234563.00","13245.00","247808.00"
"114/03/26","105","3","1907","永豐餘","4305317.00","-4361230.00","483143.00","-96485.00","330745.00","2380644.00","2711389.00"
"114/03/26","105","3","1909","榮成","1559898.00","-3956346.00","2620526.00","557476.00","781554.00","1148579.00","1930133.00"
"114/03/26","105","3","2002","中鋼","46067524.00","-23883104.00","-24438298.00","-626981.00","-2880859.00","17054940.00","14174081.00"
"114/03/26","105","3","2006","東和鋼鐵","1849122.00","-2137764.00","-1877320.00","-41532.00","-2207494.00","3993884.00","1786390.00"
"114/03/26","105","3","2007","燁興","-65573.00","-1281841.00","1563987.00","--","216573.00","506376.00","722949.00"
"114/03/26","105","3","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","105","3","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","105","3","2010","春源","994366.00","402194.00","-988772.00","-73457.00","334331.00","479094.00","813425.00"
"114/03/26","105","3","2012","春雨","418202.00","-124186.00","163494.00","-49584.00","407926.00","2140738.00","2548664.00"
"114/03/26","105","3","2013","中鋼構","-283302.00","146616.00","112887.00","-9497.00","-33296.00","392929.00","359633.00"
"114/03/26","105","3","2014","中鴻","3294103.00","-323212.00","-2955770.00","--","15121.00","36948.00","52069.00"
"114/03/26","105","3","2015","豐興","1365647.00","-709572.00","-1397760.00","0.00","-741685.00","3613101.00","2871416.00"
"114/03/26","105","3","2017","官田鋼","260002.00","-254690.00","-40884.00","--","-35572.00","250435.00","214863.00"
"114/03/26","105","3","2020","美亞","442648.00","-260912.00","-64297.00","-10464.00","106975.00","452044.00","559019.00"
"114/03/26","105","3","2022","聚亨","704997.00","-508326.00","-214185.00","38049.00","20535.00","932754.00","953289.00"
"114/03/26","105","3","2023","燁輝","850056.00","-4027465.00","675951.00","202530.00","-2298928.00","9588066.00","7289138.00"
"114/03/26","105","3","2024","志聯","--","--","--","--","--","--","--"
"114/03/26","105","3","2025","千興","24741.00","13789.00","-115869.00","0.00","-77339.00","126734.00","49395.00"
"114/03/26","105","3","2027","大成鋼","4197667.00","-540427.00","-2354579.00","-60022.00","1242639.00","2574614.00","3817253.00"
"114/03/26","105","3","2028","威致","--","--","--","--","--","--","--"
"114/03/26","105","3","2029","盛餘","17434.00","-295679.00","-327951.00","-10543.00","-616739.00","4009252.00","3392513.00"
"114/03/26","105","3","2030","彰源","780365.00","222623.00","-889222.00","-71252.00","42514.00","1110472.00","1152986.00"
"114/03/26","105","3","2031","新光鋼","600438.00","-349826.00","-665795.00","-5339.00","-420522.00","998296.00","577774.00"
"114/03/26","105","3","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","105","3","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","105","3","2034","允強","135073.00","-102444.00","-248038.00","--","-215409.00","682821.00","467412.00"
"114/03/26","105","3","2038","海光","401369.00","-13090.00","-500378.00","--","-112099.00","304627.00","192528.00"
"114/03/26","105","3","2049","上銀","2630372.00","-2943991.00","1094860.00","-40321.00","740920.00","1609363.00","2350283.00"
"114/03/26","105","3","2059","川湖","935946.00","-79145.00","-962500.00","-1776.00","-107475.00","6343635.00","6236160.00"
"114/03/26","105","3","2062","橋椿","885692.00","-1893858.00","1161635.00","-29412.00","124057.00","385629.00","509686.00"
"114/03/26","105","3","2069","運錩","235793.00","-860160.00","707375.00","-5190.00","77818.00","136512.00","214330.00"
"114/03/26","105","3","2101","南港","816492.00","-908823.00","-1042560.00","-51690.00","-1186581.00","3585924.00","2399343.00"
"114/03/26","105","3","2102","泰豐","757307.00","-2204272.00","1386114.00","-60075.00","-120926.00","1533238.00","1412312.00"
"114/03/26","105","3","2103","台橡","1302678.00","-431893.00","-692407.00","-407700.00","-229322.00","3981288.00","3751966.00"
"114/03/26","105","3","2104","國際中橡","1325165.00","-1327147.00","14450.00","-189902.00","-177434.00","6981606.00","6804172.00"
"114/03/26","105","3","2105","正新","21811906.00","-9778553.00","-6175263.00","-673287.00","5184803.00","22381166.00","27565969.00"
"114/03/26","105","3","2106","建大","3578274.00","-1688002.00","-501108.00","-675774.00","713390.00","14299773.00","15013163.00"
"114/03/26","105","3","2107","厚生","13897.00","318656.00","-370724.00","0.00","-38171.00","680084.00","641913.00"
"114/03/26","105","3","2108","南帝","359598.00","84615.00","-845662.00","-123839.00","-525288.00","2699188.00","2173900.00"
"114/03/26","105","3","2109","華豐","327410.00","-48431.00","-24776.00","-39256.00","214947.00","1445020.00","1659967.00"
"114/03/26","105","3","2114","鑫永銓","269887.00","-45953.00","2378.00","7.00","226319.00","878446.00","1104765.00"
"114/03/26","105","3","2115","六暉-KY","292563.00","-293416.00","-160731.00","-51826.00","-213410.00","991397.00","777987.00"
"114/03/26","105","3","2201","裕隆","-2688568.00","-1405624.00","6640158.00","-365943.00","2180023.00","16305124.00","18485147.00"
"114/03/26","105","3","2204","中華","2664876.00","751010.00","-2210113.00","-48670.00","1157103.00","12717820.00","13874923.00"
"114/03/26","105","3","2206","三陽工業","2907588.00","-1329302.00","-1758338.00","-102545.00","-282597.00","3960928.00","3678331.00"
"114/03/26","105","3","2207","和泰車","13690369.00","-9007815.00","-4517330.00","-65626.00","99598.00","10406462.00","10506060.00"
"114/03/26","105","3","2208","台船","-3499061.00","-278920.00","3256744.00","--","-521237.00","723724.00","202487.00"
"114/03/26","105","3","2227","裕日車","-1465618.00","4976952.00","-3711875.00","-34655.00","-235196.00","10136832.00","9901636.00"
"114/03/26","105","3","2228","劍麟","549742.00","-275668.00","-8373.00","-88431.00","177270.00","943156.00","1120426.00"
