出表日期,年度,季別,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
"114/03/26","103","3","2801","彰銀","43243143.00","101437921.00","33311396.00","28649.00","--","23185787.00","617786.00","--","1225692725.00","46356338.00","184329877.00","--","--","80811109.00","23767817.00","11013991.00","493870.00","2475329.00","1995907.00","1778761645.00","148573373.00","456750.00","2648137.00","37977.00","4737601.00","28744361.00","343745.00","--","1414184210.00","48262373.00","--","--","694086.00","3855278.00","6595397.00","2725776.00","1661859064.00","79040404.00","--","38194147.00","-331970.00","0.00","116902581.00","--","--","--","116902581.00","0.00","0.00","0.00","14.79"
"114/03/26","103","3","2809","京城銀","14387405.00","34523633.00","2892052.00","--","230215.00","1154097.00","--","--","118684298.00","44450380.00","5944887.00","--","--","5573293.00","2602403.00","--","--","225731.00","367972.00","231036366.00","12363408.00","2647932.00","148416.00","--","30834208.00","1191483.00","589839.00","--","155277369.00","--","--","--","396.00","465750.00","71300.00","91696.00","203681797.00","12012343.00","178746.00","12926307.00","2237173.00","--","27354569.00","--","--","0.00","27354569.00","0.00","0.00","0.00","22.77"
"114/03/26","103","3","2812","台中銀","7086621.00","76845135.00","10524766.00","0.00","485815.00","7469029.00","57103.00","0.00","378440054.00","20656688.00","742194.00","140085.00","505986.00","1170210.00","3366759.00","0.00","144803.00","415380.00","1480103.00","509530731.00","7581600.00","3385857.00","83699.00","0.00","262685.00","5584804.00","128468.00","0.00","441539191.00","14400000.00","0.00","0.00","301520.00","384058.00","111021.00","501750.00","474264653.00","28515063.00","683751.00","6031036.00","36228.00","0.00","35266078.00","--","--","0.00","35266078.00","0.00","0.00","0.00","12.37"
"114/03/26","103","3","2820","華票","392143.00","0.00","96357801.00","--","3030572.00","955444.00","176843.00","--","--","71140385.00","488441.00","--","--","178795.00","163839.00","--","--","114780.00","913868.00","173912911.00","11640000.00","--","3191.00","--","139176508.00","478728.00","--","--","--","--","--","--","--","1444396.00","--","97898.00","152840721.00","13429600.00","2474.00","7358216.00","281900.00","0.00","--","0.00","--","--","21072190.00","0.00","0.00","0.00","15.69"
"114/03/26","103","3","2834","臺企銀","56707844.00","59846898.00","3646776.00","--","16513410.00","19609877.00","322557.00","--","950596442.00","14774439.00","197327589.00","--","--","3289150.00","14134843.00","--","167486.00","2052880.00","2282841.00","1341273032.00","83542060.00","0.00","304573.00","--","3876414.00","25193841.00","--","--","1103922719.00","43200000.00","--","--","15358284.00","3046824.00","882276.00","653395.00","1279980386.00","52979141.00","0.00","8322700.00","-9195.00","0.00","61292646.00","0.00","--","0.00","61292646.00","0.00","0.00","0.00","11.57"
"114/03/26","103","3","2836","高雄銀","4236785.00","22173585.00","5916957.00","--","12688162.00","881464.00","16053.00","--","181007589.00","25428667.00","2248081.00","--","--","1440705.00","2784535.00","--","36442.00","144914.00","95314.00","259099253.00","9503852.00","--","35143.00","--","61048.00","3371372.00","2644.00","--","227545954.00","6200000.00","--","--","195470.00","898088.00","--","152776.00","247966347.00","7403514.00","1872395.00","1904503.00","-47506.00","--","11132906.00","--","--","0.00","11132906.00","0.00","0.00","0.00","15.04"
"114/03/26","103","3","2838","聯邦銀","7952063.00","71951318.00","20615042.00","--","20937594.00","14403329.00","225990.00","--","252927861.00","10915252.00","315093.00","177354.00","--","51034850.00","7724072.00","3741937.00","2048329.00","2494614.00","6474520.00","473939218.00","5876196.00","--","179077.00","--","34944258.00","4755996.00","16867.00","--","382962083.00","7400000.00","--","--","2679372.00","881073.00","558794.00","2434784.00","442688500.00","24509306.00","33006.00","5436890.00","1003834.00","0.00","30983036.00","--","--","267682.00","31250718.00","0.00","0.00","0.00","12.64"
"114/03/26","103","3","2845","遠東銀","7243272.00","74796005.00","21881152.00","56318.00","11510854.00","20546118.00","134841.00","--","333506115.00","19914633.00","4056935.00","1548604.00","--","11147507.00","2774832.00","--","1807905.00","610370.00","184517.00","511719978.00","17260122.00","--","10213716.00","5205.00","4545476.00","10743394.00","30283.00","--","406232704.00","24192844.00","--","--","1775502.00","788173.00","--","551682.00","476339101.00","28618263.00","462400.00","6658147.00","-357933.00","--","35380877.00","--","--","--","35380877.00","0.00","0.00","0.00","12.36"
"114/03/26","103","3","2849","安泰銀","8149855.00","68844683.00","22063238.00","--","0.00","5467688.00","188704.00","--","192389485.00","36845617.00","--","--","--","949157.00","961648.00","--","234620.00","3181456.00","1748836.00","341024987.00","11201007.00","--","10898665.00","--","4446843.00","3783326.00","4191.00","--","271241481.00","10000000.00","--","1414865.00","721706.00","403790.00","58888.00","103524.00","314278286.00","16796775.00","1461505.00","9046693.00","-558272.00","0.00","26746701.00","--","--","0.00","26746701.00","0.00","0.00","0.00","15.92"
