出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","102","4","1435","中福","-29777.00","18293.00","-1233.00","--","-12717.00","255849.00","243132.00"
"114/03/26","102","4","1436","華友聯","-3625012.00","376477.00","2363186.00","--","-885349.00","1032029.00","146680.00"
"114/03/26","102","4","1437","勤益控","247071.00","-31342.00","-262192.00","20259.00","-26204.00","431490.00","405286.00"
"114/03/26","102","4","1438","三地開發","--","--","--","--","--","--","--"
"114/03/26","102","4","1439","雋揚","--","--","--","--","--","--","--"
"114/03/26","102","4","1440","南紡","1449929.00","-3021109.00","2488712.00","124142.00","1041674.00","2221175.00","3262849.00"
"114/03/26","102","4","1441","大東","-69959.00","-361017.00","439466.00","-1347.00","7143.00","180309.00","187452.00"
"114/03/26","102","4","1442","名軒","1815069.00","-176159.00","-1536776.00","--","102134.00","188740.00","290874.00"
"114/03/26","102","4","1443","立益物流","-83477.00","-31419.00","208350.00","-87710.00","5744.00","73577.00","79321.00"
"114/03/26","102","4","1444","力麗","488005.00","-517654.00","-80908.00","11946.00","-98611.00","568588.00","469977.00"
"114/03/26","102","4","1445","大宇","28349.00","3300.00","-41860.00","--","-10211.00","160456.00","150245.00"
"114/03/26","102","4","1446","宏和","-664562.00","-104246.00","1217483.00","4109.00","452784.00","358058.00","810842.00"
"114/03/26","102","4","1447","力鵬","458664.00","-587487.00","370961.00","27034.00","269172.00","289712.00","558884.00"
"114/03/26","102","4","1449","佳和","-415322.00","72490.00","218533.00","0.00","-124299.00","177059.00","52760.00"
"114/03/26","102","4","1451","年興","781277.00","-869113.00","-269972.00","-38842.00","-396650.00","1537138.00","1140488.00"
"114/03/26","102","4","1452","宏益","--","--","--","--","--","--","--"
"114/03/26","102","4","1453","大將","-30847.00","31134.00","950.00","--","1237.00","24671.00","25908.00"
"114/03/26","102","4","1454","台富","-2426.00","2021.00","-33921.00","--","-34326.00","142200.00","107874.00"
"114/03/26","102","4","1455","集盛","642288.00","-887767.00","257518.00","182.00","12221.00","128060.00","140281.00"
"114/03/26","102","4","1456","怡華","-829908.00","129.00","581460.00","--","-248319.00","229976.00","-18343.00"
"114/03/26","102","4","1457","宜進","-27016.00","211942.00","-196803.00","1877.00","-10000.00","153359.00","143359.00"
"114/03/26","102","4","1459","聯發","130245.00","441676.00","-587395.00","16841.00","1367.00","711151.00","712518.00"
"114/03/26","102","4","1460","宏遠","531078.00","-238351.00","-339809.00","-7275.00","-54357.00","443363.00","389006.00"
"114/03/26","102","4","1463","強盛新","126896.00","-100821.00","21443.00","1151.00","48669.00","602469.00","651138.00"
"114/03/26","102","4","1464","得力","-19641.00","-271753.00","503010.00","36844.00","248460.00","251881.00","500341.00"
"114/03/26","102","4","1465","偉全","278886.00","128969.00","-192944.00","7903.00","222814.00","142542.00","365356.00"
"114/03/26","102","4","1466","聚隆","257235.00","-132832.00","-269281.00","--","-144878.00","188874.00","43996.00"
"114/03/26","102","4","1467","南緯","168471.00","110107.00","8928.00","-29075.00","258431.00","846257.00","1104688.00"
"114/03/26","102","4","1468","昶和","-26464.00","-58499.00","-21570.00","-12653.00","-119186.00","196749.00","77563.00"
"114/03/26","102","4","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","102","4","1471","首利","399269.00","-200410.00","25075.00","33418.00","257352.00","477394.00","734746.00"
"114/03/26","102","4","1472","三洋實業","16093.00","81349.00","-71372.00","-713.00","25357.00","82765.00","108122.00"
"114/03/26","102","4","1473","台南","257734.00","-12606.00","394813.00","141369.00","781310.00","889639.00","1670949.00"
"114/03/26","102","4","1474","弘裕","-815.00","-161798.00","92314.00","3055.00","-67244.00","470584.00","403340.00"
"114/03/26","102","4","1475","業旺","-46391.00","66738.00","-13980.00","-2150.00","4217.00","20984.00","25201.00"
"114/03/26","102","4","1476","儒鴻","2533710.00","-1692905.00","-1086379.00","-4985.00","-250559.00","1461046.00","1210487.00"
"114/03/26","102","4","1477","聚陽","993342.00","-3404425.00","170800.00","41770.00","-2198513.00","3216582.00","1018069.00"
"114/03/26","102","4","1503","士電","1733566.00","-796359.00","-456823.00","55591.00","535975.00","1319429.00","1855404.00"
"114/03/26","102","4","1504","東元","6241135.00","-144928.00","-3955811.00","-410600.00","1729796.00","13178775.00","14908571.00"
"114/03/26","102","4","1506","正道","56046.00","112574.00","-108438.00","-11847.00","48335.00","93195.00","141530.00"
"114/03/26","102","4","1512","瑞利","-129335.00","-190501.00","281376.00","86891.00","48431.00","325980.00","374411.00"
"114/03/26","102","4","1513","中興電","213633.00","-687877.00","303275.00","48971.00","-121998.00","658536.00","536538.00"
"114/03/26","102","4","1514","亞力","-157875.00","-44638.00","254672.00","1700.00","53859.00","352415.00","406274.00"
"114/03/26","102","4","1515","力山","24398.00","506085.00","-110800.00","40271.00","459954.00","294024.00","753978.00"
"114/03/26","102","4","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","102","4","1517","利奇","390697.00","-202319.00","-161651.00","9047.00","35774.00","566535.00","602309.00"
"114/03/26","102","4","1519","華城","856416.00","-126108.00","-318486.00","3849.00","415671.00","87377.00","503048.00"
"114/03/26","102","4","1521","大億","395695.00","-117054.00","-266805.00","31.00","11867.00","220281.00","232148.00"
"114/03/26","102","4","1522","堤維西","1504890.00","-2244829.00","524221.00","113887.00","-101831.00","1250577.00","1148746.00"
"114/03/26","102","4","1524","耿鼎","--","--","--","--","--","--","--"
"114/03/26","102","4","1525","江申","110471.00","7678.00","-110793.00","239.00","7595.00","11941.00","19536.00"
"114/03/26","102","4","1526","日馳","76548.00","-3571.00","-24955.00","7479.00","55501.00","63167.00","118668.00"
"114/03/26","102","4","1527","鑽全","73337.00","-583245.00","553355.00","0.00","43447.00","83178.00","126625.00"
"114/03/26","102","4","1528","恩德","245525.00","30681.00","196456.00","27272.00","499934.00","223015.00","722949.00"
"114/03/26","102","4","1529","樂事綠能","16109.00","-16466.00","-13072.00","--","-13429.00","85668.00","72239.00"
"114/03/26","102","4","1530","亞崴","309885.00","-456185.00","303398.00","19950.00","177048.00","470972.00","648020.00"
"114/03/26","102","4","1531","高林股","352886.00","-741058.00","-851236.00","62583.00","-1176825.00","2342100.00","1165275.00"
"114/03/26","102","4","1532","勤美","-164817.00","2833911.00","-3038446.00","84717.00","-284635.00","1971237.00","1686602.00"
"114/03/26","102","4","1533","車王電","92344.00","-37156.00","19618.00","54060.00","128866.00","757202.00","886068.00"
"114/03/26","102","4","1535","中宇","2261739.00","-711853.00","-565855.00","12851.00","996882.00","1966732.00","2963614.00"
"114/03/26","102","4","1536","和大","155522.00","-258777.00","30580.00","7382.00","-65293.00","417316.00","352023.00"
"114/03/26","102","4","1537","廣隆","827888.00","-173947.00","-269605.00","15817.00","400153.00","225225.00","625378.00"
"114/03/26","102","4","1538","正峰","74487.00","-28989.00","-4643.00","9915.00","50770.00","66374.00","117144.00"
"114/03/26","102","4","1539","巨庭","320408.00","114572.00","-195165.00","-14931.00","224884.00","135438.00","360322.00"
"114/03/26","102","4","1540","喬福","356085.00","-121754.00","-99372.00","-15356.00","119603.00","595686.00","715289.00"
"114/03/26","102","4","1541","錩泰","-58843.00","-21818.00","96034.00","-475.00","14898.00","8379.00","23277.00"
"114/03/26","102","4","1558","伸興","1062077.00","-418087.00","636088.00","10904.00","1290982.00","873324.00","2164306.00"
"114/03/26","102","4","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","102","4","1563","巧新","--","--","--","--","--","--","--"
"114/03/26","102","4","1568","倉佑","291149.00","-107113.00","-61224.00","1966.00","124778.00","90955.00","215733.00"
"114/03/26","102","4","1582","信錦","293000.00","-115918.00","-250662.00","218882.00","145302.00","1735761.00","1881063.00"
"114/03/26","102","4","1583","程泰","598100.00","-737768.00","382645.00","41039.00","284016.00","848436.00","1132452.00"
"114/03/26","102","4","1587","吉茂","156194.00","-118206.00","151272.00","2613.00","191873.00","172498.00","364371.00"
"114/03/26","102","4","1589","永冠-KY","677579.00","-188028.00","-436809.00","73770.00","126512.00","1430199.00","1556711.00"
"114/03/26","102","4","1590","亞德客-KY","1428788.00","-2662882.00","1885428.00","-43442.00","607892.00","861802.00","1469694.00"
"114/03/26","102","4","1597","直得","187924.00","-115434.00","-35169.00","13184.00","50505.00","332075.00","382580.00"
"114/03/26","102","4","1598","岱宇","428239.00","-581139.00","335231.00","9874.00","192205.00","198094.00","390299.00"
"114/03/26","102","4","1603","華電","-82930.00","-493675.00","585723.00","5220.00","14338.00","14769.00","29107.00"
"114/03/26","102","4","1604","聲寶","671073.00","1292146.00","-1972867.00","52149.00","42501.00","524467.00","566968.00"
"114/03/26","102","4","1605","華新","6182837.00","-4639903.00","-787994.00","882707.00","1637647.00","6060115.00","7697762.00"
"114/03/26","102","4","1608","華榮","1352951.00","-54682.00","-1412370.00","--","-114101.00","511671.00","397570.00"
"114/03/26","102","4","1609","大亞","100194.00","-275997.00","763171.00","25341.00","612709.00","2281772.00","2894481.00"
"114/03/26","102","4","1611","中電","177536.00","-608822.00","841514.00","8805.00","419033.00","461099.00","880132.00"
"114/03/26","102","4","1612","宏泰","230629.00","90371.00","-72494.00","1542.00","250048.00","908399.00","1158447.00"
"114/03/26","102","4","1614","三洋電","876441.00","-145211.00","-725870.00","0.00","5360.00","37460.00","42820.00"
"114/03/26","102","4","1615","大山","65217.00","-8958.00","-157375.00","--","-101116.00","182063.00","80947.00"
"114/03/26","102","4","1616","億泰","-60313.00","109655.00","-105887.00","4597.00","-51948.00","312376.00","260428.00"
"114/03/26","102","4","1617","榮星","152934.00","-117668.00","-130385.00","-24318.00","-119437.00","980033.00","860596.00"
"114/03/26","102","4","1618","合機","289414.00","-171558.00","-120432.00","112.00","-2464.00","813489.00","811025.00"
"114/03/26","102","4","1626","艾美特-KY","275019.00","-540478.00","338448.00","-7414.00","65575.00","277521.00","343096.00"
"114/03/26","102","4","1702","南僑","1598127.00","-841271.00","256288.00","36783.00","1049927.00","1471048.00","2520975.00"
"114/03/26","102","4","1707","葡萄王","1575779.00","-887210.00","-688963.00","-15508.00","-15902.00","1084597.00","1068695.00"
"114/03/26","102","4","1708","東鹼","734515.00","-889181.00","466006.00","-112994.00","198346.00","715723.00","914069.00"
"114/03/26","102","4","1709","和益","877553.00","-316618.00","-62406.00","-52.00","498477.00","345827.00","844304.00"
"114/03/26","102","4","1710","東聯","2900797.00","-2001657.00","-290092.00","36495.00","645543.00","835109.00","1480652.00"
"114/03/26","102","4","1711","永光","497786.00","-832114.00","211287.00","22367.00","-100674.00","946125.00","845451.00"
"114/03/26","102","4","1712","興農","807882.00","-1553201.00","1035758.00","31099.00","321538.00","807762.00","1129300.00"
"114/03/26","102","4","1713","國化","--","--","--","--","--","--","--"
"114/03/26","102","4","1714","和桐","39274.00","-3318124.00","1736994.00","204542.00","-1337314.00","7477222.00","6139908.00"
"114/03/26","102","4","1717","長興","3108910.00","-2281698.00","-441963.00","328639.00","713888.00","4131004.00","4844892.00"
"114/03/26","102","4","1720","生達","427259.00","-590756.00","-151668.00","120012.00","-195153.00","963094.00","767941.00"
"114/03/26","102","4","1721","三晃","186889.00","-34280.00","-83923.00","-1187.00","67499.00","64726.00","132225.00"
"114/03/26","102","4","1722","台肥","4502767.00","-1489296.00","-2698734.00","1641.00","316378.00","871018.00","1187396.00"
"114/03/26","102","4","1723","中碳","2310466.00","-630104.00","-1720069.00","5030.00","-34677.00","544113.00","509436.00"
"114/03/26","102","4","1725","元禎","387074.00","-39633.00","38742.00","6563.00","392746.00","216920.00","609666.00"
"114/03/26","102","4","1726","永記","829947.00","-194625.00","-565573.00","33229.00","102978.00","1579978.00","1682956.00"
"114/03/26","102","4","1727","中華化","299288.00","-169405.00","-131489.00","-621.00","-2227.00","47288.00","45061.00"
"114/03/26","102","4","1730","花仙子","63673.00","153179.00","-159497.00","7429.00","64784.00","214924.00","279708.00"
"114/03/26","102","4","1731","美吾華","122416.00","-145580.00","-46520.00","6038.00","-63646.00","250439.00","186793.00"
"114/03/26","102","4","1732","毛寶","9899.00","-3765.00","0.00","564.00","6698.00","115331.00","122029.00"
"114/03/26","102","4","1733","五鼎","484767.00","-291712.00","-443382.00","-17366.00","-267693.00","587194.00","319501.00"
"114/03/26","102","4","1734","杏輝","297092.00","-617701.00","554272.00","5695.00","239358.00","517022.00","756380.00"
"114/03/26","102","4","1735","日勝化","122879.00","-63520.00","-155547.00","17426.00","-78762.00","425568.00","346806.00"
"114/03/26","102","4","1736","喬山","771342.00","-166302.00","-509927.00","100550.00","195663.00","1740947.00","1936610.00"
"114/03/26","102","4","1737","臺鹽","203212.00","92155.00","-848604.00","464.00","-552773.00","1241345.00","688572.00"
"114/03/26","102","4","1752","南光","--","--","--","--","--","--","--"
"114/03/26","102","4","1760","寶齡富錦","86225.00","-27078.00","13994.00","2058.00","75199.00","73151.00","148350.00"
"114/03/26","102","4","1762","中化生","145240.00","-119900.00","-43667.00","617.00","-17710.00","229195.00","211485.00"
"114/03/26","102","4","1773","勝一","430995.00","-314323.00","-106847.00","582.00","10407.00","118553.00","128960.00"
"114/03/26","102","4","1776","展宇","84438.00","-120852.00","-70633.00","41927.00","-65120.00","494201.00","429081.00"
"114/03/26","102","4","1783","和康生","-22336.00","-221933.00","497070.00","430.00","253231.00","55685.00","308916.00"
"114/03/26","102","4","1786","科妍","37275.00","-74739.00","607800.00","--","570336.00","96239.00","666575.00"
"114/03/26","102","4","1789","神隆","939473.00","-1346487.00","-355410.00","16840.00","-745584.00","3035012.00","2289428.00"
"114/03/26","102","4","1795","美時","-95837.00","-13446.00","926729.00","1556.00","819002.00","190884.00","1009886.00"
"114/03/26","102","4","1802","台玻","1661104.00","-9893808.00","6338287.00","-214791.00","-2109208.00","7047843.00","4938635.00"
"114/03/26","102","4","1805","寶徠","976393.00","-489.00","-894627.00","--","81277.00","77516.00","158793.00"
"114/03/26","102","4","1806","冠軍","1044244.00","-1189421.00","-163330.00","90924.00","-217583.00","2316203.00","2098620.00"
"114/03/26","102","4","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","102","4","1809","中釉","-243308.00","-34983.00","-218603.00","106926.00","-389968.00","972271.00","582303.00"
"114/03/26","102","4","1810","和成","585918.00","-288007.00","51598.00","7474.00","356983.00","388507.00","745490.00"
"114/03/26","102","4","1817","凱撒衛","222531.00","-32563.00","125023.00","1550.00","316541.00","121820.00","438361.00"
"114/03/26","102","4","1903","士紙","-207474.00","-64033.00","271011.00","--","-496.00","63417.00","62921.00"
"114/03/26","102","4","1904","正隆","3888407.00","-2249482.00","-1630678.00","159477.00","167724.00","3444634.00","3612358.00"
"114/03/26","102","4","1905","華紙","-235408.00","-393476.00","365709.00","-12630.00","-275805.00","649056.00","373251.00"
"114/03/26","102","4","1906","寶隆","-18249.00","-578770.00","307706.00","--","-289313.00","307560.00","18247.00"
"114/03/26","102","4","1907","永豐餘","1364961.00","-6658013.00","5001441.00","-62294.00","-353905.00","3920471.00","3566566.00"
"114/03/26","102","4","1909","榮成","973505.00","-1933299.00","129852.00","-406670.00","-1236612.00","2540896.00","1304284.00"
"114/03/26","102","4","2002","中鋼","54242203.00","-79171814.00","17601068.00","910729.00","-6417814.00","16959256.00","10541442.00"
"114/03/26","102","4","2006","東和鋼鐵","4348208.00","-531917.00","-2916702.00","23911.00","923500.00","854044.00","1777544.00"
"114/03/26","102","4","2007","燁興","-369198.00","-84518.00","451365.00","--","-2351.00","400558.00","398207.00"
"114/03/26","102","4","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","102","4","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","102","4","2010","春源","835773.00","-760881.00","-408614.00","40483.00","-293239.00","957733.00","664494.00"
"114/03/26","102","4","2012","春雨","293953.00","-120337.00","-402805.00","-1535.00","-230724.00","1153006.00","922282.00"
"114/03/26","102","4","2013","中鋼構","-1153017.00","-92277.00","1140420.00","26873.00","-78001.00","586157.00","508156.00"
"114/03/26","102","4","2014","中鴻","3880067.00","-2986026.00","-864933.00","--","29108.00","73613.00","102721.00"
"114/03/26","102","4","2015","豐興","2284439.00","-669570.00","-2167938.00","--","-553069.00","3042663.00","2489594.00"
"114/03/26","102","4","2017","官田鋼","470634.00","-363099.00","-9255.00","--","98280.00","221839.00","320119.00"
"114/03/26","102","4","2020","美亞","525394.00","328525.00","-894264.00","19050.00","-21295.00","272478.00","251183.00"
"114/03/26","102","4","2022","聚亨","570375.00","-1782499.00","1705452.00","-55035.00","438293.00","886084.00","1324377.00"
"114/03/26","102","4","2023","燁輝","2165762.00","-44149.00","-3258640.00","65524.00","-1071503.00","9252469.00","8180966.00"
"114/03/26","102","4","2024","志聯","133375.00","112038.00","-158499.00","7939.00","94853.00","111922.00","206775.00"
"114/03/26","102","4","2025","千興","-171639.00","-54880.00","200049.00","2640.00","-23830.00","140641.00","116811.00"
"114/03/26","102","4","2027","大成鋼","-57291.00","-1106250.00","1828380.00","-79669.00","585170.00","1243052.00","1828222.00"
"114/03/26","102","4","2028","威致","--","--","--","--","--","--","--"
"114/03/26","102","4","2029","盛餘","1032301.00","-73325.00","-98018.00","6111.00","867069.00","1457045.00","2324114.00"
"114/03/26","102","4","2030","彰源","556155.00","-231365.00","-96367.00","14508.00","242931.00","1006652.00","1249583.00"
"114/03/26","102","4","2031","新光鋼","1173222.00","-77182.00","-653801.00","75.00","442314.00","425553.00","867867.00"
"114/03/26","102","4","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","102","4","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","102","4","2034","允強","636541.00","-286681.00","-146100.00","--","203760.00","449818.00","653578.00"
"114/03/26","102","4","2038","海光","693351.00","-238392.00","-508416.00","--","-53457.00","185018.00","131561.00"
"114/03/26","102","4","2049","上銀","2441736.00","-2737281.00","159817.00","4312.00","-131416.00","1317089.00","1185673.00"
"114/03/26","102","4","2059","川湖","1891146.00","-81718.00","-650982.00","-88673.00","1069773.00","3291039.00","4360812.00"
"114/03/26","102","4","2062","橋椿","887540.00","-169083.00","730366.00","148303.00","1597126.00","1498672.00","3095798.00"
"114/03/26","102","4","2101","南港","3259869.00","-568833.00","-1292737.00","106761.00","1505060.00","525384.00","2030444.00"
"114/03/26","102","4","2102","泰豐","1059267.00","-478513.00","-270656.00","365.00","310463.00","1493696.00","1804159.00"
"114/03/26","102","4","2103","台橡","4200507.00","-856475.00","-3470571.00","-25651.00","-152190.00","5147163.00","4994973.00"
"114/03/26","102","4","2104","國際中橡","2757246.00","-537343.00","-1438162.00","22856.00","804597.00","2358081.00","3162678.00"
"114/03/26","102","4","2105","正新","28813962.00","-12737109.00","-12353656.00","479447.00","4202644.00","15611781.00","19814425.00"
"114/03/26","102","4","2106","建大","4586761.00","-3240428.00","-351258.00","307374.00","1302449.00","9225959.00","10528408.00"
"114/03/26","102","4","2107","厚生","2885984.00","-629864.00","-1439429.00","0.00","816691.00","409906.00","1226597.00"
"114/03/26","102","4","2108","南帝","921883.00","-1048871.00","-3828.00","96033.00","-34783.00","546321.00","511538.00"
"114/03/26","102","4","2109","華豐","516662.00","363096.00","20192.00","-9077.00","890873.00","671724.00","1562597.00"
"114/03/26","102","4","2114","鑫永銓","492008.00","-182778.00","-250933.00","10738.00","69035.00","724007.00","793042.00"
"114/03/26","102","4","2115","六暉-KY","157584.00","-208633.00","104960.00","24705.00","78616.00","427479.00","506095.00"
"114/03/26","102","4","2201","裕隆","1577775.00","-11217188.00","6406622.00","343734.00","-2889057.00","15657672.00","12768615.00"
"114/03/26","102","4","2204","中華","4072985.00","2217280.00","-2653428.00","139118.00","3775955.00","7171323.00","10947278.00"
"114/03/26","102","4","2206","三陽工業","-1294955.00","-338169.00","-338675.00","147749.00","-1824050.00","5562189.00","3738139.00"
"114/03/26","102","4","2207","和泰車","14669213.00","-13933781.00","-446499.00","-41056.00","247877.00","9597809.00","9845686.00"
"114/03/26","102","4","2208","台船","-2309446.00","-686992.00","-490966.00","--","-3487404.00","3613671.00","126267.00"
"114/03/26","102","4","2227","裕日車","1380077.00","2224746.00","-560000.00","694621.00","3739444.00","4828455.00","8567899.00"
"114/03/26","102","4","2228","劍麟","358087.00","-125636.00","-81510.00","36564.00","187505.00","305763.00","493268.00"
"114/03/26","102","4","2231","為升","340455.00","-35473.00","7706.00","4007.00","316695.00","109026.00","425721.00"
"114/03/26","102","4","2233","宇隆","366658.00","-303949.00","-23805.00","17448.00","56352.00","141508.00","197860.00"
