出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","105","1","1220","台榮","1870662.00","1083305.00","2953967.00","407713.00","212343.00","620056.00","1770779.00","1413.00","483704.00","-80083.00","0.00","2175813.00","--","--","158098.00","2333911.00","--","0.00","0.00","12.29"
"114/03/26","105","1","1225","福懋油","3824297.00","2634420.00","6458717.00","1250179.00","1623689.00","2873868.00","2187030.00","121015.00","903646.00","-1964.00","--","3209727.00","--","--","375122.00","3584849.00","--","0.00","0.00","14.68"
"114/03/26","105","1","1227","佳格","14313458.00","5769191.00","20082649.00","5235186.00","570777.00","5805963.00","7926972.00","63153.00","5893919.00","208980.00","-21182.00","14071842.00","--","--","204844.00","14276686.00","0.00","0.00","5777436.00","17.88"
"114/03/26","105","1","1229","聯華","2475426.00","22571235.00","25046661.00","3034077.00","1274477.00","4308554.00","8887198.00","733637.00","9028646.00","2005952.00","-2393.00","20653040.00","--","--","85067.00","20738107.00","--","0.00","98000.00","23.24"
"114/03/26","105","1","1231","聯華食","3082328.00","3381438.00","6463766.00","1827227.00","1700198.00","3527425.00","1481131.00","72435.00","1319417.00","44686.00","--","2917669.00","--","--","18672.00","2936341.00","--","0.00","0.00","19.70"
"114/03/26","105","1","1232","大統益","4305558.00","605872.00","4911430.00","960458.00","68192.00","1028650.00","1599749.00","23784.00","2214268.00","0.00","--","3837801.00","--","--","44979.00","3882780.00","0.00","0.00","0.00","23.99"
"114/03/26","105","1","1233","天仁","729827.00","1201752.00","1931579.00","331562.00","122968.00","454530.00","905919.00","54263.00","589355.00","-74895.00","-2754.00","1471888.00","--","--","5161.00","1477049.00","0.00","0.00","60000.00","16.26"
"114/03/26","105","1","1234","黑松","7250506.00","14525633.00","21776139.00","1932125.00","2351028.00","4283153.00","4018711.00","184583.00","13245948.00","43744.00","0.00","17492986.00","--","--","0.00","17492986.00","--","0.00","0.00","43.53"
"114/03/26","105","1","1235","興泰","2311944.00","810465.00","3122409.00","1020624.00","334508.00","1355132.00","606623.00","41515.00","317837.00","811110.00","-9953.00","1767132.00","--","--","145.00","1767277.00","--","0.00","1978138.00","30.11"
"114/03/26","105","1","1236","宏亞","815067.00","2451693.00","3266760.00","600278.00","739277.00","1339555.00","1083425.00","33396.00","458341.00","352043.00","0.00","1927205.00","--","--","0.00","1927205.00","0.00","0.00","0.00","17.79"
"114/03/26","105","1","1256","鮮活果汁-KY","1115909.00","643849.00","1759758.00","711334.00","137218.00","848552.00","271656.00","60109.00","541885.00","34244.00","--","907894.00","--","--","3312.00","911206.00","--","0.00","0.00","33.42"
"114/03/26","105","1","1301","台塑","162989106.00","275217358.00","438206464.00","67417279.00","75538121.00","142955400.00","63657408.00","11443696.00","153362420.00","66787540.00","--","295251064.00","--","--","--","295251064.00","0.00","0.00","0.00","46.38"
"114/03/26","105","1","1303","南亞","205296703.00","316432174.00","521728877.00","73734695.00","104121595.00","177856290.00","79308216.00","25104698.00","175075147.00","50817623.00","--","330305684.00","--","--","13566903.00","343872587.00","0.00","0.00","0.00","41.65"
"114/03/26","105","1","1304","台聚","29671282.00","27881584.00","57552866.00","13809571.00","12185991.00","25995562.00","11426024.00","197714.00","6209779.00","14411.00","-475606.00","17372322.00","--","--","14184982.00","31557304.00","0.00","0.00","111943075.00","16.86"
"114/03/26","105","1","1305","華夏","6684619.00","5918940.00","12603559.00","2866720.00","2768036.00","5634756.00","4683034.00","8221.00","1907220.00","46367.00","--","6644842.00","--","--","323961.00","6968803.00","--","0.00","0.00","14.19"
"114/03/26","105","1","1307","三芳","8159999.00","6193120.00","14353119.00","3579959.00","2055610.00","5635569.00","3862312.00","137866.00","4377805.00","339567.00","--","8717550.00","--","--","--","8717550.00","--","0.00","0.00","22.57"
"114/03/26","105","1","1308","亞聚","2500585.00","7909904.00","10410489.00","789651.00","752664.00","1542315.00","4931607.00","14046.00","4006546.00","-84025.00","0.00","8868174.00","--","--","0.00","8868174.00","0.00","0.00","0.00","17.98"
"114/03/26","105","1","1309","台達化","5652766.00","3545094.00","9197860.00","3967396.00","1818015.00","5785411.00","3276518.00","469.00","-19338.00","154800.00","--","3412449.00","--","--","--","3412449.00","0.00","0.00","0.00","10.41"
"114/03/26","105","1","1310","台苯","5036147.00","6995500.00","12031647.00","3343212.00","1712190.00","5055402.00","5278698.00","84646.00","1520772.00","-279144.00","--","6604972.00","--","--","371273.00","6976245.00","--","0.00","0.00","12.51"
"114/03/26","105","1","1312","國喬","6657996.00","16630000.00","23287996.00","2648312.00","1253415.00","3901727.00","9266203.00","115935.00","7160021.00","719728.00","-199604.00","17062283.00","--","--","2323986.00","19386269.00","0.00","0.00","8254473.00","18.58"
"114/03/26","105","1","1313","聯成","17102025.00","19545299.00","36647324.00","9304313.00","9430565.00","18734878.00","11712366.00","1111644.00","3861751.00","1504980.00","-278295.00","17912446.00","--","--","--","17912446.00","--","0.00","28417000.00","15.67"
"114/03/26","105","1","1314","中石化","15587280.00","60003678.00","75590958.00","5444129.00","17699254.00","23143383.00","23199897.00","18141.00","30361569.00","-1346942.00","--","52232665.00","--","--","214910.00","52447575.00","0.00","0.00","0.00","22.51"
"114/03/26","105","1","1315","達新","4187709.00","5144169.00","9331878.00","1178312.00","979126.00","2157438.00","1980000.00","70498.00","3724793.00","1514638.00","-118879.00","7171050.00","0.00","--","3390.00","7174440.00","0.00","0.00","7137000.00","37.57"
"114/03/26","105","1","1316","上曜","2769731.00","720989.00","3490720.00","1057266.00","596092.00","1653358.00","1699079.00","136492.00","-635176.00","-5375.00","-23932.00","1171088.00","0.00","--","666274.00","1837362.00","0.00","0.00","9269000.00","7.29"
"114/03/26","105","1","1319","東陽","9913205.00","25463202.00","35376407.00","8722430.00","7001587.00","15724017.00","5914771.00","4149257.00","8341780.00","237170.00","--","18642978.00","--","--","1009412.00","19652390.00","--","0.00","0.00","31.52"
"114/03/26","105","1","1321","大洋","1366640.00","9355925.00","10722565.00","1299207.00","4462819.00","5762026.00","2272283.00","7792.00","2732537.00","-15884.00","-36189.00","4960539.00","--","--","--","4960539.00","0.00","0.00","6542716.00","22.48"
"114/03/26","105","1","1323","永裕","2076093.00","1601185.00","3677278.00","621549.00","1047806.00","1669355.00","912745.00","55817.00","771157.00","34183.00","-2813.00","1771089.00","--","--","236834.00","2007923.00","0.00","0.00","1200017.00","19.66"
"114/03/26","105","1","1324","地球","892652.00","418759.00","1311411.00","244559.00","62100.00","306659.00","751219.00","0.00","240359.00","13174.00","0.00","1004752.00","--","--","0.00","1004752.00","0.00","0.00","0.00","13.37"
"114/03/26","105","1","1325","恆大","1162689.00","949416.00","2112105.00","65203.00","65962.00","131165.00","1003308.00","2954.00","873114.00","8057.00","--","1887433.00","--","--","93507.00","1980940.00","0.00","0.00","0.00","18.81"
"114/03/26","105","1","1326","台化","216400997.00","305716838.00","522117835.00","76651235.00","100068011.00","176719246.00","58611863.00","8839492.00","145118267.00","79954746.00","-352309.00","292172059.00","--","--","53226530.00","345398589.00","0.00","0.00","18256610.00","50.00"
"114/03/26","105","1","1337","再生-KY","3679166.00","7445249.00","11124415.00","697540.00","70711.00","768251.00","2595884.00","2949789.00","4220740.00","589751.00","--","10356164.00","--","--","--","10356164.00","--","0.00","0.00","39.89"
"114/03/26","105","1","1338","廣華-KY","5408968.00","3543328.00","8952296.00","1785826.00","451013.00","2236839.00","838400.00","2787090.00","2647732.00","286725.00","0.00","6559947.00","0.00","--","155510.00","6715457.00","0.00","0.00","0.00","78.24"
"114/03/26","105","1","1339","昭輝","1508198.00","3871410.00","5379608.00","892991.00","1275718.00","2168709.00","741389.00","1164955.00","1052492.00","26259.00","--","2985095.00","--","--","225804.00","3210899.00","--","0.00","0.00","40.26"
"114/03/26","105","1","1340","勝悅-KY","5596178.00","764176.00","6360354.00","561133.00","7197.00","568330.00","1148932.00","2540814.00","1925509.00","176769.00","--","5792024.00","--","--","--","5792024.00","--","0.00","0.00","50.41"
"114/03/26","105","1","1402","遠東新","109090980.00","411434298.00","520525278.00","100527804.00","159629958.00","260157762.00","53528751.00","2807683.00","137767058.00","1487713.00","-25063.00","195566142.00","--","--","64801374.00","260367516.00","--","0.00","779000.00","36.54"
"114/03/26","105","1","1410","南染","745693.00","819089.00","1564782.00","110462.00","180462.00","290924.00","720000.00","21784.00","493077.00","-16389.00","--","1218472.00","--","--","55386.00","1273858.00","0.00","0.00","0.00","16.92"
"114/03/26","105","1","1413","宏洲","811759.00","1506423.00","2318182.00","696132.00","784124.00","1480256.00","1321124.00","0.00","-483198.00","0.00","0.00","837926.00","--","--","0.00","837926.00","--","0.00","0.00","6.34"
"114/03/26","105","1","1414","東和","814968.00","3928156.00","4743124.00","873784.00","796838.00","1670622.00","2200000.00","0.00","1007203.00","-134701.00","0.00","--","--","--","--","3072502.00","0.00","0.00","0.00","13.97"
"114/03/26","105","1","1416","廣豐","4286809.00","6783173.00","11069982.00","3254129.00","2403730.00","5657859.00","2640202.00","175182.00","2139989.00","438009.00","0.00","5393382.00","--","--","18741.00","5412123.00","0.00","0.00","0.00","20.43"
"114/03/26","105","1","1417","嘉裕","3163526.00","2546739.00","5710265.00","1332187.00","175059.00","1507246.00","3798837.00","--","-207112.00","611294.00","--","4203019.00","--","--","--","4203019.00","--","0.00","0.00","11.06"
"114/03/26","105","1","1418","東華","517083.00","1352042.00","1869125.00","1040300.00","349104.00","1389404.00","1319276.00","8005.00","-687345.00","-61587.00","-98717.00","479632.00","--","--","89.00","479721.00","0.00","0.00","8733000.00","3.89"
"114/03/26","105","1","1419","新紡","1981815.00","9340835.00","11322650.00","3278167.00","858407.00","4136574.00","3000413.00","1610.00","1864390.00","2273379.00","-13174.00","7126618.00","0.00","--","59458.00","7186076.00","0.00","0.00","803829.00","23.82"
"114/03/26","105","1","1423","利華","1385431.00","1415563.00","2800994.00","17723.00","201706.00","219429.00","1730000.00","122705.00","397652.00","331208.00","0.00","--","--","--","--","2581565.00","--","0.00","0.00","14.92"
"114/03/26","105","1","1432","大魯閣","1185091.00","5658259.00","6843350.00","2215517.00","1816666.00","4032183.00","1680197.00","648329.00","-14054.00","73678.00","-70174.00","2317976.00","--","--","493191.00","2811167.00","0.00","0.00","3500000.00","14.09"
"114/03/26","105","1","1434","福懋","23134390.00","62198292.00","85332682.00","10121401.00","13593638.00","23715039.00","16846646.00","20791.00","12353965.00","28931732.00","-22285.00","58130849.00","--","--","3486794.00","61617643.00","0.00","0.00","2563228.00","34.56"
"114/03/26","105","1","1435","中福","394357.00","713992.00","1108349.00","4869.00","168001.00","172870.00","1397801.00","1302.00","-304333.00","--","-159275.00","935495.00","--","--","-16.00","935479.00","--","0.00","14424000.00","7.46"
"114/03/26","105","1","1436","華友聯","6302848.00","376388.00","6679236.00","4195784.00","266420.00","4462204.00","690000.00","245201.00","1281831.00","0.00","--","2217032.00","--","--","--","2217032.00","0.00","0.00","0.00","32.13"
"114/03/26","105","1","1437","勤益控","1466284.00","7713498.00","9179782.00","552695.00","3946448.00","4499143.00","2001899.00","310817.00","2273999.00","125043.00","-60710.00","4651048.00","--","--","29591.00","4680639.00","0.00","0.00","3303000.00","23.62"
"114/03/26","105","1","1438","三地開發","582483.00","36085.00","618568.00","1871.00","68800.00","70671.00","1024115.00","81330.00","-557548.00","0.00","0.00","--","--","--","--","547897.00","0.00","0.00","0.00","5.35"
"114/03/26","105","1","1439","雋揚","1373466.00","765939.00","2139405.00","8831.00","149515.00","158346.00","920000.00","8686.00","1052373.00","0.00","0.00","--","--","--","--","1981059.00","0.00","0.00","0.00","21.53"
"114/03/26","105","1","1440","南紡","7958623.00","32582877.00","40541500.00","7746009.00","6618080.00","14364089.00","16568159.00","75112.00","7949279.00","1113702.00","--","25706252.00","--","--","471159.00","26177411.00","0.00","0.00","0.00","15.52"
"114/03/26","105","1","1441","大東","946669.00","1981620.00","2928289.00","813866.00","1363367.00","2177233.00","897991.00","16841.00","-166606.00","2830.00","0.00","751056.00","--","--","--","751056.00","0.00","0.00","0.00","8.36"
"114/03/26","105","1","1442","名軒","13951997.00","579098.00","14531095.00","4037145.00","5521305.00","9558450.00","2439839.00","910431.00","1617484.00","4891.00","--","4972645.00","--","--","0.00","4972645.00","0.00","0.00","0.00","20.38"
"114/03/26","105","1","1443","立益物流","1673252.00","2979005.00","4652257.00","2674853.00","1096196.00","3771049.00","1353430.00","701.00","-161924.00","-71248.00","-9056.00","1111903.00","--","--","-230695.00","881208.00","0.00","0.00","460610.00","8.24"
"114/03/26","105","1","1444","力麗","7469717.00","11306063.00","18775780.00","6154171.00","509587.00","6663758.00","9573029.00","45617.00","1537701.00","128713.00","-28470.00","11256590.00","--","--","855432.00","12112022.00","--","0.00","10774028.00","11.89"
"114/03/26","105","1","1445","大宇","1216637.00","1124392.00","2341029.00","178388.00","210424.00","388812.00","1386670.00","172064.00","347857.00","45626.00","0.00","1952217.00","--","--","0.00","1952217.00","0.00","0.00","0.00","14.08"
"114/03/26","105","1","1446","宏和","3110993.00","700956.00","3811949.00","1802194.00","226410.00","2028604.00","1377095.00","295676.00","130172.00","-19598.00","0.00","1783345.00","--","--","0.00","1783345.00","0.00","0.00","0.00","12.95"
"114/03/26","105","1","1447","力鵬","11046310.00","10560961.00","21607271.00","9043574.00","2046457.00","11090031.00","9144872.00","81899.00","1291730.00","-358558.00","-357738.00","9802205.00","--","--","715035.00","10517240.00","--","0.00","82948106.00","11.79"
"114/03/26","105","1","1449","佳和","2143705.00","3033568.00","5177273.00","1892681.00","2290748.00","4183429.00","1200000.00","44100.00","-880067.00","411617.00","-14290.00","761360.00","--","--","232484.00","993844.00","--","0.00","317686.00","6.36"
"114/03/26","105","1","1451","年興","7801698.00","5890930.00","13692628.00","1852919.00","1577242.00","3430161.00","4000000.00","410589.00","5691363.00","91689.00","--","10193641.00","--","--","68826.00","10262467.00","--","0.00","0.00","25.48"
"114/03/26","105","1","1452","宏益","1614447.00","1125805.00","2740252.00","189198.00","55228.00","244426.00","1326414.00","151915.00","999762.00","17735.00","--","--","--","--","--","2495826.00","0.00","0.00","0.00","18.82"
"114/03/26","105","1","1453","大將","720406.00","432628.00","1153034.00","85535.00","54910.00","140445.00","879164.00","2762.00","122890.00","-4763.00","--","1000053.00","--","--","12536.00","1012589.00","--","0.00","0.00","11.38"
"114/03/26","105","1","1454","台富","1218694.00","1021021.00","2239715.00","430105.00","108932.00","539037.00","1403098.00","67094.00","183883.00","123621.00","-77032.00","1700664.00","--","--","14.00","1700678.00","--","0.00","7714103.00","12.83"
"114/03/26","105","1","1455","集盛","4473921.00","7140927.00","11614848.00","3156254.00","967697.00","4123951.00","6117634.00","360356.00","1012523.00","384.00","--","7490897.00","--","--","--","7490897.00","--","0.00","0.00","12.24"
"114/03/26","105","1","1456","怡華","2540501.00","2028340.00","4568841.00","1652961.00","1853582.00","3506543.00","937200.00","18377.00","77683.00","29038.00","--","1062298.00","--","--","--","1062298.00","0.00","0.00","0.00","11.33"
"114/03/26","105","1","1457","宜進","2585759.00","9356482.00","11942241.00","2279500.00","3222919.00","5502419.00","3351640.00","306284.00","540755.00","104888.00","-282628.00","4020939.00","--","--","2418883.00","6439822.00","0.00","0.00","72362089.00","15.30"
"114/03/26","105","1","1459","聯發","3018047.00","4088026.00","7106073.00","2219337.00","1320242.00","3539579.00","3586289.00","314967.00","766601.00","-742677.00","-513573.00","3411607.00","--","--","154887.00","3566494.00","0.00","0.00","41144531.00","10.75"
"114/03/26","105","1","1460","宏遠","5770563.00","3909188.00","9679751.00","3509007.00","1255468.00","4764475.00","4711891.00","62039.00","607824.00","-811.00","-465679.00","4915264.00","--","--","12.00","4915276.00","--","0.00","33706585.00","11.24"
"114/03/26","105","1","1463","強盛新","2618333.00","1108050.00","3726383.00","1557229.00","100392.00","1657621.00","1732684.00","179073.00","191518.00","-9734.00","-124693.00","1968848.00","--","--","99914.00","2068762.00","0.00","0.00","11447523.00","12.17"
"114/03/26","105","1","1464","得力","5184048.00","4061962.00","9246010.00","4408509.00","360222.00","4768731.00","2488360.00","395102.00","985072.00","5171.00","-12681.00","3861024.00","--","--","616255.00","4477279.00","--","1590611.00","1090005.00","15.77"
"114/03/26","105","1","1465","偉全","2011657.00","776900.00","2788557.00","335232.00","45506.00","380738.00","1036073.00","353488.00","377880.00","63309.00","--","1830750.00","--","--","577069.00","2407819.00","--","0.00","0.00","17.67"
"114/03/26","105","1","1466","聚隆","1552245.00","2043392.00","3595637.00","864867.00","923349.00","1788216.00","1111573.00","451883.00","243965.00","0.00","0.00","1807421.00","--","--","0.00","1807421.00","0.00","0.00","0.00","16.26"
"114/03/26","105","1","1467","南緯","4041875.00","2803920.00","6845795.00","2682518.00","1492611.00","4175129.00","2102622.00","139350.00","359584.00","-401473.00","--","2200083.00","--","--","470583.00","2670666.00","0.00","0.00","0.00","10.46"
"114/03/26","105","1","1468","昶和","1269478.00","1191330.00","2460808.00","735721.00","550370.00","1286091.00","1604053.00","26753.00","-571131.00","69601.00","--","1129276.00","--","--","45441.00","1174717.00","--","0.00","0.00","7.04"
"114/03/26","105","1","1470","大統新創","698241.00","382910.00","1081151.00","95120.00","10619.00","105739.00","857670.00","6918.00","131496.00","-20672.00","--","--","--","--","--","975412.00","--","0.00","0.00","11.37"
"114/03/26","105","1","1471","首利","1126962.00","1415868.00","2542830.00","398700.00","5121.00","403821.00","2014677.00","396763.00","-441146.00","168715.00","--","2139009.00","--","--","--","2139009.00","0.00","0.00","0.00","10.62"
"114/03/26","105","1","1472","三洋實業","552104.00","514650.00","1066754.00","596296.00","53156.00","649452.00","741500.00","4750.00","-279551.00","-7592.00","-226.00","458881.00","--","--","-41579.00","417302.00","--","0.00","8200.00","6.19"
"114/03/26","105","1","1473","台南","4709201.00","2428595.00","7137796.00","2786458.00","181762.00","2968220.00","1467340.00","859858.00","1581459.00","106798.00","-40541.00","3974914.00","--","--","194662.00","4169576.00","0.00","0.00","1509000.00","27.37"
"114/03/26","105","1","1474","弘裕","2013118.00","1402071.00","3415189.00","1462168.00","94350.00","1556518.00","1298970.00","5887.00","543503.00","10311.00","0.00","1858671.00","--","--","--","1858671.00","0.00","0.00","0.00","14.31"
"114/03/26","105","1","1475","業旺","311759.00","45263.00","357022.00","153287.00","18633.00","171920.00","525168.00","188125.00","-319584.00","-4104.00","--","389605.00","--","--","-204503.00","185102.00","0.00","0.00","0.00","7.42"
"114/03/26","105","1","1476","儒鴻","13384326.00","6856589.00","20240915.00","4930348.00","385528.00","5315876.00","2689874.00","3769437.00","8315698.00","150030.00","--","14925039.00","--","--","0.00","14925039.00","0.00","0.00","0.00","55.49"
"114/03/26","105","1","1477","聚陽","7542507.00","5492444.00","13034951.00","3198263.00","173287.00","3371550.00","1988364.00","3404052.00","4028358.00","181951.00","--","9602725.00","0.00","--","60676.00","9663401.00","0.00","0.00","0.00","48.29"
"114/03/26","105","1","1503","士電","12891687.00","22154712.00","35046399.00","8620295.00","4287113.00","12907408.00","5209722.00","2584302.00","13649132.00","214203.00","--","21657359.00","--","--","481632.00","22138991.00","--","0.00","0.00","41.57"
"114/03/26","105","1","1504","東元","43131373.00","47559814.00","90691187.00","22693357.00","12602847.00","35296204.00","20026929.00","7638417.00","20033931.00","2129692.00","-321563.00","49507406.00","--","--","5887577.00","55394983.00","0.00","0.00","22443022.00","25.00"
"114/03/26","105","1","1506","正道","1530215.00","1262239.00","2792454.00","486975.00","922878.00","1409853.00","1222557.00","119293.00","-20628.00","-39138.00","--","1282084.00","--","--","100517.00","1382601.00","--","0.00","0.00","10.49"
"114/03/26","105","1","1512","瑞利","2372740.00","2446120.00","4818860.00","2016774.00","1290130.00","3306904.00","1818025.00","--","-359633.00","-23292.00","--","1435100.00","--","--","76856.00","1511956.00","--","0.00","0.00","7.89"
"114/03/26","105","1","1513","中興電","8718017.00","5926162.00","14644179.00","5046449.00","1852764.00","6899213.00","4200000.00","390643.00","2747008.00","269327.00","-116880.00","7490098.00","--","--","254868.00","7744966.00","0.00","0.00","9038676.00","18.23"
"114/03/26","105","1","1514","亞力","3122062.00","1796067.00","4918129.00","1756774.00","348890.00","2105664.00","2010670.00","60165.00","718754.00","2419.00","-41616.00","2750392.00","--","--","62073.00","2812465.00","0.00","0.00","2362712.00","13.84"
"114/03/26","105","1","1515","力山","2669902.00","2703564.00","5373466.00","2350925.00","605152.00","2956077.00","1814735.00","433.00","490443.00","86705.00","--","2392316.00","--","--","25073.00","2417389.00","0.00","0.00","0.00","13.18"
"114/03/26","105","1","1516","川飛","291312.00","68521.00","359833.00","21370.00","61.00","21431.00","233147.00","20185.00","85070.00","0.00","0.00","--","--","--","--","338402.00","0.00","0.00","0.00","14.51"
"114/03/26","105","1","1517","利奇","3164022.00","1905862.00","5069884.00","748599.00","650863.00","1399462.00","2278250.00","60505.00","1166966.00","49510.00","--","3555231.00","--","--","115191.00","3670422.00","--","0.00","0.00","15.61"
"114/03/26","105","1","1519","華城","5645829.00","2179470.00","7825299.00","3554631.00","1128277.00","4682908.00","2610585.00","1033.00","526109.00","-189.00","--","3137538.00","--","--","4853.00","3142391.00","--","0.00","0.00","12.02"
"114/03/26","105","1","1521","大億","2079333.00","1439236.00","3518569.00","1318072.00","261982.00","1580054.00","762300.00","60472.00","1108343.00","7400.00","--","1938515.00","--","--","--","1938515.00","--","0.00","0.00","25.43"
"114/03/26","105","1","1522","堤維西","8266039.00","10877460.00","19143499.00","7433826.00","5117912.00","12551738.00","3128979.00","1317683.00","1651137.00","36459.00","-5996.00","6128262.00","--","--","463499.00","6591761.00","0.00","0.00","939707.00","19.64"
"114/03/26","105","1","1524","耿鼎","1270613.00","3339273.00","4609886.00","1188497.00","1493190.00","2681687.00","1796852.00","164239.00","-41061.00","8169.00","0.00","1928199.00","0.00","--","0.00","1928199.00","0.00","0.00","0.00","10.73"
"114/03/26","105","1","1525","江申","840428.00","3440966.00","4281394.00","572739.00","206721.00","779460.00","692454.00","1251.00","2725023.00","83206.00","--","3501934.00","--","--","--","3501934.00","0.00","0.00","0.00","50.57"
"114/03/26","105","1","1526","日馳","836852.00","466343.00","1303195.00","425393.00","264110.00","689503.00","500000.00","--","111297.00","2395.00","--","613692.00","--","--","0.00","613692.00","--","0.00","0.00","12.27"
"114/03/26","105","1","1527","鑽全","12880056.00","1931806.00","14811862.00","10158473.00","1051178.00","11209651.00","1379606.00","305.00","2254961.00","-32661.00","0.00","--","--","--","--","3602211.00","--","0.00","0.00","26.11"
"114/03/26","105","1","1528","恩德","3202993.00","1655246.00","4858239.00","1871232.00","681467.00","2552699.00","1800000.00","337206.00","191656.00","-9334.00","-34972.00","2284556.00","--","--","20984.00","2305540.00","--","0.00","3669000.00","12.96"
"114/03/26","105","1","1529","樂事綠能","231850.00","314794.00","546644.00","234599.00","4709.00","239308.00","2997089.00","0.00","-2694362.00","0.00","0.00","302727.00","0.00","--","4609.00","307336.00","0.00","0.00","0.00","1.01"
"114/03/26","105","1","1530","亞崴","4353002.00","2232785.00","6585787.00","3094063.00","673231.00","3767294.00","919945.00","250067.00","1451388.00","18112.00","--","2639512.00","--","--","178981.00","2818493.00","0.00","0.00","0.00","28.69"
