出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","103","3","1218","泰山","7062840.00","5987660.00","1075180.00","192.00","410.00","1075398.00","1139377.00","0.00","-63979.00","146530.00","82551.00","7636.00","74915.00","--","--","74915.00","11775.00","--","86690.00","74833.00","--","82.00","86608.00","--","82.00","0.22"
"114/03/26","103","3","1219","福壽","7803616.00","7307923.00","495693.00","--","--","495693.00","465425.00","--","30268.00","29737.00","60005.00","8204.00","51801.00","--","--","51801.00","457.00","--","52258.00","53894.00","--","-2093.00","55460.00","--","-3202.00","0.17"
"114/03/26","103","3","1220","台榮","2497984.00","2268844.00","229140.00","--","--","229140.00","182902.00","--","46238.00","12742.00","58980.00","9802.00","49178.00","--","--","49178.00","-14742.00","--","34436.00","57439.00","--","-8261.00","42731.00","--","-8295.00","0.32"
"114/03/26","103","3","1225","福懋油","9150565.00","8744911.00","405654.00","-73.00","--","405727.00","377733.00","-5912.00","22082.00","-32893.00","-10811.00","4051.00","-14862.00","0.00","--","-14862.00","4388.00","--","-10474.00","-24106.00","--","9244.00","-19718.00","--","9244.00","-0.12"
"114/03/26","103","3","1227","佳格","15792969.00","11265865.00","4527104.00","--","--","4527104.00","2689985.00","--","1837119.00","63089.00","1900208.00","328629.00","1571579.00","--","--","1571579.00","46137.00","--","1617716.00","1566517.00","--","5062.00","1612647.00","--","5069.00","2.19"
"114/03/26","103","3","1229","聯華","3913753.00","3440086.00","473667.00","--","--","473667.00","330376.00","--","143291.00","1469698.00","1612989.00","77489.00","1535500.00","--","--","1535500.00","-643012.00","--","892488.00","1559458.00","--","-23958.00","916418.00","--","-23930.00","1.83"
"114/03/26","103","3","1231","聯華食","4380197.00","3497971.00","882226.00","0.00","0.00","882226.00","792365.00","--","89861.00","23259.00","113120.00","17380.00","95740.00","--","--","95740.00","2253.00","--","97993.00","96817.00","--","-1077.00","98896.00","--","-903.00","0.65"
"114/03/26","103","3","1232","大統益","16344542.00","15274483.00","1070059.00","--","--","1070059.00","412126.00","--","657933.00","57263.00","715196.00","125128.00","590068.00","--","--","590068.00","2179.00","--","592247.00","585258.00","--","4810.00","587437.00","--","4810.00","3.66"
"114/03/26","103","3","1233","天仁","1605464.00","640950.00","964514.00","--","--","964514.00","767780.00","--","196734.00","24026.00","220760.00","36239.00","184521.00","--","--","184521.00","-55250.00","--","129271.00","182215.00","--","2306.00","126808.00","--","2463.00","2.01"
"114/03/26","103","3","1234","黑松","4688910.00","3215711.00","1473199.00","--","--","1473199.00","1440070.00","--","33129.00","361222.00","394351.00","80518.00","313833.00","0.00","--","313833.00","-3576.00","--","310257.00","313833.00","--","--","310257.00","--","--","0.78"
"114/03/26","103","3","1235","興泰","145605.00","136611.00","8994.00","--","--","8994.00","25869.00","--","-16875.00","154207.00","137332.00","844.00","136488.00","--","--","136488.00","585769.00","--","722257.00","136785.00","--","-297.00","722554.00","--","-297.00","2.53"
"114/03/26","103","3","1236","宏亞","1753667.00","1323523.00","430144.00","--","--","430144.00","416333.00","--","13811.00","121023.00","134834.00","6190.00","128644.00","--","--","128644.00","344103.00","--","472747.00","128644.00","--","0.00","472747.00","--","--","1.19"
"114/03/26","103","3","1256","鮮活果汁-KY","1658047.00","1133676.00","524371.00","--","--","524371.00","193322.00","--","331049.00","4890.00","335939.00","124491.00","211448.00","--","--","211448.00","1812.00","--","213260.00","210989.00","--","459.00","212789.00","--","471.00","8.54"
"114/03/26","103","3","1301","台塑","166359729.00","154269515.00","12090214.00","--","--","12090214.00","8167689.00","--","3922525.00","16934206.00","20856731.00","2361823.00","18494908.00","--","--","18494908.00","5664007.00","--","24158915.00","18494908.00","--","--","24158915.00","--","--","2.91"
"114/03/26","103","3","1303","南亞","245576449.00","222584047.00","22992402.00","6221.00","--","22986181.00","13433301.00","--","9552880.00","20591350.00","30144230.00","776773.00","29367457.00","--","--","29367457.00","9746324.00","--","39113781.00","28730867.00","--","636590.00","38477191.00","--","636590.00","3.62"
"114/03/26","103","3","1304","台聚","46688252.00","43425088.00","3263164.00","--","--","3263164.00","2612423.00","--","650741.00","278470.00","929211.00","201209.00","728002.00","-21189.00","--","706813.00","167683.00","--","874496.00","565780.00","--","141033.00","591987.00","--","282509.00","0.55"
"114/03/26","103","3","1305","華夏","11339985.00","10312291.00","1027694.00","--","--","1027694.00","800983.00","--","226711.00","28744.00","255455.00","49965.00","205490.00","-21189.00","--","184301.00","-4896.00","--","179405.00","177076.00","--","7225.00","172252.00","--","7153.00","0.38"
"114/03/26","103","3","1307","三芳","8338285.00","6272883.00","2065402.00","--","--","2065402.00","1213053.00","--","852349.00","15127.00","867476.00","144720.00","722756.00","0.00","--","722756.00","89481.00","--","812237.00","722756.00","--","--","812237.00","--","--","1.93"
"114/03/26","103","3","1308","亞聚","4383988.00","3922829.00","461159.00","--","--","461159.00","140080.00","--","321079.00","163007.00","484086.00","65624.00","418462.00","--","--","418462.00","-450926.00","--","-32464.00","418462.00","--","--","-32464.00","--","--","0.89"
"114/03/26","103","3","1309","台達化","15912612.00","15745348.00","167264.00","--","--","167264.00","533852.00","--","-366588.00","-52938.00","-419526.00","-14930.00","-404596.00","--","--","-404596.00","-85046.00","--","-489642.00","-404596.00","--","--","-489642.00","--","--","-1.23"
"114/03/26","103","3","1310","台苯","14052104.00","14042636.00","9468.00","--","--","9468.00","223691.00","--","-214223.00","431101.00","216878.00","-37810.00","254688.00","-30823.00","--","223865.00","-314389.00","--","-90524.00","231848.00","--","-7983.00","-83529.00","--","-6995.00","0.44"
"114/03/26","103","3","1312","國喬","18740030.00","17376690.00","1363340.00","--","--","1363340.00","863503.00","--","499837.00","298303.00","798140.00","276629.00","521511.00","--","--","521511.00","-102948.00","--","418563.00","366220.00","--","155291.00","318811.00","--","99752.00","0.40"
"114/03/26","103","3","1313","聯成","40111873.00","38858417.00","1253456.00","--","--","1253456.00","1204738.00","--","48718.00","-60961.00","-12243.00","-65110.00","52867.00","--","--","52867.00","-184814.00","--","-131947.00","53517.00","--","-650.00","-131539.00","--","-408.00","0.05"
"114/03/26","103","3","1314","中石化","25883470.00","26255643.00","-372173.00","0.00","474.00","-371699.00","881321.00","--","-1253020.00","318956.00","-934064.00","47629.00","-981693.00","--","--","-981693.00","-100897.00","--","-1082590.00","-978892.00","--","-2801.00","-1080267.00","--","-2323.00","-0.42"
"114/03/26","103","3","1315","達新","2233972.00","1821615.00","412357.00","--","--","412357.00","351230.00","--","61127.00","121378.00","182505.00","24515.00","157990.00","--","--","157990.00","-102851.00","--","55139.00","163970.00","--","-5980.00","61115.00","--","-5976.00","0.79"
"114/03/26","103","3","1316","上曜","627892.00","545734.00","82158.00","--","--","82158.00","200520.00","--","-118362.00","-6732.00","-125094.00","6549.00","-131643.00","--","--","-131643.00","1474.00","--","-130169.00","-138432.00","--","6789.00","-137078.00","--","6909.00","-1.07"
"114/03/26","103","3","1319","東陽","15597307.00","12080911.00","3516396.00","--","436.00","3516832.00","2670355.00","--","846477.00","312093.00","1158570.00","244056.00","914514.00","--","--","914514.00","-11154.00","--","903360.00","884596.00","--","29918.00","871435.00","--","31925.00","1.50"
"114/03/26","103","3","1321","大洋","4213593.00","4024831.00","188762.00","--","--","188762.00","297955.00","--","-109193.00","18111.00","-91082.00","0.00","-91082.00","--","--","-91082.00","734.00","--","-90348.00","-91082.00","--","--","-90348.00","--","--","-0.41"
"114/03/26","103","3","1323","永裕","2549322.00","1896800.00","652522.00","--","--","652522.00","334591.00","68.00","317999.00","25263.00","343262.00","97089.00","246173.00","--","--","246173.00","11653.00","--","257826.00","192726.00","--","53447.00","204285.00","--","53541.00","2.12"
"114/03/26","103","3","1324","地球","1096160.00","915053.00","181107.00","--","--","181107.00","146746.00","--","34361.00","8558.00","42919.00","6759.00","36160.00","--","--","36160.00","852.00","--","37012.00","36160.00","--","0.00","37012.00","--","0.00","0.48"
"114/03/26","103","3","1325","恆大","813793.00","742455.00","71338.00","--","--","71338.00","55116.00","--","16222.00","18746.00","34968.00","8635.00","26333.00","--","--","26333.00","4241.00","--","30574.00","28720.00","--","-2387.00","31799.00","--","-1225.00","0.29"
"114/03/26","103","3","1326","台化","312066891.00","294229519.00","17837372.00","--","--","17837372.00","10215407.00","--","7621965.00","13099987.00","20721952.00","1439969.00","19281983.00","--","--","19281983.00","1841679.00","--","21123662.00","16591471.00","--","2690512.00","19970939.00","--","1152723.00","2.84"
"114/03/26","103","3","1337","再生-KY","4207379.00","2696062.00","1511317.00","--","--","1511317.00","343736.00","--","1167581.00","74111.00","1241692.00","324990.00","916702.00","--","--","916702.00","25206.00","--","941908.00","916702.00","--","--","941908.00","--","--","3.67"
"114/03/26","103","3","1338","廣華-KY","6094019.00","4718689.00","1375330.00","--","--","1375330.00","748526.00","--","626804.00","-20878.00","605926.00","163502.00","442424.00","--","--","442424.00","56429.00","--","498853.00","441807.00","--","617.00","498039.00","--","814.00","5.50"
"114/03/26","103","3","1339","昭輝","1041561.00","660098.00","381463.00","--","--","381463.00","130542.00","--","250921.00","18976.00","269897.00","55859.00","214038.00","--","--","214038.00","-43.00","--","213995.00","--","--","--","--","--","--","3.25"
"114/03/26","103","3","1340","勝悅-KY","2165835.00","1361639.00","804196.00","--","--","804196.00","91271.00","--","712925.00","73208.00","786133.00","124679.00","661454.00","--","--","661454.00","19758.00","--","681212.00","661454.00","--","--","681212.00","--","--","7.51"
"114/03/26","103","3","1402","遠東新","176220511.00","139301220.00","36919291.00","--","278.00","36919569.00","26033842.00","--","10885727.00","7019019.00","17904746.00","3311397.00","14593349.00","--","--","14593349.00","-60369.00","--","14532980.00","9198771.00","--","5394578.00","8619952.00","--","5913028.00","1.87"
"114/03/26","103","3","1410","南染","488822.00","338728.00","150094.00","--","--","150094.00","57816.00","--","92278.00","7941.00","100219.00","17105.00","83114.00","--","--","83114.00","-1268.00","--","81846.00","77640.00","--","5474.00","76372.00","--","5474.00","0.86"
"114/03/26","103","3","1413","宏洲","2712365.00","2785841.00","-73476.00","--","--","-73476.00","77419.00","--","-150895.00","-19236.00","-170131.00","1257.00","-171388.00","--","--","-171388.00","-17176.00","--","-188564.00","-172236.00","--","848.00","-183774.00","--","-4790.00","-1.71"
"114/03/26","103","3","1414","東和","989513.00","938971.00","50542.00","--","--","50542.00","48957.00","--","1585.00","15495.00","17080.00","-2491.00","19571.00","--","--","19571.00","-26416.00","--","-6845.00","--","--","--","--","--","--","0.08"
"114/03/26","103","3","1416","廣豐","151262.00","136265.00","14997.00","--","--","14997.00","154645.00","--","-139648.00","395992.00","256344.00","33884.00","222460.00","--","--","222460.00","26983.00","--","249443.00","225309.00","--","-2849.00","252292.00","--","-2849.00","0.83"
"114/03/26","103","3","1417","嘉裕","2392525.00","1760802.00","631723.00","--","--","631723.00","826890.00","--","-195167.00","199070.00","3903.00","-1366.00","5269.00","--","--","5269.00","439287.00","--","444556.00","5269.00","--","--","444556.00","--","--","0.01"
"114/03/26","103","3","1418","東華","1453659.00","1458329.00","-4670.00","--","--","-4670.00","123228.00","--","-127898.00","34358.00","-93540.00","2738.00","-96278.00","--","--","-96278.00","-31508.00","--","-127786.00","-96262.00","--","-16.00","-127770.00","--","-16.00","-0.80"
"114/03/26","103","3","1419","新紡","818612.00","618753.00","199859.00","0.00","0.00","199859.00","232117.00","--","-32258.00","177098.00","144840.00","1882.00","142958.00","0.00","--","142958.00","98563.00","--","241521.00","142958.00","--","--","241521.00","--","--","0.48"
"114/03/26","103","3","1423","利華","527226.00","547584.00","-20358.00","--","--","-20358.00","28997.00","--","-49355.00","3402.00","-45953.00","19173.00","-65126.00","--","--","-65126.00","21984.00","--","-43142.00","--","--","--","--","--","--","-0.37"
"114/03/26","103","3","1432","大魯閣","671845.00","628805.00","43040.00","--","--","43040.00","204746.00","--","-161706.00","109741.00","-51965.00","8982.00","-60947.00","--","--","-60947.00","10207.00","--","-50740.00","-61256.00","--","309.00","-51049.00","--","309.00","-0.37"
"114/03/26","103","3","1434","福懋","36829597.00","32514258.00","4315339.00","--","--","4315339.00","2145618.00","--","2169721.00","1143447.00","3313168.00","264493.00","3048675.00","--","--","3048675.00","-2583002.00","--","465673.00","2862142.00","--","186533.00","272418.00","--","193255.00","1.70"
"114/03/26","103","3","1435","中福","19783.00","2395.00","17388.00","--","--","17388.00","19627.00","--","-2239.00","3224.00","985.00","--","985.00","--","--","985.00","--","--","985.00","985.00","--","--","985.00","--","--","0.00"
"114/03/26","103","3","1436","華友聯","1370766.00","971145.00","399621.00","--","--","399621.00","109566.00","--","290055.00","4628.00","294683.00","7488.00","287195.00","--","--","287195.00","--","--","287195.00","--","--","--","--","--","--","4.79"
"114/03/26","103","3","1437","勤益控","875459.00","696256.00","179203.00","--","--","179203.00","99906.00","--","79297.00","145719.00","225016.00","17773.00","207243.00","--","--","207243.00","4923.00","--","212166.00","206687.00","--","556.00","211312.00","--","854.00","1.02"
"114/03/26","103","3","1438","三地開發","641.00","120.00","521.00","0.00","0.00","521.00","6145.00","0.00","-5624.00","2521.00","-3103.00","-32.00","-3071.00","--","--","-3071.00","--","--","-3071.00","--","--","--","--","--","--","-0.03"
"114/03/26","103","3","1439","雋揚","295249.00","287627.00","7622.00","--","--","7622.00","21507.00","--","-13885.00","11801.00","-2084.00","-334.00","-1750.00","--","--","-1750.00","0.00","--","-1750.00","--","--","--","--","--","--","-0.02"
"114/03/26","103","3","1440","南紡","15282449.00","13990241.00","1292208.00","--","--","1292208.00","1058950.00","--","233258.00","235921.00","469179.00","125339.00","343840.00","--","--","343840.00","-609540.00","--","-265700.00","385764.00","--","-41924.00","-223760.00","--","-41940.00","0.24"
"114/03/26","103","3","1441","大東","1122005.00","1135258.00","-13253.00","--","--","-13253.00","129239.00","--","-142492.00","33825.00","-108667.00","-1305.00","-107362.00","--","--","-107362.00","6288.00","--","-101074.00","-107362.00","--","--","-101074.00","--","--","-1.20"
"114/03/26","103","3","1442","名軒","879881.00","450985.00","428896.00","--","--","428896.00","125860.00","--","303036.00","25483.00","328519.00","57532.00","270987.00","--","--","270987.00","7952.00","--","278939.00","270987.00","--","0.00","278939.00","--","0.00","1.28"
"114/03/26","103","3","1443","立益物流","1404219.00","1418271.00","-14052.00","--","--","-14052.00","117778.00","--","-131830.00","-221222.00","-353052.00","7.00","-353059.00","--","--","-353059.00","-8782.00","--","-361841.00","-284993.00","--","-68066.00","-292839.00","--","-69002.00","-2.11"
"114/03/26","103","3","1444","力麗","8653646.00","8309765.00","343881.00","0.00","323.00","344204.00","406144.00","--","-61940.00","264355.00","202415.00","38329.00","164086.00","--","--","164086.00","-204537.00","--","-40451.00","149251.00","--","14835.00","-43012.00","--","2561.00","0.16"
"114/03/26","103","3","1445","大宇","1403473.00","1304174.00","99299.00","0.00","0.00","99299.00","91676.00","--","7623.00","14919.00","22542.00","550.00","21992.00","--","--","21992.00","-4507.00","--","17485.00","21992.00","--","--","17485.00","--","--","0.16"
"114/03/26","103","3","1446","宏和","605147.00","465064.00","140083.00","--","--","140083.00","126618.00","--","13465.00","10677.00","24142.00","6309.00","17833.00","--","--","17833.00","-5272.00","--","12561.00","17833.00","--","--","12561.00","--","--","0.13"
"114/03/26","103","3","1447","力鵬","17322933.00","16534195.00","788738.00","--","--","788738.00","537521.00","--","251217.00","193981.00","445198.00","69500.00","375698.00","--","--","375698.00","-281280.00","--","94418.00","377048.00","--","-1350.00","23854.00","--","70564.00","0.46"
"114/03/26","103","3","1449","佳和","2614055.00","2558341.00","55714.00","--","--","55714.00","287494.00","--","-231780.00","44996.00","-186784.00","8748.00","-195532.00","--","--","-195532.00","169800.00","--","-25732.00","-182222.00","--","-13310.00","-12473.00","--","-13259.00","-1.63"
"114/03/26","103","3","1451","年興","9951354.00","9118342.00","833012.00","--","--","833012.00","592301.00","--","240711.00","488671.00","729382.00","171172.00","558210.00","--","--","558210.00","-253775.00","--","304435.00","564285.00","--","-6075.00","308713.00","--","-4278.00","1.41"
"114/03/26","103","3","1452","宏益","1540168.00","1370692.00","169476.00","--","--","169476.00","68003.00","--","101473.00","38573.00","140046.00","13561.00","126485.00","--","--","126485.00","-3788.00","--","122697.00","--","--","--","--","--","--","0.95"
"114/03/26","103","3","1453","大將","178625.00","191014.00","-12389.00","--","--","-12389.00","28027.00","--","-40416.00","8489.00","-31927.00","774.00","-32701.00","--","--","-32701.00","-1211.00","--","-33912.00","-32449.00","--","-252.00","-33660.00","--","-252.00","-0.37"
"114/03/26","103","3","1454","台富","1571902.00","1445844.00","126058.00","--","--","126058.00","92976.00","60.00","33142.00","20811.00","53953.00","4144.00","49809.00","--","--","49809.00","-37053.00","--","12756.00","49808.00","--","1.00","12755.00","--","1.00","0.38"
"114/03/26","103","3","1455","集盛","13470910.00","13137339.00","333571.00","--","--","333571.00","324929.00","--","8642.00","47758.00","56400.00","26336.00","30064.00","--","--","30064.00","26.00","--","30090.00","30064.00","--","--","30090.00","--","--","0.05"
"114/03/26","103","3","1456","怡華","694785.00","692863.00","1922.00","--","--","1922.00","76361.00","33.00","-74406.00","-1028768.00","-1103174.00","-1148.00","-1102026.00","--","--","-1102026.00","954201.00","--","-147825.00","-1102026.00","--","--","-147825.00","--","--","-5.28"
"114/03/26","103","3","1457","宜進","3468672.00","3261350.00","207322.00","--","--","207322.00","145737.00","--","61585.00","86703.00","148288.00","4240.00","144048.00","--","--","144048.00","-2286.00","--","141762.00","81051.00","--","62997.00","78770.00","--","62992.00","0.31"
"114/03/26","103","3","1459","聯發","2965091.00","2828354.00","136737.00","--","--","136737.00","118634.00","--","18103.00","147866.00","165969.00","22273.00","143696.00","--","--","143696.00","-141846.00","--","1850.00","142674.00","--","1022.00","828.00","--","1022.00","0.45"
"114/03/26","103","3","1460","宏遠","5836665.00","4834966.00","1001699.00","--","--","1001699.00","808152.00","-6256.00","187291.00","65333.00","252624.00","33648.00","218976.00","--","--","218976.00","9239.00","--","228215.00","218980.00","--","-4.00","228219.00","--","-4.00","0.50"
"114/03/26","103","3","1463","強盛新","792526.00","707794.00","84732.00","--","--","84732.00","88825.00","--","-4093.00","35830.00","31737.00","3958.00","27779.00","--","--","27779.00","4718.00","--","32497.00","40419.00","--","-12640.00","42926.00","--","-10429.00","0.25"
"114/03/26","103","3","1464","得力","3797129.00","3318882.00","478247.00","--","--","478247.00","462374.00","-6305.00","9568.00","30475.00","40043.00","3057.00","36986.00","--","--","36986.00","9569.00","--","46555.00","39988.00","--","-3002.00","47606.00","--","-1051.00","0.18"
"114/03/26","103","3","1465","偉全","1984215.00","1731029.00","253186.00","--","--","253186.00","173572.00","--","79614.00","53457.00","133071.00","10915.00","122156.00","--","--","122156.00","-2375.00","--","119781.00","79934.00","--","42222.00","87176.00","--","32605.00","0.77"
"114/03/26","103","3","1466","聚隆","3722102.00","3457984.00","264118.00","0.00","0.00","264118.00","252381.00","--","11737.00","23963.00","35700.00","5578.00","30122.00","0.00","--","30122.00","0.00","--","30122.00","30122.00","0.00","0.00","30122.00","0.00","0.00","0.30"
"114/03/26","103","3","1467","南緯","5330810.00","4358584.00","972226.00","--","--","972226.00","873508.00","--","98718.00","-18102.00","80616.00","17307.00","63309.00","--","--","63309.00","-29001.00","--","34308.00","96162.00","--","-32853.00","61776.00","--","-27468.00","0.50"
"114/03/26","103","3","1468","昶和","497812.00","420011.00","77801.00","--","--","77801.00","115556.00","--","-37755.00","-3250.00","-41005.00","--","-41005.00","--","--","-41005.00","2344.00","--","-38661.00","-37252.00","--","-3753.00","-35389.00","--","-3272.00","-0.23"
"114/03/26","103","3","1470","大統新創","552660.00","440750.00","111910.00","--","--","111910.00","63676.00","1736.00","49970.00","5044.00","55014.00","9321.00","45693.00","--","--","45693.00","-5144.00","--","40549.00","--","--","--","--","--","--","0.53"
"114/03/26","103","3","1471","首利","3057845.00","2954564.00","103281.00","--","--","103281.00","209060.00","--","-105779.00","49851.00","-55928.00","5448.00","-61376.00","--","--","-61376.00","41154.00","--","-20222.00","-61376.00","--","--","-20222.00","--","--","-0.30"
"114/03/26","103","3","1472","三洋實業","779118.00","775545.00","3573.00","--","--","3573.00","63234.00","16348.00","-43313.00","-4226.00","-47539.00","226.00","-47765.00","--","--","-47765.00","4095.00","--","-43670.00","-45670.00","--","-2095.00","-41575.00","--","-2095.00","-0.66"
"114/03/26","103","3","1473","台南","6904118.00","5561304.00","1342814.00","--","--","1342814.00","1572236.00","--","-229422.00","104346.00","-125076.00","96400.00","-221476.00","--","--","-221476.00","29766.00","--","-191710.00","65878.00","--","-287354.00","89541.00","--","-281251.00","0.45"
"114/03/26","103","3","1474","弘裕","2557336.00","2363559.00","193777.00","--","--","193777.00","177202.00","--","16575.00","12944.00","29519.00","5680.00","23839.00","--","--","23839.00","2659.00","--","26498.00","23839.00","--","--","26498.00","--","--","0.18"
"114/03/26","103","3","1475","業旺","154148.00","188340.00","-34192.00","--","--","-34192.00","36133.00","--","-70325.00","7243.00","-63082.00","-30.00","-63052.00","--","--","-63052.00","-697.00","--","-63749.00","-38716.00","--","-24336.00","-38975.00","--","-24774.00","-0.74"
"114/03/26","103","3","1476","儒鴻","15061492.00","11178246.00","3883246.00","--","--","3883246.00","1413416.00","--","2469830.00","136627.00","2606457.00","523529.00","2082928.00","--","--","2082928.00","36976.00","--","2119904.00","2082226.00","--","702.00","2130016.00","--","-10112.00","7.98"
"114/03/26","103","3","1477","聚陽","15519860.00","12077812.00","3442048.00","--","--","3442048.00","1776346.00","--","1665702.00","-56502.00","1609200.00","309236.00","1299964.00","--","--","1299964.00","35043.00","--","1335007.00","1299072.00","--","892.00","1333877.00","--","1130.00","7.52"
"114/03/26","103","3","1503","士電","14532566.00","11491409.00","3041157.00","--","--","3041157.00","2033777.00","--","1007380.00","295955.00","1303335.00","254917.00","1048418.00","--","--","1048418.00","56463.00","--","1104881.00","990831.00","--","57587.00","1042475.00","--","62406.00","1.90"
"114/03/26","103","3","1504","東元","41224290.00","30950010.00","10274280.00","9459.00","10330.00","10275151.00","6658197.00","--","3616954.00","1130015.00","4746969.00","1101775.00","3645194.00","--","--","3645194.00","2206425.00","--","5851619.00","3365612.00","--","279582.00","5430247.00","--","421372.00","1.71"
"114/03/26","103","3","1506","正道","1153981.00","978662.00","175319.00","--","--","175319.00","153866.00","--","21453.00","-12844.00","8609.00","1753.00","6856.00","--","--","6856.00","12443.00","--","19299.00","10749.00","--","-3893.00","20439.00","--","-1140.00","0.09"
"114/03/26","103","3","1512","瑞利","2747013.00","2432871.00","314142.00","--","--","314142.00","431466.00","--","-117324.00","-41097.00","-158421.00","43611.00","-202032.00","--","--","-202032.00","16362.00","--","-185670.00","-205914.00","--","3882.00","-190202.00","--","4532.00","-1.13"
