出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","105","4","1418","東華","-100291.00","-14377.00","109214.00","47.00","-5407.00","50695.00","45288.00"
"114/03/26","105","4","1419","新紡","75662.00","-54666.00","187387.00","-6931.00","201452.00","514142.00","715594.00"
"114/03/26","105","4","1423","利華","--","--","--","--","--","--","--"
"114/03/26","105","4","1432","大魯閣","-836.00","-2561221.00","2440082.00","9639.00","-112336.00","590087.00","477751.00"
"114/03/26","105","4","1434","福懋","4903770.00","-2551350.00","-2383317.00","44154.00","13257.00","5640597.00","5653854.00"
"114/03/26","105","4","1435","中福","4929.00","-28952.00","-490.00","0.00","-24513.00","60224.00","35711.00"
"114/03/26","105","4","1436","華友聯","176258.00","-12976.00","52214.00","--","215496.00","275058.00","490554.00"
"114/03/26","105","4","1437","勤益控","14281.00","476232.00","-221109.00","-47910.00","221494.00","366883.00","588377.00"
"114/03/26","105","4","1438","三地開發","--","--","--","--","--","--","--"
"114/03/26","105","4","1439","雋揚","--","--","--","--","--","--","--"
"114/03/26","105","4","1440","南紡","1105554.00","-1935768.00","912966.00","-137744.00","-54992.00","1895521.00","1840529.00"
"114/03/26","105","4","1441","大東","-11570.00","-393173.00","434274.00","-17666.00","11865.00","87458.00","99323.00"
"114/03/26","105","4","1442","名軒","1891311.00","-22769.00","-2059743.00","0.00","-191201.00","521663.00","330462.00"
"114/03/26","105","4","1443","立益物流","-27733.00","20651.00","-154147.00","153048.00","-8181.00","52233.00","44052.00"
"114/03/26","105","4","1444","力麗","-981292.00","-223641.00","1017156.00","28071.00","-159706.00","3691833.00","3532127.00"
"114/03/26","105","4","1445","大宇","26467.00","-68989.00","-69587.00","--","-112109.00","267328.00","155219.00"
"114/03/26","105","4","1446","宏和","200760.00","-369.00","-3639.00","-3808.00","192944.00","217090.00","410034.00"
"114/03/26","105","4","1447","力鵬","-98174.00","-1574312.00","709008.00","-5606.00","-969084.00","2896269.00","1927185.00"
"114/03/26","105","4","1449","佳和","-432010.00","40152.00","211066.00","662.00","-180130.00","342655.00","162525.00"
"114/03/26","105","4","1451","年興","1763237.00","-311823.00","-881859.00","-77095.00","492460.00","1614577.00","2107037.00"
"114/03/26","105","4","1452","宏益","352213.00","185896.00","-238855.00","446.00","299700.00","289391.00","589091.00"
"114/03/26","105","4","1453","大將","-63754.00","10853.00","49895.00","--","-3006.00","19922.00","16916.00"
"114/03/26","105","4","1454","台富","11692.00","-25799.00","-46298.00","--","-60405.00","150977.00","90572.00"
"114/03/26","105","4","1455","集盛","663400.00","-373575.00","-443353.00","-513.00","-154041.00","228323.00","74282.00"
"114/03/26","105","4","1456","怡華","--","--","--","--","--","--","--"
"114/03/26","105","4","1457","宜進","427931.00","-16766.00","-388356.00","-5014.00","17795.00","289926.00","307721.00"
"114/03/26","105","4","1459","聯發","-238777.00","372039.00","-187964.00","-9496.00","-64198.00","709088.00","644890.00"
"114/03/26","105","4","1460","宏遠","474823.00","-758639.00","9973.00","-44514.00","-318357.00","939835.00","621478.00"
"114/03/26","105","4","1463","強盛新","401426.00","101615.00","-487511.00","--","15530.00","540037.00","555567.00"
"114/03/26","105","4","1464","得力","480191.00","-2041928.00","2115697.00","-180577.00","373383.00","532494.00","905877.00"
"114/03/26","105","4","1465","偉全","185772.00","101393.00","-302389.00","-20527.00","-35751.00","232894.00","197143.00"
"114/03/26","105","4","1466","聚隆","246969.00","-99333.00","691.00","--","148327.00","75462.00","223789.00"
"114/03/26","105","4","1467","南緯","485364.00","-516411.00","-92145.00","-143282.00","-266474.00","1294527.00","1028053.00"
"114/03/26","105","4","1468","昶和","46919.00","-91041.00","14302.00","42212.00","12392.00","262078.00","274470.00"
"114/03/26","105","4","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","105","4","1471","首利","-235152.00","-158432.00","173821.00","-54680.00","-274443.00","695928.00","421485.00"
"114/03/26","105","4","1472","三洋實業","7613.00","219179.00","-109041.00","-1440.00","116311.00","99015.00","215326.00"
"114/03/26","105","4","1473","台南","936573.00","-631509.00","-302710.00","-113095.00","-110741.00","1225942.00","1115201.00"
"114/03/26","105","4","1474","弘裕","229497.00","-86457.00","-85298.00","-2607.00","55135.00","409214.00","464349.00"
"114/03/26","105","4","1475","業旺","-35600.00","-22837.00","-38746.00","13695.00","-83488.00","206328.00","122840.00"
"114/03/26","105","4","1476","儒鴻","4294385.00","-735347.00","-1101464.00","70839.00","2528413.00","3661074.00","6189487.00"
"114/03/26","105","4","1477","聚陽","1041301.00","-701759.00","-1430078.00","-83573.00","-1174109.00","2923659.00","1749550.00"
"114/03/26","105","4","1503","士電","914183.00","-445357.00","294831.00","-198284.00","565373.00","1468269.00","2033642.00"
"114/03/26","105","4","1504","東元","4850429.00","-3779570.00","-1054839.00","-945236.00","-929216.00","14919042.00","13989826.00"
"114/03/26","105","4","1506","正道","40037.00","-85973.00","32626.00","-33311.00","-46621.00","166085.00","119464.00"
"114/03/26","105","4","1512","瑞利","233533.00","48962.00","-291392.00","-54840.00","-63737.00","434826.00","371089.00"
"114/03/26","105","4","1513","中興電","212826.00","-269851.00","223952.00","-56340.00","110587.00","1286950.00","1397537.00"
"114/03/26","105","4","1514","亞力","-529148.00","-30985.00","391495.00","-2782.00","-171420.00","530565.00","359145.00"
"114/03/26","105","4","1515","力山","-21819.00","-83151.00","-103432.00","-28516.00","-236918.00","746330.00","509412.00"
"114/03/26","105","4","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","105","4","1517","利奇","172064.00","-114560.00","-113913.00","-19765.00","-76174.00","805086.00","728912.00"
"114/03/26","105","4","1519","華城","508778.00","43530.00","-499857.00","-16537.00","35914.00","74523.00","110437.00"
"114/03/26","105","4","1521","大億","485870.00","-256361.00","-381100.00","-21.00","-151612.00","215318.00","63706.00"
"114/03/26","105","4","1522","堤維西","2161203.00","-2134150.00","266248.00","-59226.00","234075.00","659816.00","893891.00"
"114/03/26","105","4","1524","耿鼎","746017.00","-288065.00","-220265.00","--","237687.00","301369.00","539056.00"
"114/03/26","105","4","1525","江申","18121.00","388080.00","-67294.00","-15869.00","323038.00","15161.00","338199.00"
"114/03/26","105","4","1526","日馳","108630.00","-59597.00","54702.00","-30427.00","73308.00","211870.00","285178.00"
"114/03/26","105","4","1527","鑽全","--","--","--","--","--","--","--"
"114/03/26","105","4","1528","恩德","-74633.00","-245790.00","-22070.00","-39441.00","-381934.00","918932.00","536998.00"
"114/03/26","105","4","1529","樂事綠能","10114.00","10256.00","1230.00","--","21600.00","10180.00","31780.00"
"114/03/26","105","4","1530","亞崴","901315.00","-37263.00","-767775.00","-24503.00","71774.00","1041266.00","1113040.00"
"114/03/26","105","4","1531","高林股","312442.00","91619.00","-271505.00","-45803.00","86753.00","928518.00","1015271.00"
"114/03/26","105","4","1532","勤美","2876890.00","-786793.00","-1890226.00","-123993.00","75878.00","2098788.00","2174666.00"
"114/03/26","105","4","1533","車王電","334764.00","-213884.00","-111566.00","-60819.00","-51505.00","1145601.00","1094096.00"
"114/03/26","105","4","1535","中宇","-351623.00","-444600.00","1041616.00","-88721.00","156672.00","1335625.00","1492297.00"
"114/03/26","105","4","1536","和大","1748360.00","-1385892.00","655716.00","828.00","1019012.00","684584.00","1703596.00"
"114/03/26","105","4","1537","廣隆","728437.00","-187249.00","-513646.00","-23288.00","4254.00","918078.00","922332.00"
"114/03/26","105","4","1538","正峰","43862.00","-94224.00","39062.00","-48177.00","-59477.00","184814.00","125337.00"
"114/03/26","105","4","1539","巨庭","354534.00","166175.00","-175169.00","24469.00","370009.00","320979.00","690988.00"
"114/03/26","105","4","1540","喬福","-33262.00","-2234.00","3132.00","0.00","-32364.00","451831.00","419467.00"
"114/03/26","105","4","1541","錩泰","392998.00","-193505.00","-210882.00","-3321.00","-14710.00","75039.00","60329.00"
"114/03/26","105","4","1558","伸興","903559.00","-308682.00","-426493.00","-59844.00","108540.00","2297958.00","2406498.00"
"114/03/26","105","4","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","105","4","1563","巧新","1524481.00","-2645169.00","2173118.00","-25836.00","1026594.00","946437.00","1973031.00"
"114/03/26","105","4","1568","倉佑","259252.00","-361111.00","97075.00","-10167.00","-14951.00","233021.00","218070.00"
"114/03/26","105","4","1582","信錦","1548511.00","150774.00","-730152.00","-433492.00","535641.00","2897127.00","3432768.00"
"114/03/26","105","4","1583","程泰","1507577.00","-82411.00","-1614098.00","-82206.00","-271138.00","2539081.00","2267943.00"
"114/03/26","105","4","1587","吉茂","245627.00","-165141.00","-51977.00","1788.00","30297.00","291450.00","321747.00"
"114/03/26","105","4","1589","永冠-KY","1339211.00","-857121.00","-1361045.00","-288036.00","-1166991.00","5407809.00","4240818.00"
"114/03/26","105","4","1590","亞德客-KY","1702977.00","-1969413.00","16529.00","-6980.00","-256887.00","2083830.00","1826943.00"
"114/03/26","105","4","1597","直得","318400.00","-43404.00","-198203.00","-20212.00","56581.00","449849.00","506430.00"
"114/03/26","105","4","1598","岱宇","603375.00","-824736.00","496732.00","-30852.00","244519.00","530632.00","775151.00"
"114/03/26","105","4","1603","華電","439265.00","462040.00","-988865.00","-68.00","-87628.00","140946.00","53318.00"
"114/03/26","105","4","1604","聲寶","932769.00","488970.00","-967589.00","-37624.00","416526.00","684706.00","1101232.00"
"114/03/26","105","4","1605","華新","7439385.00","-2139538.00","-3768578.00","-2685239.00","-1153970.00","8887554.00","7733584.00"
"114/03/26","105","4","1608","華榮","140526.00","99207.00","35531.00","--","275264.00","279876.00","555140.00"
"114/03/26","105","4","1609","大亞","115811.00","-431926.00","70451.00","-8601.00","-254265.00","2848532.00","2594267.00"
"114/03/26","105","4","1611","中電","-74153.00","-77310.00","26500.00","-2066.00","-127029.00","548334.00","421305.00"
"114/03/26","105","4","1612","宏泰","7321.00","-91582.00","-88752.00","3378.00","-169635.00","961417.00","791782.00"
"114/03/26","105","4","1614","三洋電","248214.00","-64005.00","-226985.00","--","-42776.00","78793.00","36017.00"
"114/03/26","105","4","1615","大山","72594.00","-16384.00","-64315.00","0.00","-8105.00","91022.00","82917.00"
"114/03/26","105","4","1616","億泰","434830.00","159185.00","-446709.00","-33499.00","113807.00","185834.00","299641.00"
"114/03/26","105","4","1617","榮星","91811.00","-108065.00","-162270.00","-24811.00","-203335.00","1135425.00","932090.00"
"114/03/26","105","4","1618","合機","464440.00","-63724.00","-84303.00","-85.00","316328.00","509593.00","825921.00"
"114/03/26","105","4","1626","艾美特-KY","2082367.00","-284465.00","-1680226.00","-139472.00","-21796.00","404592.00","382796.00"
"114/03/26","105","4","1702","南僑","1597994.00","-2802240.00","-737657.00","-227350.00","-2169253.00","5330938.00","3161685.00"
"114/03/26","105","4","1707","葡萄王","2803128.00","-808738.00","-1526560.00","-1088.00","466742.00","1432560.00","1899302.00"
"114/03/26","105","4","1708","東鹼","891506.00","-1289729.00","389155.00","-24010.00","-33078.00","660663.00","627585.00"
"114/03/26","105","4","1709","和益","848854.00","-474360.00","-720434.00","-201.00","-346141.00","1193633.00","847492.00"
"114/03/26","105","4","1710","東聯","1041821.00","-1218790.00","-905531.00","-111505.00","-1194005.00","2639717.00","1445712.00"
"114/03/26","105","4","1711","永光","974998.00","-562500.00","-260386.00","16467.00","168579.00","812559.00","981138.00"
"114/03/26","105","4","1712","興農","1263521.00","-623383.00","-365178.00","-24399.00","250561.00","1113769.00","1364330.00"
"114/03/26","105","4","1713","國化","--","--","--","--","--","--","--"
"114/03/26","105","4","1714","和桐","948767.00","1767524.00","-1885623.00","-228177.00","602491.00","4486331.00","5088822.00"
"114/03/26","105","4","1717","長興","2793815.00","-2987019.00","2080875.00","-1070080.00","817591.00","7449271.00","8266862.00"
"114/03/26","105","4","1720","生達","305376.00","-364828.00","160906.00","8987.00","110441.00","766379.00","876820.00"
"114/03/26","105","4","1721","三晃","916441.00","-280315.00","-350765.00","-550.00","284811.00","783136.00","1067947.00"
"114/03/26","105","4","1722","台肥","1569427.00","-1028456.00","-1926885.00","-3657.00","-1389571.00","2474406.00","1084835.00"
"114/03/26","105","4","1723","中碳","796076.00","-92265.00","-329801.00","-9841.00","364169.00","1007655.00","1371824.00"
"114/03/26","105","4","1725","元禎","293448.00","-71830.00","84548.00","-20350.00","285816.00","803400.00","1089216.00"
"114/03/26","105","4","1726","永記","1130901.00","-232664.00","-610308.00","-117717.00","170212.00","3330602.00","3500814.00"
"114/03/26","105","4","1727","中華化","133287.00","-225546.00","71776.00","-2665.00","-23148.00","87842.00","64694.00"
"114/03/26","105","4","1730","花仙子","240879.00","-4159.00","-53943.00","-20397.00","162380.00","355639.00","518019.00"
"114/03/26","105","4","1731","美吾華","67022.00","-54528.00","-66458.00","-999.00","-54963.00","170915.00","115952.00"
"114/03/26","105","4","1732","毛寶","21756.00","-24335.00","0.00","553.00","-2026.00","123032.00","121006.00"
"114/03/26","105","4","1733","五鼎","298057.00","17574.00","-223286.00","-5030.00","87315.00","491897.00","579212.00"
"114/03/26","105","4","1734","杏輝","87184.00","-13199.00","130687.00","-26758.00","177914.00","917006.00","1094920.00"
"114/03/26","105","4","1735","日勝化","270691.00","-149367.00","-9791.00","-19424.00","92109.00","347009.00","439118.00"
"114/03/26","105","4","1736","喬山","1255456.00","-999664.00","-698246.00","-889339.00","-1331793.00","4998583.00","3666790.00"
"114/03/26","105","4","1737","臺鹽","568064.00","292353.00","-227423.00","-2873.00","630121.00","875921.00","1506042.00"
"114/03/26","105","4","1752","南光","404990.00","-252365.00","-93897.00","-22.00","58706.00","287566.00","346272.00"
"114/03/26","105","4","1760","寶齡富錦","177217.00","-67491.00","-40608.00","-8891.00","60227.00","127766.00","187993.00"
"114/03/26","105","4","1762","中化生","261313.00","-131486.00","-176786.00","-227.00","-47186.00","190266.00","143080.00"
"114/03/26","105","4","1773","勝一","893222.00","-170763.00","-449038.00","-63.00","273358.00","710796.00","984154.00"
"114/03/26","105","4","1776","展宇","287028.00","-93194.00","-112037.00","-17423.00","64374.00","310171.00","374545.00"
"114/03/26","105","4","1783","和康生","34718.00","-141837.00","-86046.00","-2849.00","-196014.00","292648.00","96634.00"
"114/03/26","105","4","1786","科妍","38286.00","-164068.00","258442.00","166.00","132826.00","201371.00","334197.00"
"114/03/26","105","4","1789","神隆","1665024.00","-202318.00","-137619.00","46367.00","1371454.00","2335697.00","3707151.00"
"114/03/26","105","4","1795","美時","1233001.00","-577118.00","-151116.00","-67535.00","437232.00","1578181.00","2015413.00"
"114/03/26","105","4","1802","台玻","6244329.00","-2224649.00","-3630659.00","497446.00","886467.00","3947331.00","4833798.00"
"114/03/26","105","4","1805","寶徠","-278538.00","643.00","154907.00","--","-122988.00","434318.00","311330.00"
"114/03/26","105","4","1806","冠軍","812900.00","-223651.00","-1206467.00","-25970.00","-643188.00","2168385.00","1525197.00"
"114/03/26","105","4","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","105","4","1809","中釉","306318.00","301151.00","-379926.00","-103800.00","123743.00","659633.00","783376.00"
"114/03/26","105","4","1810","和成","-315476.00","238705.00","343495.00","-22963.00","243761.00","634213.00","877974.00"
"114/03/26","105","4","1817","凱撒衛","257795.00","-30759.00","-140148.00","-666.00","86222.00","295043.00","381265.00"
"114/03/26","105","4","1903","士紙","-133539.00","-11094.00","257230.00","--","112597.00","20279.00","132876.00"
"114/03/26","105","4","1904","正隆","3618723.00","-2204903.00","-529124.00","317659.00","1202355.00","4809835.00","6012190.00"
"114/03/26","105","4","1905","華紙","2046183.00","-1400726.00","-477888.00","-16654.00","150915.00","345315.00","496230.00"
"114/03/26","105","4","1906","寶隆","418824.00","1053483.00","-797412.00","--","674895.00","13245.00","688140.00"
"114/03/26","105","4","1907","永豐餘","5654958.00","-5219848.00","1019171.00","-124056.00","1330225.00","2380644.00","3710869.00"
"114/03/26","105","4","1909","榮成","1580104.00","-5594057.00","5720725.00","375447.00","2082219.00","1148579.00","3230798.00"
"114/03/26","105","4","2002","中鋼","55149463.00","-26818963.00","-31491904.00","-553340.00","-3714744.00","17054940.00","13340196.00"
"114/03/26","105","4","2006","東和鋼鐵","3179718.00","-2778497.00","-2214422.00","-92209.00","-1905410.00","3993884.00","2088474.00"
"114/03/26","105","4","2007","燁興","66170.00","-1773785.00","1693864.00","--","-13751.00","506376.00","492625.00"
"114/03/26","105","4","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","105","4","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","105","4","2010","春源","810071.00","201237.00","-634263.00","-181808.00","195237.00","479094.00","674331.00"
"114/03/26","105","4","2012","春雨","504026.00","-183781.00","-673533.00","-79267.00","-432555.00","2140738.00","1708183.00"
"114/03/26","105","4","2013","中鋼構","-262052.00","-112989.00","287952.00","-36233.00","-123322.00","392929.00","269607.00"
"114/03/26","105","4","2014","中鴻","4539807.00","-565469.00","-3996456.00","--","-22118.00","36948.00","14830.00"
"114/03/26","105","4","2015","豐興","2780578.00","-1005427.00","-1313558.00","--","461593.00","3613101.00","4074694.00"
"114/03/26","105","4","2017","官田鋼","366534.00","-427563.00","-38072.00","--","-99101.00","250435.00","151334.00"
"114/03/26","105","4","2020","美亞","555668.00","-274075.00","-140722.00","-11623.00","129248.00","452044.00","581292.00"
"114/03/26","105","4","2022","聚亨","449897.00","-728599.00","86833.00","35970.00","-155899.00","932754.00","776855.00"
"114/03/26","105","4","2023","燁輝","3375039.00","-5246961.00","85367.00","331670.00","-1454885.00","9588066.00","8133181.00"
"114/03/26","105","4","2024","志聯","--","--","--","--","--","--","--"
"114/03/26","105","4","2025","千興","399334.00","12076.00","-405171.00","0.00","6239.00","126734.00","132973.00"
"114/03/26","105","4","2027","大成鋼","3796573.00","-766003.00","-2199385.00","-52871.00","778314.00","2574614.00","3352928.00"
"114/03/26","105","4","2028","威致","--","--","--","--","--","--","--"
"114/03/26","105","4","2029","盛餘","915977.00","-490641.00","-258545.00","-12142.00","154649.00","4009252.00","4163901.00"
"114/03/26","105","4","2030","彰源","605718.00","202791.00","-498832.00","-88137.00","221540.00","1110472.00","1332012.00"
"114/03/26","105","4","2031","新光鋼","601656.00","-301114.00","-631678.00","993.00","-330143.00","998296.00","668153.00"
"114/03/26","105","4","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","105","4","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","105","4","2034","允強","348828.00","-1017426.00","458659.00","--","-209939.00","682821.00","472882.00"
"114/03/26","105","4","2038","海光","863471.00","318787.00","-938490.00","--","243768.00","304627.00","548395.00"
"114/03/26","105","4","2049","上銀","4428570.00","-3511181.00","-358920.00","-65934.00","492535.00","1609363.00","2101898.00"
"114/03/26","105","4","2059","川湖","1702371.00","-156546.00","-962500.00","-1986.00","581339.00","6343635.00","6924974.00"
"114/03/26","105","4","2062","橋椿","1128344.00","-2315547.00","1444928.00","26855.00","284580.00","385629.00","670209.00"
"114/03/26","105","4","2069","運錩","165248.00","-929034.00","905601.00","-13170.00","128645.00","136512.00","265157.00"
"114/03/26","105","4","2101","南港","1225146.00","-1213387.00","-920841.00","-114619.00","-1023701.00","3585924.00","2562223.00"
"114/03/26","105","4","2102","泰豐","914806.00","-2730910.00","1415873.00","-47810.00","-448041.00","1533238.00","1085197.00"
"114/03/26","105","4","2103","台橡","907971.00","-582033.00","-387910.00","-410976.00","-472948.00","3981288.00","3508340.00"
"114/03/26","105","4","2104","國際中橡","2016617.00","-1937716.00","-604339.00","-59904.00","-585342.00","6811606.00","6226264.00"
"114/03/26","105","4","2105","正新","27264595.00","-14079034.00","-5675674.00","-937508.00","6572379.00","22321167.00","28893546.00"
"114/03/26","105","4","2106","建大","4475407.00","-2420350.00","-510515.00","-629894.00","914648.00","14299773.00","15214421.00"
"114/03/26","105","4","2107","厚生","247377.00","547737.00","-873738.00","0.00","-78624.00","680084.00","601460.00"
"114/03/26","105","4","2108","南帝","430565.00","39776.00","-877402.00","-113076.00","-520137.00","2699188.00","2179051.00"
"114/03/26","105","4","2109","華豐","599613.00","-79723.00","-208577.00","-29297.00","282016.00","1445020.00","1727036.00"
"114/03/26","105","4","2114","鑫永銓","436897.00","-67100.00","-238791.00","0.00","131006.00","878446.00","1009452.00"
"114/03/26","105","4","2115","六暉-KY","383512.00","-273937.00","-155990.00","-64044.00","-110459.00","991397.00","880938.00"
"114/03/26","105","4","2201","裕隆","-8558743.00","-1899952.00","11660541.00","-424719.00","777127.00","16305124.00","17082251.00"
"114/03/26","105","4","2204","中華","3254293.00","514184.00","-2176719.00","-77819.00","1513939.00","12717820.00","14231759.00"
"114/03/26","105","4","2206","三陽工業","4749980.00","-2501063.00","-2292168.00","-90286.00","-133537.00","3960928.00","3827391.00"
