出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","102","4","1233","天仁","753914.00","1282882.00","2036796.00","418572.00","143301.00","561873.00","905919.00","60605.00","472437.00","22416.00","-1873.00","1459504.00","--","--","15419.00","1474923.00","0.00","97000.00","16.13"
"114/03/26","102","4","1234","黑松","8353296.00","13886702.00","22239998.00","1859569.00","2605298.00","4464867.00","4018711.00","184583.00","13466430.00","105407.00","0.00","17775131.00","--","--","0.00","17775131.00","0.00","0.00","44.23"
"114/03/26","102","4","1235","興泰","1172537.00","519319.00","1691856.00","768690.00","56979.00","825669.00","561688.00","27674.00","183023.00","104387.00","-11584.00","865188.00","--","--","999.00","866187.00","0.00","2131610.00","16.01"
"114/03/26","102","4","1236","宏亞","956344.00","1942818.00","2899162.00","767746.00","575985.00","1343731.00","1083425.00","33396.00","438659.00","-49.00","0.00","1555431.00","--","--","0.00","1555431.00","0.00","0.00","14.36"
"114/03/26","102","4","1256","鮮活果汁-KY","689457.00","349040.00","1038497.00","365768.00","32871.00","398639.00","176400.00","60109.00","371979.00","29133.00","0.00","637621.00","0.00","--","2237.00","639858.00","0.00","0.00","36.15"
"114/03/26","102","4","1301","台塑","142867497.00","265878868.00","408746365.00","59677853.00","86632159.00","146310012.00","63657408.00","11275671.00","123326645.00","64176629.00","--","262436353.00","--","--","--","262436353.00","0.00","0.00","41.23"
"114/03/26","102","4","1303","南亞","229600281.00","294909849.00","524510130.00","94062024.00","135100555.00","229162579.00","79308216.00","21917718.00","138092702.00","43134677.00","-1945.00","282451368.00","--","--","12896183.00","295347551.00","0.00","185067.00","35.62"
"114/03/26","102","4","1304","台聚","35933828.00","22663311.00","58597139.00","17000771.00","10302840.00","27303611.00","11426024.00","162708.00","5632827.00","316949.00","-439705.00","17098803.00","--","--","14194725.00","31293528.00","0.00","104438075.00","16.47"
"114/03/26","102","4","1305","華夏","5445462.00","6046043.00","11491505.00","2023317.00","3155369.00","5178686.00","4502917.00","8239.00","1509332.00","30087.00","0.00","6050575.00","--","--","262244.00","6312819.00","0.00","0.00","13.44"
"114/03/26","102","4","1307","三芳","6696032.00","5777890.00","12473922.00","2822781.00","2670736.00","5493517.00","3640599.00","137866.00","3224579.00","-22639.00","--","6980405.00","--","--","--","6980405.00","0.00","0.00","19.17"
"114/03/26","102","4","1308","亞聚","4506066.00","5632614.00","10138680.00","604323.00","354793.00","959116.00","4696769.00","14140.00","3723095.00","745560.00","0.00","9179564.00","0.00","--","0.00","9179564.00","0.00","0.00","19.54"
"114/03/26","102","4","1309","台達化","8636080.00","3764371.00","12400451.00","6519758.00","1788500.00","8308258.00","3276518.00","493.00","522674.00","292508.00","--","4092193.00","--","--","--","4092193.00","0.00","0.00","12.49"
"114/03/26","102","4","1310","台苯","5115339.00","6191748.00","11307087.00","4186504.00","457407.00","4643911.00","5027331.00","84645.00","951142.00","-122422.00","-4768.00","5935928.00","--","--","727248.00","6663176.00","0.00","229866.00","11.81"
"114/03/26","102","4","1312","國喬","7414777.00","17510581.00","24925358.00","3836270.00","2864336.00","6700606.00","9266203.00","103073.00","6118694.00","777939.00","-199604.00","16066305.00","--","--","2158447.00","18224752.00","0.00","8254473.00","17.49"
"114/03/26","102","4","1313","聯成","27515895.00","17497398.00","45013293.00","19164889.00","6850883.00","26015772.00","11568629.00","1130281.00","5048238.00","1293929.00","-95957.00","18945120.00","--","--","52401.00","18997521.00","1513750.00","6883000.00","16.47"
"114/03/26","102","4","1314","中石化","14914519.00","30646868.00","45561387.00","6785919.00","6900583.00","13686502.00","23199897.00","0.00","9492776.00","-1028891.00","--","31663782.00","--","--","211103.00","31874885.00","0.00","0.00","13.65"
"114/03/26","102","4","1315","達新","4177782.00","5344571.00","9522353.00","856423.00","1118910.00","1975333.00","2200000.00","54717.00","3616219.00","1790250.00","-126809.00","7534377.00","0.00","--","12643.00","7547020.00","0.00","7930000.00","35.53"
"114/03/26","102","4","1316","上曜","2088540.00","732194.00","2820734.00","1051748.00","307159.00","1358907.00","1368127.00","84597.00","-416252.00","-559.00","-26457.00","1009456.00","--","--","452371.00","1461827.00","0.00","8199000.00","7.85"
"114/03/26","102","4","1319","東陽","8862423.00","22375119.00","31237542.00","6958058.00","6436041.00","13394099.00","5914771.00","4139513.00","6342724.00","173312.00","0.00","16570320.00","--","--","1273123.00","17843443.00","0.00","0.00","28.02"
"114/03/26","102","4","1321","大洋","1678154.00","7356871.00","9035025.00","1189457.00","2755268.00","3944725.00","2272283.00","7792.00","2860086.00","-13672.00","-36189.00","5090300.00","--","--","--","5090300.00","0.00","6542716.00","23.07"
"114/03/26","102","4","1323","永裕","2002168.00","1583023.00","3585191.00","1071992.00","806246.00","1878238.00","869281.00","54740.00","561121.00","19156.00","-2813.00","1501485.00","--","--","205468.00","1706953.00","0.00","372463.00","17.35"
"114/03/26","102","4","1324","地球","956593.00","417147.00","1373740.00","286426.00","68516.00","354942.00","751219.00","0.00","257686.00","9893.00","0.00","1018798.00","--","--","0.00","1018798.00","0.00","0.00","13.56"
"114/03/26","102","4","1325","恆大","1092304.00","1027172.00","2119476.00","115401.00","91562.00","206963.00","1006828.00","2190.00","794208.00","4150.00","--","1807376.00","--","--","105137.00","1912513.00","0.00","0.00","17.95"
"114/03/26","102","4","1326","台化","213919950.00","311770169.00","525690119.00","97876971.00","115105347.00","212982318.00","58611863.00","8632578.00","123243532.00","77161270.00","-236522.00","267412721.00","--","--","45295080.00","312707801.00","0.00","11219610.00","45.71"
"114/03/26","102","4","1337","再生-KY","6015963.00","6445253.00","12461216.00","2819865.00","803171.00","3623036.00","1998329.00","2935988.00","3407178.00","496685.00","--","8838180.00","--","--","--","8838180.00","0.00","0.00","44.23"
"114/03/26","102","4","1338","廣華-KY","5246290.00","3147993.00","8394283.00","3314331.00","245487.00","3559818.00","781000.00","2181246.00","1635552.00","209393.00","--","4807191.00","--","--","27274.00","4834465.00","0.00","0.00","61.55"
"114/03/26","102","4","1339","昭輝","514674.00","2404329.00","2919003.00","553716.00","691215.00","1244931.00","659259.00","361063.00","653750.00","0.00","--","--","--","--","--","1674072.00","0.00","0.00","25.39"
"114/03/26","102","4","1340","勝悅-KY","3522741.00","297542.00","3820283.00","615938.00","--","615938.00","722449.00","1547754.00","798861.00","135281.00","--","3204345.00","--","--","0.00","3204345.00","0.00","0.00","44.35"
"114/03/26","102","4","1402","遠東新","97662114.00","288693342.00","386355456.00","85777937.00","124896860.00","210674797.00","51450165.00","4681042.00","52091485.00","4634101.00","-25063.00","112831730.00","--","--","62848929.00","175680659.00","0.00","749000.00","21.93"
"114/03/26","102","4","1410","南染","787932.00","879071.00","1667003.00","99327.00","199899.00","299226.00","900000.00","21784.00","409002.00","-8246.00","--","1322540.00","--","--","45237.00","1367777.00","0.00","0.00","14.69"
"114/03/26","102","4","1413","宏洲","1516218.00","1871489.00","3387707.00","1886940.00","531571.00","2418511.00","1701874.00","0.00","-795018.00","26368.00","-15040.00","918184.00","--","--","51012.00","969196.00","0.00","2097951.00","5.46"
"114/03/26","102","4","1414","東和","983434.00","3428654.00","4412088.00","353103.00","802606.00","1155709.00","2200000.00","0.00","1132402.00","-76023.00","--","--","--","--","--","3256379.00","0.00","0.00","14.80"
"114/03/26","102","4","1416","廣豐","4501894.00","4911715.00","9413609.00","2539550.00","1422298.00","3961848.00","3078787.00","1111339.00","1412553.00","352899.00","-524898.00","5430680.00","--","--","21081.00","5451761.00","0.00","22564791.00","19.03"
"114/03/26","102","4","1417","嘉裕","3678937.00","2305583.00","5984520.00","1349231.00","255831.00","1605062.00","3798837.00","--","354260.00","226361.00","--","4379458.00","--","--","--","4379458.00","0.00","0.00","11.53"
"114/03/26","102","4","1418","東華","455045.00","1564215.00","2019260.00","750074.00","379933.00","1130007.00","1319276.00","8005.00","-307935.00","-6606.00","-123585.00","889155.00","--","--","98.00","889253.00","0.00","10933000.00","7.35"
"114/03/26","102","4","1419","新紡","1477464.00","9252611.00","10730075.00","2612478.00","825614.00","3438092.00","3000413.00","996.00","1888146.00","2415552.00","-13174.00","7291933.00","--","--","50.00","7291983.00","0.00","803829.00","24.37"
"114/03/26","102","4","1423","利華","1372693.00","1543144.00","2915837.00","16796.00","227825.00","244621.00","1750000.00","118304.00","507423.00","295489.00","0.00","--","--","--","--","2671216.00","0.00","0.00","15.26"
"114/03/26","102","4","1432","大魯閣","1640388.00","1131300.00","2771688.00","267196.00","271754.00","538950.00","1639899.00","407181.00","149694.00","23098.00","0.00","2219872.00","--","--","12866.00","2232738.00","0.00","0.00","13.54"
"114/03/26","102","4","1434","福懋","17881381.00","58736999.00","76618380.00","9728805.00","12679490.00","22408295.00","16846646.00","98898.00","9806166.00","24519105.00","-23423.00","51247392.00","--","--","2962693.00","54210085.00","0.00","2693228.00","30.47"
"114/03/26","102","4","1435","中福","404630.00","712492.00","1117122.00","2821.00","167387.00","170208.00","1397801.00","1302.00","-292898.00","0.00","-159275.00","946930.00","--","--","-16.00","946914.00","0.00","14424000.00","7.55"
"114/03/26","102","4","1436","華友聯","4426943.00","387232.00","4814175.00","2764520.00","3341.00","2767861.00","600000.00","245201.00","1201113.00","0.00","0.00","2046314.00","--","--","--","2046314.00","0.00","0.00","34.11"
"114/03/26","102","4","1437","勤益控","1017125.00","8381415.00","9398540.00","1412296.00","3491152.00","4903448.00","2039649.00","316664.00","1960511.00","147347.00","-2969.00","4461202.00","--","--","33890.00","4495092.00","0.00","200000.00","21.89"
"114/03/26","102","4","1438","三地開發","486069.00","120487.00","606556.00","2458.00","69407.00","71865.00","1024115.00","81330.00","-570754.00","0.00","0.00","--","--","--","--","534691.00","0.00","0.00","5.22"
"114/03/26","102","4","1439","雋揚","1466020.00","772821.00","2238841.00","15310.00","148553.00","163863.00","920000.00","8686.00","1146292.00","0.00","0.00","--","--","--","--","2074978.00","0.00","0.00","22.55"
"114/03/26","102","4","1440","南紡","9325012.00","26966938.00","36291950.00","4586938.00","5758514.00","10345452.00","15926328.00","75112.00","7680884.00","1940723.00","--","25623047.00","--","--","323451.00","25946498.00","0.00","0.00","16.09"
"114/03/26","102","4","1441","大東","743525.00","1810554.00","2554079.00","562129.00","919234.00","1481363.00","917531.00","17089.00","152984.00","4900.00","-19788.00","1072716.00","--","--","--","1072716.00","0.00","1954000.00","11.95"
"114/03/26","102","4","1442","名軒","10612207.00","623492.00","11235699.00","2156069.00","4541655.00","6697724.00","2097162.00","502560.00","1938322.00","-69.00","0.00","4537975.00","--","--","0.00","4537975.00","0.00","0.00","21.64"
"114/03/26","102","4","1443","立益物流","1904238.00","3676426.00","5580664.00","3282112.00","818535.00","4100647.00","1353430.00","701.00","263963.00","-44761.00","-9056.00","1564277.00","--","--","-84260.00","1480017.00","0.00","460610.00","11.60"
"114/03/26","102","4","1444","力麗","4311441.00","11083054.00","15394495.00","2230994.00","1035580.00","3266574.00","9117171.00","280560.00","1615983.00","413174.00","-68156.00","11358732.00","--","--","769189.00","12127921.00","0.00","13817009.00","12.65"
"114/03/26","102","4","1445","大宇","1139874.00","1201663.00","2341537.00","199975.00","209860.00","409835.00","1386670.00","172064.00","344028.00","28940.00","0.00","1931702.00","--","--","0.00","1931702.00","0.00","0.00","13.93"
"114/03/26","102","4","1446","宏和","3190143.00","775286.00","3965429.00","448951.00","1600512.00","2049463.00","1386215.00","297632.00","242151.00","-10032.00","0.00","1915966.00","--","--","0.00","1915966.00","0.00","0.00","13.82"
"114/03/26","102","4","1447","力鵬","9028473.00","8663006.00","17691479.00","6270321.00","752988.00","7023309.00","7917638.00","52453.00","2376988.00","120761.00","-363621.00","10104219.00","--","--","563951.00","10668170.00","0.00","72577545.00","14.05"
"114/03/26","102","4","1449","佳和","2249070.00","1722402.00","3971472.00","2885782.00","630142.00","3515924.00","2762941.00","28504.00","-2520627.00","-39135.00","-80515.00","151168.00","--","--","304380.00","455548.00","0.00","5065404.00","0.56"
"114/03/26","102","4","1451","年興","7390696.00","6998911.00","14389607.00","3290942.00","661194.00","3952136.00","4000000.00","393116.00","5623908.00","321324.00","--","10338348.00","--","--","99123.00","10437471.00","0.00","0.00","25.85"
"114/03/26","102","4","1452","宏益","1487993.00","845918.00","2333911.00","170026.00","63944.00","233970.00","1326414.00","151652.00","658211.00","-36336.00","--","--","--","--","--","2099941.00","0.00","0.00","15.83"
"114/03/26","102","4","1453","大將","731803.00","418421.00","1150224.00","100969.00","54910.00","155879.00","838040.00","405.00","151009.00","5411.00","-13241.00","981624.00","--","--","12721.00","994345.00","0.00","1556000.00","11.93"
"114/03/26","102","4","1454","台富","1119415.00","963839.00","2083254.00","312793.00","121844.00","434637.00","1403098.00","55713.00","125607.00","155815.00","-91622.00","1648611.00","--","--","6.00","1648617.00","0.00","9175103.00","12.57"
"114/03/26","102","4","1455","集盛","5756818.00","8013952.00","13770770.00","4483258.00","1762524.00","6245782.00","6117634.00","360356.00","1046816.00","182.00","--","7524988.00","--","--","--","7524988.00","0.00","0.00","12.30"
"114/03/26","102","4","1456","怡華","1487877.00","1379699.00","2867576.00","1562187.00","1248630.00","2810817.00","1630000.00","21702.00","-640727.00","-954216.00","0.00","56759.00","--","--","0.00","56759.00","0.00","0.00","0.35"
"114/03/26","102","4","1457","宜進","1679998.00","6252246.00","7932244.00","1905848.00","2139133.00","4044981.00","3178746.00","299037.00","232292.00","119779.00","-259482.00","3570372.00","--","--","316891.00","3887263.00","0.00","64781032.00","14.11"
"114/03/26","102","4","1459","聯發","2669232.00","4470114.00","7139346.00","1778597.00","1365554.00","3144151.00","3586289.00","273661.00","710421.00","-193787.00","-526664.00","3849920.00","--","--","145275.00","3995195.00","0.00","43081531.00","12.20"
"114/03/26","102","4","1460","宏遠","5054672.00","3446583.00","8501255.00","2808691.00","1213206.00","4021897.00","4711891.00","125942.00","99839.00","7350.00","-465679.00","4479343.00","--","--","15.00","4479358.00","0.00","33706585.00","10.24"
"114/03/26","102","4","1463","強盛新","2142388.00","1146642.00","3289030.00","1029557.00","112060.00","1141617.00","1884108.00","189545.00","71896.00","29234.00","-273289.00","1901494.00","--","--","245919.00","2147413.00","0.00","26589911.00","11.75"
"114/03/26","102","4","1464","得力","2986164.00","2541179.00","5527343.00","2695173.00","273300.00","2968473.00","2168960.00","144681.00","36739.00","25246.00","0.00","2375626.00","--","--","183244.00","2558870.00","0.00","0.00","10.95"
"114/03/26","102","4","1465","偉全","1951450.00","921218.00","2872668.00","499046.00","79479.00","578525.00","863394.00","353488.00","466049.00","55363.00","--","1738294.00","--","--","555849.00","2294143.00","0.00","0.00","20.13"
"114/03/26","102","4","1466","聚隆","1664274.00","1296722.00","2960996.00","915717.00","397957.00","1313674.00","997875.00","319582.00","330518.00","0.00","-653.00","1647322.00","--","--","0.00","1647322.00","0.00","91475.00","16.52"
"114/03/26","102","4","1467","南緯","3756258.00","2537079.00","6293337.00","2421584.00","1499283.00","3920867.00","1682098.00","61184.00","333695.00","-202734.00","--","1874243.00","--","--","498227.00","2372470.00","0.00","0.00","11.14"
"114/03/26","102","4","1468","昶和","1178569.00","1286014.00","2464583.00","657047.00","506602.00","1163649.00","1604053.00","26753.00","-456657.00","65915.00","--","1240064.00","--","--","60870.00","1300934.00","0.00","0.00","7.73"
"114/03/26","102","4","1470","大統新創","612439.00","429987.00","1042426.00","116106.00","19030.00","135136.00","857670.00","6918.00","65291.00","-22589.00","--","--","--","--","--","907290.00","0.00","0.00","10.58"
"114/03/26","102","4","1471","首利","1988860.00","1707747.00","3696607.00","1039637.00","5763.00","1045400.00","2014677.00","450239.00","30005.00","156286.00","--","2651207.00","--","--","--","2651207.00","0.00","0.00","13.16"
"114/03/26","102","4","1472","三洋實業","424855.00","620952.00","1045807.00","635989.00","60707.00","696696.00","716500.00","25500.00","-289835.00","-7686.00","-59604.00","384875.00","--","--","-35764.00","349111.00","0.00","2208204.00","5.54"
"114/03/26","102","4","1473","台南","6868785.00","1867891.00","8736676.00","2718494.00","1164212.00","3882706.00","1468510.00","833517.00","1963975.00","14800.00","-36165.00","4244637.00","--","--","609333.00","4853970.00","0.00","1214000.00","29.15"
"114/03/26","102","4","1474","弘裕","1993495.00","1474401.00","3467896.00","1544463.00","170870.00","1715333.00","1337880.00","8793.00","441622.00","6084.00","-41816.00","1752563.00","--","--","--","1752563.00","0.00","3891000.00","13.49"
"114/03/26","102","4","1475","業旺","159620.00","486308.00","645928.00","317833.00","30717.00","348550.00","525168.00","188125.00","-363629.00","-4447.00","--","345217.00","--","--","-47839.00","297378.00","0.00","0.00","6.57"
"114/03/26","102","4","1476","儒鴻","6979300.00","5567053.00","12546353.00","4167095.00","261877.00","4428972.00","2509494.00","1152238.00","4444803.00","734.00","--","8107269.00","--","--","10112.00","8117381.00","0.00","0.00","32.31"
"114/03/26","102","4","1477","聚陽","5551080.00","4544368.00","10095448.00","3010193.00","1755139.00","4765332.00","1690722.00","1244647.00","2366578.00","-2593.00","--","5299354.00","--","--","30762.00","5330116.00","0.00","0.00","31.34"
"114/03/26","102","4","1503","士電","11959405.00","21297202.00","33256607.00","8320946.00","4110491.00","12431437.00","5209722.00","2559723.00","12420063.00","221570.00","0.00","20411078.00","--","--","414092.00","20825170.00","0.00","0.00","39.18"
"114/03/26","102","4","1504","東元","40843355.00","36046698.00","76890053.00","19983776.00","10182303.00","30166079.00","20026929.00","7493180.00","16606382.00","-941494.00","-321563.00","42863434.00","--","--","3860540.00","46723974.00","38055514.00","22443022.00","21.65"
"114/03/26","102","4","1506","正道","1023896.00","1275901.00","2299797.00","619843.00","329962.00","949805.00","1222516.00","72492.00","-61963.00","-6863.00","--","1226182.00","--","--","123810.00","1349992.00","0.00","0.00","10.03"
"114/03/26","102","4","1512","瑞利","2923529.00","2939077.00","5862606.00","2366495.00","1478619.00","3845114.00","1818025.00","40369.00","62711.00","27623.00","--","1948728.00","--","--","68764.00","2017492.00","0.00","0.00","10.72"
"114/03/26","102","4","1513","中興電","7908257.00","6333284.00","14241541.00","4833191.00","1385488.00","6218679.00","4800000.00","371532.00","2285904.00","432982.00","-129793.00","7760625.00","--","--","262237.00","8022862.00","0.00","10329917.00","16.52"
"114/03/26","102","4","1514","亞力","2715879.00","1803654.00","4519533.00","1539310.00","354129.00","1893439.00","2010670.00","105240.00","599809.00","1967.00","-147152.00","2570534.00","--","--","55560.00","2626094.00","0.00","8359112.00","13.34"
"114/03/26","102","4","1515","力山","3266714.00","2025662.00","5292376.00","2566263.00","326053.00","2892316.00","1814735.00","433.00","322152.00","237339.00","0.00","2374659.00","--","--","25401.00","2400060.00","0.00","0.00","13.09"
"114/03/26","102","4","1516","川飛","11451.00","204126.00","215577.00","41473.00","20.00","41493.00","253147.00","1705.00","-80768.00","0.00","0.00","--","--","--","--","174084.00","0.00","0.00","6.88"
"114/03/26","102","4","1517","利奇","3855877.00","1810951.00","5666828.00","1006758.00","829751.00","1836509.00","2278250.00","38010.00","1035031.00","46756.00","--","3398047.00","--","--","432272.00","3830319.00","0.00","0.00","14.92"
"114/03/26","102","4","1519","華城","3837662.00","1760214.00","5597876.00","2202087.00","419738.00","2621825.00","2610585.00","1033.00","361309.00","-2120.00","--","2970807.00","--","--","5244.00","2976051.00","0.00","0.00","11.38"
"114/03/26","102","4","1521","大億","1849149.00","1337286.00","3186435.00","1314522.00","272654.00","1587176.00","762300.00","60472.00","771169.00","5318.00","--","1599259.00","--","--","--","1599259.00","0.00","0.00","20.98"
"114/03/26","102","4","1522","堤維西","8959055.00","10133228.00","19092283.00","8902319.00","4380263.00","13282582.00","3128979.00","1299621.00","489407.00","28257.00","-5996.00","4940268.00","--","--","869433.00","5809701.00","0.00","939707.00","15.84"
"114/03/26","102","4","1524","耿鼎","1461675.00","3702004.00","5163679.00","1377617.00","1736833.00","3114450.00","1786586.00","166947.00","91670.00","4026.00","0.00","--","0.00","0.00","--","2049229.00","0.00","0.00","11.47"
"114/03/26","102","4","1525","江申","1042129.00","2410310.00","3452439.00","387163.00","267532.00","654695.00","692454.00","1251.00","2050734.00","53305.00","--","2797744.00","--","--","--","2797744.00","0.00","0.00","40.40"
"114/03/26","102","4","1526","日馳","572171.00","438015.00","1010186.00","280473.00","247156.00","527629.00","500000.00","0.00","-18534.00","1091.00","--","482557.00","--","--","0.00","482557.00","0.00","0.00","9.65"
"114/03/26","102","4","1527","鑽全","11141900.00","1139223.00","12281123.00","9569092.00","23273.00","9592365.00","1532896.00","305.00","1277094.00","-121537.00","0.00","2688758.00","--","--","0.00","2688758.00","0.00","0.00","17.54"
"114/03/26","102","4","1528","恩德","3414096.00","1173465.00","4587561.00","1528369.00","946239.00","2474608.00","1470000.00","304206.00","311026.00","6579.00","0.00","2091811.00","--","--","21142.00","2112953.00","0.00","0.00","14.23"
"114/03/26","102","4","1529","樂事綠能","151550.00","446317.00","597867.00","148185.00","16030.00","164215.00","2497089.00","2320.00","-2065757.00","0.00","0.00","433652.00","--","--","0.00","433652.00","0.00","0.00","1.74"
"114/03/26","102","4","1530","亞崴","3222259.00","1749673.00","4971932.00","2118615.00","432273.00","2550888.00","919945.00","218147.00","1270620.00","12332.00","0.00","2421044.00","--","--","--","2421044.00","0.00","0.00","26.32"
"114/03/26","102","4","1531","高林股","3884334.00","1746140.00","5630474.00","1186710.00","364385.00","1551095.00","1931511.00","204042.00","1914920.00","28906.00","--","4079379.00","--","--","0.00","4079379.00","0.00","0.00","21.12"
"114/03/26","102","4","1532","勤美","22610701.00","15081107.00","37691808.00","11856316.00","6338519.00","18194835.00","3859374.00","1554624.00","6491825.00","548996.00","--","12454819.00","--","--","7042154.00","19496973.00","0.00","0.00","32.27"
"114/03/26","102","4","1533","車王電","2661601.00","1306584.00","3968185.00","1341414.00","611740.00","1953154.00","964152.00","275871.00","819782.00","-14867.00","-29900.00","2015038.00","--","--","-7.00","2015031.00","0.00","1658000.00","21.27"
"114/03/26","102","4","1535","中宇","6350625.00","1408522.00","7759147.00","4159113.00","325201.00","4484314.00","1237426.00","628374.00","1291741.00","117292.00","0.00","3274833.00","--","--","0.00","3274833.00","0.00","0.00","26.46"
"114/03/26","102","4","1536","和大","2480339.00","4110812.00","6591151.00","1658772.00","2069026.00","3727798.00","2242330.00","103307.00","408011.00","57023.00","--","2810671.00","--","--","52682.00","2863353.00","0.00","0.00","12.53"
"114/03/26","102","4","1537","廣隆","2821232.00","1158638.00","3979870.00","987239.00","234669.00","1221908.00","815854.00","618809.00","1269349.00","-1085.00","--","2702927.00","--","--","55035.00","2757962.00","0.00","0.00","33.13"
"114/03/26","102","4","1538","正峰","667599.00","1604317.00","2271916.00","798731.00","622543.00","1421274.00","1638845.00","0.00","-807487.00","19284.00","--","850642.00","--","--","--","850642.00","0.00","0.00","5.19"
"114/03/26","102","4","1539","巨庭","1229529.00","485217.00","1714746.00","935760.00","82118.00","1017878.00","653700.00","0.00","43794.00","-626.00","--","696868.00","--","--","0.00","696868.00","0.00","0.00","10.66"
"114/03/26","102","4","1540","喬福","1381169.00","424647.00","1805816.00","452800.00","26797.00","479597.00","854736.00","171075.00","330601.00","0.00","-30206.00","1326206.00","--","--","13.00","1326219.00","0.00","6105911.00","16.71"
"114/03/26","102","4","1541","錩泰","1041487.00","747876.00","1789363.00","890482.00","22512.00","912994.00","788000.00","1364.00","86727.00","278.00","--","876369.00","--","--","--","876369.00","0.00","0.00","11.12"
"114/03/26","102","4","1558","伸興","3992907.00","1378003.00","5370910.00","1421083.00","197736.00","1618819.00","605526.00","1387345.00","1725540.00","-3475.00","--","3714936.00","--","--","37155.00","3752091.00","0.00","0.00","61.35"
"114/03/26","102","4","1560","中砂","2131834.00","3169981.00","5301815.00","1250785.00","393183.00","1643968.00","1410000.00","1241869.00","1004852.00","1126.00","--","--","--","--","--","3657847.00","0.00","0.00","25.94"
"114/03/26","102","4","1563","巧新","2757520.00","4156721.00","6914241.00","1434209.00","1466842.00","2901051.00","1977194.00","1100356.00","935640.00","--","--","--","--","--","--","4013190.00","0.00","0.00","20.30"
"114/03/26","102","4","1568","倉佑","1227734.00","1392364.00","2620098.00","582419.00","861895.00","1444314.00","916315.00","--","169273.00","-533.00","--","1085055.00","--","--","90729.00","1175784.00","0.00","0.00","11.84"
"114/03/26","102","4","1582","信錦","6810175.00","1414479.00","8224654.00","2909213.00","394073.00","3303286.00","1498564.00","1918504.00","1431029.00","73271.00","0.00","4921368.00","--","--","0.00","4921368.00","0.00","0.00","32.84"
"114/03/26","102","4","1583","程泰","6308236.00","3486822.00","9795058.00","4657689.00","821951.00","5479640.00","967430.00","425398.00","1550782.00","25406.00","0.00","2969016.00","--","--","1346402.00","4315418.00","0.00","0.00","30.69"
"114/03/26","102","4","1587","吉茂","1237341.00","903466.00","2140807.00","699446.00","291643.00","991089.00","527539.00","332387.00","282331.00","7461.00","--","1149718.00","--","--","--","1149718.00","0.00","0.00","21.79"
"114/03/26","102","4","1589","永冠-KY","4971886.00","4534472.00","9506358.00","2466894.00","740034.00","3206928.00","1008890.00","3548276.00","1665736.00","76528.00","--","6299430.00","--","--","--","6299430.00","0.00","0.00","62.44"
"114/03/26","102","4","1590","亞德客-KY","5521452.00","8995099.00","14516551.00","4179460.00","1293506.00","5472966.00","1705000.00","3906960.00","2972093.00","315371.00","--","8899424.00","--","--","144161.00","9043585.00","0.00","0.00","52.20"
"114/03/26","102","4","1597","直得","1364977.00","1286427.00","2651404.00","657156.00","616794.00","1273950.00","565535.00","456573.00","350050.00","5296.00","--","1377454.00","--","--","--","1377454.00","246400.00","0.00","24.51"
"114/03/26","102","4","1598","岱宇","2154046.00","1571819.00","3725865.00","2058135.00","782793.00","2840928.00","681088.00","61802.00","139064.00","2983.00","--","884937.00","--","--","--","884937.00","0.00","0.00","12.99"
"114/03/26","102","4","1603","華電","3062991.00","5467082.00","8530073.00","2594018.00","802617.00","3396635.00","3423000.00","412208.00","3874761.00","-82449.00","-2502214.00","5125306.00","--","--","8132.00","5133438.00","0.00","58646089.00","18.07"
"114/03/26","102","4","1604","聲寶","4124439.00","8015280.00","12139719.00","1852292.00","2655516.00","4507808.00","5641001.00","32957.00","2628613.00","-61184.00","-837163.00","7404224.00","--","--","227687.00","7631911.00","0.00","47541829.00","14.33"
"114/03/26","102","4","1605","華新","52866243.00","60542098.00","113408341.00","35863269.00","15347795.00","51211064.00","35760002.00","15629054.00","7758681.00","823535.00","0.00","59971272.00","--","--","2226005.00","62197277.00","0.00","0.00","16.77"
"114/03/26","102","4","1608","華榮","5454964.00","7356248.00","12811212.00","2175435.00","1232852.00","3408287.00","6327735.00","143518.00","1527408.00","836937.00","-827898.00","8007700.00","--","--","1395225.00","9402925.00","0.00","206934824.00","18.80"
"114/03/26","102","4","1609","大亞","10726007.00","7203405.00","17929412.00","6232540.00","3532117.00","9764657.00","5801808.00","505218.00","939204.00","12170.00","-110920.00","7147480.00","0.00","--","1017275.00","8164755.00","0.00","20633667.00","12.77"
"114/03/26","102","4","1611","中電","3303474.00","6792603.00","10096077.00","2510222.00","1989524.00","4499746.00","3984392.00","522788.00","996664.00","79842.00","-696.00","5582990.00","--","--","13341.00","5596331.00","0.00","116273.00","14.02"
"114/03/26","102","4","1612","宏泰","3190753.00","2599957.00","5790710.00","730577.00","136596.00","867173.00","3241511.00","179445.00","1449280.00","39514.00","--","4909750.00","--","--","13787.00","4923537.00","0.00","0.00","15.15"
