出表日期,年度,季別,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
"114/03/26","103","1","2801","彰銀","41583345.00","94106875.00","50934446.00","51396.00","--","19031022.00","681902.00","--","1196346724.00","41566681.00","180965153.00","--","--","82853988.00","23983046.00","10936253.00","528621.00","3089246.00","2075486.00","1748734184.00","141424330.00","--","2072417.00","--","4761310.00","24700595.00","356397.00","--","1400619906.00","43306757.00","--","--","2978594.00","3708994.00","6727704.00","2402718.00","1633059722.00","77490592.00","--","38380193.00","-196323.00","0.00","115674462.00","--","--","--","115674462.00","0.00","0.00","0.00","14.93"
"114/03/26","103","1","2809","京城銀","15990401.00","36105402.00","2002949.00","--","305974.00","1194785.00","--","--","112310033.00","39060345.00","5995822.00","--","--","5600715.00","2677055.00","--","--","194054.00","484506.00","221922041.00","16349577.00","3661200.00","41324.00","--","26283507.00","859288.00","377509.00","--","147569387.00","--","--","--","875.00","497653.00","83534.00","185788.00","195909642.00","12012343.00","178746.00","11954686.00","1866624.00","0.00","26012399.00","--","--","0.00","26012399.00","--","0.00","0.00","21.65"
"114/03/26","103","1","2812","台中銀","6822191.00","73210631.00","22584544.00","--","5175963.00","6507928.00","57658.00","--","364058995.00","18813341.00","922043.00","143169.00","3188638.00","1124534.00","3403597.00","--","119076.00","447118.00","1482314.00","508061740.00","13825027.00","3947276.00","48383.00","--","260888.00","3919464.00","410802.00","--","436450224.00","15259692.00","--","--","110705.00","371162.00","111021.00","445742.00","475160386.00","26130472.00","678749.00","6087832.00","4301.00","0.00","32901354.00","--","--","0.00","32901354.00","0.00","0.00","0.00","12.81"
"114/03/26","103","1","2820","華票","625782.00","0.00","113358921.00","--","3099865.00","1437526.00","83272.00","--","--","70637017.00","1293625.00","--","--","178792.00","165284.00","--","--","96651.00","915288.00","191892023.00","14820000.00","--","5154.00","--","153852317.00","479525.00","0.00","--","--","--","--","--","--","1303496.00","0.00","86629.00","170547121.00","13429600.00","2474.00","7592055.00","320773.00","0.00","--","--","--","--","21344902.00","--","0.00","0.00","15.89"
"114/03/26","103","1","2834","臺企銀","54807641.00","64061979.00","4159365.00","--","12189769.00","14257343.00","394339.00","--","947640616.00","13742424.00","196474172.00","--","--","3307516.00","14230680.00","--","172307.00","2010802.00","2524296.00","1329973249.00","88817440.00","18000.00","247827.00","--","5043669.00","18600516.00","--","--","1089516672.00","50350000.00","--","--","14173147.00","3117940.00","879967.00","641877.00","1271407055.00","50941482.00","0.00","7620784.00","3928.00","0.00","58566194.00","0.00","--","0.00","58566194.00","0.00","0.00","0.00","11.50"
"114/03/26","103","1","2836","高雄銀","4377069.00","25048428.00","2229086.00","--","8117720.00","901813.00","19862.00","--","169862034.00","20159459.00","758017.00","--","--","1556548.00","2783493.00","--","37989.00","133875.00","90712.00","236076105.00","12801371.00","--","4590.00","--","68091.00","2269631.00","20983.00","--","201654497.00","7200000.00","--","--","131303.00","866303.00","--","148415.00","225165184.00","7210492.00","2016605.00","1742784.00","-58960.00","0.00","10910921.00","--","--","0.00","10910921.00","0.00","0.00","0.00","15.13"
"114/03/26","103","1","2838","聯邦銀","9471640.00","72611947.00","18701731.00","--","17929638.00","13510866.00","183004.00","--","239995001.00","9420016.00","243232.00","182035.00","--","54188511.00","7702383.00","2773976.00","2046905.00","2816282.00","6409671.00","458186838.00","9502468.00","--","41484.00","--","29894365.00","3676718.00","30849.00","--","372384674.00","7400000.00","--","--","1996072.00","769479.00","560394.00","2304922.00","428561425.00","22165251.00","34288.00","6110869.00","1048954.00","--","29359362.00","--","--","266051.00","29625413.00","0.00","0.00","0.00","13.25"
"114/03/26","103","1","2845","遠東銀","5120930.00","78755499.00","20388010.00","86733.00","14124645.00","19187248.00","--","--","309768694.00","23408918.00","3099309.00","1595320.00","--","11779002.00","2795890.00","--","1821618.00","463261.00","204449.00","492599526.00","29133988.00","--","8135197.00","5033.00","--","7595347.00","19174.00","--","384426049.00","24186999.00","--","--","3747590.00","778142.00","--","466469.00","458493988.00","27271182.00","460684.00","6600091.00","-226419.00","--","34105538.00","--","--","--","34105538.00","0.00","0.00","0.00","12.51"
"114/03/26","103","1","2849","安泰銀","6838687.00","68630587.00","17237873.00","--","1540197.00","8122508.00","184523.00","0.00","197113054.00","56772672.00","--","--","--","1246971.00","906726.00","--","248274.00","3489011.00","2260919.00","364592002.00","18571386.00","--","10112861.00","--","4926784.00","5877125.00","22750.00","--","286905907.00","10000000.00","--","1414865.00","105063.00","397372.00","64553.00","119858.00","338518524.00","16796775.00","1461505.00","8403886.00","-588688.00","0.00","26073478.00","--","--","0.00","26073478.00","--","0.00","0.00","15.52"
