出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","103","1","1101","台泥","92121458.00","193640860.00","285762318.00","74388787.00","53118431.00","127507218.00","36921759.00","12195117.00","49098651.00","18879413.00","--","117094940.00","--","--","41160160.00","158255100.00","0.00","0.00","0.00","31.71"
"114/03/26","103","1","1102","亞泥","59219582.00","197138006.00","256357588.00","58466591.00","44451814.00","102918405.00","32955365.00","1102790.00","93608899.00","7739248.00","--","135406302.00","--","--","18032881.00","153439183.00","0.00","0.00","0.00","41.09"
"114/03/26","103","1","1103","嘉泥","12767191.00","21301587.00","34068778.00","4411382.00","8163488.00","12574870.00","7768285.00","450521.00","9117673.00","3282956.00","-1149426.00","19470009.00","--","--","2023899.00","21493908.00","0.00","0.00","131226016.00","30.16"
"114/03/26","103","1","1104","環泥","2536190.00","15526671.00","18062861.00","1648612.00","1503594.00","3152206.00","6038919.00","26553.00","7511209.00","1159736.00","--","14736417.00","--","--","174238.00","14910655.00","0.00","0.00","0.00","24.40"
"114/03/26","103","1","1108","幸福","5487153.00","2957839.00","8444992.00","2134938.00","1826009.00","3960947.00","4047380.00","7.00","382864.00","42128.00","0.00","4472379.00","--","--","11666.00","4484045.00","0.00","0.00","0.00","11.05"
"114/03/26","103","1","1109","信大","3190116.00","6608625.00","9798741.00","1440176.00","1135515.00","2575691.00","4210008.00","22299.00","1880558.00","112571.00","0.00","6225436.00","--","--","997614.00","7223050.00","0.00","0.00","0.00","14.79"
"114/03/26","103","1","1110","東泥","1744220.00","7988080.00","9732300.00","420617.00","445162.00","865779.00","5720008.00","184707.00","2024289.00","915192.00","-12185.00","8832011.00","--","--","34510.00","8866521.00","0.00","0.00","2112865.00","15.50"
"114/03/26","103","1","1201","味全","22487149.00","16675701.00","39162850.00","18983840.00","8427095.00","27410935.00","5060629.00","688.00","3403518.00","90522.00","--","8555357.00","--","--","3196558.00","11751915.00","0.00","0.00","0.00","16.91"
"114/03/26","103","1","1203","味王","3081351.00","5058273.00","8139624.00","1351717.00","1665819.00","3017536.00","2400000.00","112965.00","1731417.00","49784.00","-38464.00","4255702.00","--","--","866386.00","5122088.00","0.00","0.00","2293865.00","17.90"
"114/03/26","103","1","1210","大成","20971573.00","17601964.00","38573537.00","14316105.00","4839889.00","19155994.00","5664572.00","2320974.00","4455152.00","1014679.00","-306199.00","13149178.00","--","--","6268365.00","19417543.00","0.00","0.00","40688225.00","25.01"
"114/03/26","103","1","1213","大飲","374432.00","433228.00","807660.00","115623.00","37505.00","153128.00","514751.00","21938.00","118147.00","-304.00","--","654532.00","--","--","--","654532.00","0.00","0.00","0.00","12.72"
"114/03/26","103","1","1215","卜蜂","3878646.00","4891871.00","8770517.00","2907157.00","955703.00","3862860.00","2320268.00","967.00","1035182.00","1462944.00","--","4819361.00","--","--","88296.00","4907657.00","0.00","0.00","0.00","20.77"
"114/03/26","103","1","1216","統一","137440200.00","243912444.00","381352644.00","139555277.00","97934619.00","237489896.00","51542229.00","3880632.00","32851249.00","1977479.00","--","90251589.00","--","--","53611159.00","143862748.00","0.00","0.00","0.00","17.51"
"114/03/26","103","1","1217","愛之味","3478902.00","9646428.00","13125330.00","2950290.00","4510899.00","7461189.00","4976893.00","288197.00","-182977.00","-64956.00","-100582.00","4916575.00","--","--","747566.00","5664141.00","0.00","0.00","10484000.00","10.09"
"114/03/26","103","1","1218","泰山","2900259.00","5123388.00","8023647.00","1939143.00","2734885.00","4674028.00","3533360.00","23770.00","-13018.00","4699.00","-203876.00","3344935.00","--","--","4684.00","3349619.00","0.00","0.00","13680042.00","9.85"
"114/03/26","103","1","1219","福壽","3447432.00","2471217.00","5918649.00","1058080.00","1081586.00","2139666.00","3131882.00","59244.00","589561.00","-483.00","--","3780204.00","--","--","-1221.00","3778983.00","0.00","0.00","0.00","12.07"
"114/03/26","103","1","1220","台榮","2037435.00","1078174.00","3115609.00","545974.00","289566.00","835540.00","1770779.00","537.00","421584.00","-49178.00","0.00","2143722.00","--","--","136347.00","2280069.00","0.00","0.00","0.00","12.11"
"114/03/26","103","1","1225","福懋油","3388620.00","3133104.00","6521724.00","2571468.00","1208996.00","3780464.00","2014447.00","87404.00","341144.00","4436.00","--","2447431.00","--","--","293829.00","2741260.00","0.00","83.00","0.00","12.15"
"114/03/26","103","1","1227","佳格","11244355.00","4339568.00","15583923.00","3837904.00","303015.00","4140919.00","6611319.00","43620.00","4371207.00","296535.00","-21182.00","11301499.00","--","--","141505.00","11443004.00","0.00","0.00","4818546.00","17.22"
"114/03/26","103","1","1229","聯華","2730849.00","23795534.00","26526383.00","3601101.00","1122639.00","4723740.00","8536903.00","714072.00","8601907.00","3879501.00","-2393.00","21729990.00","--","--","72653.00","21802643.00","0.00","357300.00","94000.00","25.46"
"114/03/26","103","1","1231","聯華食","2785861.00","3130957.00","5916818.00","2250229.00","1103419.00","3353648.00","1322438.00","72435.00","1098470.00","43717.00","--","2537060.00","0.00","--","26110.00","2563170.00","0.00","0.00","0.00","19.18"
"114/03/26","103","1","1232","大統益","3706899.00","611538.00","4318437.00","726122.00","115870.00","841992.00","1599749.00","23784.00","1820114.00","-6237.00","--","3437410.00","--","--","39035.00","3476445.00","0.00","0.00","0.00","21.49"
"114/03/26","103","1","1233","天仁","694157.00","1256703.00","1950860.00","286499.00","143542.00","430041.00","905919.00","60605.00","555497.00","-3762.00","-4433.00","1513826.00","--","--","6993.00","1520819.00","0.00","0.00","96585.00","16.73"
"114/03/26","103","1","1234","黑松","8299978.00","14032613.00","22332591.00","1896305.00","2600483.00","4496788.00","4018711.00","184583.00","13530716.00","101793.00","0.00","17835803.00","--","--","0.00","17835803.00","0.00","0.00","0.00","44.38"
"114/03/26","103","1","1235","興泰","1324790.00","622319.00","1947109.00","876937.00","56865.00","933802.00","561688.00","27674.00","210835.00","223774.00","-11584.00","1012387.00","--","--","920.00","1013307.00","0.00","0.00","2131610.00","18.74"
"114/03/26","103","1","1236","宏亞","852616.00","2323261.00","3175877.00","709458.00","554946.00","1264404.00","1083425.00","33396.00","461902.00","332750.00","0.00","1911473.00","--","--","0.00","1911473.00","0.00","0.00","0.00","17.64"
"114/03/26","103","1","1256","鮮活果汁-KY","735451.00","369190.00","1104641.00","384308.00","27071.00","411379.00","176400.00","60109.00","428570.00","25820.00","--","690899.00","--","--","2363.00","693262.00","--","0.00","0.00","39.17"
"114/03/26","103","1","1301","台塑","140133368.00","270879251.00","411012619.00","54279417.00","91991808.00","146271225.00","63657408.00","11278180.00","130539254.00","59266552.00","--","264741394.00","--","--","--","264741394.00","0.00","0.00","0.00","41.59"
"114/03/26","103","1","1303","南亞","225366486.00","299035267.00","524401753.00","83637978.00","136759173.00","220397151.00","79308216.00","21911332.00","147432366.00","42470279.00","-3742.00","291118451.00","--","--","12886151.00","304004602.00","0.00","0.00","185067.00","36.71"
"114/03/26","103","1","1304","台聚","37769441.00","23004755.00","60774196.00","18502978.00","10654328.00","29157306.00","11426024.00","162584.00","5773554.00","378882.00","-439705.00","17301339.00","--","--","14315551.00","31616890.00","0.00","0.00","104438075.00","16.67"
"114/03/26","103","1","1305","華夏","6037393.00","6037880.00","12075273.00","2649987.00","2945841.00","5595828.00","4502917.00","8233.00","1663372.00","34854.00","--","6209376.00","--","--","270069.00","6479445.00","0.00","0.00","0.00","13.79"
"114/03/26","103","1","1307","三芳","7016282.00","5910350.00","12926632.00","2871733.00","2702953.00","5574686.00","3640599.00","137866.00","3489329.00","84152.00","--","7351946.00","--","--","--","7351946.00","0.00","0.00","0.00","20.19"
"114/03/26","103","1","1308","亞聚","4634084.00","5638929.00","10273013.00","751163.00","353828.00","1104991.00","4696769.00","14126.00","3828271.00","628856.00","0.00","9168022.00","--","--","0.00","9168022.00","0.00","0.00","0.00","19.52"
"114/03/26","103","1","1309","台達化","9556558.00","3808495.00","13365053.00","7398904.00","2091310.00","9490214.00","3276518.00","485.00","309814.00","288022.00","--","3874839.00","--","--","--","3874839.00","0.00","0.00","0.00","11.83"
"114/03/26","103","1","1310","台苯","4677197.00","6141622.00","10818819.00","3589767.00","641296.00","4231063.00","5027331.00","84645.00","963453.00","-212125.00","-4768.00","5858536.00","--","--","729220.00","6587756.00","0.00","0.00","229866.00","11.66"
"114/03/26","103","1","1312","國喬","7640294.00","17184120.00","24824414.00","3981782.00","2633985.00","6615767.00","9266203.00","103073.00","6249737.00","665091.00","-199604.00","16084500.00","--","--","2124147.00","18208647.00","0.00","0.00","8254473.00","17.51"
"114/03/26","103","1","1313","聯成","29598816.00","17457310.00","47056126.00","20243024.00","7934396.00","28177420.00","11581960.00","1127920.00","4831961.00","1432822.00","-95957.00","18878706.00","--","--","0.00","18878706.00","0.00","1194500.00","6883000.00","16.40"
"114/03/26","103","1","1314","中石化","14187724.00","30469195.00","44656919.00","5618527.00","7420047.00","13038574.00","23199897.00","0.00","9256585.00","-1074391.00","--","31382091.00","--","--","236254.00","31618345.00","0.00","0.00","0.00","13.53"
"114/03/26","103","1","1315","達新","4038648.00","5341421.00","9380069.00","858488.00","1118336.00","1976824.00","2200000.00","54717.00","3616324.00","1649603.00","-126809.00","7393835.00","0.00","--","9410.00","7403245.00","0.00","0.00","7930000.00","34.87"
"114/03/26","103","1","1316","上曜","2459567.00","412639.00","2872206.00","1009071.00","304834.00","1313905.00","1381817.00","90725.00","-462309.00","1407.00","-22550.00","989090.00","--","--","569211.00","1558301.00","0.00","0.00","8199000.00","7.61"
"114/03/26","103","1","1319","東陽","9251645.00","22456491.00","31708136.00","6845510.00","6631209.00","13476719.00","5914771.00","4139513.00","6739580.00","165798.00","0.00","16959662.00","--","--","1271755.00","18231417.00","0.00","0.00","0.00","28.67"
"114/03/26","103","1","1321","大洋","1524130.00","7657969.00","9182099.00","1371538.00","2721661.00","4093199.00","2272283.00","7792.00","2861532.00","-16518.00","-36189.00","5088900.00","--","--","--","5088900.00","0.00","0.00","6542716.00","23.06"
"114/03/26","103","1","1323","永裕","1910560.00","1579865.00","3490425.00","977693.00","717471.00","1695164.00","869281.00","54740.00","619725.00","31588.00","-2813.00","1572521.00","--","--","222740.00","1795261.00","0.00","0.00","372463.00","18.17"
"114/03/26","103","1","1324","地球","947620.00","429278.00","1376898.00","275444.00","68577.00","344021.00","751219.00","0.00","272836.00","8822.00","0.00","1032877.00","--","--","0.00","1032877.00","0.00","0.00","0.00","13.75"
"114/03/26","103","1","1325","恆大","1078211.00","1023461.00","2101672.00","71293.00","92022.00","163315.00","1006828.00","2190.00","815159.00","7639.00","--","1831816.00","--","--","106541.00","1938357.00","0.00","0.00","0.00","18.19"
"114/03/26","103","1","1326","台化","222773688.00","309984230.00","532757918.00","96077640.00","122604108.00","218681748.00","58611863.00","8647465.00","128922929.00","72947550.00","-236522.00","268893285.00","--","--","45182885.00","314076170.00","0.00","0.00","11219610.00","45.96"
"114/03/26","103","1","1337","再生-KY","5975601.00","6527138.00","12502739.00","2591185.00","807663.00","3398848.00","1998329.00","2935988.00","3713125.00","456449.00","--","9103891.00","--","--","--","9103891.00","0.00","0.00","0.00","45.56"
"114/03/26","103","1","1338","廣華-KY","4781511.00","3076913.00","7858424.00","2685157.00","238506.00","2923663.00","781000.00","2181246.00","1762117.00","183245.00","--","4907608.00","--","--","27153.00","4934761.00","0.00","0.00","0.00","62.84"
"114/03/26","103","1","1339","昭輝","545598.00","2468024.00","3013622.00","583984.00","673125.00","1257109.00","659259.00","361063.00","736383.00","-192.00","--","--","--","--","--","1756513.00","0.00","0.00","0.00","26.64"
"114/03/26","103","1","1340","勝悅-KY","4625061.00","287152.00","4912213.00","446708.00","7093.00","453801.00","803449.00","2540814.00","988798.00","125351.00","--","4458412.00","--","--","0.00","4458412.00","--","0.00","0.00","55.49"
"114/03/26","103","1","1402","遠東新","102158434.00","380321301.00","482479735.00","85906639.00","135679184.00","221585823.00","51450165.00","4681042.00","134411678.00","3952470.00","-25063.00","194470292.00","--","--","66423620.00","260893912.00","0.00","0.00","749000.00","37.80"
"114/03/26","103","1","1410","南染","808603.00","885745.00","1694348.00","110897.00","199640.00","310537.00","900000.00","21784.00","423975.00","-8387.00","--","1337372.00","--","--","46439.00","1383811.00","0.00","0.00","0.00","14.86"
"114/03/26","103","1","1413","宏洲","1389631.00","1847608.00","3237239.00","1814338.00","517261.00","2331599.00","1701874.00","0.00","-843566.00","15798.00","-15040.00","859066.00","--","--","46574.00","905640.00","0.00","0.00","2097951.00","5.11"
"114/03/26","103","1","1414","東和","1116487.00","3550019.00","4666506.00","580435.00","801250.00","1381685.00","2200000.00","0.00","1153718.00","-68897.00","0.00","--","--","--","--","3284821.00","0.00","0.00","0.00","14.93"
"114/03/26","103","1","1416","廣豐","4671513.00","5066069.00","9737582.00","2807844.00","1495717.00","4303561.00","3078787.00","1111339.00","1371894.00","375905.00","-524898.00","5413027.00","--","--","20994.00","5434021.00","0.00","0.00","22564791.00","18.97"
"114/03/26","103","1","1417","嘉裕","3617899.00","2325975.00","5943874.00","1193407.00","253007.00","1446414.00","3798837.00","--","440099.00","258524.00","--","4497460.00","--","--","--","4497460.00","0.00","0.00","0.00","11.84"
"114/03/26","103","1","1418","東華","487360.00","1555908.00","2043268.00","816736.00","376578.00","1193314.00","1319276.00","8005.00","-349829.00","-4006.00","-123585.00","849861.00","--","--","93.00","849954.00","0.00","0.00","10933000.00","7.02"
"114/03/26","103","1","1419","新紡","1464167.00","9258447.00","10722614.00","2617671.00","824771.00","3442442.00","3000413.00","996.00","1876395.00","2415542.00","-13174.00","7280172.00","--","--","0.00","7280172.00","0.00","0.00","803829.00","24.33"
"114/03/26","103","1","1423","利華","1350743.00","1524909.00","2875652.00","14041.00","228003.00","242044.00","1750000.00","118304.00","465957.00","299347.00","0.00","--","--","--","--","2633608.00","0.00","0.00","0.00","15.05"
"114/03/26","103","1","1432","大魯閣","1602240.00","1196246.00","2798486.00","357881.00","267977.00","625858.00","1639899.00","407181.00","88931.00","23618.00","0.00","2159629.00","--","--","12999.00","2172628.00","0.00","0.00","0.00","13.17"
"114/03/26","103","1","1434","福懋","18990693.00","56984796.00","75975489.00","9835358.00","12821538.00","22656896.00","16846646.00","108843.00","10347095.00","23027508.00","-22723.00","50307369.00","--","--","3011224.00","53318593.00","0.00","0.00","2613228.00","29.91"
"114/03/26","103","1","1435","中福","379725.00","737202.00","1116927.00","2623.00","167387.00","170010.00","1397801.00","1302.00","-292895.00","--","-159275.00","946933.00","--","--","-16.00","946917.00","0.00","0.00","14424000.00","7.55"
"114/03/26","103","1","1436","華友聯","4798448.00","381753.00","5180201.00","3128578.00","3333.00","3131911.00","600000.00","245201.00","1203089.00","0.00","--","--","--","--","--","2048290.00","0.00","0.00","0.00","34.14"
"114/03/26","103","1","1437","勤益控","1107794.00","8354978.00","9462772.00","1409114.00","3452988.00","4862102.00","2039649.00","316664.00","2058848.00","155869.00","-3396.00","4567634.00","--","--","33036.00","4600670.00","0.00","0.00","220000.00","22.42"
"114/03/26","103","1","1438","三地開發","603251.00","2435.00","605686.00","2426.00","69375.00","71801.00","1024115.00","81330.00","-571560.00","0.00","0.00","--","--","--","--","533885.00","--","0.00","0.00","5.21"
"114/03/26","103","1","1439","雋揚","1459053.00","771252.00","2230305.00","9616.00","148429.00","158045.00","920000.00","8686.00","1143574.00","0.00","0.00","--","--","--","--","2072260.00","0.00","0.00","0.00","22.52"
"114/03/26","103","1","1440","南紡","9242919.00","28553783.00","37796702.00","5363025.00","6426007.00","11789032.00","15926328.00","75112.00","7800372.00","1895529.00","--","25697341.00","--","--","310329.00","26007670.00","0.00","0.00","0.00","16.14"
"114/03/26","103","1","1441","大東","715589.00","1997337.00","2712926.00","678185.00","970308.00","1648493.00","917531.00","17089.00","137045.00","12556.00","-19788.00","1064433.00","--","--","--","1064433.00","0.00","0.00","1954000.00","11.85"
"114/03/26","103","1","1442","名軒","10965546.00","622861.00","11588407.00","2575097.00","4319289.00","6894386.00","2110321.00","519447.00","2064366.00","-113.00","0.00","4694021.00","--","--","0.00","4694021.00","0.00","0.00","0.00","22.24"
"114/03/26","103","1","1443","立益物流","1997478.00","3635127.00","5632605.00","3411240.00","802805.00","4214045.00","1353430.00","701.00","244607.00","-47040.00","-9056.00","1542642.00","--","--","-124082.00","1418560.00","0.00","0.00","460610.00","11.44"
"114/03/26","103","1","1444","力麗","5125572.00","11131047.00","16256619.00","3168131.00","878506.00","4046637.00","9117171.00","282177.00","1711450.00","388731.00","-68156.00","11431373.00","--","--","778609.00","12209982.00","0.00","0.00","13817009.00","12.73"
"114/03/26","103","1","1445","大宇","1102653.00","1186315.00","2288968.00","141003.00","208431.00","349434.00","1386670.00","172064.00","354807.00","25993.00","0.00","1939534.00","--","--","0.00","1939534.00","0.00","0.00","0.00","13.99"
"114/03/26","103","1","1446","宏和","3023118.00","781996.00","3805114.00","258159.00","1601312.00","1859471.00","1386215.00","297632.00","257531.00","4265.00","0.00","1945643.00","--","--","0.00","1945643.00","0.00","0.00","0.00","14.04"
"114/03/26","103","1","1447","力鵬","11989397.00","8622478.00","20611875.00","8960395.00","799696.00","9760091.00","7917638.00","52766.00","2603382.00","88627.00","-363621.00","10298792.00","--","--","552992.00","10851784.00","0.00","0.00","72577545.00","14.32"
"114/03/26","103","1","1449","佳和","2140045.00","1713698.00","3853743.00","2844449.00","622629.00","3467078.00","3062941.00","28504.00","-2871517.00","-44334.00","-80515.00","95079.00","--","--","291586.00","386665.00","0.00","0.00","5065404.00","0.32"
"114/03/26","103","1","1451","年興","7286037.00","6897058.00","14183095.00","2864653.00","673075.00","3537728.00","4000000.00","393116.00","5880369.00","273634.00","--","10547119.00","--","--","98248.00","10645367.00","0.00","0.00","0.00","26.37"
"114/03/26","103","1","1452","宏益","1542761.00","945051.00","2487812.00","280338.00","64155.00","344493.00","1326414.00","151652.00","697146.00","-31893.00","--","--","--","--","--","2143319.00","0.00","0.00","0.00","16.16"
"114/03/26","103","1","1453","大將","708524.00","419244.00","1127768.00","84179.00","54910.00","139089.00","838040.00","405.00","146963.00","3852.00","-13241.00","976019.00","--","--","12660.00","988679.00","0.00","0.00","1556000.00","11.87"
"114/03/26","103","1","1454","台富","1102886.00","1038397.00","2141283.00","380502.00","117081.00","497583.00","1403098.00","55713.00","132294.00","144210.00","-91622.00","1643693.00","--","--","7.00","1643700.00","0.00","0.00","9175103.00","12.53"
"114/03/26","103","1","1455","集盛","6251461.00","7874044.00","14125505.00","4880585.00","1639910.00","6520495.00","6117634.00","360356.00","1126866.00","154.00","--","7605010.00","--","--","--","7605010.00","0.00","0.00","0.00","12.43"
"114/03/26","103","1","1456","怡華","1630565.00","2072751.00","3703316.00","1398355.00","1241002.00","2639357.00","2130000.00","21702.00","-129306.00","-958437.00","0.00","1063959.00","--","--","0.00","1063959.00","0.00","0.00","0.00","5.00"
"114/03/26","103","1","1457","宜進","1795485.00","6812711.00","8608196.00","1997524.00","2069830.00","4067354.00","3178746.00","299037.00","245787.00","118899.00","-261884.00","3580585.00","--","--","960257.00","4540842.00","0.00","0.00","64781032.00","14.15"
"114/03/26","103","1","1459","聯發","2563437.00","4416333.00","6979770.00","1460465.00","1546612.00","3007077.00","3586289.00","273661.00","722919.00","-228881.00","-526664.00","3827324.00","--","--","145369.00","3972693.00","0.00","0.00","43081531.00","12.13"
"114/03/26","103","1","1460","宏遠","5124430.00","3412660.00","8537090.00","2482534.00","1484355.00","3966889.00","4711891.00","125942.00","177508.00","20526.00","-465679.00","4570188.00","--","--","13.00","4570201.00","0.00","0.00","33706585.00","10.45"
"114/03/26","103","1","1463","強盛新","2170960.00","1144580.00","3315540.00","980399.00","116240.00","1096639.00","1884108.00","189545.00","80918.00","33286.00","-273289.00","1914568.00","--","--","304333.00","2218901.00","0.00","0.00","26589911.00","11.83"
"114/03/26","103","1","1464","得力","2717881.00","2582739.00","5300620.00","2441319.00","280548.00","2721867.00","2168960.00","144940.00","43307.00","46624.00","--","2403831.00","--","--","174922.00","2578753.00","0.00","0.00","0.00","11.08"
"114/03/26","103","1","1465","偉全","2008878.00","868685.00","2877563.00","469816.00","74583.00","544399.00","863394.00","353488.00","496689.00","51023.00","--","1764594.00","--","--","568570.00","2333164.00","0.00","0.00","0.00","20.44"
"114/03/26","103","1","1466","聚隆","1635792.00","1332659.00","2968451.00","1061912.00","237660.00","1299572.00","997875.00","319925.00","351571.00","0.00","-492.00","1668879.00","--","--","0.00","1668879.00","0.00","0.00","68884.00","16.74"
"114/03/26","103","1","1467","南緯","4048175.00","2642083.00","6690258.00","2571173.00","1717990.00","4289163.00","1682098.00","61184.00","352267.00","-177403.00","--","1918146.00","--","--","482949.00","2401095.00","0.00","0.00","0.00","11.40"
"114/03/26","103","1","1468","昶和","1257244.00","1278310.00","2535554.00","745098.00","508246.00","1253344.00","1604053.00","26753.00","-474102.00","68312.00","--","1225016.00","--","--","57194.00","1282210.00","0.00","0.00","0.00","7.64"
"114/03/26","103","1","1470","大統新創","640856.00","428594.00","1069450.00","126791.00","18534.00","145325.00","857670.00","6918.00","85209.00","-25672.00","--","--","--","--","--","924125.00","0.00","0.00","0.00","10.77"
"114/03/26","103","1","1471","首利","2102603.00","1666339.00","3768942.00","1168270.00","4849.00","1173119.00","2014677.00","450239.00","-16727.00","147634.00","--","2595823.00","--","--","--","2595823.00","0.00","0.00","0.00","12.88"
"114/03/26","103","1","1472","三洋實業","386957.00","626261.00","1013218.00","600058.00","78527.00","678585.00","716500.00","25500.00","-307631.00","-3615.00","-59604.00","371150.00","--","--","-36517.00","334633.00","0.00","0.00","2208204.00","5.34"
"114/03/26","103","1","1473","台南","6607297.00","1893538.00","8500835.00","2478276.00","1164430.00","3642706.00","1468750.00","834083.00","2044708.00","39359.00","-55030.00","4331870.00","--","--","526259.00","4858129.00","0.00","24000.00","1814000.00","29.86"
"114/03/26","103","1","1474","弘裕","1994552.00","1452257.00","3446809.00","1534631.00","155610.00","1690241.00","1337880.00","8793.00","447067.00","4644.00","-41816.00","1756568.00","--","--","--","1756568.00","0.00","0.00","3891000.00","13.52"
"114/03/26","103","1","1475","業旺","133481.00","477369.00","610850.00","297578.00","34910.00","332488.00","525168.00","188125.00","-374228.00","-4465.00","--","334600.00","--","--","-56238.00","278362.00","0.00","0.00","0.00","6.37"
"114/03/26","103","1","1476","儒鴻","7281255.00","6121924.00","13403179.00","4312142.00","263579.00","4575721.00","2509494.00","1152238.00","5103149.00","52209.00","--","8817090.00","--","--","10368.00","8827458.00","0.00","0.00","0.00","35.13"
"114/03/26","103","1","1477","聚陽","6090964.00","4588765.00","10679729.00","4255400.00","521974.00","4777374.00","1696996.00","1286315.00","2855945.00","32698.00","--","5871954.00","--","--","30401.00","5902355.00","0.00","0.00","0.00","34.60"
"114/03/26","103","1","1503","士電","11982866.00","21277142.00","33260008.00","8003087.00","4114966.00","12118053.00","5209722.00","2561579.00","12762439.00","171730.00","--","20705470.00","--","--","436485.00","21141955.00","0.00","0.00","0.00","39.74"
"114/03/26","103","1","1504","東元","40774221.00","37415022.00","78189243.00","19140433.00","10048223.00","29188656.00","20026929.00","7532922.00","17467637.00","272417.00","-321563.00","44978342.00","--","--","4022245.00","49000587.00","0.00","1168528.00","22443022.00","22.71"
"114/03/26","103","1","1506","正道","994981.00","1266466.00","2261447.00","589194.00","318974.00","908168.00","1222516.00","72492.00","-69791.00","2084.00","--","1227301.00","--","--","125978.00","1353279.00","0.00","0.00","0.00","10.04"
"114/03/26","103","1","1512","瑞利","2878331.00","3005238.00","5883569.00","2504744.00","1420345.00","3925089.00","1818025.00","40369.00","-16301.00","44767.00","--","1886860.00","--","--","71620.00","1958480.00","0.00","0.00","0.00","10.38"
"114/03/26","103","1","1513","中興電","7941423.00","6371689.00","14313112.00","4678777.00","1497424.00","6176201.00","4800000.00","371532.00","2380557.00","454764.00","-129793.00","7877060.00","--","--","259851.00","8136911.00","0.00","0.00","10329917.00","16.77"
"114/03/26","103","1","1514","亞力","2793340.00","1788654.00","4581994.00","1530198.00","349013.00","1879211.00","2010670.00","58393.00","617918.00","2076.00","-41616.00","2647441.00","--","--","55342.00","2702783.00","0.00","0.00","2362712.00","13.32"
"114/03/26","103","1","1515","力山","2839767.00","2263019.00","5102786.00","2251176.00","508411.00","2759587.00","1814735.00","433.00","332449.00","170766.00","--","2318383.00","--","--","24816.00","2343199.00","0.00","0.00","0.00","12.78"
"114/03/26","103","1","1516","川飛","18368.00","241246.00","259614.00","83941.00","20.00","83961.00","253147.00","1705.00","-79199.00","0.00","0.00","--","--","--","--","175653.00","0.00","0.00","0.00","6.94"
"114/03/26","103","1","1517","利奇","3802477.00","1800128.00","5602605.00","897832.00","812917.00","1710749.00","2278250.00","38010.00","1093231.00","40828.00","--","3450319.00","--","--","441537.00","3891856.00","0.00","0.00","0.00","15.14"
"114/03/26","103","1","1519","華城","3893831.00","1740022.00","5633853.00","2199546.00","421225.00","2620771.00","2610585.00","1033.00","404457.00","-8264.00","--","3007811.00","--","--","5271.00","3013082.00","0.00","0.00","0.00","11.52"
"114/03/26","103","1","1521","大億","1933523.00","1354367.00","3287890.00","1315281.00","269230.00","1584511.00","762300.00","60472.00","873714.00","6893.00","--","1703379.00","--","--","--","1703379.00","0.00","0.00","0.00","22.35"
"114/03/26","103","1","1522","堤維西","10543795.00","10530634.00","21074429.00","9985124.00","4741452.00","14726576.00","3128979.00","1299621.00","644315.00","80752.00","-5996.00","5147671.00","--","--","1200182.00","6347853.00","0.00","0.00","939707.00","16.50"
"114/03/26","103","1","1524","耿鼎","1299601.00","3650481.00","4950082.00","1661733.00","1219864.00","2881597.00","1795386.00","164619.00","104454.00","4026.00","0.00","--","0.00","--","--","2068485.00","--","0.00","0.00","11.53"
"114/03/26","103","1","1525","江申","955182.00","2605170.00","3560352.00","435478.00","264851.00","700329.00","692454.00","1251.00","2123691.00","42627.00","0.00","2860023.00","--","--","--","2860023.00","0.00","0.00","0.00","41.30"
"114/03/26","103","1","1526","日馳","560022.00","436206.00","996228.00","254277.00","246627.00","500904.00","500000.00","--","-5814.00","1138.00","--","495324.00","--","--","--","495324.00","0.00","0.00","0.00","9.91"
"114/03/26","103","1","1527","鑽全","11398094.00","1095961.00","12494055.00","9437410.00","22516.00","9459926.00","1532896.00","305.00","1543232.00","-42304.00","0.00","--","--","--","--","3034129.00","0.00","0.00","0.00","19.79"
"114/03/26","103","1","1528","恩德","3545245.00","1183081.00","4728326.00","1807325.00","809980.00","2617305.00","1470000.00","304206.00","326560.00","10680.00","0.00","2111446.00","--","--","-425.00","2111021.00","0.00","0.00","0.00","14.36"
"114/03/26","103","1","1529","樂事綠能","142949.00","445320.00","588269.00","145677.00","14892.00","160569.00","2497089.00","2320.00","-2071709.00","0.00","0.00","427700.00","0.00","--","0.00","427700.00","0.00","0.00","0.00","1.71"
"114/03/26","103","1","1530","亞崴","3478920.00","2105458.00","5584378.00","2422388.00","541774.00","2964162.00","919945.00","218147.00","1338388.00","12035.00","0.00","2488515.00","--","--","131701.00","2620216.00","0.00","0.00","0.00","27.05"
"114/03/26","103","1","1531","高林股","4030842.00","1719897.00","5750739.00","1194413.00","371509.00","1565922.00","1931511.00","204042.00","1990895.00","58369.00","0.00","4184817.00","--","--","0.00","4184817.00","0.00","0.00","0.00","21.67"
