出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","104","2","1319","東陽","1838409.00","-1893831.00","144821.00","-9181.00","80218.00","1195358.00","1275576.00"
"114/03/26","104","2","1321","大洋","11934.00","-695415.00","722147.00","-15792.00","22874.00","262191.00","285065.00"
"114/03/26","104","2","1323","永裕","334159.00","-234570.00","-55095.00","-16804.00","27690.00","549005.00","576695.00"
"114/03/26","104","2","1324","地球","-8199.00","-18932.00","--","-3598.00","-30729.00","322683.00","291954.00"
"114/03/26","104","2","1325","恆大","136428.00","115142.00","-405.00","-1007.00","250158.00","237629.00","487787.00"
"114/03/26","104","2","1326","台化","32901122.00","-4642801.00","-10764807.00","-220123.00","17273391.00","14335920.00","31609311.00"
"114/03/26","104","2","1337","再生-KY","-314743.00","-213463.00","-34734.00","-46764.00","-609704.00","2366326.00","1756622.00"
"114/03/26","104","2","1338","廣華-KY","399780.00","-320394.00","445814.00","-46091.00","479109.00","1607070.00","2086179.00"
"114/03/26","104","2","1339","昭輝","199219.00","-930151.00","1219561.00","-1072.00","487557.00","102170.00","589727.00"
"114/03/26","104","2","1340","勝悅-KY","488464.00","-19485.00","0.00","-46911.00","422068.00","2069900.00","2491968.00"
"114/03/26","104","2","1402","遠東新","15672366.00","-11915003.00","16541809.00","-69542.00","20229630.00","25985419.00","46215049.00"
"114/03/26","104","2","1410","南染","87158.00","-20417.00","--","--","66741.00","327989.00","394730.00"
"114/03/26","104","2","1413","宏洲","-247326.00","231530.00","-48561.00","--","-64357.00","97418.00","33061.00"
"114/03/26","104","2","1414","東和","--","--","--","--","--","--","--"
"114/03/26","104","2","1416","廣豐","-150464.00","-306950.00","160703.00","268.00","-296443.00","427569.00","131126.00"
"114/03/26","104","2","1417","嘉裕","-11448.00","63309.00","32413.00","-5342.00","78932.00","1015844.00","1094776.00"
"114/03/26","104","2","1418","東華","15820.00","-4151.00","-7177.00","0.00","4492.00","50641.00","55133.00"
"114/03/26","104","2","1419","新紡","35471.00","-16721.00","209877.00","-5023.00","223604.00","258024.00","481628.00"
"114/03/26","104","2","1423","利華","--","--","--","--","--","--","--"
"114/03/26","104","2","1432","大魯閣","-193590.00","-836970.00","1142649.00","-7474.00","104615.00","554147.00","658762.00"
"114/03/26","104","2","1434","福懋","2087646.00","-795608.00","345244.00","16956.00","1654238.00","3796868.00","5451106.00"
"114/03/26","104","2","1435","中福","422.00","-25728.00","248.00","--","-25058.00","233566.00","208508.00"
"114/03/26","104","2","1436","華友聯","-555841.00","-14431.00","620691.00","--","50419.00","248307.00","298726.00"
"114/03/26","104","2","1437","勤益控","82528.00","-71006.00","82444.00","-11625.00","82341.00","632063.00","714404.00"
"114/03/26","104","2","1438","三地開發","--","--","--","--","--","--","--"
"114/03/26","104","2","1439","雋揚","--","--","--","--","--","--","--"
"114/03/26","104","2","1440","南紡","521153.00","-688087.00","142070.00","-101532.00","-126396.00","1892888.00","1766492.00"
"114/03/26","104","2","1441","大東","-83888.00","-11065.00","131466.00","-5550.00","30963.00","93317.00","124280.00"
"114/03/26","104","2","1442","名軒","417886.00","-24631.00","-242252.00","--","151003.00","228824.00","379827.00"
"114/03/26","104","2","1443","立益物流","-52366.00","4993.00","46990.00","26555.00","26172.00","64622.00","90794.00"
"114/03/26","104","2","1444","力麗","-465998.00","-180766.00","1428916.00","-4594.00","777558.00","1189545.00","1967103.00"
"114/03/26","104","2","1445","大宇","131705.00","-6766.00","-11.00","-3.00","124925.00","115175.00","240100.00"
"114/03/26","104","2","1446","宏和","-70288.00","427.00","91006.00","-5565.00","15580.00","169386.00","184966.00"
"114/03/26","104","2","1447","力鵬","323679.00","-1405937.00","3535035.00","-20490.00","2432287.00","761186.00","3193473.00"
"114/03/26","104","2","1449","佳和","-257285.00","19170.00","196879.00","241.00","-40995.00","143612.00","102617.00"
"114/03/26","104","2","1451","年興","29925.00","-946.00","-30082.00","-74044.00","-75147.00","1429766.00","1354619.00"
"114/03/26","104","2","1452","宏益","--","--","--","--","--","--","--"
"114/03/26","104","2","1453","大將","223557.00","-56451.00","-172494.00","--","-5388.00","20949.00","15561.00"
"114/03/26","104","2","1454","台富","109869.00","-24453.00","-3402.00","--","82014.00","95698.00","177712.00"
"114/03/26","104","2","1455","集盛","-199357.00","-149445.00","263779.00","-171.00","-85194.00","194720.00","109526.00"
"114/03/26","104","2","1456","怡華","-188508.00","57127.00","136405.00","--","5024.00","5708.00","10732.00"
"114/03/26","104","2","1457","宜進","-96455.00","294526.00","-85270.00","199.00","113000.00","205091.00","318091.00"
"114/03/26","104","2","1459","聯發","153977.00","-17272.00","-405943.00","-5045.00","-274283.00","1145004.00","870721.00"
"114/03/26","104","2","1460","宏遠","510018.00","-417561.00","72193.00","-32269.00","132381.00","251616.00","383997.00"
"114/03/26","104","2","1463","強盛新","-75943.00","-6458.00","101800.00","0.00","19399.00","555415.00","574814.00"
"114/03/26","104","2","1464","得力","-135953.00","-321317.00","12265.00","-24519.00","-469524.00","902261.00","432737.00"
"114/03/26","104","2","1465","偉全","-196231.00","107379.00","-51064.00","-11587.00","-151503.00","392060.00","240557.00"
"114/03/26","104","2","1466","聚隆","-15275.00","-437176.00","419049.00","--","-33402.00","209623.00","176221.00"
"114/03/26","104","2","1467","南緯","-158786.00","-101075.00","-95124.00","-52164.00","-407149.00","1583517.00","1176368.00"
"114/03/26","104","2","1468","昶和","32945.00","-30378.00","17639.00","5833.00","26039.00","194242.00","220281.00"
"114/03/26","104","2","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","104","2","1471","首利","-5940.00","-47134.00","-58005.00","-11188.00","-122267.00","755436.00","633169.00"
"114/03/26","104","2","1472","三洋實業","-20630.00","-7225.00","-4584.00","380.00","-32059.00","122294.00","90235.00"
"114/03/26","104","2","1473","台南","-275704.00","111113.00","-294884.00","-74977.00","-534452.00","1548577.00","1014125.00"
"114/03/26","104","2","1474","弘裕","-8361.00","-11567.00","155050.00","-909.00","134213.00","370830.00","505043.00"
"114/03/26","104","2","1475","業旺","-15578.00","14158.00","-13641.00","4156.00","-10905.00","28567.00","17662.00"
"114/03/26","104","2","1476","儒鴻","802651.00","-343427.00","-14639.00","18368.00","462953.00","1849871.00","2312824.00"
"114/03/26","104","2","1477","聚陽","568429.00","-293854.00","710210.00","-27556.00","957229.00","1648409.00","2605638.00"
"114/03/26","104","2","1503","士電","414205.00","-230503.00","261091.00","-70749.00","374044.00","1424028.00","1798072.00"
"114/03/26","104","2","1504","東元","1431787.00","-770642.00","-1740314.00","-686779.00","-1765948.00","17201690.00","15435742.00"
"114/03/26","104","2","1506","正道","12597.00","-80336.00","372878.00","-23753.00","281386.00","83558.00","364944.00"
"114/03/26","104","2","1512","瑞利","161319.00","-39694.00","-104033.00","-27975.00","-10383.00","356798.00","346415.00"
"114/03/26","104","2","1513","中興電","23335.00","-59809.00","207272.00","-25269.00","145529.00","955095.00","1100624.00"
"114/03/26","104","2","1514","亞力","-21286.00","-11504.00","69912.00","-1027.00","36095.00","369359.00","405454.00"
"114/03/26","104","2","1515","力山","41745.00","-159621.00","190206.00","-11034.00","61296.00","461575.00","522871.00"
"114/03/26","104","2","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","104","2","1517","利奇","108207.00","45533.00","-2143.00","-28861.00","122736.00","1117387.00","1240123.00"
"114/03/26","104","2","1519","華城","54107.00","-38342.00","-195918.00","-17287.00","-197440.00","406531.00","209091.00"
"114/03/26","104","2","1521","大億","230880.00","-62169.00","118445.00","-776.00","286380.00","155360.00","441740.00"
"114/03/26","104","2","1522","堤維西","861451.00","-966501.00","96680.00","-54795.00","-63165.00","717703.00","654538.00"
"114/03/26","104","2","1524","耿鼎","273244.00","-37502.00","-71018.00","--","164724.00","185005.00","349729.00"
"114/03/26","104","2","1525","江申","27425.00","-41571.00","--","-315.00","-14461.00","33816.00","19355.00"
"114/03/26","104","2","1526","日馳","-29787.00","-19501.00","159412.00","-10473.00","99651.00","110408.00","210059.00"
"114/03/26","104","2","1527","鑽全","--","--","--","--","--","--","--"
"114/03/26","104","2","1528","恩德","69654.00","-60284.00","-85748.00","-15384.00","-91762.00","567333.00","475571.00"
"114/03/26","104","2","1529","樂事綠能","-9763.00","-24704.00","-5003.00","--","-39470.00","53051.00","13581.00"
"114/03/26","104","2","1530","亞崴","-23340.00","5913.00","165791.00","-5161.00","143203.00","831447.00","974650.00"
"114/03/26","104","2","1531","高林股","-212263.00","67143.00","-45575.00","-24560.00","-215255.00","1078234.00","862979.00"
"114/03/26","104","2","1532","勤美","1159295.00","-251496.00","1076676.00","-56071.00","1928404.00","2121818.00","4050222.00"
"114/03/26","104","2","1533","車王電","-120030.00","-73930.00","-416.00","-19767.00","-214143.00","1027229.00","813086.00"
"114/03/26","104","2","1535","中宇","-407734.00","-252465.00","502541.00","-26085.00","-183743.00","1560457.00","1376714.00"
"114/03/26","104","2","1536","和大","238522.00","-654740.00","732764.00","-2212.00","314334.00","552882.00","867216.00"
"114/03/26","104","2","1537","廣隆","472625.00","-97769.00","-106369.00","-3915.00","264572.00","489665.00","754237.00"
"114/03/26","104","2","1538","正峰","-16747.00","-21076.00","-2535.00","-11793.00","-52151.00","174868.00","122717.00"
"114/03/26","104","2","1539","巨庭","176880.00","-528586.00","469000.00","7932.00","125226.00","272090.00","397316.00"
"114/03/26","104","2","1540","喬福","-2420.00","-1085.00","200000.00","-8842.00","187653.00","852904.00","1040557.00"
"114/03/26","104","2","1541","錩泰","214538.00","-8376.00","-169370.00","-2368.00","34424.00","23946.00","58370.00"
"114/03/26","104","2","1558","伸興","103394.00","-145545.00","-8554.00","-9147.00","-59852.00","1587267.00","1527415.00"
"114/03/26","104","2","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","104","2","1563","巧新","478137.00","-396369.00","223026.00","3857.00","308651.00","682039.00","990690.00"
"114/03/26","104","2","1568","倉佑","-5892.00","-56057.00","21613.00","-5672.00","-46008.00","169051.00","123043.00"
"114/03/26","104","2","1582","信錦","568778.00","87666.00","-99125.00","-68830.00","488489.00","2714813.00","3203302.00"
"114/03/26","104","2","1583","程泰","138883.00","-33600.00","488600.00","-24799.00","569084.00","1484801.00","2053885.00"
"114/03/26","104","2","1587","吉茂","45284.00","-119466.00","49955.00","-16872.00","-41099.00","313755.00","272656.00"
"114/03/26","104","2","1589","永冠-KY","400586.00","-712773.00","30344.00","-52226.00","-334069.00","2942384.00","2608315.00"
"114/03/26","104","2","1590","亞德客-KY","800680.00","-1175788.00","1043089.00","-40419.00","627562.00","1644721.00","2272283.00"
"114/03/26","104","2","1597","直得","154656.00","-30821.00","-90132.00","-11200.00","22503.00","464566.00","487069.00"
"114/03/26","104","2","1598","岱宇","122594.00","-560102.00","629275.00","-73194.00","118573.00","378729.00","497302.00"
"114/03/26","104","2","1603","華電","-171534.00","141387.00","27963.00","-1074.00","-3258.00","19691.00","16433.00"
"114/03/26","104","2","1604","聲寶","175313.00","-32736.00","-19069.00","-13391.00","110117.00","615708.00","725825.00"
"114/03/26","104","2","1605","華新","2175575.00","-881805.00","2526948.00","-437357.00","3383361.00","6417086.00","9800447.00"
"114/03/26","104","2","1608","華榮","-55108.00","1824.00","214404.00","--","161120.00","376152.00","537272.00"
"114/03/26","104","2","1609","大亞","189546.00","-165444.00","-560367.00","-8177.00","-544442.00","3713711.00","3169269.00"
"114/03/26","104","2","1611","中電","232757.00","89181.00","-504514.00","-3114.00","-185690.00","785682.00","599992.00"
"114/03/26","104","2","1612","宏泰","101252.00","43133.00","455.00","-1524.00","143316.00","826847.00","970163.00"
"114/03/26","104","2","1614","三洋電","179033.00","-227495.00","8656.00","--","-39806.00","105375.00","65569.00"
"114/03/26","104","2","1615","大山","9667.00","-32216.00","-15251.00","--","-37800.00","108711.00","70911.00"
"114/03/26","104","2","1616","億泰","242859.00","188057.00","-346202.00","-23589.00","61125.00","121188.00","182313.00"
"114/03/26","104","2","1617","榮星","106783.00","-44528.00","116804.00","-44756.00","134303.00","1015484.00","1149787.00"
"114/03/26","104","2","1618","合機","33293.00","15401.00","-996.00","-119.00","47579.00","781581.00","829160.00"
"114/03/26","104","2","1626","艾美特-KY","555626.00","-451552.00","-222627.00","-8555.00","-127108.00","523194.00","396086.00"
"114/03/26","104","2","1702","南僑","1284324.00","-380015.00","-83618.00","16396.00","837087.00","4461887.00","5298974.00"
"114/03/26","104","2","1707","葡萄王","878863.00","-2382949.00","1400416.00","584.00","-103086.00","1373835.00","1270749.00"
"114/03/26","104","2","1708","東鹼","423338.00","-510015.00","-8347.00","-16504.00","-111528.00","1006196.00","894668.00"
"114/03/26","104","2","1709","和益","1086909.00","-425744.00","-784691.00","16.00","-123510.00","1057969.00","934459.00"
"114/03/26","104","2","1710","東聯","4459.00","-2332457.00","1560098.00","-51335.00","-819235.00","3066613.00","2247378.00"
"114/03/26","104","2","1711","永光","471324.00","-418985.00","157367.00","-21484.00","188222.00","635857.00","824079.00"
"114/03/26","104","2","1712","興農","262364.00","-542752.00","281957.00","-55172.00","-53603.00","1515806.00","1462203.00"
"114/03/26","104","2","1713","國化","--","--","--","--","--","--","--"
"114/03/26","104","2","1714","和桐","1395748.00","-780855.00","-3474409.00","-361972.00","-3221488.00","7347539.00","4126051.00"
"114/03/26","104","2","1717","長興","1831799.00","856200.00","37329.00","-152189.00","2573139.00","5417390.00","7990529.00"
"114/03/26","104","2","1720","生達","223514.00","-70753.00","-17331.00","508.00","135938.00","543233.00","679171.00"
"114/03/26","104","2","1721","三晃","12256.00","-8401.00","-53530.00","-581.00","-50256.00","168584.00","118328.00"
"114/03/26","104","2","1722","台肥","3188195.00","-1217898.00","-1775982.00","-16141.00","178174.00","610560.00","788734.00"
"114/03/26","104","2","1723","中碳","757435.00","-1043711.00","96687.00","-1739.00","-191328.00","1097928.00","906600.00"
"114/03/26","104","2","1725","元禎","148035.00","75057.00","-159895.00","-5746.00","57451.00","700934.00","758385.00"
"114/03/26","104","2","1726","永記","541305.00","-165979.00","1929.00","-47078.00","330177.00","2723627.00","3053804.00"
"114/03/26","104","2","1727","中華化","167289.00","-123571.00","-20846.00","-259.00","22613.00","55380.00","77993.00"
"114/03/26","104","2","1730","花仙子","77313.00","-63607.00","-50508.00","-3563.00","-40365.00","285901.00","245536.00"
"114/03/26","104","2","1731","美吾華","-104457.00","-5796.00","--","-3785.00","-114038.00","315775.00","201737.00"
"114/03/26","104","2","1732","毛寶","1116.00","-2873.00","400.00","-414.00","-1771.00","125004.00","123233.00"
"114/03/26","104","2","1733","五鼎","164001.00","148626.00","18.00","5760.00","318405.00","217772.00","536177.00"
"114/03/26","104","2","1734","杏輝","74272.00","-241539.00","66892.00","-19777.00","-120152.00","1263099.00","1142947.00"
"114/03/26","104","2","1735","日勝化","296864.00","-74250.00","-153250.00","-31252.00","38112.00","241564.00","279676.00"
"114/03/26","104","2","1736","喬山","-3437.00","-122202.00","169033.00","-515425.00","-472031.00","5096716.00","4624685.00"
"114/03/26","104","2","1737","臺鹽","138657.00","-31442.00","19782.00","-976.00","126021.00","719848.00","845869.00"
"114/03/26","104","2","1752","南光","--","--","--","--","--","--","--"
"114/03/26","104","2","1760","寶齡富錦","39233.00","-43328.00","12291.00","-3199.00","4997.00","164987.00","169984.00"
"114/03/26","104","2","1762","中化生","-18190.00","630054.00","-661530.00","-340.00","-50006.00","221456.00","171450.00"
"114/03/26","104","2","1773","勝一","511336.00","-81626.00","-135380.00","-14.00","294316.00","165488.00","459804.00"
"114/03/26","104","2","1776","展宇","177656.00","-53117.00","-91711.00","-34054.00","-1226.00","292005.00","290779.00"
"114/03/26","104","2","1783","和康生","-78117.00","117614.00","7828.00","-186.00","47139.00","45393.00","92532.00"
"114/03/26","104","2","1786","科妍","1787.00","-83620.00","-39029.00","-197.00","-121059.00","366492.00","245433.00"
"114/03/26","104","2","1789","神隆","588737.00","-343468.00","232268.00","4634.00","482171.00","1927603.00","2409774.00"
"114/03/26","104","2","1795","美時","365155.00","-3695.00","-139386.00","-21421.00","200653.00","1095516.00","1296169.00"
"114/03/26","104","2","1802","台玻","1439619.00","-1464130.00","-2957483.00","105534.00","-2876460.00","6510559.00","3634099.00"
"114/03/26","104","2","1805","寶徠","-141399.00","145.00","41279.00","--","-99975.00","465256.00","365281.00"
"114/03/26","104","2","1806","冠軍","454683.00","-264888.00","77310.00","-3875.00","263230.00","1964287.00","2227517.00"
"114/03/26","104","2","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","104","2","1809","中釉","278544.00","-33107.00","-145817.00","-63439.00","36181.00","685304.00","721485.00"
"114/03/26","104","2","1810","和成","110178.00","-110371.00","-146069.00","-9129.00","-155391.00","752851.00","597460.00"
"114/03/26","104","2","1817","凱撒衛","60677.00","-97638.00","2863.00","-15587.00","-49685.00","339302.00","289617.00"
"114/03/26","104","2","1903","士紙","15344.00","113880.00","-127510.00","--","1714.00","20879.00","22593.00"
"114/03/26","104","2","1904","正隆","1978592.00","-1464098.00","-205549.00","-217482.00","91463.00","3621374.00","3712837.00"
"114/03/26","104","2","1905","華紙","276844.00","-1472689.00","1725549.00","-4353.00","525351.00","376748.00","902099.00"
"114/03/26","104","2","1906","寶隆","-57394.00","4786.00","-159081.00","--","-211689.00","227573.00","15884.00"
"114/03/26","104","2","1907","永豐餘","1105669.00","-3538080.00","3431121.00","-40712.00","957998.00","2773107.00","3731105.00"
"114/03/26","104","2","1909","榮成","1997092.00","-1685721.00","-2066356.00","231037.00","-1523948.00","2541070.00","1017122.00"
"114/03/26","104","2","2002","中鋼","24732592.00","-12714372.00","-3891844.00","-1105339.00","7021037.00","10659657.00","17680694.00"
"114/03/26","104","2","2006","東和鋼鐵","1780868.00","-340454.00","-648419.00","-23864.00","768131.00","1910409.00","2678540.00"
"114/03/26","104","2","2007","燁興","91095.00","-342873.00","416733.00","--","164955.00","577368.00","742323.00"
"114/03/26","104","2","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","104","2","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","104","2","2010","春源","1094054.00","-386402.00","-1094479.00","-34854.00","-421681.00","890269.00","468588.00"
"114/03/26","104","2","2012","春雨","561778.00","-180238.00","430120.00","-19349.00","792311.00","902754.00","1695065.00"
"114/03/26","104","2","2013","中鋼構","-1187076.00","-14484.00","1216011.00","-6890.00","7561.00","292264.00","299825.00"
"114/03/26","104","2","2014","中鴻","921656.00","-130073.00","-643949.00","--","147634.00","19604.00","167238.00"
"114/03/26","104","2","2015","豐興","1991787.00","-481735.00","-443323.00","0.00","1066729.00","2043764.00","3110493.00"
"114/03/26","104","2","2017","官田鋼","259933.00","-178605.00","-117868.00","--","-36540.00","255491.00","218951.00"
"114/03/26","104","2","2020","美亞","59353.00","34259.00","6942.00","-19507.00","81047.00","366935.00","447982.00"
"114/03/26","104","2","2022","聚亨","421414.00","-127801.00","-398259.00","172335.00","67689.00","447926.00","515615.00"
"114/03/26","104","2","2023","燁輝","1776094.00","-3143420.00","2193871.00","-37203.00","789342.00","8866805.00","9656147.00"
"114/03/26","104","2","2024","志聯","136110.00","-59130.00","-65287.00","0.00","11693.00","140110.00","151803.00"
"114/03/26","104","2","2025","千興","92474.00","-63128.00","106341.00","0.00","135687.00","222156.00","357843.00"
"114/03/26","104","2","2027","大成鋼","-1544829.00","-985101.00","2639660.00","-61689.00","48041.00","1980940.00","2028981.00"
"114/03/26","104","2","2028","威致","--","--","--","--","--","--","--"
"114/03/26","104","2","2029","盛餘","749062.00","-264638.00","10022.00","-2975.00","491471.00","2999859.00","3491330.00"
"114/03/26","104","2","2030","彰源","556481.00","-191910.00","-261933.00","-44529.00","58109.00","1246491.00","1304600.00"
"114/03/26","104","2","2031","新光鋼","506975.00","384184.00","-669724.00","-1508.00","219927.00","398927.00","618854.00"
"114/03/26","104","2","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","104","2","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","104","2","2034","允強","1041780.00","-654303.00","-382048.00","--","5429.00","820104.00","825533.00"
"114/03/26","104","2","2038","海光","646031.00","-52197.00","-504532.00","--","89302.00","211100.00","300402.00"
"114/03/26","104","2","2049","上銀","356913.00","-1355888.00","828244.00","-92542.00","-263273.00","2460006.00","2196733.00"
"114/03/26","104","2","2059","川湖","786351.00","-36389.00","-350000.00","-382.00","399580.00","5396781.00","5796361.00"
"114/03/26","104","2","2062","橋椿","13678.00","-1596999.00","134740.00","-49621.00","-1498202.00","2595072.00","1096870.00"
"114/03/26","104","2","2069","運錩","254595.00","119164.00","-384691.00","-168.00","-11100.00","172022.00","160922.00"
"114/03/26","104","2","2101","南港","725596.00","-596294.00","-42566.00","-70947.00","15789.00","2740813.00","2756602.00"
"114/03/26","104","2","2102","泰豐","419659.00","-431372.00","409478.00","-26940.00","370825.00","1088483.00","1459308.00"
"114/03/26","104","2","2103","台橡","2344378.00","-695693.00","-1936498.00","-88604.00","-376417.00","5092877.00","4716460.00"
"114/03/26","104","2","2104","國際中橡","2098362.00","-282686.00","-772746.00","-46551.00","996379.00","6266604.00","7262983.00"
"114/03/26","104","2","2105","正新","13453040.00","-5857240.00","-118323.00","-449587.00","7027890.00","21166079.00","28193969.00"
"114/03/26","104","2","2106","建大","2021720.00","-1731422.00","-282343.00","-241465.00","-233510.00","12279655.00","12046145.00"
"114/03/26","104","2","2107","厚生","-1596237.00","-568966.00","802170.00","0.00","-1363033.00","1654772.00","291739.00"
"114/03/26","104","2","2108","南帝","934378.00","113021.00","-390784.00","-71951.00","584664.00","995778.00","1580442.00"
"114/03/26","104","2","2109","華豐","406795.00","-288671.00","-212742.00","-37373.00","-131991.00","1667308.00","1535317.00"
"114/03/26","104","2","2114","鑫永銓","236677.00","-61633.00","0.00","0.00","175044.00","794324.00","969368.00"
"114/03/26","104","2","2115","六暉-KY","165752.00","-147523.00","87507.00","-3252.00","102484.00","500206.00","602690.00"
"114/03/26","104","2","2201","裕隆","-1698076.00","-5217990.00","5705734.00","-350990.00","-1561322.00","19346561.00","17785239.00"
"114/03/26","104","2","2204","中華","2537349.00","-556116.00","-44970.00","-1816.00","1934447.00","11211609.00","13146056.00"
"114/03/26","104","2","2206","三陽工業","-1417266.00","-17800.00","284284.00","-167351.00","-1318133.00","4816320.00","3498187.00"
"114/03/26","104","2","2207","和泰車","4844980.00","-4665958.00","2323482.00","40822.00","2543326.00","7288563.00","9831889.00"
"114/03/26","104","2","2208","台船","5526606.00","-224470.00","-3836594.00","--","1465542.00","344342.00","1809884.00"
"114/03/26","104","2","2227","裕日車","-72589.00","1275715.00","--","-259664.00","943462.00","12831865.00","13775327.00"
"114/03/26","104","2","2228","劍麟","352121.00","-402057.00","300000.00","-50865.00","199199.00","528517.00","727716.00"
