出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","102","1","1213","大飲","174683.00","144937.00","29746.00","--","--","29746.00","18082.00","--","11664.00","-454.00","11210.00","2308.00","8902.00","--","--","8902.00","49.00","--","8951.00","8902.00","--","--","8951.00","--","--","0.17"
"114/03/26","102","1","1215","卜蜂","4380233.00","3999863.00","380370.00","--","--","380370.00","287088.00","4700.00","97982.00","-8828.00","89154.00","20329.00","68825.00","--","--","68825.00","101092.00","--","169917.00","71984.00","--","-3159.00","170827.00","--","-910.00","0.31"
"114/03/26","102","1","1216","統一","104634790.00","71828145.00","32806645.00","--","--","32806645.00","27047549.00","--","5759096.00","1223048.00","6982144.00","1242344.00","5739800.00","--","--","5739800.00","1719752.00","--","7459552.00","3639790.00","--","2100010.00","5063518.00","--","2396034.00","0.75"
"114/03/26","102","1","1217","愛之味","886485.00","607228.00","279257.00","--","--","279257.00","291457.00","--","-12200.00","39278.00","27078.00","14298.00","12780.00","--","--","12780.00","14924.00","--","27704.00","17516.00","--","-4736.00","29708.00","--","-2004.00","0.04"
"114/03/26","102","1","1218","泰山","2371390.00","2090365.00","281025.00","17.00","-243.00","280765.00","289035.00","--","-8270.00","7646.00","-624.00","268.00","-892.00","--","--","-892.00","12391.00","--","11499.00","-1762.00","--","870.00","10629.00","--","870.00","-0.01"
"114/03/26","102","1","1219","福壽","2342164.00","2243553.00","98611.00","--","--","98611.00","138950.00","--","-40339.00","5580.00","-34759.00","-104.00","-34655.00","--","--","-34655.00","87.00","--","-34568.00","-33147.00","--","-1508.00","-33080.00","--","-1488.00","-0.11"
"114/03/26","102","1","1220","台榮","810335.00","726907.00","83428.00","0.00","0.00","83428.00","57838.00","--","25590.00","7148.00","32738.00","693.00","32045.00","--","--","32045.00","-3660.00","--","28385.00","21013.00","--","11032.00","17561.00","--","10824.00","0.12"
"114/03/26","102","1","1225","福懋油","3388530.00","3230847.00","157683.00","413.00","--","157270.00","119451.00","24.00","37843.00","-7422.00","30421.00","6128.00","24293.00","--","--","24293.00","8335.00","--","32628.00","25070.00","--","-777.00","33405.00","--","-777.00","0.13"
"114/03/26","102","1","1227","佳格","5076330.00","3494148.00","1582182.00","--","--","1582182.00","832989.00","--","749193.00","93050.00","842243.00","142574.00","699669.00","--","--","699669.00","98957.00","--","798626.00","700663.00","--","-994.00","799617.00","--","-991.00","1.23"
"114/03/26","102","1","1229","聯華","1254001.00","1121907.00","132094.00","--","--","132094.00","94053.00","--","38041.00","194172.00","232213.00","2564.00","229649.00","--","--","229649.00","343071.00","--","572720.00","233515.00","--","-3866.00","573814.00","--","-1094.00","0.27"
"114/03/26","102","1","1231","聯華食","1482501.00","1077644.00","404857.00","--","--","404857.00","287590.00","--","117267.00","16905.00","134172.00","22676.00","111496.00","--","--","111496.00","4822.00","--","116318.00","111987.00","--","-491.00","115006.00","--","1312.00","0.91"
"114/03/26","102","1","1232","大統益","4882485.00","4549712.00","332773.00","--","--","332773.00","122421.00","--","210352.00","49243.00","259595.00","46987.00","212608.00","--","--","212608.00","3391.00","--","215999.00","210999.00","--","1609.00","214390.00","--","1609.00","1.32"
"114/03/26","102","1","1233","天仁","532755.00","207591.00","325164.00","--","--","325164.00","246196.00","--","78968.00","4005.00","82973.00","14301.00","68672.00","0.00","--","68672.00","-17175.00","--","51497.00","68521.00","--","151.00","51499.00","--","-2.00","0.76"
"114/03/26","102","1","1234","黑松","1574855.00","1190684.00","384171.00","--","--","384171.00","379389.00","--","4782.00","123041.00","127823.00","25159.00","102664.00","0.00","--","102664.00","4629.00","--","107293.00","102664.00","--","--","107293.00","--","--","0.19"
"114/03/26","102","1","1235","興泰","58082.00","57380.00","702.00","--","--","702.00","7905.00","--","-7203.00","-25086.00","-32289.00","2547.00","-34836.00","--","--","-34836.00","-8966.00","--","-43802.00","-34739.00","--","-97.00","-43705.00","--","-97.00","-0.64"
"114/03/26","102","1","1236","宏亞","726305.00","513108.00","213197.00","--","--","213197.00","139152.00","--","74045.00","624.00","74669.00","11824.00","62845.00","--","--","62845.00","2780.00","--","65625.00","62845.00","--","0.00","65625.00","--","0.00","0.58"
"114/03/26","102","1","1256","鮮活果汁-KY","341578.00","241853.00","99725.00","--","--","99725.00","41757.00","--","57968.00","7039.00","65007.00","19224.00","45783.00","--","--","45783.00","13853.00","--","59636.00","45710.00","--","73.00","59505.00","--","131.00","2.59"
"114/03/26","102","1","1301","台塑","50044541.00","46944695.00","3099846.00","--","--","3099846.00","2560417.00","--","539429.00","5107975.00","5647404.00","147177.00","5500227.00","--","--","5500227.00","4611640.00","--","10111867.00","5500227.00","--","--","10111867.00","--","--","0.90"
"114/03/26","102","1","1303","南亞","74265110.00","65959474.00","8305636.00","--","-8752.00","8296884.00","4171000.00","--","4125884.00","4078480.00","8204364.00","1265389.00","6938975.00","--","--","6938975.00","1589181.00","--","8528156.00","7030718.00","--","-91743.00","8619899.00","--","-91743.00","0.90"
"114/03/26","102","1","1304","台聚","12701403.00","11537149.00","1164254.00","--","--","1164254.00","756350.00","-3198.00","404706.00","299394.00","704100.00","68460.00","635640.00","-5709.00","--","629931.00","363827.00","--","993758.00","282604.00","--","347327.00","490384.00","--","503374.00","0.27"
"114/03/26","102","1","1305","華夏","3201923.00","2601766.00","600157.00","--","--","600157.00","250594.00","-3198.00","346365.00","68317.00","414682.00","56305.00","358377.00","-5709.00","--","352668.00","13513.00","--","366181.00","324554.00","--","28114.00","338092.00","--","28089.00","0.76"
"114/03/26","102","1","1307","三芳","2605640.00","1985222.00","620418.00","--","--","620418.00","366285.00","--","254133.00","51374.00","305507.00","88783.00","216724.00","3586.00","--","220310.00","140198.00","--","360508.00","220310.00","--","--","360508.00","--","--","0.62"
"114/03/26","102","1","1308","亞聚","1227231.00","1128105.00","99126.00","--","--","99126.00","49625.00","0.00","49501.00","92938.00","142439.00","11727.00","130712.00","--","--","130712.00","-135338.00","--","-4626.00","130712.00","--","--","-4626.00","--","--","0.28"
"114/03/26","102","1","1309","台達化","4389762.00","4254033.00","135729.00","--","--","135729.00","153608.00","--","-17879.00","61091.00","43212.00","-9149.00","52361.00","--","--","52361.00","17237.00","--","69598.00","52361.00","--","--","69598.00","--","--","0.16"
"114/03/26","102","1","1310","台苯","4958708.00","4788389.00","170319.00","--","--","170319.00","117309.00","8.00","53018.00","-25089.00","27929.00","2109.00","25820.00","--","--","25820.00","95275.00","--","121095.00","21471.00","--","4349.00","113179.00","--","7916.00","0.04"
"114/03/26","102","1","1312","國喬","5981395.00","5479937.00","501458.00","--","--","501458.00","285676.00","--","215782.00","45590.00","261372.00","43566.00","217806.00","--","--","217806.00","474377.00","--","692183.00","165752.00","--","52054.00","517796.00","--","174387.00","0.18"
"114/03/26","102","1","1313","聯成","11397746.00","11019583.00","378163.00","--","--","378163.00","375468.00","--","2695.00","181326.00","184021.00","14844.00","169177.00","--","--","169177.00","357858.00","--","527035.00","171848.00","--","-2671.00","528341.00","--","-1306.00","0.15"
"114/03/26","102","1","1314","中石化","9074551.00","9204859.00","-130308.00","0.00","1180.00","-129128.00","286472.00","--","-415600.00","157094.00","-258506.00","-836.00","-257670.00","--","--","-257670.00","197182.00","--","-60488.00","-246283.00","--","-11387.00","-49101.00","--","-11387.00","-0.11"
"114/03/26","102","1","1315","達新","700168.00","580096.00","120072.00","--","--","120072.00","128227.00","--","-8155.00","11057.00","2902.00","-1863.00","4765.00","--","--","4765.00","-87091.00","--","-82326.00","8447.00","--","-3682.00","-79044.00","--","-3282.00","0.04"
"114/03/26","102","1","1316","上曜","342813.00","254681.00","88132.00","--","--","88132.00","114272.00","--","-26140.00","-644.00","-26784.00","1601.00","-28385.00","--","--","-28385.00","7535.00","--","-20850.00","-31635.00","--","3250.00","-28288.00","--","7438.00","-0.43"
"114/03/26","102","1","1319","東陽","4617094.00","3580389.00","1036705.00","--","985.00","1037690.00","703242.00","--","334448.00","63309.00","397757.00","62838.00","334919.00","--","--","334919.00","192338.00","--","527257.00","326294.00","--","8625.00","480446.00","--","46811.00","0.57"
"114/03/26","102","1","1321","大洋","1228602.00","1147523.00","81079.00","--","--","81079.00","88820.00","--","-7741.00","9125.00","1384.00","0.00","1384.00","--","--","1384.00","19442.00","--","20826.00","1384.00","--","0.00","20826.00","--","0.00","0.01"
"114/03/26","102","1","1323","永裕","777647.00","592261.00","185386.00","--","--","185386.00","98839.00","-49.00","86498.00","348.00","86846.00","21019.00","65827.00","--","--","65827.00","21952.00","--","87779.00","54371.00","--","11456.00","76280.00","--","11499.00","0.66"
"114/03/26","102","1","1324","地球","386514.00","331832.00","54682.00","--","--","54682.00","47785.00","--","6897.00","9797.00","16694.00","2615.00","14079.00","--","--","14079.00","13738.00","--","27817.00","14079.00","--","0.00","27817.00","--","0.00","0.19"
"114/03/26","102","1","1325","恆大","268167.00","227248.00","40919.00","--","--","40919.00","16664.00","--","24255.00","5503.00","29758.00","4602.00","25156.00","--","--","25156.00","7558.00","--","32714.00","25524.00","--","-368.00","29969.00","--","2745.00","0.25"
"114/03/26","102","1","1326","台化","105123051.00","95567101.00","9555950.00","--","--","9555950.00","3170735.00","--","6385215.00","3012164.00","9397379.00","864303.00","8533076.00","--","--","8533076.00","457303.00","--","8990379.00","8096038.00","--","437038.00","10112798.00","--","-1122419.00","1.43"
"114/03/26","102","1","1337","再生-KY","958883.00","587149.00","371734.00","--","--","371734.00","88295.00","--","283439.00","22291.00","305730.00","75598.00","230132.00","--","--","230132.00","252679.00","--","482811.00","230132.00","--","--","482811.00","--","--","1.31"
"114/03/26","102","1","1338","廣華-KY","1430571.00","1127837.00","302734.00","--","--","302734.00","255181.00","--","47553.00","19600.00","67153.00","16145.00","51008.00","--","--","51008.00","131171.00","--","182179.00","51015.00","--","-7.00","181368.00","--","811.00","0.72"
"114/03/26","102","1","1339","昭輝","314755.00","203000.00","111755.00","--","--","111755.00","49866.00","--","61889.00","22703.00","84592.00","14382.00","70210.00","--","--","70210.00","--","--","70210.00","--","--","--","--","--","--","1.06"
"114/03/26","102","1","1402","遠東新","57620493.00","46683658.00","10936835.00","--","--","10936835.00","7780560.00","--","3156275.00","964605.00","4120880.00","553785.00","3567095.00","--","--","3567095.00","1425551.00","--","4992646.00","1872376.00","--","1694719.00","3124056.00","--","1868590.00","0.37"
"114/03/26","102","1","1410","南染","138784.00","102813.00","35971.00","--","--","35971.00","18730.00","--","17241.00","3131.00","20372.00","846.00","19526.00","--","--","19526.00","874.00","--","20400.00","18779.00","--","747.00","19653.00","--","747.00","0.21"
"114/03/26","102","1","1413","宏洲","1128664.00","1170507.00","-41843.00","--","--","-41843.00","28834.00","--","-70677.00","-283.00","-70960.00","555.00","-71515.00","--","--","-71515.00","-9467.00","--","-80982.00","-71228.00","--","-287.00","-78308.00","--","-2674.00","-0.42"
"114/03/26","102","1","1414","東和","308410.00","268219.00","40191.00","--","--","40191.00","15121.00","--","25070.00","7292.00","32362.00","0.00","32362.00","--","--","32362.00","3170.00","--","35532.00","--","--","--","--","--","--","0.15"
"114/03/26","102","1","1416","廣豐","37717.00","8619.00","29098.00","--","--","29098.00","45410.00","--","-16312.00","6418.00","-9894.00","4.00","-9898.00","--","--","-9898.00","49571.00","--","39673.00","-14747.00","--","4849.00","34824.00","--","4849.00","-0.12"
"114/03/26","102","1","1417","嘉裕","830911.00","620878.00","210033.00","--","--","210033.00","248344.00","--","-38311.00","35692.00","-2619.00","7291.00","-9910.00","--","--","-9910.00","85080.00","--","75170.00","-9910.00","--","--","75170.00","--","--","-0.03"
"114/03/26","102","1","1418","東華","473882.00","467588.00","6294.00","--","--","6294.00","39417.00","--","-33123.00","8878.00","-24245.00","669.00","-24914.00","--","--","-24914.00","-11772.00","--","-36686.00","-24909.00","--","-5.00","-36681.00","--","-5.00","-0.21"
"114/03/26","102","1","1419","新紡","223160.00","171116.00","52044.00","--","--","52044.00","62244.00","--","-10200.00","-1501.00","-11701.00","1230.00","-12931.00","--","--","-12931.00","311447.00","--","298516.00","-12931.00","--","--","298516.00","--","--","-0.04"
"114/03/26","102","1","1423","利華","232654.00","205364.00","27290.00","--","--","27290.00","9039.00","--","18251.00","-1912.00","16339.00","-4821.00","21160.00","--","--","21160.00","12692.00","--","33852.00","--","--","--","--","--","--","0.12"
"114/03/26","102","1","1432","大魯閣","117900.00","109704.00","8196.00","--","--","8196.00","69578.00","--","-61382.00","3077.00","-58305.00","0.00","-58305.00","--","--","-58305.00","32440.00","--","-25865.00","-58030.00","--","-275.00","-25590.00","--","-275.00","-0.66"
"114/03/26","102","1","1434","福懋","11703212.00","10545422.00","1157790.00","--","--","1157790.00","598229.00","--","559561.00","68408.00","627969.00","101998.00","525971.00","--","--","525971.00","-2776355.00","--","-2250384.00","508309.00","--","17662.00","-2256566.00","--","6182.00","0.30"
"114/03/26","102","1","1435","中福","5867.00","1045.00","4822.00","--","--","4822.00","6581.00","0.00","-1759.00","540.00","-1219.00","0.00","-1219.00","--","--","-1219.00","--","--","-1219.00","-1219.00","--","0.00","-1219.00","--","0.00","-0.01"
"114/03/26","102","1","1436","華友聯","604.00","392.00","212.00","--","--","212.00","8812.00","--","-8600.00","5477.00","-3123.00","0.00","-3123.00","--","--","-3123.00","0.00","--","-3123.00","-3123.00","--","--","-3123.00","--","--","-0.05"
"114/03/26","102","1","1437","勤益控","326321.00","323095.00","3226.00","--","--","3226.00","25454.00","--","-22228.00","-14747.00","-36975.00","975.00","-37950.00","--","--","-37950.00","48502.00","--","10552.00","-36079.00","--","-1871.00","11324.00","--","-772.00","-0.18"
"114/03/26","102","1","1438","三地開發","8852.00","2784.00","6068.00","--","--","6068.00","3064.00","--","3004.00","733.00","3737.00","363.00","3374.00","--","--","3374.00","0.00","--","3374.00","--","--","--","--","--","--","0.03"
"114/03/26","102","1","1439","雋揚","128877.00","126490.00","2387.00","--","--","2387.00","5683.00","--","-3296.00","6377.00","3081.00","445.00","2636.00","--","--","2636.00","0.00","--","2636.00","--","--","--","--","--","--","0.03"
"114/03/26","102","1","1440","南紡","5107408.00","4450313.00","657095.00","--","--","657095.00","318651.00","--","338444.00","93673.00","432117.00","99962.00","332155.00","--","--","332155.00","273849.00","--","606004.00","334735.00","--","-2580.00","608584.00","--","-2580.00","0.21"
"114/03/26","102","1","1441","大東","325830.00","298393.00","27437.00","--","--","27437.00","33703.00","--","-6266.00","11940.00","5674.00","-149.00","5823.00","--","--","5823.00","1592.00","--","7415.00","5823.00","--","--","7415.00","--","--","0.07"
"114/03/26","102","1","1442","名軒","974123.00","570944.00","403179.00","--","--","403179.00","65389.00","--","337790.00","1607.00","339397.00","20959.00","318438.00","--","--","318438.00","26.00","--","318464.00","318438.00","--","0.00","318464.00","--","0.00","1.54"
"114/03/26","102","1","1443","立益物流","391215.00","347189.00","44026.00","--","--","44026.00","50663.00","--","-6637.00","-1628.00","-8265.00","0.00","-8265.00","--","--","-8265.00","-24764.00","--","-33029.00","14792.00","--","-23057.00","684.00","--","-33713.00","0.11"
"114/03/26","102","1","1444","力麗","2816753.00","2651527.00","165226.00","101.00","--","165125.00","110645.00","--","54480.00","142354.00","196834.00","-3158.00","199992.00","--","--","199992.00","-85043.00","--","114949.00","178803.00","--","21189.00","131690.00","--","-16741.00","0.20"
"114/03/26","102","1","1445","大宇","456736.00","421813.00","34923.00","--","--","34923.00","31062.00","--","3861.00","14831.00","18692.00","1143.00","17549.00","--","--","17549.00","-2774.00","--","14775.00","17549.00","--","0.00","14775.00","--","0.00","0.13"
"114/03/26","102","1","1446","宏和","204208.00","152950.00","51258.00","--","--","51258.00","38323.00","--","12935.00","2892.00","15827.00","3517.00","12310.00","--","--","12310.00","7135.00","--","19445.00","12310.00","--","0.00","19445.00","--","--","0.09"
"114/03/26","102","1","1447","力鵬","6799613.00","6304884.00","494729.00","--","--","494729.00","163718.00","--","331011.00","82993.00","414004.00","67418.00","346586.00","--","--","346586.00","-136064.00","--","210522.00","346555.00","--","31.00","252818.00","--","-42296.00","0.49"
"114/03/26","102","1","1449","佳和","788657.00","767847.00","20810.00","--","--","20810.00","103329.00","--","-82519.00","24564.00","-57955.00","14.00","-57969.00","--","--","-57969.00","5791.00","--","-52178.00","-51389.00","--","-6580.00","-45761.00","--","-6417.00","-0.29"
"114/03/26","102","1","1451","年興","3164668.00","2829204.00","335464.00","--","--","335464.00","198340.00","--","137124.00","43752.00","180876.00","31992.00","148884.00","--","--","148884.00","85358.00","--","234242.00","151383.00","--","-2499.00","233741.00","--","501.00","0.35"
"114/03/26","102","1","1452","宏益","543440.00","494141.00","49299.00","--","--","49299.00","19390.00","--","29909.00","5272.00","35181.00","5864.00","29317.00","--","--","29317.00","2210.00","--","31527.00","--","--","--","--","--","--","0.22"
"114/03/26","102","1","1453","大將","44643.00","38995.00","5648.00","--","--","5648.00","7370.00","--","-1722.00","884.00","-838.00","1229.00","-2067.00","--","--","-2067.00","2221.00","--","154.00","-1922.00","--","-145.00","299.00","--","-145.00","-0.03"
"114/03/26","102","1","1454","台富","491900.00","463336.00","28564.00","--","--","28564.00","29786.00","-219.00","-1441.00","3915.00","2474.00","421.00","2053.00","--","--","2053.00","-4134.00","--","-2081.00","2053.00","--","--","-2081.00","--","--","0.02"
"114/03/26","102","1","1455","集盛","4000950.00","3736066.00","264884.00","0.00","0.00","264884.00","101663.00","0.00","163221.00","29022.00","192243.00","31115.00","161128.00","--","--","161128.00","0.00","--","161128.00","--","--","--","--","--","--","0.27"
"114/03/26","102","1","1456","怡華","203192.00","186066.00","17126.00","0.00","0.00","17126.00","14637.00","0.00","2489.00","-21024.00","-18535.00","-4517.00","-14018.00","0.00","--","-14018.00","-3681.00","--","-17699.00","-14018.00","--","0.00","-17699.00","--","0.00","-0.03"
"114/03/26","102","1","1457","宜進","967096.00","925142.00","41954.00","--","--","41954.00","38322.00","--","3632.00","-1078.00","2554.00","0.00","2554.00","--","--","2554.00","11385.00","--","13939.00","1248.00","--","1306.00","12698.00","--","1241.00","0.00"
"114/03/26","102","1","1459","聯發","897470.00","865085.00","32385.00","--","--","32385.00","38397.00","--","-6012.00","-2485.00","-8497.00","2646.00","-11143.00","--","--","-11143.00","43931.00","--","32788.00","-11002.00","--","-141.00","32929.00","--","-141.00","-0.03"
"114/03/26","102","1","1460","宏遠","1738216.00","1496759.00","241457.00","--","--","241457.00","224708.00","-186.00","16563.00","58598.00","75161.00","0.00","75161.00","--","--","75161.00","54230.00","--","129391.00","75162.00","--","-1.00","129391.00","--","0.00","0.17"
"114/03/26","102","1","1463","強盛新","199473.00","181373.00","18100.00","--","--","18100.00","30881.00","--","-12781.00","12100.00","-681.00","--","-681.00","--","--","-681.00","7237.00","--","6556.00","2387.00","--","-3068.00","9624.00","--","-3068.00","0.01"
"114/03/26","102","1","1464","得力","978909.00","859644.00","119265.00","--","--","119265.00","126649.00","634.00","-6750.00","11582.00","4832.00","4386.00","446.00","--","--","446.00","59915.00","--","60361.00","933.00","--","-487.00","54463.00","--","5898.00","0.00"
"114/03/26","102","1","1465","偉全","533258.00","473158.00","60100.00","--","--","60100.00","51524.00","--","8576.00","6649.00","15225.00","2299.00","12926.00","--","--","12926.00","39331.00","--","52257.00","11544.00","--","1382.00","35181.00","--","17076.00","0.13"
"114/03/26","102","1","1466","聚隆","1289235.00","1185282.00","103953.00","--","--","103953.00","84057.00","--","19896.00","4542.00","24438.00","4249.00","20189.00","--","--","20189.00","--","--","20189.00","20189.00","--","--","20189.00","--","--","0.21"
"114/03/26","102","1","1467","南緯","1678240.00","1359180.00","319060.00","--","--","319060.00","277801.00","--","41259.00","20739.00","61998.00","19887.00","42111.00","--","--","42111.00","124316.00","--","166427.00","54638.00","--","-12527.00","145567.00","--","20860.00","0.32"
"114/03/26","102","1","1468","昶和","203275.00","197780.00","5495.00","--","--","5495.00","38571.00","--","-33076.00","10798.00","-22278.00","0.00","-22278.00","--","--","-22278.00","6282.00","--","-15996.00","-17390.00","--","-4888.00","-12333.00","--","-3663.00","-0.11"
"114/03/26","102","1","1470","大統新創","163822.00","139195.00","24627.00","--","--","24627.00","18020.00","506.00","7113.00","1651.00","8764.00","1490.00","7274.00","--","--","7274.00","4564.00","--","11838.00","--","--","--","--","--","--","0.08"
"114/03/26","102","1","1471","首利","1483645.00","1435713.00","47932.00","--","--","47932.00","99969.00","--","-52037.00","37164.00","-14873.00","1430.00","-16303.00","--","--","-16303.00","43860.00","--","27557.00","-16303.00","--","--","27557.00","--","--","-0.08"
"114/03/26","102","1","1472","三洋實業","205616.00","211864.00","-6248.00","--","--","-6248.00","30734.00","405.00","-36577.00","237.00","-36340.00","-17.00","-36323.00","--","--","-36323.00","5774.00","--","-30549.00","-32415.00","--","-3908.00","-26641.00","--","-3908.00","-0.50"
"114/03/26","102","1","1473","台南","2784707.00","2013213.00","771494.00","--","--","771494.00","658709.00","--","112785.00","29329.00","142114.00","55202.00","86912.00","--","--","86912.00","81077.00","--","167989.00","150874.00","--","-63962.00","231951.00","--","-63962.00","1.04"
"114/03/26","102","1","1474","弘裕","943833.00","887362.00","56471.00","--","--","56471.00","55526.00","--","945.00","9780.00","10725.00","3833.00","6892.00","--","--","6892.00","10593.00","--","17485.00","6892.00","--","--","17485.00","--","--","0.05"
"114/03/26","102","1","1475","業旺","52998.00","64604.00","-11606.00","--","--","-11606.00","14741.00","--","-26347.00","1429.00","-24918.00","-28.00","-24890.00","--","--","-24890.00","-7291.00","--","-32181.00","-16984.00","--","-7906.00","-21285.00","--","-10896.00","-0.32"
"114/03/26","102","1","1476","儒鴻","3673272.00","2632457.00","1040815.00","--","--","1040815.00","388920.00","--","651895.00","54782.00","706677.00","115154.00","591523.00","--","--","591523.00","39459.00","--","630982.00","591959.00","--","-436.00","631386.00","--","-404.00","2.41"
"114/03/26","102","1","1477","聚陽","4297620.00","3402560.00","895060.00","--","--","895060.00","465630.00","--","429430.00","21595.00","451025.00","64707.00","386318.00","--","--","386318.00","59866.00","--","446184.00","385858.00","--","460.00","446114.00","--","70.00","2.33"
"114/03/26","102","1","1503","士電","4269678.00","3353473.00","916205.00","--","--","916205.00","580766.00","--","335439.00","33709.00","369148.00","82928.00","286220.00","--","--","286220.00","-169507.00","--","116713.00","277924.00","--","8296.00","108114.00","--","8599.00","0.53"
"114/03/26","102","1","1504","東元","13265366.00","10099147.00","3166219.00","14439.00","14439.00","3166219.00","2014969.00","--","1151250.00","74744.00","1225994.00","359817.00","866177.00","--","--","866177.00","1255077.00","--","2121254.00","818637.00","--","47540.00","1923512.00","--","197742.00","0.45"
"114/03/26","102","1","1506","正道","347340.00","322782.00","24558.00","--","--","24558.00","51892.00","--","-27334.00","3663.00","-23671.00","0.00","-23671.00","--","--","-23671.00","19820.00","--","-3851.00","-20294.00","--","-3377.00","-3020.00","--","-831.00","-0.17"
"114/03/26","102","1","1512","瑞利","795859.00","685032.00","110827.00","--","--","110827.00","126472.00","--","-15645.00","108.00","-15537.00","8669.00","-24206.00","--","--","-24206.00","45155.00","--","20949.00","-25683.00","--","1477.00","17358.00","--","3591.00","-0.14"
"114/03/26","102","1","1513","中興電","2206385.00","1836604.00","369781.00","--","--","369781.00","286897.00","--","82884.00","42322.00","125206.00","15678.00","109528.00","--","--","109528.00","119228.00","--","228756.00","109557.00","--","-29.00","221327.00","--","7429.00","0.23"
"114/03/26","102","1","1514","亞力","980720.00","865983.00","114737.00","0.00","20.00","114757.00","89922.00","--","24835.00","6759.00","31594.00","2550.00","29044.00","0.00","--","29044.00","4030.00","--","33074.00","29757.00","--","-713.00","33040.00","--","34.00","0.15"
"114/03/26","102","1","1515","力山","669734.00","532455.00","137279.00","--","--","137279.00","131197.00","--","6082.00","7234.00","13316.00","2355.00","10961.00","--","--","10961.00","63358.00","--","74319.00","11497.00","--","-536.00","74664.00","--","-345.00","0.06"
