出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","104","2","1101","台泥","46434327.00","39655906.00","6778421.00","--","--","6778421.00","2167282.00","--","4611139.00","101237.00","4712376.00","1010013.00","3702363.00","--","--","3702363.00","-2911615.00","--","790748.00","3051907.00","--","650456.00","861165.00","--","-70417.00","0.83"
"114/03/26","104","2","1102","亞泥","32252761.00","28822804.00","3429957.00","822.00","0.00","3429135.00","1428418.00","--","2000717.00","3125491.00","5126208.00","549957.00","4576251.00","--","--","4576251.00","671196.00","--","5247447.00","4356999.00","--","219252.00","5420782.00","--","-173335.00","1.39"
"114/03/26","104","2","1103","嘉泥","1408790.00","1492139.00","-83349.00","--","--","-83349.00","210711.00","39907.00","-254153.00","244544.00","-9609.00","57997.00","-67606.00","--","--","-67606.00","-1711113.00","--","-1778719.00","-79498.00","--","11892.00","-1723417.00","--","-55302.00","-0.12"
"114/03/26","104","2","1104","環泥","2558276.00","2342505.00","215771.00","--","--","215771.00","167082.00","--","48689.00","622817.00","671506.00","59837.00","611669.00","--","--","611669.00","-23880.00","--","587789.00","615988.00","--","-4319.00","592108.00","--","-4319.00","0.98"
"114/03/26","104","2","1108","幸福","2636961.00","2062912.00","574049.00","--","--","574049.00","147893.00","-9647.00","416509.00","-22329.00","394180.00","85320.00","308860.00","--","--","308860.00","-10811.00","--","298049.00","315548.00","--","-6688.00","304438.00","--","-6389.00","0.78"
"114/03/26","104","2","1109","信大","2052241.00","1847004.00","205237.00","--","--","205237.00","190904.00","--","14333.00","-8908.00","5425.00","34650.00","-29225.00","--","--","-29225.00","-71996.00","--","-101221.00","-3524.00","--","-25701.00","-54804.00","--","-46417.00","-0.01"
"114/03/26","104","2","1110","東泥","958841.00","873285.00","85556.00","--","--","85556.00","28647.00","--","56909.00","1008.00","57917.00","-2980.00","60897.00","--","--","60897.00","8225.00","--","69122.00","60629.00","--","268.00","68858.00","--","264.00","0.11"
"114/03/26","104","2","1201","味全","10243099.00","7553680.00","2689419.00","--","--","2689419.00","3394070.00","--","-704651.00","-82762.00","-787413.00","-88453.00","-698960.00","92983.00","--","-605977.00","-112390.00","--","-718367.00","-601833.00","--","-4144.00","-706205.00","--","-12162.00","-1.19"
"114/03/26","104","2","1203","味王","3305337.00","2519116.00","786221.00","0.00","0.00","786221.00","433050.00","--","353171.00","60784.00","413955.00","97513.00","316442.00","0.00","--","316442.00","-103747.00","--","212695.00","202958.00","--","113484.00","145723.00","--","66972.00","0.85"
"114/03/26","104","2","1210","大成","38795605.00","34969209.00","3826396.00","--","--","3826396.00","3364004.00","--","462392.00","-27898.00","434494.00","201438.00","233056.00","-3952.00","--","229104.00","-306052.00","--","-76948.00","255946.00","--","-26842.00","135024.00","--","-211972.00","0.37"
"114/03/26","104","2","1213","大飲","346477.00","289736.00","56741.00","--","--","56741.00","43908.00","--","12833.00","2314.00","15147.00","3831.00","11316.00","--","--","11316.00","-6.00","--","11310.00","11316.00","--","--","11310.00","--","--","0.22"
"114/03/26","104","2","1215","卜蜂","7937950.00","7044055.00","893895.00","--","--","893895.00","543020.00","2206.00","353081.00","30632.00","383713.00","96608.00","287105.00","--","--","287105.00","-283891.00","--","3214.00","276717.00","--","10388.00","-5224.00","--","8438.00","1.14"
"114/03/26","104","2","1216","統一","209965307.00","139499974.00","70465333.00","--","--","70465333.00","57933170.00","--","12532163.00","4716297.00","17248460.00","3712637.00","13535823.00","--","--","13535823.00","-3050393.00","--","10485430.00","8727337.00","--","4808486.00","6582296.00","--","3903134.00","1.60"
"114/03/26","104","2","1217","愛之味","2159610.00","1473734.00","685876.00","--","--","685876.00","785561.00","--","-99685.00","-33610.00","-133295.00","-4037.00","-129258.00","--","--","-129258.00","-62905.00","--","-192163.00","-127131.00","--","-2127.00","-176439.00","--","-15724.00","-0.26"
"114/03/26","104","2","1218","泰山","3892570.00","3308475.00","584095.00","570.00","182.00","583707.00","676744.00","--","-93037.00","74011.00","-19026.00","3301.00","-22327.00","--","--","-22327.00","-6459.00","--","-28786.00","-22433.00","--","106.00","-28892.00","--","106.00","-0.07"
"114/03/26","104","2","1219","福壽","4630944.00","4281354.00","349590.00","--","--","349590.00","341775.00","--","7815.00","13298.00","21113.00","9247.00","11866.00","0.00","--","11866.00","-1824.00","--","10042.00","19932.00","--","-8066.00","18439.00","--","-8397.00","0.06"
"114/03/26","104","2","1220","台榮","1601479.00","1469618.00","131861.00","--","--","131861.00","120447.00","--","11414.00","7919.00","19333.00","4773.00","14560.00","--","--","14560.00","-1833.00","--","12727.00","29224.00","--","-14664.00","27212.00","--","-14485.00","0.17"
"114/03/26","104","2","1225","福懋油","5340279.00","5016969.00","323310.00","62.00","--","323248.00","242417.00","58.00","80889.00","-22624.00","58265.00","13123.00","45142.00","--","--","45142.00","-6773.00","--","38369.00","42446.00","--","2696.00","35673.00","--","2696.00","0.19"
"114/03/26","104","2","1227","佳格","12342587.00","8393698.00","3948889.00","--","--","3948889.00","2382909.00","--","1565980.00","50613.00","1616593.00","318443.00","1298150.00","--","--","1298150.00","-91673.00","--","1206477.00","1287007.00","--","11143.00","1194689.00","--","11788.00","1.80"
"114/03/26","104","2","1229","聯華","2562249.00","2245087.00","317162.00","--","--","317162.00","220692.00","--","96470.00","924988.00","1021458.00","23755.00","997703.00","--","--","997703.00","481959.00","--","1479662.00","996448.00","--","1255.00","1479754.00","--","-92.00","1.17"
"114/03/26","104","2","1231","聯華食","3142068.00","2541041.00","601027.00","--","--","601027.00","464135.00","--","136892.00","25593.00","162485.00","33234.00","129251.00","--","--","129251.00","-4633.00","--","124618.00","129321.00","--","-70.00","125045.00","--","-427.00","0.87"
"114/03/26","104","2","1232","大統益","8941200.00","8134509.00","806691.00","--","--","806691.00","284525.00","--","522166.00","-1113.00","521053.00","98324.00","422729.00","--","--","422729.00","222.00","--","422951.00","418666.00","--","4063.00","418888.00","--","4063.00","2.62"
"114/03/26","104","2","1233","天仁","1063859.00","441127.00","622732.00","--","--","622732.00","519965.00","--","102767.00","9891.00","112658.00","19521.00","93137.00","0.00","--","93137.00","8270.00","--","101407.00","93627.00","0.00","-490.00","102448.00","--","-1041.00","1.03"
"114/03/26","104","2","1234","黑松","2861930.00","1921779.00","940151.00","--","--","940151.00","940141.00","--","10.00","329045.00","329055.00","52932.00","276123.00","0.00","--","276123.00","15466.00","--","291589.00","276123.00","--","--","291589.00","--","--","0.69"
"114/03/26","104","2","1235","興泰","48893.00","44623.00","4270.00","--","--","4270.00","13738.00","--","-9468.00","-22687.00","-32155.00","192.00","-32347.00","--","--","-32347.00","-45407.00","--","-77754.00","-32347.00","--","0.00","-77754.00","--","0.00","-0.55"
"114/03/26","104","2","1236","宏亞","1118766.00","823890.00","294876.00","--","--","294876.00","243668.00","--","51208.00","5569.00","56777.00","8743.00","48034.00","--","--","48034.00","-142150.00","--","-94116.00","48034.00","--","--","-94116.00","--","0.00","0.44"
"114/03/26","104","2","1256","鮮活果汁-KY","1207503.00","851136.00","356367.00","--","--","356367.00","162820.00","--","193547.00","944.00","194491.00","63881.00","130610.00","--","--","130610.00","-20211.00","--","110399.00","129427.00","--","1183.00","109296.00","--","1103.00","4.76"
"114/03/26","104","2","1301","台塑","98704477.00","87074159.00","11630318.00","--","--","11630318.00","5296807.00","--","6333511.00","10347753.00","16681264.00","2176472.00","14504792.00","--","--","14504792.00","-8256166.00","--","6248626.00","14504792.00","--","--","6248626.00","--","--","2.28"
"114/03/26","104","2","1303","南亞","161549601.00","138148476.00","23401125.00","3372.00","--","23397753.00","9038051.00","--","14359702.00","11436168.00","25795870.00","5067982.00","20727888.00","--","--","20727888.00","-16976656.00","--","3751232.00","20508579.00","--","219309.00","4219762.00","-468530.00","--","2.59"
"114/03/26","104","2","1304","台聚","27141294.00","24015152.00","3126142.00","--","--","3126142.00","1845277.00","--","1280865.00","93728.00","1374593.00","274474.00","1100119.00","-13627.00","--","1086492.00","-440580.00","--","645912.00","503354.00","--","583138.00","122884.00","--","523028.00","0.49"
"114/03/26","104","2","1305","華夏","7345921.00","6246604.00","1099317.00","--","--","1099317.00","540712.00","--","558605.00","-13581.00","545024.00","92891.00","452133.00","-13627.00","--","438506.00","-29346.00","--","409160.00","414325.00","--","24181.00","385063.00","--","24097.00","0.88"
"114/03/26","104","2","1307","三芳","5525498.00","4008384.00","1517114.00","--","--","1517114.00","830329.00","--","686785.00","-45176.00","641609.00","137344.00","504265.00","--","--","504265.00","-168324.00","--","335941.00","504265.00","--","--","335941.00","--","--","1.31"
"114/03/26","104","2","1308","亞聚","2487483.00","2183235.00","304248.00","--","--","304248.00","95869.00","--","208379.00","153877.00","362256.00","61057.00","301199.00","--","--","301199.00","-569144.00","--","-267945.00","301199.00","--","--","-267945.00","--","--","0.61"
"114/03/26","104","2","1309","台達化","9101491.00","8416023.00","685468.00","--","--","685468.00","373810.00","--","311658.00","-7607.00","304051.00","31659.00","272392.00","--","--","272392.00","-116718.00","--","155674.00","272392.00","0.00","0.00","155674.00","--","--","0.83"
"114/03/26","104","2","1310","台苯","6469207.00","5629868.00","839339.00","--","--","839339.00","175275.00","--","664064.00","-40678.00","623386.00","116166.00","507220.00","0.00","--","507220.00","17055.00","--","524275.00","534034.00","--","-26814.00","553934.00","--","-29659.00","1.01"
"114/03/26","104","2","1312","國喬","11019398.00","9147516.00","1871882.00","0.00","0.00","1871882.00","628989.00","--","1242893.00","257084.00","1499977.00","254869.00","1245108.00","--","--","1245108.00","374193.00","--","1619301.00","1162326.00","--","82782.00","1375161.00","244140.00","--","1.28"
"114/03/26","104","2","1313","聯成","22723468.00","21516678.00","1206790.00","--","--","1206790.00","886589.00","--","320201.00","451396.00","771597.00","209746.00","561851.00","--","--","561851.00","73066.00","--","634917.00","561851.00","0.00","--","634917.00","--","0.00","0.48"
"114/03/26","104","2","1314","中石化","15051434.00","14632743.00","418691.00","539.00","931.00","419083.00","615742.00","--","-196659.00","745865.00","549206.00","18149.00","531057.00","--","--","531057.00","11502.00","--","542559.00","537508.00","--","-6451.00","548424.00","--","-5865.00","0.23"
"114/03/26","104","2","1315","達新","1323170.00","1078225.00","244945.00","--","--","244945.00","217447.00","--","27498.00","10287.00","37785.00","11918.00","25867.00","--","--","25867.00","144005.00","--","169872.00","32173.00","--","-6306.00","176163.00","--","-6291.00","0.17"
"114/03/26","104","2","1316","上曜","513630.00","438191.00","75439.00","--","--","75439.00","127698.00","--","-52259.00","-5813.00","-58072.00","3492.00","-61564.00","--","--","-61564.00","-22974.00","--","-84538.00","-73590.00","--","12026.00","-85016.00","--","478.00","-0.50"
"114/03/26","104","2","1319","東陽","11097641.00","8578687.00","2518954.00","--","291.00","2519245.00","1667369.00","--","851876.00","-138419.00","713457.00","148140.00","565317.00","--","--","565317.00","-132018.00","--","433299.00","542129.00","--","23188.00","426301.00","--","6998.00","0.92"
"114/03/26","104","2","1321","大洋","2454467.00","2260094.00","194373.00","--","--","194373.00","186824.00","--","7549.00","20057.00","27606.00","-1.00","27607.00","--","--","27607.00","-13503.00","--","14104.00","27607.00","--","--","14104.00","--","--","0.13"
"114/03/26","104","2","1323","永裕","1511193.00","1153979.00","357214.00","--","--","357214.00","186983.00","15.00","170246.00","-11091.00","159155.00","44413.00","114742.00","0.00","--","114742.00","-28140.00","--","86602.00","87763.00","--","26979.00","59735.00","--","26867.00","0.97"
"114/03/26","104","2","1324","地球","645080.00","520317.00","124763.00","--","--","124763.00","96430.00","--","28333.00","907.00","29240.00","7446.00","21794.00","--","--","21794.00","-7653.00","--","14141.00","21794.00","--","0.00","14141.00","--","0.00","0.29"
"114/03/26","104","2","1325","恆大","563575.00","478025.00","85550.00","--","--","85550.00","36894.00","--","48656.00","-4771.00","43885.00","8288.00","35597.00","--","--","35597.00","-8898.00","--","26699.00","35269.00","--","328.00","28864.00","--","-2165.00","0.35"
"114/03/26","104","2","1326","台化","171477223.00","152125221.00","19352002.00","--","--","19352002.00","7130091.00","--","12221911.00","5559166.00","17781077.00","2249062.00","15532015.00","--","--","15532015.00","-9131705.00","--","6400310.00","13688851.00","--","1843164.00","3110992.00","--","3289318.00","2.34"
"114/03/26","104","2","1337","再生-KY","1960878.00","1600452.00","360426.00","--","--","360426.00","218773.00","--","141653.00","20415.00","162068.00","60438.00","101630.00","--","--","101630.00","-239413.00","--","-137783.00","101630.00","--","--","-137783.00","--","--","0.39"
"114/03/26","104","2","1338","廣華-KY","3956331.00","3018862.00","937469.00","--","--","937469.00","495498.00","--","441971.00","35240.00","477211.00","103838.00","373373.00","--","--","373373.00","-156157.00","--","217216.00","373468.00","--","-95.00","220590.00","--","-3374.00","4.45"
"114/03/26","104","2","1339","昭輝","917720.00","616033.00","301687.00","--","--","301687.00","123959.00","--","177728.00","-9384.00","168344.00","41752.00","126592.00","--","--","126592.00","-5145.00","--","121447.00","123611.00","--","2981.00","119845.00","--","1602.00","1.67"
"114/03/26","104","2","1340","勝悅-KY","1426079.00","937055.00","489024.00","--","--","489024.00","60179.00","--","428845.00","24038.00","452883.00","77564.00","375319.00","--","--","375319.00","-120695.00","--","254624.00","375319.00","--","--","254624.00","--","--","4.25"
"114/03/26","104","2","1402","遠東新","108975116.00","82904640.00","26070476.00","--","278.00","26070754.00","17825007.00","--","8245747.00","5109868.00","13355615.00","3163030.00","10192585.00","--","--","10192585.00","-776916.00","--","9415669.00","6305932.00","--","3886653.00","5607295.00","--","3808374.00","1.26"
"114/03/26","104","2","1410","南染","319962.00","205725.00","114237.00","--","--","114237.00","39792.00","--","74445.00","2842.00","77287.00","13037.00","64250.00","--","--","64250.00","-2565.00","--","61685.00","58899.00","--","5351.00","56334.00","--","5351.00","0.82"
"114/03/26","104","2","1413","宏洲","1318556.00","1345053.00","-26497.00","--","--","-26497.00","65224.00","--","-91721.00","99162.00","7441.00","-48.00","7489.00","--","--","7489.00","-2053.00","--","5436.00","8630.00","--","-1141.00","6577.00","--","-1141.00","0.08"
"114/03/26","104","2","1414","東和","581110.00","570232.00","10878.00","--","--","10878.00","32945.00","--","-22067.00","-5341.00","-27408.00","-6756.00","-20652.00","--","--","-20652.00","-2603.00","--","-23255.00","--","--","--","--","--","--","-0.09"
"114/03/26","104","2","1416","廣豐","1088677.00","862184.00","226493.00","--","--","226493.00","185418.00","--","41075.00","52093.00","93168.00","-6307.00","99475.00","--","--","99475.00","-45999.00","--","53476.00","99769.00","--","-294.00","53770.00","--","-294.00","0.34"
"114/03/26","104","2","1417","嘉裕","1746000.00","1306148.00","439852.00","--","--","439852.00","636225.00","--","-196373.00","13792.00","-182581.00","555.00","-183136.00","--","--","-183136.00","-91217.00","--","-274353.00","-183136.00","--","--","-274353.00","--","--","-0.48"
"114/03/26","104","2","1418","東華","740012.00","782414.00","-42402.00","--","--","-42402.00","71870.00","--","-114272.00","27989.00","-86283.00","1855.00","-88138.00","--","--","-88138.00","-23260.00","--","-111398.00","-88121.00","--","-17.00","-111381.00","--","-17.00","-0.72"
"114/03/26","104","2","1419","新紡","509674.00","407537.00","102137.00","--","--","102137.00","148603.00","--","-46466.00","-1741.00","-48207.00","-961.00","-47246.00","--","--","-47246.00","-152014.00","--","-199260.00","-43146.00","--","-4100.00","-195160.00","--","-4100.00","-0.14"
"114/03/26","104","2","1423","利華","356851.00","319808.00","37043.00","--","--","37043.00","18109.00","--","18934.00","-19074.00","-140.00","2194.00","-2334.00","--","--","-2334.00","-10530.00","--","-12864.00","--","--","--","--","--","--","-0.01"
"114/03/26","104","2","1432","大魯閣","115478.00","96221.00","19257.00","--","--","19257.00","127878.00","--","-108621.00","-4390.00","-113011.00","2614.00","-115625.00","79645.00","--","-35980.00","-37707.00","--","-73687.00","-30991.00","--","-4989.00","-68698.00","--","-4989.00","-0.19"
"114/03/26","104","2","1434","福懋","22625929.00","19231052.00","3394877.00","--","--","3394877.00","1442050.00","--","1952827.00","-175765.00","1777062.00","392069.00","1384993.00","--","--","1384993.00","3142171.00","--","4527164.00","1204694.00","--","180299.00","4348403.00","--","178761.00","0.72"
"114/03/26","104","2","1435","中福","14602.00","1567.00","13035.00","--","--","13035.00","12799.00","0.00","236.00","-198.00","38.00","--","38.00","--","--","38.00","--","--","38.00","38.00","--","--","38.00","--","--","0.00"
"114/03/26","104","2","1436","華友聯","60593.00","42795.00","17798.00","--","--","17798.00","26807.00","--","-9009.00","-8273.00","-17282.00","11874.00","-29156.00","--","--","-29156.00","--","--","-29156.00","-29156.00","--","--","-29156.00","--","--","-0.49"
"114/03/26","104","2","1437","勤益控","431738.00","320696.00","111042.00","--","--","111042.00","53217.00","--","57825.00","-1492.00","56333.00","5162.00","51171.00","--","--","51171.00","4435.00","--","55606.00","50868.00","--","303.00","55943.00","--","-337.00","0.25"
"114/03/26","104","2","1438","三地開發","23456.00","5585.00","17871.00","0.00","0.00","17871.00","5090.00","0.00","12781.00","352.00","13133.00","1772.00","11361.00","--","--","11361.00","--","--","11361.00","--","--","--","--","--","--","0.11"
"114/03/26","104","2","1439","雋揚","184446.00","178082.00","6364.00","--","--","6364.00","14608.00","--","-8244.00","8655.00","411.00","-42.00","453.00","--","--","453.00","0.00","--","453.00","--","--","--","--","--","--","0.00"
"114/03/26","104","2","1440","南紡","11244363.00","9760394.00","1483969.00","--","--","1483969.00","1077984.00","--","405985.00","344634.00","750619.00","155451.00","595168.00","--","--","595168.00","-758033.00","--","-162865.00","629891.00","--","-34723.00","-128135.00","--","-34730.00","0.38"
"114/03/26","104","2","1441","大東","956052.00","886406.00","69646.00","--","--","69646.00","92496.00","--","-22850.00","-22468.00","-45318.00","-4428.00","-40890.00","--","--","-40890.00","-11478.00","--","-52368.00","-40890.00","--","--","-52368.00","--","--","-0.46"
"114/03/26","104","2","1442","名軒","1054794.00","572168.00","482626.00","--","--","482626.00","100272.00","--","382354.00","1650.00","384004.00","39810.00","344194.00","--","--","344194.00","-2345.00","--","341849.00","344194.00","--","0.00","341849.00","--","0.00","1.57"
"114/03/26","104","2","1443","立益物流","632791.00","631155.00","1636.00","--","--","1636.00","62898.00","--","-61262.00","-69164.00","-130426.00","0.00","-130426.00","--","--","-130426.00","18663.00","--","-111763.00","-91560.00","--","-38866.00","-83614.00","--","-28149.00","-0.68"
"114/03/26","104","2","1444","力麗","5434868.00","4948556.00","486312.00","96.00","0.00","486216.00","248651.00","--","237565.00","-12199.00","225366.00","21247.00","204119.00","--","--","204119.00","3022.00","--","207141.00","207502.00","--","-3383.00","204989.00","--","2152.00","0.22"
"114/03/26","104","2","1445","大宇","929039.00","811181.00","117858.00","0.00","0.00","117858.00","70335.00","--","47523.00","-2458.00","45065.00","4360.00","40705.00","0.00","--","40705.00","76902.00","--","117607.00","40705.00","0.00","0.00","117607.00","0.00","0.00","0.29"
"114/03/26","104","2","1446","宏和","418128.00","336660.00","81468.00","--","--","81468.00","84525.00","--","-3057.00","7029.00","3972.00","3077.00","895.00","--","--","895.00","-19416.00","--","-18521.00","895.00","--","--","-18521.00","--","--","0.01"
"114/03/26","104","2","1447","力鵬","9634535.00","9167396.00","467139.00","--","--","467139.00","320165.00","--","146974.00","-117246.00","29728.00","3574.00","26154.00","--","--","26154.00","95500.00","--","121654.00","25282.00","--","872.00","73660.00","--","47994.00","0.03"
"114/03/26","104","2","1449","佳和","1451117.00","1474443.00","-23326.00","--","--","-23326.00","175280.00","--","-198606.00","5311.00","-193295.00","-989.00","-192306.00","--","--","-192306.00","6836.00","--","-185470.00","-188339.00","--","-3967.00","-181496.00","--","-3974.00","-1.59"
"114/03/26","104","2","1451","年興","6245534.00","5783556.00","461978.00","--","--","461978.00","370051.00","--","91927.00","24008.00","115935.00","22517.00","93418.00","--","--","93418.00","-347839.00","--","-254421.00","95520.00","--","-2102.00","-250930.00","--","-3491.00","0.24"
"114/03/26","104","2","1452","宏益","1066202.00","863242.00","202960.00","--","--","202960.00","55722.00","--","147238.00","125719.00","272957.00","29108.00","243849.00","--","--","243849.00","71942.00","--","315791.00","--","--","--","--","--","--","1.84"
"114/03/26","104","2","1453","大將","296510.00","192888.00","103622.00","--","--","103622.00","33168.00","--","70454.00","2094.00","72548.00","770.00","71778.00","--","--","71778.00","1444.00","--","73222.00","72017.00","--","-239.00","73461.00","--","-239.00","0.82"
"114/03/26","104","2","1454","台富","1086932.00","957811.00","129121.00","--","--","129121.00","53825.00","-117.00","75179.00","2123.00","77302.00","13693.00","63609.00","--","--","63609.00","37852.00","--","101461.00","63606.00","--","3.00","101458.00","--","3.00","0.48"
"114/03/26","104","2","1455","集盛","8221062.00","7911619.00","309443.00","--","--","309443.00","241688.00","--","67755.00","147176.00","214931.00","11581.00","203350.00","--","--","203350.00","-171.00","--","203179.00","203350.00","--","--","203179.00","--","--","0.33"
"114/03/26","104","2","1456","怡華","274329.00","232043.00","42286.00","--","--","42286.00","52315.00","0.00","-10029.00","-33269.00","-43298.00","0.00","-43298.00","--","--","-43298.00","34675.00","--","-8623.00","-43298.00","--","--","-8623.00","--","--","-0.20"
"114/03/26","104","2","1457","宜進","1796473.00","1599230.00","197243.00","--","--","197243.00","118824.00","--","78419.00","433282.00","511701.00","5884.00","505817.00","--","--","505817.00","-13464.00","--","492353.00","416045.00","--","89772.00","402733.00","--","89620.00","1.58"
"114/03/26","104","2","1459","聯發","1979208.00","1781139.00","198069.00","--","--","198069.00","78969.00","--","119100.00","121167.00","240267.00","34767.00","205500.00","--","--","205500.00","-491307.00","--","-285807.00","205385.00","--","115.00","-285922.00","--","115.00","0.65"
"114/03/26","104","2","1460","宏遠","3969068.00","3215904.00","753164.00","--","--","753164.00","539906.00","-4619.00","208639.00","-4467.00","204172.00","27319.00","176853.00","--","--","176853.00","-35689.00","--","141164.00","176859.00","--","-6.00","141170.00","--","-6.00","0.40"
"114/03/26","104","2","1463","強盛新","259094.00","213644.00","45450.00","--","--","45450.00","39198.00","--","6252.00","24836.00","31088.00","3678.00","27410.00","0.00","--","27410.00","-4932.00","--","22478.00","28126.00","--","-716.00","23194.00","--","-716.00","0.17"
"114/03/26","104","2","1464","得力","3145938.00","2583351.00","562587.00","--","--","562587.00","351771.00","-2910.00","207906.00","44877.00","252783.00","67026.00","185757.00","--","--","185757.00","-2883.00","--","182874.00","129129.00","--","56628.00","117650.00","--","65224.00","0.60"
"114/03/26","104","2","1465","偉全","1165916.00","1006375.00","159541.00","--","--","159541.00","115942.00","--","43599.00","12580.00","56179.00","4108.00","52071.00","--","--","52071.00","-86528.00","--","-34457.00","33593.00","--","18478.00","-1633.00","--","-32824.00","0.32"
"114/03/26","104","2","1466","聚隆","2088767.00","1935664.00","153103.00","0.00","0.00","153103.00","144129.00","--","8974.00","-20502.00","-11528.00","-1723.00","-9805.00","0.00","--","-9805.00","0.00","--","-9805.00","-9805.00","0.00","0.00","-9805.00","0.00","0.00","-0.09"
"114/03/26","104","2","1467","南緯","3252827.00","2636790.00","616037.00","--","--","616037.00","593127.00","--","22910.00","-25762.00","-2852.00","21130.00","-23982.00","--","--","-23982.00","-138444.00","--","-162426.00","11397.00","--","-35379.00","-118272.00","--","-44154.00","0.05"
"114/03/26","104","2","1468","昶和","359676.00","307257.00","52419.00","--","--","52419.00","58398.00","--","-5979.00","-20047.00","-26026.00","0.00","-26026.00","--","--","-26026.00","-4445.00","--","-30471.00","-23143.00","--","-2883.00","-26690.00","--","-3781.00","-0.14"
"114/03/26","104","2","1470","大統新創","398195.00","313668.00","84527.00","--","--","84527.00","51038.00","240.00","33729.00","-776.00","32953.00","6923.00","26030.00","--","--","26030.00","156.00","--","26186.00","--","--","--","--","--","--","0.30"
"114/03/26","104","2","1471","首利","963242.00","1037248.00","-74006.00","--","--","-74006.00","118264.00","--","-192270.00","2163.00","-190107.00","859.00","-190966.00","--","--","-190966.00","-38015.00","--","-228981.00","-190966.00","--","--","-228981.00","--","--","-0.95"
"114/03/26","104","2","1472","三洋實業","389676.00","398424.00","-8748.00","--","--","-8748.00","33294.00","46324.00","4282.00","-8235.00","-3953.00","3039.00","-6992.00","--","--","-6992.00","-7058.00","--","-14050.00","-5791.00","--","-1201.00","-12849.00","--","-1201.00","-0.08"
"114/03/26","104","2","1473","台南","4494232.00","3682740.00","811492.00","--","--","811492.00","939550.00","--","-128058.00","85650.00","-42408.00","76187.00","-118595.00","--","--","-118595.00","-61334.00","--","-179929.00","33205.00","--","-151800.00","-27163.00","--","-152766.00","0.23"
"114/03/26","104","2","1474","弘裕","1744325.00","1557222.00","187103.00","--","--","187103.00","127310.00","--","59793.00","-1644.00","58149.00","12389.00","45760.00","--","--","45760.00","-9621.00","--","36139.00","45760.00","--","--","36139.00","--","--","0.35"
"114/03/26","104","2","1475","業旺","107908.00","112970.00","-5062.00","--","--","-5062.00","25882.00","--","-30944.00","-17798.00","-48742.00","-141.00","-48601.00","--","--","-48601.00","2771.00","--","-45830.00","-29438.00","--","-19163.00","-28705.00","--","-17125.00","-0.56"
"114/03/26","104","2","1476","儒鴻","11426585.00","8253794.00","3172791.00","--","--","3172791.00","1005931.00","--","2166860.00","-42602.00","2124258.00","434190.00","1690068.00","--","--","1690068.00","-68503.00","--","1621565.00","1690068.00","--","0.00","1621565.00","--","0.00","6.48"
"114/03/26","104","2","1477","聚陽","10757296.00","8153003.00","2604293.00","--","--","2604293.00","1253716.00","--","1350577.00","-21383.00","1329194.00","247988.00","1081206.00","--","--","1081206.00","-67289.00","--","1013917.00","1072978.00","--","8228.00","1005789.00","--","8128.00","5.42"
"114/03/26","104","2","1503","士電","9718162.00","7663269.00","2054893.00","--","--","2054893.00","1333333.00","--","721560.00","137103.00","858663.00","203497.00","655166.00","--","--","655166.00","-228166.00","--","427000.00","622669.00","--","32497.00","404651.00","--","22349.00","1.20"
"114/03/26","104","2","1504","東元","23875832.00","17755993.00","6119839.00","5988.00","10265.00","6124116.00","4234561.00","--","1889555.00","499818.00","2389373.00","574762.00","1814611.00","--","--","1814611.00","-1642256.00","--","172355.00","1650067.00","--","164544.00","94114.00","--","78241.00","0.83"
"114/03/26","104","2","1506","正道","805704.00","666597.00","139107.00","--","--","139107.00","114699.00","--","24408.00","-13394.00","11014.00","1675.00","9339.00","--","--","9339.00","-54305.00","--","-44966.00","10608.00","--","-1269.00","-32825.00","--","-12141.00","0.09"
"114/03/26","104","2","1512","瑞利","1780518.00","1590798.00","189720.00","--","--","189720.00","271771.00","--","-82051.00","-64545.00","-146596.00","22409.00","-169005.00","--","--","-169005.00","-30840.00","--","-199845.00","-161578.00","--","-7427.00","-189370.00","--","-10475.00","-0.89"
"114/03/26","104","2","1513","中興電","4549277.00","3640284.00","908993.00","--","--","908993.00","684784.00","--","224209.00","69187.00","293396.00","70253.00","223143.00","--","--","223143.00","-115019.00","--","108124.00","227925.00","--","-4782.00","118158.00","--","-10034.00","0.55"
"114/03/26","104","2","1514","亞力","1728037.00","1515476.00","212561.00","0.00","2965.00","215526.00","177312.00","215.00","38429.00","13320.00","51749.00","9305.00","42444.00","--","--","42444.00","-2792.00","--","39652.00","44064.00","--","-1620.00","41918.00","--","-2266.00","0.22"
