出表日期,年度,季別,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
"114/03/26","104","1","2801","彰銀","34996556.00","95028137.00","38626767.00","41066.00","--","18831522.00","594600.00","--","1309312593.00","57660457.00","188565148.00","--","--","46137873.00","23768046.00","11010889.00","451682.00","2959909.00","840211.00","1828825456.00","133143208.00","938700.00","21113261.00","--","5673942.00","24530071.00","1029712.00","--","1457412374.00","48418988.00","--","--","516617.00","4007180.00","6728489.00","3293800.00","1706806342.00","79040404.00","--","42648428.00","330282.00","0.00","122019114.00","--","--","--","122019114.00","0.00","0.00","0.00","15.44"
"114/03/26","104","1","2809","京城銀","11651501.00","31560800.00","3452788.00","--","2181994.00","1042853.00","--","--","122761636.00","58240397.00","0.00","--","--","3983294.00","2543132.00","--","--","255240.00","635564.00","238309199.00","17662885.00","2355075.00","304403.00","--","24132968.00","1440188.00","893031.00","--","161886627.00","0.00","--","--","0.00","463179.00","65821.00","170551.00","209374728.00","12012343.00","178746.00","15211294.00","1532088.00","0.00","28934471.00","0.00","--","0.00","28934471.00","0.00","0.00","0.00","24.09"
"114/03/26","104","1","2812","台中銀","8542583.00","79476845.00","22068923.00","0.00","3449995.00","7801254.00","1086.00","0.00","376793452.00","21244207.00","3170800.00","140516.00","561424.00","1188807.00","9159693.00","0.00","147844.00","571635.00","1560180.00","535879244.00","16692518.00","3719686.00","190039.00","0.00","964045.00","4605291.00","368062.00","0.00","456376603.00","14400000.00","0.00","0.00","340418.00","780547.00","111021.00","572490.00","499120720.00","28515063.00","683751.00","7427151.00","132559.00","0.00","36758524.00","--","--","0.00","36758524.00","0.00","0.00","0.00","12.89"
"114/03/26","104","1","2820","華票","325181.00","--","104325811.00","--","4050163.00","1630067.00","156756.00","--","--","71864096.00","368651.00","--","--","178798.00","161882.00","--","--","113195.00","889070.00","184063670.00","17125604.00","--","6373.00","--","142920939.00","526221.00","0.00","--","--","--","--","--","--","1448181.00","6764.00","117911.00","162151993.00","13429600.00","2474.00","8029570.00","450033.00","--","--","--","--","--","21911677.00","0.00","0.00","0.00","16.32"
"114/03/26","104","1","2834","臺企銀","55894507.00","60681338.00","3564539.00","--","169895.00","16241996.00","197345.00","--","1027123192.00","16233429.00","194467232.00","--","--","3286793.00","14061740.00","--","136182.00","1992807.00","2050301.00","1396101296.00","90788626.00","0.00","256627.00","--","4460823.00","19704589.00","--","--","1155265409.00","41800000.00","--","--","15269067.00","2985597.00","886378.00","748500.00","1332165616.00","52979141.00","0.00","11036801.00","-80262.00","0.00","63935680.00","0.00","--","0.00","63935680.00","0.00","0.00","0.00","12.07"
"114/03/26","104","1","2836","高雄銀","3157572.00","21444918.00","10356258.00","--","14645818.00","998337.00","25924.00","--","178950161.00","28871933.00","3236411.00","--","--","1834187.00","2979033.00","--","78871.00","190375.00","122593.00","266892391.00","8921485.00","--","11060.00","--","58182.00","2928357.00","24010.00","--","235157062.00","7000000.00","--","--","178046.00","975192.00","--","141227.00","255394621.00","7403514.00","1872395.00","2194553.00","27308.00","0.00","11497770.00","--","--","0.00","11497770.00","0.00","0.00","0.00","15.53"
"114/03/26","104","1","2838","聯邦銀","8142047.00","63531436.00","18849111.00","--","18982830.00","14161097.00","332359.00","--","271379325.00","14977548.00","1030610.00","54027.00","--","57865118.00","7750832.00","3674285.00","2049277.00","2318938.00","6852636.00","491951476.00","5472844.00","--","256152.00","--","31785414.00","3940990.00","17990.00","--","402780663.00","7400000.00","574631.00","--","2472999.00","967223.00","699500.00","2411543.00","458779949.00","24509306.00","33006.00","6853503.00","1502914.00","--","32898729.00","--","--","272798.00","33171527.00","0.00","0.00","0.00","13.42"
"114/03/26","104","1","2845","遠東銀","6536460.00","72846259.00","23788603.00","26064.00","15907850.00","18896122.00","27156.00","--","333835271.00","38967398.00","3303232.00","1618152.00","--","15040496.00","2804603.00","--","1795163.00","800440.00","206541.00","536399810.00","14328786.00","--","11402974.00","5003.00","8502194.00","5839576.00","325510.00","--","429298138.00","25445647.00","--","--","2576629.00","991498.00","--","498704.00","499214659.00","28618263.00","462400.00","8276912.00","-172424.00","--","37185151.00","--","--","--","37185151.00","--","0.00","0.00","12.99"
"114/03/26","104","1","2849","安泰銀","5591153.00","58969857.00","25565901.00","--","448588.00","6694385.00","202524.00","--","191861105.00","36571603.00","--","--","--","1316266.00","970855.00","--","238173.00","2989682.00","3213925.00","334634017.00","13199557.00","--","11665023.00","--","5282481.00","3851778.00","0.00","--","258651583.00","10000000.00","--","1414865.00","1236297.00","426896.00","45134.00","167040.00","305940654.00","16796775.00","1461505.00","10557266.00","-122183.00","0.00","28693363.00","--","--","0.00","28693363.00","0.00","0.00","0.00","17.08"
