出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","104","1","1539","巨庭","1413911.00","815562.00","2229473.00","1058539.00","297170.00","1355709.00","653700.00","0.00","221382.00","-1318.00","--","873764.00","--","--","0.00","873764.00","0.00","0.00","0.00","13.37"
"114/03/26","104","1","1540","喬福","1502450.00","408591.00","1911041.00","421381.00","20785.00","442166.00","854736.00","179009.00","465321.00","0.00","-30206.00","1468860.00","--","--","15.00","1468875.00","0.00","0.00","6105911.00","18.51"
"114/03/26","104","1","1541","錩泰","1358234.00","673480.00","2031714.00","934523.00","23896.00","958419.00","788000.00","1364.00","280311.00","3620.00","0.00","1073295.00","--","--","0.00","1073295.00","--","0.00","0.00","13.62"
"114/03/26","104","1","1558","伸興","3652385.00","1779285.00","5431670.00","1061505.00","179581.00","1241086.00","605526.00","1387345.00","2144896.00","15374.00","--","4153141.00","--","--","37443.00","4190584.00","0.00","0.00","0.00","68.59"
"114/03/26","104","1","1560","中砂","2105438.00","3100082.00","5205520.00","849200.00","372420.00","1221620.00","1410000.00","1241869.00","1331003.00","1028.00","--","--","--","--","--","3983900.00","0.00","0.00","0.00","28.25"
"114/03/26","104","1","1568","倉佑","1469164.00","1561659.00","3030823.00","1098870.00","382727.00","1481597.00","1030865.00","145471.00","249728.00","8498.00","--","1434562.00","--","--","114664.00","1549226.00","0.00","0.00","0.00","13.92"
"114/03/26","104","1","1582","信錦","8082140.00","1496537.00","9578677.00","2724816.00","1192615.00","3917431.00","1498564.00","1940072.00","1922478.00","300132.00","0.00","5661246.00","--","--","0.00","5661246.00","0.00","0.00","0.00","37.78"
"114/03/26","104","1","1583","程泰","8001664.00","4030056.00","12031720.00","5563830.00","1361461.00","6925291.00","1000323.00","474131.00","2046205.00","56828.00","0.00","3577487.00","--","--","1528942.00","5106429.00","0.00","0.00","0.00","35.76"
"114/03/26","104","1","1589","永冠-KY","5999107.00","5403123.00","11402230.00","1671821.00","1427511.00","3099332.00","1057929.00","4170347.00","2548217.00","406710.00","--","8183203.00","--","--","119695.00","8302898.00","--","0.00","0.00","77.35"
"114/03/26","104","1","1590","亞德客-KY","7719391.00","11951775.00","19671166.00","6729007.00","2733529.00","9462536.00","1705000.00","3906960.00","3924380.00","517233.00","0.00","10053573.00","--","--","155057.00","10208630.00","0.00","0.00","0.00","58.97"
"114/03/26","104","1","1597","直得","1279079.00","1161649.00","2440728.00","629992.00","549599.00","1179591.00","592338.00","463051.00","312403.00","11889.00","-118544.00","1261137.00","--","--","--","1261137.00","0.00","0.00","3000000.00","22.43"
"114/03/26","104","1","1603","華電","3067756.00","5307194.00","8374950.00","1937047.00","821560.00","2758607.00","3423000.00","412208.00","4230416.00","44753.00","-2502214.00","5608163.00","--","--","8180.00","5616343.00","0.00","0.00","58646089.00","19.77"
"114/03/26","104","1","1604","聲寶","3590851.00","8521903.00","12112754.00","1754641.00","2240946.00","3995587.00","5250000.00","49623.00","2993248.00","97763.00","-510248.00","7880386.00","--","--","236781.00","8117167.00","--","0.00","13041829.00","15.39"
"114/03/26","104","1","1605","華新","52664175.00","55515096.00","108179271.00","23021416.00","21032067.00","44053483.00","35760002.00","15648353.00","9731277.00","1392184.00","-292893.00","62238923.00","--","--","1886865.00","64125788.00","0.00","0.00","30000000.00","17.55"
"114/03/26","104","1","1608","華榮","6066243.00","7345370.00","13411613.00","3481147.00","1229268.00","4710415.00","6327735.00","194806.00","1056972.00","720403.00","-852003.00","7447913.00","--","--","1253285.00","8701198.00","0.00","0.00","208563824.00","17.56"
"114/03/26","104","1","1609","大亞","11157944.00","7577708.00","18735652.00","6227080.00","4333406.00","10560486.00","5721808.00","521014.00","725216.00","197120.00","-46562.00","7118596.00","0.00","--","1056570.00","8175166.00","0.00","0.00","12633667.00","12.72"
"114/03/26","104","1","1611","中電","2369604.00","5715626.00","8085230.00","2568374.00","275000.00","2843374.00","3984392.00","524827.00","682456.00","39066.00","-696.00","5230045.00","--","--","11811.00","5241856.00","0.00","0.00","116273.00","13.13"
"114/03/26","104","1","1612","宏泰","2643403.00","2951418.00","5594821.00","544811.00","114111.00","658922.00","3241511.00","179445.00","1475785.00","29298.00","0.00","4926039.00","--","--","9860.00","4935899.00","0.00","0.00","0.00","15.20"
"114/03/26","104","1","1614","三洋電","2185562.00","4554576.00","6740138.00","900607.00","741497.00","1642104.00","2691134.00","216312.00","2242400.00","24409.00","-132298.00","5041957.00","--","--","56077.00","5098034.00","0.00","0.00","10182744.00","19.47"
"114/03/26","104","1","1615","大山","837423.00","1383240.00","2220663.00","655226.00","83832.00","739058.00","1118618.00","0.00","366682.00","-3695.00","--","1481605.00","--","--","--","1481605.00","--","0.00","0.00","13.24"
"114/03/26","104","1","1616","億泰","3052887.00","1040621.00","4093508.00","1989112.00","179372.00","2168484.00","1941485.00","2480.00","58271.00","7865.00","-85077.00","1925024.00","--","--","--","1925024.00","--","0.00","4654499.00","10.16"
"114/03/26","104","1","1617","榮星","2353392.00","938495.00","3291887.00","1328164.00","314602.00","1642766.00","1442332.00","90331.00","87151.00","24325.00","0.00","1644139.00","--","--","4982.00","1649121.00","0.00","0.00","0.00","11.40"
"114/03/26","104","1","1618","合機","1962671.00","2298459.00","4261130.00","245662.00","11956.00","257618.00","2408647.00","648415.00","1101233.00","-154783.00","0.00","4003512.00","--","--","0.00","4003512.00","0.00","0.00","0.00","16.62"
"114/03/26","104","1","1626","艾美特-KY","6302677.00","3508054.00","9810731.00","5439434.00","1431202.00","6870636.00","1228846.00","1057916.00","438708.00","214625.00","--","2940095.00","--","--","--","2940095.00","0.00","0.00","0.00","23.93"
"114/03/26","104","1","1702","南僑","8892769.00","8405696.00","17298465.00","6145205.00","5659787.00","11804992.00","2941330.00","424437.00","2329746.00","157716.00","-530114.00","5323115.00","--","--","170358.00","5493473.00","0.00","0.00","46041259.00","21.46"
"114/03/26","104","1","1707","葡萄王","2203431.00","5478778.00","7682209.00","3437216.00","183947.00","3621163.00","1302350.00","4363.00","1996106.00","3227.00","--","3306046.00","--","--","755000.00","4061046.00","0.00","0.00","0.00","25.39"
"114/03/26","104","1","1708","東鹼","2469295.00","6485812.00","8955107.00","1851442.00","2167616.00","4019058.00","1740182.00","10424.00","2993887.00","80121.00","--","4824614.00","--","--","111435.00","4936049.00","0.00","0.00","0.00","27.72"
"114/03/26","104","1","1709","和益","5446278.00","4442476.00","9888754.00","2116969.00","1167502.00","3284471.00","4299329.00","245847.00","1579219.00","137594.00","0.00","6261989.00","--","--","342294.00","6604283.00","0.00","0.00","0.00","14.57"
"114/03/26","104","1","1710","東聯","7213910.00","28122869.00","35336779.00","5271169.00","10554143.00","15825312.00","8857031.00","1337902.00","5594282.00","912877.00","-187798.00","16514294.00","--","--","2997173.00","19511467.00","--","0.00","13753554.00","18.94"
"114/03/26","104","1","1711","永光","6066431.00","6809271.00","12875702.00","4187148.00","822269.00","5009417.00","4968274.00","473558.00","1794958.00","306018.00","0.00","7542808.00","--","--","323477.00","7866285.00","0.00","0.00","0.00","15.18"
"114/03/26","104","1","1712","興農","8084500.00","8339138.00","16423638.00","5735771.00","5265484.00","11001255.00","3436907.00","210289.00","1758479.00","-86347.00","0.00","5319328.00","--","--","103055.00","5422383.00","0.00","0.00","0.00","15.48"
"114/03/26","104","1","1713","國化","1140637.00","1305788.00","2446425.00","37840.00","136350.00","174190.00","1509517.00","0.00","755625.00","7093.00","0.00","--","--","--","--","2272235.00","--","0.00","0.00","15.05"
"114/03/26","104","1","1714","和桐","25941210.00","18304121.00","44245331.00","24400669.00","4709087.00","29109756.00","9585927.00","45843.00","607271.00","854667.00","-144781.00","10948927.00","--","--","4186648.00","15135575.00","0.00","0.00","17884513.00","11.64"
"114/03/26","104","1","1717","長興","28612646.00","18158885.00","46771531.00","11100736.00","13356663.00","24457399.00","10221690.00","359884.00","8283955.00","2930998.00","--","21796527.00","--","--","517605.00","22314132.00","0.00","0.00","0.00","21.32"
"114/03/26","104","1","1720","生達","2449751.00","2923504.00","5373255.00","934264.00","722914.00","1657178.00","1786961.00","423902.00","982419.00","217663.00","--","3410945.00","--","--","305132.00","3716077.00","0.00","0.00","0.00","19.09"
"114/03/26","104","1","1721","三晃","738625.00","563276.00","1301901.00","442833.00","94751.00","537584.00","836771.00","0.00","-67247.00","-5207.00","0.00","764317.00","--","--","--","764317.00","0.00","0.00","0.00","9.13"
"114/03/26","104","1","1722","台肥","8387735.00","60236329.00","68624064.00","4834534.00","11456264.00","16290798.00","9800000.00","2234334.00","39974864.00","324068.00","0.00","52333266.00","0.00","--","0.00","52333266.00","0.00","0.00","0.00","53.40"
"114/03/26","104","1","1723","中碳","4805132.00","4294180.00","9099312.00","1009237.00","132142.00","1141379.00","2369044.00","534237.00","4798332.00","263536.00","-158322.00","7806827.00","--","--","151106.00","7957933.00","--","0.00","6397537.00","33.87"
"114/03/26","104","1","1725","元禎","4205663.00","727166.00","4932829.00","2271399.00","77247.00","2348646.00","1825010.00","3550.00","475400.00","290307.00","-10084.00","2584183.00","--","--","0.00","2584183.00","0.00","0.00","671000.00","14.21"
"114/03/26","104","1","1726","永記","7408204.00","2102757.00","9510961.00","1223149.00","406014.00","1629163.00","1620000.00","109005.00","6070275.00","82518.00","0.00","7881798.00","--","--","0.00","7881798.00","0.00","0.00","0.00","48.65"
"114/03/26","104","1","1727","中華化","1140362.00","1109807.00","2250169.00","817206.00","25765.00","842971.00","1050000.00","9324.00","336134.00","1701.00","0.00","1397159.00","--","--","10039.00","1407198.00","0.00","0.00","0.00","13.31"
"114/03/26","104","1","1730","花仙子","1032228.00","653173.00","1685401.00","517357.00","24832.00","542189.00","534812.00","20082.00","385781.00","32275.00","--","972950.00","--","--","170262.00","1143212.00","--","0.00","0.00","18.19"
"114/03/26","104","1","1731","美吾華","1547931.00","1048175.00","2596106.00","620600.00","207658.00","828258.00","1329152.00","206745.00","218969.00","12982.00","--","1767848.00","--","--","--","1767848.00","0.00","0.00","0.00","13.30"
"114/03/26","104","1","1732","毛寶","334981.00","241162.00","576143.00","98374.00","27504.00","125878.00","424439.00","2690.00","23332.00","-196.00","--","450265.00","--","--","--","450265.00","0.00","0.00","0.00","10.61"
"114/03/26","104","1","1733","五鼎","1513288.00","1194194.00","2707482.00","779492.00","25322.00","804814.00","985314.00","185160.00","733437.00","-1868.00","--","1902043.00","--","--","625.00","1902668.00","--","0.00","0.00","19.30"
"114/03/26","104","1","1734","杏輝","2544313.00","3883751.00","6428064.00","983981.00","1233794.00","2217775.00","1612712.00","1199760.00","445024.00","99579.00","--","3357075.00","--","--","853214.00","4210289.00","--","0.00","0.00","20.82"
"114/03/26","104","1","1735","日勝化","2388781.00","947829.00","3336610.00","1733871.00","129939.00","1863810.00","993880.00","98017.00","303339.00","19731.00","0.00","1414967.00","--","--","57833.00","1472800.00","--","0.00","0.00","14.24"
"114/03/26","104","1","1736","喬山","14035987.00","3738153.00","17774140.00","8215166.00","976939.00","9192105.00","3024172.00","49794.00","5775482.00","-271103.00","--","8578345.00","--","--","3690.00","8582035.00","0.00","0.00","0.00","28.37"
"114/03/26","104","1","1737","臺鹽","2254649.00","4567169.00","6821818.00","371466.00","577174.00","948640.00","2000000.00","2504261.00","1373893.00","-4976.00","--","5873178.00","--","--","--","5873178.00","0.00","0.00","0.00","29.37"
"114/03/26","104","1","1752","南光","931691.00","1944948.00","2876639.00","509407.00","832972.00","1342379.00","899629.00","423345.00","211286.00","--","0.00","--","--","--","--","1534260.00","0.00","798812.00","0.00","17.05"
"114/03/26","104","1","1762","中化生","813407.00","1962282.00","2775689.00","734609.00","241280.00","975889.00","775600.00","334323.00","662302.00","-565.00","--","1771660.00","--","--","28140.00","1799800.00","0.00","0.00","0.00","22.84"
"114/03/26","104","1","1773","勝一","2212692.00","2810972.00","5023664.00","789440.00","300065.00","1089505.00","1500000.00","101368.00","2299609.00","33182.00","--","3934159.00","--","--","--","3934159.00","0.00","0.00","0.00","26.23"
"114/03/26","104","1","1783","和康生","635272.00","358379.00","993651.00","53016.00","71633.00","124649.00","706160.00","194872.00","-32293.00","263.00","--","869002.00","--","--","--","869002.00","0.00","152000.00","0.00","12.31"
"114/03/26","104","1","1786","科妍","731787.00","350629.00","1082416.00","58061.00","26625.00","84686.00","535000.00","508139.00","-6573.00","193.00","-39029.00","997730.00","--","--","--","997730.00","0.00","0.00","400000.00","18.79"
