出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","104","4","2801","彰銀","60406524.00","-676585.00","-23247440.00","-10707.00","36471792.00","82228233.00","118700025.00"
"114/03/26","104","4","2809","京城銀","11098007.00","468212.00","-14786851.00","-31871.00","-3252503.00","40387931.00","37135428.00"
"114/03/26","104","4","2812","台中銀","17750366.00","-11293842.00","1859586.00","-62370.00","8253740.00","78476334.00","86730074.00"
"114/03/26","104","4","2820","華票","--","--","--","--","--","--","--"
"114/03/26","104","4","2834","臺企銀","-3845361.00","-20564030.00","1271449.00","-42493.00","-23180435.00","64242245.00","41061810.00"
"114/03/26","104","4","2836","高雄銀","-2283874.00","-92329.00","-47918.00","-23874.00","-2447995.00","33768670.00","31320675.00"
"114/03/26","104","4","2838","聯邦銀","-7730250.00","-2335069.00","2440074.00","82656.00","-7542589.00","86061535.00","78518946.00"
"114/03/26","104","4","2845","遠東銀","10206570.00","1101007.00","-6714929.00","-139032.00","4453616.00","81391201.00","85844817.00"
"114/03/26","104","4","2849","安泰銀","-7580323.00","-3038738.00","8704321.00","51361.00","-1863379.00","7567361.00","5703982.00"
"114/03/26","104","4","2897","王道銀行","-15019261.00","-25063827.00","32157403.00","-442960.00","-8368645.00","26330782.00","17962137.00"
"114/03/26","104","4","5876","上海商銀","-3975422.00","-4578185.00","-7235321.00","7481210.00","-8307718.00","210945525.00","202637807.00"
