出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","104","4","1213","大飲","736453.00","628989.00","107464.00","--","--","107464.00","87850.00","--","19614.00","1844.00","21458.00","4947.00","16511.00","--","--","16511.00","0.00","--","16511.00","16511.00","--","--","16511.00","--","--","0.32"
"114/03/26","104","4","1215","卜蜂","16553896.00","14525501.00","2028395.00","--","--","2028395.00","1143186.00","-1025.00","884184.00","28311.00","912495.00","191409.00","721086.00","--","--","721086.00","-632175.00","--","88911.00","687768.00","--","33318.00","56189.00","--","32722.00","2.57"
"114/03/26","104","4","1216","統一","416151323.00","278229027.00","137922296.00","--","--","137922296.00","116284564.00","--","21637732.00","5611628.00","27249360.00","5656195.00","21593165.00","--","--","21593165.00","-4169052.00","--","17424113.00","14107839.00","--","7485326.00","11866078.00","--","5558035.00","2.48"
"114/03/26","104","4","1217","愛之味","4019258.00","2742430.00","1276828.00","--","--","1276828.00","1467322.00","--","-190494.00","247471.00","56977.00","19352.00","37625.00","22103.00","--","59728.00","-26753.00","--","32975.00","48394.00","--","11334.00","31189.00","--","1786.00","0.09"
"114/03/26","104","4","1218","泰山","8018394.00","6710735.00","1307659.00","208.00","182.00","1307633.00","1410336.00","--","-102703.00","206985.00","104282.00","-19669.00","123951.00","--","--","123951.00","-70077.00","--","53874.00","123750.00","--","201.00","53673.00","--","201.00","0.36"
"114/03/26","104","4","1219","福壽","9732986.00","8914882.00","818104.00","--","--","818104.00","757915.00","1716.00","61905.00","31482.00","93387.00","30968.00","62419.00","--","--","62419.00","-21726.00","--","40693.00","97627.00","--","-35208.00","76207.00","--","-35514.00","0.31"
"114/03/26","104","4","1220","台榮","3275779.00","2928477.00","347302.00","--","--","347302.00","235231.00","--","112071.00","19190.00","131261.00","24140.00","107121.00","--","--","107121.00","-11258.00","--","95863.00","119407.00","--","-12286.00","107454.00","--","-11591.00","0.67"
"114/03/26","104","4","1225","福懋油","10884323.00","10079616.00","804707.00","-107.00","--","804814.00","610117.00","702377.00","897074.00","-23759.00","873315.00","281980.00","591335.00","--","--","591335.00","5400.00","--","596735.00","558316.00","--","33019.00","563716.00","--","33019.00","2.55"
"114/03/26","104","4","1227","佳格","25514586.00","17473736.00","8040850.00","--","--","8040850.00","4753802.00","--","3287048.00","111503.00","3398551.00","646084.00","2752467.00","--","--","2752467.00","-191612.00","--","2560855.00","2730613.00","--","21854.00","2538837.00","--","22018.00","3.47"
"114/03/26","104","4","1229","聯華","5304291.00","4518461.00","785830.00","--","--","785830.00","483252.00","--","302578.00","1110860.00","1413438.00","5444.00","1407994.00","0.00","--","1407994.00","-1738570.00","--","-330576.00","1416016.00","--","-8022.00","-321298.00","--","-9278.00","1.59"
"114/03/26","104","4","1231","聯華食","6456465.00","5152725.00","1303740.00","--","--","1303740.00","950732.00","--","353008.00","84761.00","437769.00","79075.00","358694.00","--","--","358694.00","-22258.00","--","336436.00","357446.00","--","1248.00","335537.00","--","899.00","2.41"
"114/03/26","104","4","1232","大統益","17773023.00","16136555.00","1636468.00","--","--","1636468.00","599755.00","--","1036713.00","85176.00","1121889.00","200591.00","921298.00","--","--","921298.00","13705.00","--","935003.00","912106.00","--","9192.00","926198.00","--","8805.00","5.70"
"114/03/26","104","4","1233","天仁","2132584.00","909978.00","1222606.00","--","--","1222606.00","1037146.00","--","185460.00","60357.00","245817.00","36540.00","209277.00","0.00","--","209277.00","-6179.00","--","203098.00","209180.00","97.00","--","203881.00","-783.00","--","2.31"
"114/03/26","104","4","1234","黑松","6360594.00","4304053.00","2056541.00","--","--","2056541.00","1977280.00","--","79261.00","641991.00","721252.00","100942.00","620310.00","--","--","620310.00","-90418.00","--","529892.00","620310.00","--","--","529892.00","--","--","1.54"
"114/03/26","104","4","1235","興泰","105964.00","94488.00","11476.00","--","--","11476.00","25089.00","--","-13613.00","61078.00","47465.00","528.00","46937.00","--","--","46937.00","118507.00","--","165444.00","46937.00","--","0.00","165444.00","--","0.00","0.80"
"114/03/26","104","4","1236","宏亞","2317070.00","1642692.00","674378.00","--","--","674378.00","567293.00","--","107085.00","13548.00","120633.00","18815.00","101818.00","--","--","101818.00","129116.00","--","230934.00","101818.00","--","--","230934.00","--","--","0.94"
"114/03/26","104","4","1256","鮮活果汁-KY","2405459.00","1730632.00","674827.00","--","--","674827.00","344259.00","--","330568.00","-10649.00","319919.00","111468.00","208451.00","--","--","208451.00","-17244.00","--","191207.00","210681.00","--","-2230.00","193747.00","--","-2540.00","7.76"
"114/03/26","104","4","1301","台塑","191545395.00","169720286.00","21825109.00","--","--","21825109.00","11323948.00","--","10501161.00","24593147.00","35094308.00","4217039.00","30877269.00","--","--","30877269.00","-17936543.00","--","12940726.00","30877269.00","--","--","12940726.00","--","--","4.85"
"114/03/26","104","4","1303","南亞","299781414.00","263459582.00","36321832.00","--","33972.00","36355804.00","17759272.00","--","18596532.00","25048005.00","43644537.00","7562833.00","36081704.00","--","--","36081704.00","-12905297.00","--","23176407.00","35721346.00","--","360358.00","23428479.00","--","-252072.00","4.50"
"114/03/26","104","4","1304","台聚","52373585.00","46859348.00","5514237.00","--","--","5514237.00","3664061.00","--","1850176.00","137462.00","1987638.00","418609.00","1569029.00","-31923.00","--","1537106.00","-947207.00","--","589899.00","879631.00","--","657475.00","151781.00","--","438118.00","0.85"
"114/03/26","104","4","1305","華夏","13842155.00","11893683.00","1948472.00","--","--","1948472.00","1032344.00","0.00","916128.00","39085.00","955213.00","110872.00","844341.00","-31923.00","--","812418.00","-11892.00","--","800526.00","767567.00","--","44851.00","756403.00","--","44123.00","1.64"
"114/03/26","104","4","1307","三芳","11276599.00","8232909.00","3043690.00","--","--","3043690.00","1700901.00","--","1342789.00","30079.00","1372868.00","271290.00","1101578.00","--","--","1101578.00","157791.00","--","1259369.00","1101578.00","--","--","1259369.00","--","--","2.85"
"114/03/26","104","4","1308","亞聚","5045856.00","4452518.00","593338.00","--","--","593338.00","188412.00","--","404926.00","222092.00","627018.00","95461.00","531557.00","--","--","531557.00","-748875.00","--","-217318.00","531557.00","--","--","-217318.00","--","--","1.08"
"114/03/26","104","4","1309","台達化","17028115.00","16155834.00","872281.00","--","--","872281.00","726978.00","--","145303.00","-50838.00","94465.00","26940.00","67525.00","--","--","67525.00","-163002.00","--","-95477.00","67525.00","0.00","0.00","-95477.00","--","--","0.21"
"114/03/26","104","4","1310","台苯","13122071.00","11821848.00","1300223.00","--","--","1300223.00","356716.00","--","943507.00","-196350.00","747157.00","173703.00","573454.00","0.00","--","573454.00","144938.00","--","718392.00","693823.00","--","-120369.00","840121.00","--","-121729.00","1.31"
"114/03/26","104","4","1312","國喬","20024959.00","16983683.00","3041276.00","--","--","3041276.00","1215758.00","--","1825518.00","158948.00","1984466.00","332389.00","1652077.00","--","--","1652077.00","-164202.00","--","1487875.00","1472319.00","--","179758.00","1324895.00","--","162980.00","1.62"
"114/03/26","104","4","1313","聯成","43647964.00","42211584.00","1436380.00","--","--","1436380.00","1735538.00","--","-299158.00","-25023.00","-324181.00","-151709.00","-172472.00","--","--","-172472.00","-363647.00","--","-536119.00","-172472.00","--","0.00","-536119.00","--","0.00","-0.15"
"114/03/26","104","4","1314","中石化","26155995.00","26598992.00","-442997.00","682.00","931.00","-442748.00","1351053.00","--","-1793801.00","1936032.00","142231.00","59461.00","82770.00","--","--","82770.00","-264007.00","--","-181237.00","95531.00","--","-12761.00","-167715.00","--","-13522.00","0.04"
"114/03/26","104","4","1315","達新","2725584.00","2214059.00","511525.00","--","--","511525.00","434545.00","--","76980.00","205489.00","282469.00","37593.00","244876.00","--","--","244876.00","-292118.00","--","-47242.00","255695.00","--","-10819.00","-36143.00","--","-11099.00","1.34"
"114/03/26","104","4","1316","上曜","828079.00","693532.00","134547.00","--","--","134547.00","236928.00","--","-102381.00","-7026.00","-109407.00","12960.00","-122367.00","--","--","-122367.00","-35255.00","--","-157622.00","-135457.00","--","13090.00","-148312.00","--","-9310.00","-0.88"
"114/03/26","104","4","1319","東陽","22456256.00","17275581.00","5180675.00","--","581.00","5181256.00","3327218.00","--","1854038.00","237417.00","2091455.00","360519.00","1730936.00","--","--","1730936.00","-71120.00","--","1659816.00","1695564.00","--","35372.00","1625500.00","--","34316.00","2.87"
"114/03/26","104","4","1321","大洋","4596042.00","4257846.00","338196.00","--","--","338196.00","358430.00","--","-20234.00","58753.00","38519.00","1390.00","37129.00","--","--","37129.00","-31422.00","--","5707.00","37129.00","--","--","5707.00","--","--","0.17"
"114/03/26","104","4","1323","永裕","3124337.00","2342117.00","782220.00","--","--","782220.00","389864.00","-224.00","392132.00","10320.00","402452.00","106460.00","295992.00","--","--","295992.00","-54581.00","--","241411.00","231691.00","--","64301.00","179367.00","--","62044.00","2.55"
"114/03/26","104","4","1324","地球","1274030.00","1015002.00","259028.00","--","--","259028.00","194052.00","--","64976.00","9674.00","74650.00","16810.00","57840.00","--","--","57840.00","-6690.00","--","51150.00","57840.00","--","--","51150.00","--","--","0.77"
"114/03/26","104","4","1325","恆大","1109886.00","935416.00","174470.00","--","--","174470.00","73055.00","--","101415.00","20070.00","121485.00","23241.00","98244.00","--","--","98244.00","-9693.00","--","88551.00","100014.00","--","-1770.00","92319.00","--","-3768.00","1.00"
"114/03/26","104","4","1326","台化","329349307.00","295636411.00","33712896.00","--","--","33712896.00","14338770.00","--","19374126.00","16615039.00","35989165.00","4371618.00","31617547.00","--","--","31617547.00","-13282810.00","--","18334737.00","27578193.00","--","4039354.00","12247215.00","--","6087522.00","4.72"
"114/03/26","104","4","1337","再生-KY","4984228.00","3941545.00","1042683.00","--","--","1042683.00","497689.00","--","544994.00","31167.00","576161.00","185698.00","390463.00","--","--","390463.00","-182757.00","--","207706.00","390463.00","--","--","207706.00","--","--","1.50"
"114/03/26","104","4","1338","廣華-KY","8269248.00","6293923.00","1975325.00","--","--","1975325.00","1052506.00","--","922819.00","73850.00","996669.00","243335.00","753334.00","--","--","753334.00","-55328.00","--","698006.00","757974.00","--","-4640.00","707834.00","--","-9828.00","9.04"
"114/03/26","104","4","1339","昭輝","2153843.00","1490833.00","663010.00","--","--","663010.00","278881.00","--","384129.00","54697.00","438826.00","90195.00","348631.00","--","--","348631.00","63116.00","--","411747.00","343647.00","--","4984.00","377280.00","--","34467.00","4.60"
"114/03/26","104","4","1340","勝悅-KY","3198020.00","2132310.00","1065710.00","--","--","1065710.00","115249.00","--","950461.00","79676.00","1030137.00","167324.00","862813.00","--","--","862813.00","-103459.00","--","759354.00","862813.00","--","--","759354.00","--","--","7.51"
"114/03/26","104","4","1402","遠東新","217948202.00","167464920.00","50483282.00","--","555.00","50483837.00","35970309.00","--","14513528.00","5187145.00","19700673.00","5014304.00","14686369.00","--","--","14686369.00","-4630229.00","--","10056140.00","8034691.00","--","6651678.00","3712786.00","--","6343354.00","1.61"
"114/03/26","104","4","1410","南染","630162.00","398824.00","231338.00","--","--","231338.00","88097.00","--","143241.00","10290.00","153531.00","24836.00","128695.00","--","--","128695.00","-8413.00","--","120282.00","117752.00","--","10943.00","109373.00","--","10909.00","1.64"
"114/03/26","104","4","1413","宏洲","2534957.00","2631045.00","-96088.00","--","--","-96088.00","87476.00","--","-183564.00","202499.00","18935.00","15576.00","3359.00","--","--","3359.00","-1943.00","--","1416.00","3585.00","--","-226.00","1642.00","--","-226.00","0.03"
"114/03/26","104","4","1414","東和","1093113.00","1044022.00","49091.00","--","--","49091.00","64286.00","--","-15195.00","17892.00","2697.00","-4521.00","7218.00","--","--","7218.00","-37226.00","--","-30008.00","--","--","--","--","--","--","0.03"
"114/03/26","104","4","1416","廣豐","1364748.00","1094996.00","269752.00","--","--","269752.00","251882.00","--","17870.00","-31727.00","-13857.00","21468.00","-35325.00","--","--","-35325.00","53030.00","--","17705.00","-35650.00","--","325.00","17380.00","--","325.00","-0.13"
"114/03/26","104","4","1417","嘉裕","3552482.00","2794252.00","758230.00","--","--","758230.00","1263886.00","--","-505656.00","125521.00","-380135.00","4468.00","-384603.00","--","--","-384603.00","-204313.00","--","-588916.00","-384603.00","--","--","-588916.00","--","--","-1.01"
"114/03/26","104","4","1418","東華","1454403.00","1511190.00","-56787.00","--","--","-56787.00","152373.00","--","-209160.00","31989.00","-177171.00","2910.00","-180081.00","--","--","-180081.00","-33281.00","--","-213362.00","-180052.00","--","-29.00","-213333.00","--","-29.00","-1.46"
"114/03/26","104","4","1419","新紡","1113137.00","904109.00","209028.00","--","--","209028.00","304932.00","--","-95904.00","209001.00","113097.00","1682.00","111415.00","--","--","111415.00","-144898.00","--","-33483.00","115724.00","--","-4309.00","-29174.00","--","-4309.00","0.39"
"114/03/26","104","4","1423","利華","641157.00","585108.00","56049.00","--","--","56049.00","34257.00","--","21792.00","-53771.00","-31979.00","4031.00","-36010.00","--","--","-36010.00","3765.00","--","-32245.00","--","--","--","--","--","--","-0.21"
"114/03/26","104","4","1432","大魯閣","385865.00","161154.00","224711.00","--","--","224711.00","491415.00","--","-266704.00","72437.00","-194267.00","8755.00","-203022.00","65083.00","--","-137939.00","-25308.00","--","-163247.00","-120212.00","--","-17727.00","-145520.00","--","-17727.00","-0.74"
"114/03/26","104","4","1434","福懋","42872570.00","36732939.00","6139631.00","--","--","6139631.00","2807131.00","--","3332500.00","428797.00","3761297.00","537345.00","3223952.00","--","--","3223952.00","3222562.00","--","6446514.00","2828679.00","--","395273.00","6057275.00","--","389239.00","1.68"
"114/03/26","104","4","1435","中福","29947.00","3459.00","26488.00","--","--","26488.00","32208.00","--","-5720.00","2142.00","-3578.00","39.00","-3617.00","--","--","-3617.00","0.00","--","-3617.00","-3617.00","--","0.00","-3617.00","0.00","0.00","-0.03"
"114/03/26","104","4","1436","華友聯","268587.00","189624.00","78963.00","--","--","78963.00","71649.00","--","7314.00","-30317.00","-23003.00","15043.00","-38046.00","--","--","-38046.00","--","--","-38046.00","-38046.00","--","--","-38046.00","--","--","-0.55"
"114/03/26","104","4","1437","勤益控","788744.00","589516.00","199228.00","--","--","199228.00","110269.00","--","88959.00","-31522.00","57437.00","4894.00","52543.00","--","--","52543.00","9569.00","--","62112.00","51414.00","--","1129.00","61495.00","--","617.00","0.26"
"114/03/26","104","4","1438","三地開發","23596.00","5861.00","17735.00","0.00","0.00","17735.00","8795.00","--","8940.00","3814.00","12754.00","1772.00","10982.00","--","--","10982.00","--","--","10982.00","--","--","--","--","--","--","0.11"
"114/03/26","104","4","1439","雋揚","358381.00","342535.00","15846.00","--","--","15846.00","30036.00","--","-14190.00","14661.00","471.00","-167.00","638.00","--","--","638.00","0.00","--","638.00","--","--","--","--","--","--","0.01"
"114/03/26","104","4","1440","南紡","21524129.00","18658679.00","2865450.00","--","--","2865450.00","2134415.00","--","731035.00","725860.00","1456895.00","304682.00","1152213.00","--","--","1152213.00","-265044.00","--","887169.00","1237446.00","--","-85233.00","972422.00","--","-85253.00","0.75"
"114/03/26","104","4","1441","大東","1833542.00","1717047.00","116495.00","--","--","116495.00","180443.00","--","-63948.00","-23520.00","-87468.00","-3889.00","-83579.00","--","--","-83579.00","-16651.00","--","-100230.00","-83579.00","--","--","-100230.00","--","--","-0.93"
"114/03/26","104","4","1442","名軒","2105216.00","1273905.00","831311.00","--","--","831311.00","210404.00","--","620907.00","-1002.00","619905.00","57247.00","562658.00","--","--","562658.00","-2520.00","--","560138.00","562658.00","--","0.00","560138.00","--","0.00","2.44"
"114/03/26","104","4","1443","立益物流","1314739.00","1296001.00","18738.00","--","--","18738.00","135382.00","--","-116644.00","-83174.00","-199818.00","5595.00","-205413.00","--","--","-205413.00","2572.00","--","-202841.00","-119777.00","--","-85636.00","-119483.00","--","-83358.00","-0.89"
"114/03/26","104","4","1444","力麗","10408732.00","9587858.00","820874.00","261.00","0.00","820613.00","507582.00","--","313031.00","151196.00","464227.00","55367.00","408860.00","--","--","408860.00","-137022.00","--","271838.00","406185.00","--","2675.00","268935.00","--","2903.00","0.43"
"114/03/26","104","4","1445","大宇","1841748.00","1614132.00","227616.00","--","--","227616.00","143134.00","--","84482.00","18438.00","102920.00","13259.00","89661.00","--","--","89661.00","16242.00","--","105903.00","89661.00","--","--","105903.00","--","--","0.65"
"114/03/26","104","4","1446","宏和","877438.00","733470.00","143968.00","--","--","143968.00","173007.00","--","-29039.00","27130.00","-1909.00","36294.00","-38203.00","--","--","-38203.00","-8948.00","--","-47151.00","-38203.00","--","--","-47151.00","--","--","-0.28"
"114/03/26","104","4","1447","力鵬","16681998.00","16294463.00","387535.00","--","--","387535.00","629838.00","--","-242303.00","292882.00","50579.00","4389.00","46190.00","--","--","46190.00","-108740.00","--","-62550.00","20989.00","--","25201.00","-101515.00","--","38965.00","0.02"
"114/03/26","104","4","1449","佳和","3102891.00","3053157.00","49734.00","--","--","49734.00","378788.00","--","-329054.00","117929.00","-211125.00","59613.00","-270738.00","--","--","-270738.00","1456.00","--","-269282.00","-266859.00","--","-3879.00","-274836.00","--","5554.00","-2.25"
"114/03/26","104","4","1451","年興","12804649.00","11421918.00","1382731.00","--","--","1382731.00","714303.00","--","668428.00","153942.00","822370.00","150446.00","671924.00","--","--","671924.00","-142076.00","--","529848.00","675219.00","--","-3295.00","530405.00","--","-557.00","1.69"
"114/03/26","104","4","1452","宏益","1981644.00","1646382.00","335262.00","--","--","335262.00","114276.00","--","220986.00","194691.00","415677.00","44896.00","370781.00","--","--","370781.00","31563.00","--","402344.00","--","--","--","--","--","--","2.80"
"114/03/26","104","4","1453","大將","317864.00","222421.00","95443.00","--","--","95443.00","49349.00","--","46094.00","8280.00","54374.00","140.00","54234.00","--","--","54234.00","-6577.00","--","47657.00","54072.00","--","162.00","47495.00","--","162.00","0.62"
"114/03/26","104","4","1454","台富","2069544.00","1838314.00","231230.00","--","--","231230.00","125799.00","--","105431.00","21493.00","126924.00","22080.00","104844.00","--","--","104844.00","-17548.00","--","87296.00","104842.00","--","2.00","87294.00","--","2.00","0.79"
"114/03/26","104","4","1455","集盛","14990727.00","14600527.00","390200.00","--","--","390200.00","465285.00","--","-75085.00","217000.00","141915.00","9764.00","132151.00","--","--","132151.00","-1727.00","--","130424.00","132151.00","--","--","130424.00","--","--","0.22"
"114/03/26","104","4","1456","怡華","566693.00","486023.00","80670.00","--","--","80670.00","99181.00","27560.00","9049.00","107079.00","116128.00","381.00","115747.00","--","--","115747.00","16107.00","--","131854.00","115747.00","--","--","131854.00","--","--","1.24"
"114/03/26","104","4","1457","宜進","4445466.00","4136812.00","308654.00","--","--","308654.00","302509.00","--","6145.00","551336.00","557481.00","27159.00","530322.00","--","--","530322.00","-27299.00","--","503023.00","449428.00","--","80894.00","426120.00","--","76903.00","1.71"
"114/03/26","104","4","1459","聯發","3924793.00","3577195.00","347598.00","--","--","347598.00","177461.00","--","170137.00","107318.00","277455.00","46374.00","231081.00","--","--","231081.00","-659088.00","--","-428007.00","227310.00","--","3771.00","-431778.00","--","3771.00","0.72"
"114/03/26","104","4","1460","宏遠","8190873.00","6550809.00","1640064.00","--","--","1640064.00","1135143.00","-8586.00","496335.00","21538.00","517873.00","66361.00","451512.00","--","--","451512.00","-115027.00","--","336485.00","451519.00","--","-7.00","336492.00","--","-7.00","1.03"
"114/03/26","104","4","1463","強盛新","509729.00","413884.00","95845.00","--","--","95845.00","79376.00","--","16469.00","63621.00","80090.00","-5091.00","85181.00","0.00","--","85181.00","-6236.00","--","78945.00","82405.00","--","2776.00","76169.00","--","2776.00","0.51"
"114/03/26","104","4","1464","得力","7127904.00","5817017.00","1310887.00","--","--","1310887.00","897610.00","16572.00","429849.00","55704.00","485553.00","87687.00","397866.00","--","--","397866.00","-50016.00","--","347850.00","322025.00","--","75841.00","268043.00","--","79807.00","1.40"
"114/03/26","104","4","1465","偉全","2305028.00","1974621.00","330407.00","--","--","330407.00","236263.00","--","94144.00","56537.00","150681.00","15781.00","134900.00","--","--","134900.00","-48346.00","--","86554.00","103373.00","--","31527.00","86746.00","--","-192.00","1.00"
"114/03/26","104","4","1466","聚隆","4068290.00","3794091.00","274199.00","0.00","0.00","274199.00","285802.00","--","-11603.00","22742.00","11139.00","3176.00","7963.00","0.00","--","7963.00","259.00","--","8222.00","7963.00","0.00","0.00","8222.00","0.00","0.00","0.07"
"114/03/26","104","4","1467","南緯","6891698.00","5550966.00","1340732.00","--","--","1340732.00","1347413.00","--","-6681.00","-7105.00","-13786.00","41742.00","-55528.00","--","--","-55528.00","-232627.00","--","-288155.00","2438.00","--","-57966.00","-218652.00","--","-69503.00","0.01"
"114/03/26","104","4","1468","昶和","582285.00","505889.00","76396.00","--","--","76396.00","115564.00","--","-39168.00","-20941.00","-60109.00","0.00","-60109.00","--","--","-60109.00","-4083.00","--","-64192.00","-52503.00","--","-7606.00","-55772.00","--","-8420.00","-0.33"
"114/03/26","104","4","1470","大統新創","761731.00","594712.00","167019.00","--","--","167019.00","97865.00","435.00","69589.00","5461.00","75050.00","13949.00","61101.00","--","--","61101.00","-535.00","--","60566.00","--","--","--","--","--","--","0.71"
"114/03/26","104","4","1471","首利","1740516.00","1881500.00","-140984.00","--","--","-140984.00","233568.00","--","-374552.00","7606.00","-366946.00","-8362.00","-358584.00","--","--","-358584.00","-14338.00","--","-372922.00","-358584.00","--","--","-372922.00","--","--","-1.78"
"114/03/26","104","4","1472","三洋實業","752040.00","750811.00","1229.00","--","--","1229.00","74213.00","46725.00","-26259.00","-10937.00","-37196.00","647.00","-37843.00","--","--","-37843.00","-9976.00","--","-47819.00","-35412.00","--","-2431.00","-45388.00","--","-2431.00","-0.50"
"114/03/26","104","4","1473","台南","9563973.00","8000752.00","1563221.00","--","--","1563221.00","1883893.00","--","-320672.00","213508.00","-107164.00","84872.00","-192036.00","--","--","-192036.00","63529.00","--","-128507.00","94273.00","--","-286309.00","150184.00","--","-278691.00","0.65"
"114/03/26","104","4","1474","弘裕","3502011.00","3137175.00","364836.00","--","--","364836.00","274559.00","--","90277.00","23689.00","113966.00","23024.00","90942.00","--","--","90942.00","-5289.00","--","85653.00","90942.00","--","--","85653.00","--","--","0.70"
"114/03/26","104","4","1475","業旺","222553.00","235727.00","-13174.00","--","--","-13174.00","47339.00","--","-60513.00","22230.00","-38283.00","-171.00","-38112.00","--","--","-38112.00","4041.00","--","-34071.00","93583.00","--","-131695.00","94858.00","--","-128929.00","1.78"
"114/03/26","104","4","1476","儒鴻","25520749.00","18367196.00","7153553.00","--","--","7153553.00","2315082.00","--","4838471.00","282564.00","5121035.00","947255.00","4173780.00","--","--","4173780.00","73558.00","--","4247338.00","4173780.00","--","0.00","4247338.00","--","0.00","15.99"
"114/03/26","104","4","1477","聚陽","23358507.00","17846986.00","5511521.00","--","--","5511521.00","2861342.00","--","2650179.00","41153.00","2691332.00","514378.00","2176954.00","--","--","2176954.00","133170.00","--","2310124.00","2159025.00","--","17929.00","2290558.00","--","19566.00","10.90"
"114/03/26","104","4","1503","士電","19975087.00","15852320.00","4122767.00","--","--","4122767.00","2889493.00","--","1233274.00","392899.00","1626173.00","325622.00","1300551.00","--","--","1300551.00","-136938.00","--","1163613.00","1245421.00","--","55130.00","1113930.00","--","49683.00","2.39"
"114/03/26","104","4","1504","東元","48598573.00","36203039.00","12395534.00","5488.00","10265.00","12400311.00","8612684.00","--","3787627.00","775644.00","4563271.00","1049155.00","3514116.00","--","--","3514116.00","-2953958.00","--","560158.00","3177291.00","--","336825.00","359066.00","--","201092.00","1.60"
"114/03/26","104","4","1506","正道","1549896.00","1275007.00","274889.00","--","--","274889.00","249334.00","--","25555.00","-2024.00","23531.00","-9017.00","32548.00","--","--","32548.00","-77537.00","--","-44989.00","35076.00","--","-2528.00","-28901.00","--","-16088.00","0.29"
