出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","102","2","1227","佳格","924962.00","-1014528.00","336633.00","32771.00","279838.00","1530278.00","1810116.00"
"114/03/26","102","2","1229","聯華","62808.00","-317614.00","233463.00","25387.00","4044.00","1235807.00","1239851.00"
"114/03/26","102","2","1231","聯華食","6305.00","-76345.00","190017.00","3277.00","123254.00","243491.00","366745.00"
"114/03/26","102","2","1232","大統益","134913.00","-24269.00","-343267.00","3605.00","-229018.00","428540.00","199522.00"
"114/03/26","102","2","1233","天仁","156754.00","-10529.00","-51440.00","85.00","94870.00","192677.00","287547.00"
"114/03/26","102","2","1234","黑松","-371466.00","-576050.00","-66920.00","-25386.00","-1039822.00","8719334.00","7679512.00"
"114/03/26","102","2","1235","興泰","-48134.00","-23748.00","83332.00","-64.00","11386.00","15140.00","26526.00"
"114/03/26","102","2","1236","宏亞","359602.00","-38500.00","-229153.00","1550.00","93499.00","101705.00","195204.00"
"114/03/26","102","2","1256","鮮活果汁-KY","108964.00","-66733.00","-24390.00","6591.00","24432.00","301709.00","326141.00"
"114/03/26","102","2","1301","台塑","9645132.00","-8332364.00","-237558.00","223160.00","1298370.00","10205819.00","11504189.00"
"114/03/26","102","2","1303","南亞","8742373.00","-39713428.00","25656179.00","920458.00","-4394418.00","25341818.00","20947400.00"
"114/03/26","102","2","1304","台聚","-552019.00","-2560151.00","892664.00","18579.00","-2200927.00","10609598.00","8408671.00"
"114/03/26","102","2","1305","華夏","-152576.00","-240267.00","240987.00","8875.00","-142981.00","943780.00","800799.00"
"114/03/26","102","2","1307","三芳","414761.00","-453210.00","-348920.00","93049.00","-294320.00","2719780.00","2425460.00"
"114/03/26","102","2","1308","亞聚","-154837.00","-22798.00","-560.00","3843.00","-174352.00","1309595.00","1135243.00"
"114/03/26","102","2","1309","台達化","-357661.00","-335014.00","678045.00","55742.00","41112.00","661217.00","702329.00"
"114/03/26","102","2","1310","台苯","1092174.00","13376.00","-334968.00","2224.00","772806.00","449484.00","1222290.00"
"114/03/26","102","2","1312","國喬","2384026.00","-863437.00","-1442894.00","37424.00","115119.00","507427.00","622546.00"
"114/03/26","102","2","1313","聯成","286245.00","1211052.00","1949449.00","289995.00","3736741.00","9093251.00","12829992.00"
"114/03/26","102","2","1314","中石化","1158576.00","-1171076.00","523319.00","4028.00","514847.00","5312792.00","5827639.00"
"114/03/26","102","2","1315","達新","-17058.00","159374.00","22479.00","10096.00","174891.00","514562.00","689453.00"
"114/03/26","102","2","1316","上曜","-206579.00","1146.00","260832.00","6111.00","61510.00","458799.00","520309.00"
"114/03/26","102","2","1319","東陽","1214883.00","-1509797.00","266256.00","41938.00","13280.00","1389851.00","1403131.00"
"114/03/26","102","2","1321","大洋","109589.00","-31443.00","0.00","28642.00","106788.00","208975.00","315763.00"
"114/03/26","102","2","1323","永裕","211294.00","-44040.00","-186133.00","14506.00","-4373.00","441025.00","436652.00"
"114/03/26","102","2","1324","地球","-25802.00","-8479.00","-5440.00","10022.00","-29699.00","285741.00","256042.00"
"114/03/26","102","2","1325","恆大","56221.00","-54501.00","-21292.00","-8965.00","-28537.00","120352.00","91815.00"
"114/03/26","102","2","1326","台化","19877200.00","-19169749.00","-421440.00","884501.00","1170512.00","11562869.00","12733381.00"
"114/03/26","102","2","1337","再生-KY","273984.00","600755.00","-35523.00","103742.00","942958.00","2691547.00","3634505.00"
"114/03/26","102","2","1338","廣華-KY","39044.00","-197361.00","-10805.00","48438.00","-120684.00","1298202.00","1177518.00"
"114/03/26","102","2","1339","昭輝","--","--","--","--","--","--","--"
"114/03/26","102","2","1340","勝悅-KY","463709.00","-28942.00","589184.00","88371.00","1112322.00","844063.00","1956385.00"
"114/03/26","102","2","1402","遠東新","8973956.00","-15396421.00","12581607.00","384232.00","6543374.00","30645166.00","37188540.00"
"114/03/26","102","2","1410","南染","92530.00","-20577.00","-7092.00","--","64861.00","617197.00","682058.00"
"114/03/26","102","2","1413","宏洲","96643.00","-36197.00","-59545.00","--","901.00","62379.00","63280.00"
"114/03/26","102","2","1414","東和","--","--","--","--","--","--","--"
"114/03/26","102","2","1416","廣豐","-106286.00","-63707.00","405101.00","3856.00","238964.00","523559.00","762523.00"
"114/03/26","102","2","1417","嘉裕","-102321.00","-711829.00","132789.00","59880.00","-621481.00","1820628.00","1199147.00"
"114/03/26","102","2","1418","東華","-56374.00","-13191.00","488.00","15.00","-69062.00","122952.00","53890.00"
"114/03/26","102","2","1419","新紡","46294.00","-24360.00","-92879.00","102.00","-70843.00","228783.00","157940.00"
"114/03/26","102","2","1423","利華","--","--","--","--","--","--","--"
"114/03/26","102","2","1432","大魯閣","-89589.00","-100111.00","195825.00","-19186.00","-13061.00","211610.00","198549.00"
"114/03/26","102","2","1434","福懋","3221853.00","-2903002.00","-271003.00","3163.00","51011.00","2714756.00","2765767.00"
"114/03/26","102","2","1435","中福","-3624.00","1428.00","-50.00","0.00","-2246.00","255849.00","253603.00"
"114/03/26","102","2","1436","華友聯","-2729140.00","-4107.00","1885222.00","0.00","-848025.00","1032029.00","184004.00"
"114/03/26","102","2","1437","勤益控","119151.00","-25987.00","-142372.00","17486.00","-31722.00","431490.00","399768.00"
"114/03/26","102","2","1438","三地開發","--","--","--","--","--","--","--"
"114/03/26","102","2","1439","雋揚","--","--","--","--","--","--","--"
"114/03/26","102","2","1440","南紡","515601.00","-1107832.00","460763.00","-226769.00","-358237.00","2221175.00","1862938.00"
"114/03/26","102","2","1441","大東","-71656.00","-61237.00","257887.00","2296.00","127290.00","180309.00","307599.00"
"114/03/26","102","2","1442","名軒","2138358.00","-171293.00","-1723013.00","--","244052.00","188740.00","432792.00"
"114/03/26","102","2","1443","立益物流","-85403.00","-29159.00","179734.00","-82039.00","-16867.00","73577.00","56710.00"
"114/03/26","102","2","1444","力麗","-33449.00","-325802.00","451636.00","1101.00","93486.00","568588.00","662074.00"
"114/03/26","102","2","1445","大宇","72295.00","6907.00","-496.00","--","78706.00","160456.00","239162.00"
"114/03/26","102","2","1446","宏和","-371355.00","-965.00","222789.00","5605.00","-143926.00","360036.00","216110.00"
"114/03/26","102","2","1447","力鵬","-1203401.00","-211737.00","1503528.00","914.00","89304.00","289712.00","379016.00"
"114/03/26","102","2","1449","佳和","-81720.00","55597.00","-30259.00","0.00","-56382.00","177059.00","120677.00"
"114/03/26","102","2","1451","年興","-80226.00","-750384.00","191700.00","-2889.00","-641799.00","1537138.00","895339.00"
"114/03/26","102","2","1452","宏益","--","--","--","--","--","--","--"
"114/03/26","102","2","1453","大將","-28002.00","31360.00","-4783.00","--","-1425.00","24671.00","23246.00"
"114/03/26","102","2","1454","台富","-49805.00","-3485.00","-15800.00","--","-69090.00","142200.00","73110.00"
"114/03/26","102","2","1455","集盛","--","--","--","--","--","--","--"
"114/03/26","102","2","1456","怡華","-377696.00","-192.00","180955.00","--","-196933.00","229976.00","33043.00"
"114/03/26","102","2","1457","宜進","-54353.00","-23651.00","70359.00","1124.00","-6521.00","135638.00","129117.00"
"114/03/26","102","2","1459","聯發","5604.00","-356512.00","39439.00","1430.00","-310039.00","711151.00","401112.00"
"114/03/26","102","2","1460","宏遠","286838.00","-93883.00","-400325.00","26943.00","-180427.00","443363.00","262936.00"
"114/03/26","102","2","1463","強盛新","38315.00","-63854.00","2000.00","986.00","-22553.00","602469.00","579916.00"
"114/03/26","102","2","1464","得力","67163.00","-53656.00","-98560.00","12482.00","-72571.00","251881.00","179310.00"
"114/03/26","102","2","1465","偉全","53999.00","47317.00","73192.00","3225.00","177733.00","142542.00","320275.00"
"114/03/26","102","2","1466","聚隆","172714.00","-35170.00","-312925.00","--","-175381.00","188874.00","13493.00"
"114/03/26","102","2","1467","南緯","-15116.00","235559.00","-14730.00","-14708.00","191005.00","846257.00","1037262.00"
"114/03/26","102","2","1468","昶和","11334.00","-24910.00","-1723.00","-10945.00","-26244.00","196749.00","170505.00"
"114/03/26","102","2","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","102","2","1471","首利","-135818.00","-142132.00","90062.00","24522.00","-163366.00","477394.00","314028.00"
"114/03/26","102","2","1472","三洋實業","-57744.00","49002.00","8421.00","-1415.00","-1736.00","82765.00","81029.00"
"114/03/26","102","2","1473","台南","-193650.00","125646.00","104241.00","127839.00","164076.00","889639.00","1053715.00"
"114/03/26","102","2","1474","弘裕","-43040.00","-8035.00","-50577.00","-1582.00","-103234.00","470584.00","367350.00"
"114/03/26","102","2","1475","業旺","-18918.00","-26763.00","348146.00","-10519.00","291946.00","20984.00","312930.00"
"114/03/26","102","2","1476","儒鴻","713085.00","-744846.00","-176825.00","-6363.00","-214949.00","1461046.00","1246097.00"
"114/03/26","102","2","1477","聚陽","314673.00","-124427.00","717.00","53271.00","244234.00","3216582.00","3460816.00"
"114/03/26","102","2","1503","士電","401186.00","-215707.00","-164616.00","93539.00","114402.00","1319429.00","1433831.00"
"114/03/26","102","2","1504","東元","2256409.00","-462798.00","-1247452.00","698742.00","1244901.00","13178775.00","14423676.00"
"114/03/26","102","2","1506","正道","-18481.00","138142.00","-45686.00","-1064.00","72911.00","93195.00","166106.00"
"114/03/26","102","2","1512","瑞利","-190224.00","-117712.00","297083.00","48119.00","37266.00","325980.00","363246.00"
"114/03/26","102","2","1513","中興電","-664569.00","-383757.00","927835.00","34941.00","-85550.00","658536.00","572986.00"
"114/03/26","102","2","1514","亞力","-541186.00","-10835.00","397800.00","1545.00","-152676.00","352415.00","199739.00"
"114/03/26","102","2","1515","力山","-916.00","314921.00","-408080.00","21668.00","-72407.00","294024.00","221617.00"
"114/03/26","102","2","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","102","2","1517","利奇","134164.00","2446.00","0.00","16511.00","153121.00","566535.00","719656.00"
"114/03/26","102","2","1519","華城","308932.00","-28464.00","-317226.00","1080.00","-35678.00","87377.00","51699.00"
"114/03/26","102","2","1521","大億","2020.00","-77465.00","91525.00","-94.00","15986.00","220281.00","236267.00"
"114/03/26","102","2","1522","堤維西","562759.00","-856631.00","199217.00","102487.00","7832.00","1250577.00","1258409.00"
"114/03/26","102","2","1524","耿鼎","202324.00","-141574.00","72321.00","--","133071.00","219426.00","352497.00"
"114/03/26","102","2","1525","江申","1600.00","1355.00","--","-246.00","2709.00","11941.00","14650.00"
"114/03/26","102","2","1526","日馳","38116.00","-1644.00","-20239.00","3979.00","20212.00","63167.00","83379.00"
"114/03/26","102","2","1527","鑽全","-517977.00","-418227.00","453000.00","0.00","-483204.00","1592677.00","1109473.00"
"114/03/26","102","2","1528","恩德","128066.00","-43741.00","91265.00","25545.00","201135.00","223015.00","424150.00"
"114/03/26","102","2","1529","樂事綠能","-21500.00","-280.00","-5287.00","0.00","-27067.00","85668.00","58601.00"
"114/03/26","102","2","1530","亞崴","116665.00","-99246.00","-8752.00","19344.00","28011.00","470972.00","498983.00"
"114/03/26","102","2","1531","高林股","133301.00","-582938.00","-261129.00","43989.00","-666777.00","2342100.00","1675323.00"
"114/03/26","102","2","1532","勤美","-261942.00","-711914.00","726159.00","45820.00","-201877.00","1971237.00","1769360.00"
"114/03/26","102","2","1533","車王電","-10960.00","35284.00","46430.00","71476.00","142230.00","757202.00","899432.00"
"114/03/26","102","2","1535","中宇","1269890.00","-328776.00","-92319.00","12149.00","860944.00","1966732.00","2827676.00"
"114/03/26","102","2","1536","和大","284557.00","-254908.00","-75566.00","8793.00","-37124.00","417316.00","380192.00"
"114/03/26","102","2","1537","廣隆","332323.00","-51396.00","164752.00","-10546.00","435133.00","225225.00","660358.00"
"114/03/26","102","2","1538","正峰","14031.00","-5141.00","3099.00","6642.00","18631.00","66374.00","85005.00"
"114/03/26","102","2","1539","巨庭","11810.00","194147.00","-170925.00","-12986.00","22046.00","135438.00","157484.00"
"114/03/26","102","2","1540","喬福","257493.00","6.00","-150000.00","-19588.00","87911.00","595686.00","683597.00"
"114/03/26","102","2","1541","錩泰","-87484.00","-18779.00","112819.00","-486.00","6070.00","8379.00","14449.00"
"114/03/26","102","2","1558","伸興","529989.00","-214968.00","-159496.00","24966.00","180491.00","873324.00","1053815.00"
"114/03/26","102","2","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","102","2","1563","巧新","--","--","--","--","--","--","--"
"114/03/26","102","2","1568","倉佑","213841.00","-71970.00","26588.00","559.00","169018.00","90955.00","259973.00"
"114/03/26","102","2","1582","信錦","359199.00","-100297.00","-16365.00","156647.00","399184.00","1735761.00","2134945.00"
"114/03/26","102","2","1583","程泰","134901.00","-65699.00","-28462.00","26961.00","67701.00","848436.00","916137.00"
"114/03/26","102","2","1587","吉茂","19264.00","-125626.00","183051.00","3973.00","80662.00","172498.00","253160.00"
"114/03/26","102","2","1589","永冠-KY","179492.00","-132805.00","122815.00","62764.00","232266.00","1430199.00","1662465.00"
"114/03/26","102","2","1590","亞德客-KY","590723.00","-428136.00","511725.00","30329.00","704641.00","861802.00","1566443.00"
"114/03/26","102","2","1597","直得","30166.00","-87031.00","-91429.00","9005.00","-139289.00","332075.00","192786.00"
"114/03/26","102","2","1598","岱宇","337841.00","-224651.00","-7228.00","10995.00","116957.00","198094.00","315051.00"
"114/03/26","102","2","1603","華電","-139003.00","-78640.00","222955.00","1787.00","7099.00","14769.00","21868.00"
"114/03/26","102","2","1604","聲寶","593039.00","730942.00","-1177358.00","54119.00","200742.00","524467.00","725209.00"
"114/03/26","102","2","1605","華新","53490.00","-1527213.00","1490447.00","624303.00","641027.00","6060115.00","6701142.00"
"114/03/26","102","2","1608","華榮","244262.00","-37424.00","-235321.00","--","-28483.00","511671.00","483188.00"
"114/03/26","102","2","1609","大亞","99889.00","-308371.00","203801.00","17866.00","13185.00","2281772.00","2294957.00"
"114/03/26","102","2","1611","中電","145622.00","-217247.00","481530.00","3375.00","413280.00","461099.00","874379.00"
"114/03/26","102","2","1612","宏泰","158812.00","-96277.00","9519.00","2031.00","74085.00","908399.00","982484.00"
"114/03/26","102","2","1614","三洋電","280088.00","-14054.00","-271682.00","--","-5648.00","37460.00","31812.00"
"114/03/26","102","2","1615","大山","-22037.00","-2161.00","-125285.00","--","-149483.00","182063.00","32580.00"
"114/03/26","102","2","1616","億泰","-38010.00","162891.00","-165785.00","10585.00","-30319.00","312376.00","282057.00"
"114/03/26","102","2","1617","榮星","65602.00","-37899.00","174079.00","-24037.00","177745.00","980033.00","1157778.00"
"114/03/26","102","2","1618","合機","8113.00","-57146.00","0.00","141.00","-48892.00","813489.00","764597.00"
"114/03/26","102","2","1626","艾美特-KY","694622.00","-271977.00","76207.00","-37587.00","461265.00","277521.00","738786.00"
"114/03/26","102","2","1702","南僑","550449.00","-375820.00","233616.00","37209.00","445454.00","1471048.00","1916502.00"
"114/03/26","102","2","1707","葡萄王","669264.00","-610952.00","-205102.00","-14410.00","-161200.00","1084597.00","923397.00"
"114/03/26","102","2","1708","東鹼","343906.00","-215471.00","-16884.00","-52064.00","59487.00","715723.00","775210.00"
"114/03/26","102","2","1709","和益","195794.00","-29760.00","-20508.00","-14.00","145512.00","345827.00","491339.00"
"114/03/26","102","2","1710","東聯","888297.00","-1124739.00","500009.00","40988.00","304555.00","835109.00","1139664.00"
"114/03/26","102","2","1711","永光","102134.00","-432322.00","200540.00","21725.00","-107923.00","946125.00","838202.00"
"114/03/26","102","2","1712","興農","484264.00","-525653.00","441067.00","-7752.00","391926.00","807762.00","1199688.00"
"114/03/26","102","2","1713","國化","--","--","--","--","--","--","--"
"114/03/26","102","2","1714","和桐","735172.00","-2222524.00","986001.00","169048.00","-332303.00","7477222.00","7144919.00"
"114/03/26","102","2","1717","長興","1217025.00","-908187.00","980471.00","58292.00","1347601.00","4131004.00","5478605.00"
"114/03/26","102","2","1720","生達","230620.00","-249282.00","-188687.00","109761.00","-97588.00","963094.00","865506.00"
"114/03/26","102","2","1721","三晃","109001.00","-13589.00","-66632.00","-13298.00","15482.00","64726.00","80208.00"
"114/03/26","102","2","1722","台肥","3085809.00","-1052458.00","55585.00","2307.00","2091243.00","871018.00","2962261.00"
"114/03/26","102","2","1723","中碳","936237.00","-928096.00","-29238.00","5585.00","-15512.00","544113.00","528601.00"
"114/03/26","102","2","1725","元禎","190668.00","-80024.00","105281.00","4610.00","220535.00","216920.00","437455.00"
"114/03/26","102","2","1726","永記","464372.00","-243631.00","3365.00","21734.00","245840.00","1579978.00","1825818.00"
"114/03/26","102","2","1727","中華化","130346.00","-91485.00","-38838.00","-347.00","-324.00","47288.00","46964.00"
"114/03/26","102","2","1730","花仙子","15663.00","-40777.00","-50672.00","7769.00","-68017.00","214924.00","146907.00"
"114/03/26","102","2","1731","美吾華","35870.00","-121066.00","0.00","1606.00","-83590.00","250439.00","166849.00"
"114/03/26","102","2","1732","毛寶","-1936.00","-1581.00","--","634.00","-2883.00","115331.00","112448.00"
"114/03/26","102","2","1733","五鼎","390897.00","-280297.00","-443380.00","-14599.00","-347379.00","587194.00","239815.00"
"114/03/26","102","2","1734","杏輝","-9160.00","-398313.00","420970.00","5911.00","19408.00","517022.00","536430.00"
"114/03/26","102","2","1735","日勝化","-32557.00","-13350.00","-101110.00","42494.00","-104523.00","425568.00","321045.00"
"114/03/26","102","2","1736","喬山","275736.00","-132978.00","-69559.00","89879.00","163078.00","1740947.00","1904025.00"
"114/03/26","102","2","1737","臺鹽","71308.00","-198528.00","-3302.00","400.00","-130122.00","1241345.00","1111223.00"
"114/03/26","102","2","1752","南光","--","--","--","--","--","--","--"
"114/03/26","102","2","1760","寶齡富錦","-13527.00","-16697.00","25431.00","1606.00","-3187.00","73151.00","69964.00"
"114/03/26","102","2","1762","中化生","95317.00","-39842.00","-95057.00","276.00","-39306.00","229195.00","189889.00"
"114/03/26","102","2","1773","勝一","246976.00","-169742.00","-41885.00","291.00","35640.00","118553.00","154193.00"
"114/03/26","102","2","1776","展宇","67449.00","-51443.00","-8360.00","25178.00","32824.00","494201.00","527025.00"
"114/03/26","102","2","1783","和康生","-13912.00","-201544.00","227419.00","144.00","12107.00","55685.00","67792.00"
"114/03/26","102","2","1786","科妍","27586.00","-42558.00","--","--","-14972.00","96239.00","81267.00"
"114/03/26","102","2","1789","神隆","456241.00","-623676.00","489902.00","21518.00","343985.00","3035012.00","3378997.00"
"114/03/26","102","2","1795","美時","-57290.00","-16770.00","58933.00","1282.00","-13845.00","190884.00","177039.00"
"114/03/26","102","2","1802","台玻","369637.00","-5159312.00","4058263.00","-144327.00","-875739.00","7047843.00","6172104.00"
"114/03/26","102","2","1805","寶徠","-250953.00","-495.00","355373.00","--","103925.00","77516.00","181441.00"
"114/03/26","102","2","1806","冠軍","366089.00","-412407.00","-467576.00","79080.00","-434814.00","2316203.00","1881389.00"
"114/03/26","102","2","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","102","2","1809","中釉","-55905.00","-15493.00","-122327.00","98149.00","-95576.00","972271.00","876695.00"
"114/03/26","102","2","1810","和成","7160.00","-222122.00","347214.00","8290.00","140542.00","388507.00","529049.00"
"114/03/26","102","2","1817","凱撒衛","71718.00","-13564.00","-7072.00","790.00","51872.00","121820.00","173692.00"
"114/03/26","102","2","1903","士紙","-33409.00","-22520.00","29252.00","--","-26677.00","63417.00","36740.00"
"114/03/26","102","2","1904","正隆","2019440.00","-1065402.00","-477453.00","23858.00","500443.00","3444634.00","3945077.00"
"114/03/26","102","2","1905","華紙","-18187.00","-34759.00","745563.00","-13838.00","678779.00","649056.00","1327835.00"
"114/03/26","102","2","1906","寶隆","3873.00","-18265.00","-251589.00","--","-265981.00","307560.00","41579.00"
"114/03/26","102","2","1907","永豐餘","1100041.00","-2204321.00","2220089.00","97638.00","1213447.00","3920471.00","5133918.00"
"114/03/26","102","2","1909","榮成","2327414.00","-1016373.00","-1795073.00","-738680.00","-1222712.00","2540896.00","1318184.00"
"114/03/26","102","2","2002","中鋼","22351269.00","-45847533.00","16109913.00","429880.00","-6956471.00","16959256.00","10002785.00"
"114/03/26","102","2","2006","東和鋼鐵","3014943.00","-80178.00","-3014413.00","15650.00","-63998.00","854044.00","790046.00"
"114/03/26","102","2","2007","燁興","-175690.00","-144209.00","400629.00","--","80730.00","400558.00","481288.00"
"114/03/26","102","2","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","102","2","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","102","2","2010","春源","324221.00","-782520.00","14649.00","75001.00","-368649.00","957733.00","589084.00"
"114/03/26","102","2","2012","春雨","105768.00","-73725.00","763217.00","21700.00","816960.00","1153006.00","1969966.00"
"114/03/26","102","2","2013","中鋼構","-1638504.00","54776.00","1178077.00","10949.00","-394702.00","586157.00","191455.00"
"114/03/26","102","2","2014","中鴻","1684550.00","-1377650.00","-283839.00","--","23061.00","73613.00","96674.00"
"114/03/26","102","2","2015","豐興","-196732.00","-139158.00","-716012.00","--","-1051902.00","3042663.00","1990761.00"
"114/03/26","102","2","2017","官田鋼","191200.00","-59444.00","181432.00","--","313188.00","221839.00","535027.00"
"114/03/26","102","2","2020","美亞","161400.00","-4137.00","-157628.00","3347.00","2982.00","272478.00","275460.00"
"114/03/26","102","2","2022","聚亨","-404734.00","-735892.00","998138.00","-44898.00","-187386.00","886084.00","698698.00"
"114/03/26","102","2","2023","燁輝","862781.00","-111764.00","868713.00","111668.00","1731398.00","9252469.00","10983867.00"
"114/03/26","102","2","2024","志聯","30013.00","-10515.00","-12555.00","6984.00","13927.00","111922.00","125849.00"
"114/03/26","102","2","2025","千興","-308037.00","-3580.00","231038.00","3389.00","-77190.00","140641.00","63451.00"
"114/03/26","102","2","2027","大成鋼","1488244.00","-297247.00","-752097.00","-72173.00","366727.00","1243052.00","1609779.00"
"114/03/26","102","2","2028","威致","--","--","--","--","--","--","--"
"114/03/26","102","2","2029","盛餘","192373.00","-40586.00","70385.00","6465.00","228637.00","1457045.00","1685682.00"
"114/03/26","102","2","2030","彰源","316511.00","-87283.00","-331386.00","33869.00","-68289.00","1006652.00","938363.00"
"114/03/26","102","2","2031","新光鋼","377084.00","-29468.00","-269566.00","157.00","78207.00","425553.00","503760.00"
"114/03/26","102","2","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","102","2","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","102","2","2034","允強","57016.00","-174725.00","347663.00","--","229954.00","449818.00","679772.00"
"114/03/26","102","2","2038","海光","-517105.00","-89620.00","588987.00","--","-17738.00","185018.00","167280.00"
"114/03/26","102","2","2049","上銀","926349.00","-725500.00","-280696.00","-1967.00","-81814.00","1317089.00","1235275.00"
"114/03/26","102","2","2059","川湖","905681.00","-42398.00","-60000.00","1071.00","804354.00","3291039.00","4095393.00"
"114/03/26","102","2","2062","橋椿","394019.00","-19153.00","523568.00","57867.00","956301.00","1498672.00","2454973.00"
"114/03/26","102","2","2101","南港","1760091.00","-318236.00","-728912.00","28480.00","741423.00","525384.00","1266807.00"
"114/03/26","102","2","2102","泰豐","758149.00","-259960.00","-182683.00","64157.00","379663.00","1493696.00","1873359.00"
"114/03/26","102","2","2103","台橡","1937906.00","-414947.00","-1111194.00","30257.00","442022.00","5147163.00","5589185.00"
"114/03/26","102","2","2104","國際中橡","840660.00","-387398.00","788865.00","-1892.00","1240235.00","2358081.00","3598316.00"
"114/03/26","102","2","2105","正新","12869777.00","-8358837.00","1947790.00","1566395.00","8025125.00","15611781.00","23636906.00"
"114/03/26","102","2","2106","建大","1692583.00","-1430125.00","-494242.00","300528.00","68744.00","9206408.00","9275152.00"
"114/03/26","102","2","2107","厚生","1377421.00","-536354.00","-550199.00","0.00","290868.00","409906.00","700774.00"
"114/03/26","102","2","2108","南帝","566065.00","-199107.00","79015.00","69407.00","515380.00","546321.00","1061701.00"
"114/03/26","102","2","2109","華豐","467199.00","-150124.00","162190.00","7685.00","486950.00","671724.00","1158674.00"
"114/03/26","102","2","2114","鑫永銓","113166.00","-132718.00","-3000.00","159.00","-22393.00","724007.00","701614.00"
"114/03/26","102","2","2201","裕隆","2839022.00","-8461917.00","2463237.00","152894.00","-3006764.00","15657672.00","12650908.00"
"114/03/26","102","2","2204","中華","2359640.00","2229027.00","-329796.00","86600.00","4345471.00","7171323.00","11516794.00"
"114/03/26","102","2","2206","三陽工業","-1654180.00","-310850.00","12817.00","208811.00","-1743402.00","5562189.00","3818787.00"
"114/03/26","102","2","2207","和泰車","5821981.00","-6126937.00","1694584.00","217912.00","1607540.00","9597809.00","11205349.00"
"114/03/26","102","2","2208","台船","-225693.00","-302263.00","-112137.00","--","-640093.00","3613671.00","2973578.00"
"114/03/26","102","2","2227","裕日車","691424.00","-228510.00","-200000.00","304040.00","566954.00","4828455.00","5395409.00"
"114/03/26","102","2","2228","劍麟","145787.00","-59044.00","-125492.00","20855.00","-17894.00","305763.00","287869.00"
"114/03/26","102","2","2231","為升","204839.00","-18246.00","214324.00","1144.00","402061.00","109026.00","511087.00"
"114/03/26","102","2","2233","宇隆","319487.00","-148205.00","-34021.00","14922.00","152183.00","141508.00","293691.00"
"114/03/26","102","2","2301","光寶科","6099797.00","446691.00","-552708.00","674422.00","6668202.00","51224870.00","57893072.00"
"114/03/26","102","2","2302","麗正","19440.00","7084.00","1700.00","2351.00","30575.00","77702.00","108277.00"
