出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","103","1","1305","華夏","-594212.00","-245951.00","534883.00","5965.00","-299315.00","928585.00","629270.00"
"114/03/26","103","1","1307","三芳","28993.00","-251759.00","31756.00","63569.00","-127441.00","2865988.00","2738547.00"
"114/03/26","103","1","1308","亞聚","-24964.00","-87076.00","42.00","3121.00","-108877.00","1167110.00","1058233.00"
"114/03/26","103","1","1309","台達化","-1958739.00","19824.00","1913887.00","7588.00","-17440.00","1236102.00","1218662.00"
"114/03/26","103","1","1310","台苯","135621.00","-167322.00","-51249.00","1522.00","-81428.00","1662411.00","1580983.00"
"114/03/26","103","1","1312","國喬","508219.00","-459080.00","-118930.00","16189.00","-53602.00","855816.00","802214.00"
"114/03/26","103","1","1313","聯成","-1642513.00","371247.00","1580080.00","633338.00","942152.00","14166276.00","15108428.00"
"114/03/26","103","1","1314","中石化","-2029484.00","-500909.00","424429.00","-5045.00","-2111009.00","8186545.00","6075536.00"
"114/03/26","103","1","1315","達新","28853.00","-43775.00","2393.00","-3404.00","-15933.00","613668.00","597735.00"
"114/03/26","103","1","1316","上曜","-12615.00","40048.00","35489.00","7734.00","70656.00","772306.00","842962.00"
"114/03/26","103","1","1319","東陽","973859.00","-765752.00","62036.00","-12801.00","257342.00","1071829.00","1329171.00"
"114/03/26","103","1","1321","大洋","-138754.00","-220965.00","230000.00","-2131.00","-131850.00","321053.00","189203.00"
"114/03/26","103","1","1323","永裕","75199.00","-69966.00","-77733.00","5225.00","-67275.00","609620.00","542345.00"
"114/03/26","103","1","1324","地球","35706.00","-23550.00","0.00","-424.00","11732.00","255855.00","267587.00"
"114/03/26","103","1","1325","恆大","55150.00","44421.00","0.00","860.00","100431.00","198686.00","299117.00"
"114/03/26","103","1","1326","台化","-2052017.00","-4400748.00","9353675.00","321272.00","3222182.00","11459481.00","14681663.00"
"114/03/26","103","1","1337","再生-KY","534890.00","-534295.00","573086.00","-18582.00","555099.00","3455885.00","4010984.00"
"114/03/26","103","1","1338","廣華-KY","-214747.00","-80056.00","-48427.00","-2290.00","-345520.00","1387408.00","1041888.00"
"114/03/26","103","1","1339","昭輝","--","--","--","--","--","--","--"
"114/03/26","103","1","1340","勝悅-KY","303932.00","85467.00","1046697.00","-9962.00","1426134.00","2315336.00","3741470.00"
"114/03/26","103","1","1402","遠東新","3476868.00","-10188975.00","9883172.00","466681.00","3637746.00","26645574.00","30283320.00"
"114/03/26","103","1","1410","南染","38575.00","-43714.00","0.00","--","-5139.00","429076.00","423937.00"
"114/03/26","103","1","1413","宏洲","78346.00","-3385.00","-45737.00","--","29224.00","60680.00","89904.00"
"114/03/26","103","1","1414","東和","--","--","--","--","--","--","--"
"114/03/26","103","1","1416","廣豐","-257997.00","-185396.00","392269.00","4617.00","-46507.00","91138.00","44631.00"
"114/03/26","103","1","1417","嘉裕","44859.00","-1659.00","-66904.00","4732.00","-18972.00","1481766.00","1462794.00"
"114/03/26","103","1","1418","東華","-200695.00","-15655.00","216417.00","4.00","71.00","60518.00","60589.00"
"114/03/26","103","1","1419","新紡","12153.00","-18866.00","10408.00","1.00","3696.00","179856.00","183552.00"
"114/03/26","103","1","1423","利華","--","--","--","--","--","--","--"
"114/03/26","103","1","1432","大魯閣","45716.00","-48426.00","9778.00","844.00","7912.00","232929.00","240841.00"
"114/03/26","103","1","1434","福懋","-105954.00","-481851.00","61944.00","65874.00","-459987.00","3064945.00","2604958.00"
"114/03/26","103","1","1435","中福","3519.00","-3133.00","0.00","--","386.00","243132.00","243518.00"
"114/03/26","103","1","1436","華友聯","--","--","--","--","--","--","--"
"114/03/26","103","1","1437","勤益控","30236.00","90086.00","-4927.00","5865.00","121260.00","405286.00","526546.00"
"114/03/26","103","1","1438","三地開發","--","--","--","--","--","--","--"
"114/03/26","103","1","1439","雋揚","--","--","--","--","--","--","--"
"114/03/26","103","1","1440","南紡","-802684.00","-1922084.00","1597655.00","70029.00","-1057084.00","3262849.00","2205765.00"
"114/03/26","103","1","1441","大東","-40814.00","-183054.00","191830.00","3215.00","-28823.00","187452.00","158629.00"
"114/03/26","103","1","1442","名軒","-365864.00","190.00","266588.00","--","-99086.00","290874.00","191788.00"
"114/03/26","103","1","1443","立益物流","-196845.00","13182.00","164807.00","16490.00","-2366.00","79321.00","76955.00"
"114/03/26","103","1","1444","力麗","97550.00","-217726.00","833107.00","-3174.00","709757.00","469977.00","1179734.00"
"114/03/26","103","1","1445","大宇","-34532.00","10542.00","-250.00","--","-24240.00","150245.00","126005.00"
"114/03/26","103","1","1446","宏和","-103449.00","-308.00","-190069.00","3699.00","-290127.00","810842.00","520715.00"
"114/03/26","103","1","1447","力鵬","82069.00","-2204612.00","1992128.00","3310.00","-127105.00","558884.00","431779.00"
"114/03/26","103","1","1449","佳和","-10860.00","-13453.00","66999.00","--","42686.00","52760.00","95446.00"
"114/03/26","103","1","1451","年興","412331.00","-28375.00","-537281.00","11880.00","-141445.00","1140488.00","999043.00"
"114/03/26","103","1","1452","宏益","--","--","--","--","--","--","--"
"114/03/26","103","1","1453","大將","-25183.00","16455.00","-516.00","--","-9244.00","25908.00","16664.00"
"114/03/26","103","1","1454","台富","-26989.00","-70979.00","63195.00","--","-34773.00","107874.00","73101.00"
"114/03/26","103","1","1455","集盛","75306.00","-33399.00","32354.00","-28.00","74233.00","140281.00","214514.00"
"114/03/26","103","1","1456","怡華","-199062.00","-6487.00","355583.00","--","150034.00","-18343.00","131691.00"
"114/03/26","103","1","1457","宜進","-23648.00","-37982.00","131290.00","-512.00","69148.00","143359.00","212507.00"
"114/03/26","103","1","1459","聯發","152031.00","-316349.00","-139132.00","1069.00","-302381.00","712518.00","410137.00"
"114/03/26","103","1","1460","宏遠","-54829.00","-92934.00","97332.00","17020.00","-33411.00","389006.00","355595.00"
"114/03/26","103","1","1463","強盛新","-91340.00","-9516.00","89693.00","1692.00","-9471.00","651138.00","641667.00"
"114/03/26","103","1","1464","得力","-10063.00","-50621.00","-216855.00","-3148.00","-280687.00","500341.00","219654.00"
"114/03/26","103","1","1465","偉全","-240501.00","52012.00","-62134.00","4472.00","-246151.00","365356.00","119205.00"
"114/03/26","103","1","1466","聚隆","62882.00","-65105.00","9638.00","--","7415.00","43996.00","51411.00"
"114/03/26","103","1","1467","南緯","28231.00","-143759.00","234663.00","10542.00","129677.00","1104688.00","1234365.00"
"114/03/26","103","1","1468","昶和","-1581.00","3018.00","36705.00","-16979.00","21163.00","77563.00","98726.00"
"114/03/26","103","1","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","103","1","1471","首利","-26511.00","45050.00","129993.00","-3756.00","144776.00","734746.00","879522.00"
"114/03/26","103","1","1472","三洋實業","760.00","-14260.00","-9374.00","-1029.00","-23903.00","108122.00","84219.00"
"114/03/26","103","1","1473","台南","-344317.00","74005.00","-168991.00","11697.00","-427606.00","1670949.00","1243343.00"
"114/03/26","103","1","1474","弘裕","-29546.00","963.00","-29723.00","9541.00","-48765.00","403340.00","354575.00"
"114/03/26","103","1","1475","業旺","-12941.00","20466.00","-1600.00","2938.00","8863.00","25201.00","34064.00"
"114/03/26","103","1","1476","儒鴻","563879.00","-610226.00","267573.00","2775.00","224001.00","1210487.00","1434488.00"
"114/03/26","103","1","1477","聚陽","98237.00","-93663.00","437765.00","25345.00","467684.00","1018069.00","1485753.00"
"114/03/26","103","1","1503","士電","-174744.00","15333.00","157245.00","30657.00","28491.00","1855404.00","1883895.00"
"114/03/26","103","1","1504","東元","120158.00","-659490.00","-172694.00","323708.00","-388318.00","14908571.00","14520253.00"
"114/03/26","103","1","1506","正道","-39734.00","-16202.00","9214.00","3989.00","-42733.00","141530.00","98797.00"
"114/03/26","103","1","1512","瑞利","-16323.00","-139459.00","80735.00","5796.00","-69251.00","374411.00","305160.00"
"114/03/26","103","1","1513","中興電","117771.00","-253821.00","182020.00","-8884.00","37086.00","536538.00","573624.00"
"114/03/26","103","1","1514","亞力","51467.00","-7443.00","-36772.00","-15.00","7237.00","406274.00","413511.00"
"114/03/26","103","1","1515","力山","-285743.00","-46802.00","70247.00","5654.00","-256644.00","753978.00","497334.00"
"114/03/26","103","1","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","103","1","1517","利奇","97534.00","48305.00","-50.00","-354.00","145435.00","602309.00","747744.00"
"114/03/26","103","1","1519","華城","-214440.00","-11206.00","44077.00","1714.00","-179855.00","503048.00","323193.00"
"114/03/26","103","1","1521","大億","14899.00","-30721.00","100380.00","-792.00","83766.00","232148.00","315914.00"
"114/03/26","103","1","1522","堤維西","-42747.00","6362.00","115346.00","2012.00","80973.00","1148746.00","1229719.00"
"114/03/26","103","1","1524","耿鼎","--","--","--","--","--","--","--"
"114/03/26","103","1","1525","江申","131662.00","-159285.00","49520.00","-324.00","21573.00","19536.00","41109.00"
"114/03/26","103","1","1526","日馳","7236.00","-1726.00","-6944.00","2895.00","1461.00","118668.00","120129.00"
"114/03/26","103","1","1527","鑽全","--","--","--","--","--","--","--"
"114/03/26","103","1","1528","恩德","48740.00","131800.00","-45953.00","-51.00","134536.00","722949.00","857485.00"
"114/03/26","103","1","1529","樂事綠能","-28538.00","638.00","-3208.00","--","-31108.00","72239.00","41131.00"
"114/03/26","103","1","1530","亞崴","-7736.00","-68668.00","35165.00","-4413.00","-45652.00","648020.00","602368.00"
"114/03/26","103","1","1531","高林股","-140663.00","-101907.00","47933.00","25847.00","-168790.00","1165275.00","996485.00"
"114/03/26","103","1","1532","勤美","-28353.00","-428387.00","1197528.00","17988.00","758776.00","1686602.00","2445378.00"
"114/03/26","103","1","1533","車王電","144217.00","-36684.00","-582.00","14723.00","121674.00","886068.00","1007742.00"
"114/03/26","103","1","1535","中宇","-20770.00","-31969.00","-816.00","9233.00","-44322.00","2963614.00","2919292.00"
"114/03/26","103","1","1536","和大","270307.00","-156895.00","-55549.00","3357.00","61220.00","352023.00","413243.00"
"114/03/26","103","1","1537","廣隆","91763.00","-41823.00","-57694.00","24196.00","16442.00","625378.00","641820.00"
"114/03/26","103","1","1538","正峰","-109465.00","227119.00","-133954.00","-245.00","-16545.00","117144.00","100599.00"
"114/03/26","103","1","1539","巨庭","42017.00","74859.00","-91336.00","-3841.00","21699.00","360322.00","382021.00"
"114/03/26","103","1","1540","喬福","-181438.00","117300.00","-130000.00","-10713.00","-204851.00","715289.00","510438.00"
"114/03/26","103","1","1541","錩泰","-73904.00","-17279.00","82400.00","586.00","-8197.00","23277.00","15080.00"
"114/03/26","103","1","1558","伸興","225091.00","-180818.00","-382093.00","-5417.00","-343237.00","2164306.00","1821069.00"
"114/03/26","103","1","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","103","1","1568","倉佑","102909.00","-48456.00","45405.00","2303.00","102161.00","215733.00","317894.00"
"114/03/26","103","1","1582","信錦","210029.00","45095.00","55051.00","71835.00","382010.00","1881063.00","2263073.00"
"114/03/26","103","1","1583","程泰","96257.00","-164855.00","19173.00","-1583.00","-51008.00","1132452.00","1081444.00"
"114/03/26","103","1","1589","永冠-KY","243710.00","-109495.00","113527.00","21080.00","268822.00","1556711.00","1825533.00"
"114/03/26","103","1","1590","亞德客-KY","39595.00","-896144.00","596274.00","8701.00","-251574.00","1469694.00","1218120.00"
"114/03/26","103","1","1597","直得","58024.00","-10046.00","-65690.00","4674.00","-13038.00","382580.00","369542.00"
"114/03/26","103","1","1603","華電","238289.00","-130483.00","-111248.00","-110.00","-3552.00","29107.00","25555.00"
"114/03/26","103","1","1604","聲寶","470267.00","36442.00","-477795.00","1142.00","30056.00","566968.00","597024.00"
"114/03/26","103","1","1605","華新","-2282413.00","-278468.00","3341658.00","-108887.00","671890.00","7556082.00","8227972.00"
"114/03/26","103","1","1608","華榮","-329152.00","-70407.00","337154.00","--","-62405.00","397570.00","335165.00"
"114/03/26","103","1","1609","大亞","84254.00","-109099.00","160375.00","46797.00","182327.00","2894481.00","3076808.00"
"114/03/26","103","1","1611","中電","375726.00","-55718.00","-398805.00","1674.00","-77123.00","880132.00","803009.00"
"114/03/26","103","1","1612","宏泰","59437.00","-130039.00","5587.00","1156.00","-63859.00","1158447.00","1094588.00"
"114/03/26","103","1","1614","三洋電","31285.00","-21461.00","-19428.00","--","-9604.00","42820.00","33216.00"
"114/03/26","103","1","1615","大山","-158237.00","105229.00","19735.00","--","-33273.00","80947.00","47674.00"
"114/03/26","103","1","1616","億泰","-83351.00","-162243.00","159142.00","10956.00","-75496.00","260428.00","184932.00"
"114/03/26","103","1","1617","榮星","151701.00","52756.00","2096.00","-23925.00","182628.00","860596.00","1043224.00"
"114/03/26","103","1","1618","合機","-211225.00","-16681.00","--","102.00","-227804.00","811025.00","583221.00"
"114/03/26","103","1","1626","艾美特-KY","-304761.00","-287733.00","611975.00","4714.00","24195.00","343096.00","367291.00"
"114/03/26","103","1","1702","南僑","416840.00","-280625.00","195305.00","13309.00","344829.00","2520975.00","2865804.00"
"114/03/26","103","1","1707","葡萄王","254429.00","-253485.00","0.00","3631.00","4575.00","1068695.00","1073270.00"
"114/03/26","103","1","1708","東鹼","438764.00","-272879.00","226133.00","6899.00","398917.00","914069.00","1312986.00"
"114/03/26","103","1","1709","和益","-826592.00","-127908.00","988094.00","-8.00","33586.00","844304.00","877890.00"
"114/03/26","103","1","1710","東聯","113079.00","757652.00","762028.00","10668.00","1643427.00","1480652.00","3124079.00"
"114/03/26","103","1","1711","永光","-59131.00","-122286.00","157855.00","6042.00","-17520.00","845451.00","827931.00"
"114/03/26","103","1","1712","興農","-500874.00","-155049.00","407910.00","4654.00","-243359.00","1129300.00","885941.00"
"114/03/26","103","1","1713","國化","--","--","--","--","--","--","--"
"114/03/26","103","1","1714","和桐","-2080404.00","-997920.00","1869212.00","-10194.00","-1219306.00","6139908.00","4920602.00"
"114/03/26","103","1","1717","長興","1032336.00","-679072.00","1246452.00","10725.00","1610441.00","4844892.00","6455333.00"
"114/03/26","103","1","1720","生達","169784.00","-27444.00","-24167.00","1147.00","119320.00","767941.00","887261.00"
"114/03/26","103","1","1721","三晃","45575.00","88332.00","-14271.00","617.00","120253.00","132225.00","252478.00"
"114/03/26","103","1","1722","台肥","-540824.00","81413.00","-111988.00","1167.00","-570232.00","1187396.00","617164.00"
"114/03/26","103","1","1723","中碳","480039.00","-533631.00","-3459.00","2827.00","-54224.00","509436.00","455212.00"
"114/03/26","103","1","1725","元禎","226184.00","-15211.00","-140700.00","3275.00","73548.00","609666.00","683214.00"
"114/03/26","103","1","1726","永記","215082.00","269915.00","13982.00","1164.00","500143.00","1682956.00","2183099.00"
"114/03/26","103","1","1727","中華化","71811.00","-41501.00","-29195.00","112.00","1227.00","45061.00","46288.00"
"114/03/26","103","1","1730","花仙子","27847.00","45062.00","-30805.00","1795.00","43899.00","279708.00","323607.00"
"114/03/26","103","1","1731","美吾華","9273.00","1151.00","--","-327.00","10097.00","186793.00","196890.00"
"114/03/26","103","1","1732","毛寶","-18085.00","30.00","0.00","457.00","-17598.00","122029.00","104431.00"
"114/03/26","103","1","1733","五鼎","40806.00","47388.00","0.00","-4005.00","84189.00","319501.00","403690.00"
"114/03/26","103","1","1734","杏輝","1640.00","-147500.00","42473.00","-2953.00","-106340.00","756380.00","650040.00"
"114/03/26","103","1","1735","日勝化","-1574.00","-132587.00","-34284.00","22495.00","-145950.00","346806.00","200856.00"
"114/03/26","103","1","1736","喬山","-454894.00","-35033.00","389024.00","56648.00","-44255.00","1936610.00","1892355.00"
"114/03/26","103","1","1737","臺鹽","45136.00","-223721.00","-4283.00","28.00","-182840.00","688572.00","505732.00"
"114/03/26","103","1","1752","南光","--","--","--","--","--","--","--"
"114/03/26","103","1","1762","中化生","-12026.00","-40199.00","37562.00","803.00","-13860.00","211485.00","197625.00"
"114/03/26","103","1","1773","勝一","125498.00","-69950.00","-72136.00","50.00","-16538.00","128960.00","112422.00"
"114/03/26","103","1","1783","和康生","-4102.00","-244181.00","0.00","33.00","-248250.00","308916.00","60666.00"
"114/03/26","103","1","1786","科妍","-5613.00","-376333.00","--","--","-381946.00","666575.00","284629.00"
"114/03/26","103","1","1789","神隆","491542.00","-371012.00","380373.00","2439.00","503342.00","2289428.00","2792770.00"
"114/03/26","103","1","1795","美時","-54134.00","-58060.00","0.00","-2121.00","-114315.00","1009886.00","895571.00"
"114/03/26","103","1","1802","台玻","311997.00","-1537596.00","4132443.00","-83524.00","2823320.00","4938635.00","7761955.00"
"114/03/26","103","1","1805","寶徠","180887.00","86.00","0.00","--","180973.00","158793.00","339766.00"
"114/03/26","103","1","1806","冠軍","162172.00","-310287.00","-174365.00","1051.00","-321429.00","2098620.00","1777191.00"
"114/03/26","103","1","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","103","1","1809","中釉","226392.00","-42044.00","13975.00","26.00","198349.00","582303.00","780652.00"
"114/03/26","103","1","1810","和成","-28056.00","-22271.00","51377.00","1062.00","2112.00","745490.00","747602.00"
"114/03/26","103","1","1817","凱撒衛","-18627.00","-10958.00","-1321.00","1321.00","-29585.00","438361.00","408776.00"
"114/03/26","103","1","1903","士紙","-82947.00","-35893.00","108869.00","--","-9971.00","62921.00","52950.00"
"114/03/26","103","1","1904","正隆","900733.00","-589105.00","824927.00","50124.00","1186679.00","3612358.00","4799037.00"
"114/03/26","103","1","1905","華紙","-342200.00","19556.00","380806.00","-26603.00","31559.00","373251.00","404810.00"
"114/03/26","103","1","1906","寶隆","52136.00","-139135.00","78807.00","--","-8192.00","18247.00","10055.00"
"114/03/26","103","1","1907","永豐餘","-1809101.00","-2019834.00","3360187.00","-46065.00","-514813.00","3566566.00","3051753.00"
"114/03/26","103","1","1909","榮成","-143181.00","-400742.00","726693.00","25408.00","208178.00","1304284.00","1512462.00"
"114/03/26","103","1","2002","中鋼","13029996.00","-11781942.00","3165572.00","379008.00","4792634.00","10541442.00","15334076.00"
"114/03/26","103","1","2006","東和鋼鐵","1400264.00","-258559.00","-796665.00","-889.00","344151.00","1777544.00","2121695.00"
"114/03/26","103","1","2007","燁興","-139291.00","-39266.00","187386.00","--","8829.00","398207.00","407036.00"
"114/03/26","103","1","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","103","1","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","103","1","2010","春源","-49446.00","1154.00","63470.00","-27530.00","-12352.00","664494.00","652142.00"
"114/03/26","103","1","2012","春雨","78594.00","-34363.00","7513.00","-7810.00","43934.00","922282.00","966216.00"
"114/03/26","103","1","2013","中鋼構","66099.00","-40301.00","-52607.00","450.00","-26359.00","508156.00","481797.00"
"114/03/26","103","1","2014","中鴻","-249950.00","-99383.00","279340.00","--","-69993.00","102721.00","32728.00"
"114/03/26","103","1","2015","豐興","-290433.00","-340372.00","-52145.00","0.00","-682950.00","2489594.00","1806644.00"
"114/03/26","103","1","2017","官田鋼","102696.00","-58635.00","-131508.00","--","-87447.00","320119.00","232672.00"
"114/03/26","103","1","2020","美亞","-115893.00","-21827.00","110411.00","13880.00","-13429.00","251183.00","237754.00"
"114/03/26","103","1","2022","聚亨","479034.00","-308909.00","-359970.00","-25956.00","-215801.00","1324377.00","1108576.00"
"114/03/26","103","1","2023","燁輝","-2078032.00","-645764.00","2822111.00","76984.00","175299.00","8180966.00","8356265.00"
"114/03/26","103","1","2024","志聯","46126.00","-35870.00","-88460.00","-1745.00","-79949.00","206775.00","126826.00"
"114/03/26","103","1","2025","千興","38625.00","-20490.00","-68410.00","2306.00","-47969.00","116811.00","68842.00"
"114/03/26","103","1","2027","大成鋼","247683.00","-141128.00","31596.00","-46366.00","91785.00","1828222.00","1920007.00"
"114/03/26","103","1","2028","威致","--","--","--","--","--","--","--"
"114/03/26","103","1","2029","盛餘","357711.00","-86177.00","-5814.00","5506.00","271226.00","2324114.00","2595340.00"
"114/03/26","103","1","2030","彰源","192223.00","-55100.00","-279933.00","-3043.00","-145853.00","1249583.00","1103730.00"
"114/03/26","103","1","2031","新光鋼","-41931.00","-22295.00","-184680.00","146.00","-248760.00","867867.00","619107.00"
"114/03/26","103","1","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","103","1","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","103","1","2034","允強","-755986.00","-37902.00","788777.00","--","-5111.00","653578.00","648467.00"
"114/03/26","103","1","2038","海光","552988.00","-59085.00","-339902.00","--","154001.00","131561.00","285562.00"
"114/03/26","103","1","2049","上銀","197838.00","-352418.00","749075.00","2070.00","596565.00","1185673.00","1782238.00"
"114/03/26","103","1","2059","川湖","557453.00","-19678.00","-30000.00","-74159.00","433616.00","4360812.00","4794428.00"
"114/03/26","103","1","2062","橋椿","4852.00","-97349.00","-13670.00","-9117.00","-115284.00","3095798.00","2980514.00"
"114/03/26","103","1","2101","南港","116249.00","-110412.00","692581.00","58956.00","757374.00","2030444.00","2787818.00"
"114/03/26","103","1","2102","泰豐","241309.00","-141577.00","-487857.00","8384.00","-379741.00","1804159.00","1424418.00"
"114/03/26","103","1","2103","台橡","58015.00","-44667.00","111961.00","49901.00","175210.00","4994973.00","5170183.00"
"114/03/26","103","1","2104","國際中橡","301323.00","-65341.00","-375143.00","16777.00","-122384.00","3162678.00","3040294.00"
"114/03/26","103","1","2105","正新","4428001.00","-3849243.00","50773.00","271332.00","900863.00","19814425.00","20715288.00"
"114/03/26","103","1","2106","建大","374248.00","-1008501.00","257469.00","171507.00","-205277.00","10528408.00","10323131.00"
"114/03/26","103","1","2107","厚生","495255.00","-66376.00","-50103.00","0.00","378776.00","1226597.00","1605373.00"
"114/03/26","103","1","2108","南帝","-104998.00","-20086.00","38302.00","2827.00","-83955.00","511538.00","427583.00"
"114/03/26","103","1","2109","華豐","61590.00","-146874.00","-338869.00","18400.00","-405753.00","1562597.00","1156844.00"
"114/03/26","103","1","2114","鑫永銓","88558.00","-27393.00","-131500.00","-10.00","-70345.00","793042.00","722697.00"
"114/03/26","103","1","2115","六暉-KY","-3825.00","-135143.00","18701.00","810.00","-119457.00","506095.00","386638.00"
"114/03/26","103","1","2201","裕隆","-772146.00","-1055044.00","4608857.00","92182.00","2873849.00","12768615.00","15642464.00"
"114/03/26","103","1","2204","中華","1136575.00","-516624.00","-268655.00","7694.00","358990.00","10947278.00","11306268.00"
"114/03/26","103","1","2206","三陽工業","-1132174.00","-2597.00","1953011.00","39127.00","857367.00","3738139.00","4595506.00"
"114/03/26","103","1","2207","和泰車","2914139.00","-2718710.00","196074.00","20335.00","411838.00","9845686.00","10257524.00"
"114/03/26","103","1","2208","台船","1166182.00","-291583.00","-251197.00","--","623402.00","126267.00","749669.00"
"114/03/26","103","1","2227","裕日車","-752407.00","1329059.00","--","248038.00","824690.00","8567899.00","9392589.00"
"114/03/26","103","1","2228","劍麟","132108.00","-61605.00","0.00","8619.00","79122.00","493268.00","572390.00"
"114/03/26","103","1","2231","為升","75502.00","-13784.00","-22259.00","379.00","39838.00","425721.00","465559.00"
"114/03/26","103","1","2233","宇隆","162387.00","-68215.00","3736.00","-1640.00","96268.00","197860.00","294128.00"
"114/03/26","103","1","2301","光寶科","408987.00","-2469397.00","-2771086.00","89011.00","-4742485.00","65931169.00","61188684.00"
"114/03/26","103","1","2302","麗正","-8842.00","-11586.00","32.00","1439.00","-18957.00","127937.00","108980.00"
"114/03/26","103","1","2303","聯電","6231640.00","-6099971.00","2394835.00","573590.00","3100094.00","50830678.00","53930772.00"
"114/03/26","103","1","2305","全友","35109.00","14478.00","-1459.00","-5099.00","43029.00","283543.00","326572.00"
"114/03/26","103","1","2308","台達電","6649078.00","-1069099.00","-6603521.00","817513.00","-206029.00","59023870.00","58817841.00"
"114/03/26","103","1","2312","金寶","-3064130.00","117337.00","3915404.00","7408.00","976019.00","2478368.00","3454387.00"
"114/03/26","103","1","2313","華通","1581905.00","-944515.00","1272101.00","1465.00","1910956.00","6648648.00","8559604.00"
