出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","105","3","1101","台泥","63016298.00","51410157.00","11606141.00","--","--","11606141.00","3571054.00","--","8035087.00","-263974.00","7771113.00","1684433.00","6086680.00","--","--","6086680.00","-6169989.00","--","-83309.00","4546032.00","--","1540648.00","819090.00","--","-902399.00","1.23"
"114/03/26","105","3","1102","亞泥","44104283.00","38442512.00","5661771.00","0.00","680.00","5662451.00","1623845.00","--","4038606.00","-713994.00","3324612.00","622632.00","2701980.00","--","--","2701980.00","-14048462.00","--","-11346482.00","2341615.00","--","360365.00","-10648901.00","--","-697581.00","0.75"
"114/03/26","105","3","1103","嘉泥","2104649.00","2043539.00","61110.00","--","--","61110.00","256165.00","0.00","-195055.00","123834.00","-71221.00","32496.00","-103717.00","--","--","-103717.00","2028983.00","--","1925266.00","-119540.00","--","15823.00","1835459.00","--","89807.00","-0.19"
"114/03/26","105","3","1104","環泥","3362708.00","2908298.00","454410.00","--","--","454410.00","276173.00","--","178237.00","1100499.00","1278736.00","76656.00","1202080.00","--","--","1202080.00","-354083.00","--","847997.00","1213662.00","--","-11582.00","859579.00","--","-11582.00","1.91"
"114/03/26","105","3","1108","幸福","3160477.00","2612970.00","547507.00","--","--","547507.00","183146.00","106.00","364467.00","-13200.00","351267.00","68784.00","282483.00","-8936.00","--","273547.00","151.00","--","273698.00","273857.00","--","-310.00","274015.00","--","-317.00","0.67"
"114/03/26","105","3","1109","信大","3025702.00","2614460.00","411242.00","--","--","411242.00","268406.00","--","142836.00","-44101.00","98735.00","22268.00","76467.00","--","--","76467.00","-122186.00","--","-45719.00","83594.00","--","-7127.00","9330.00","--","-55049.00","0.22"
"114/03/26","105","3","1110","東泥","1087712.00","1077528.00","10184.00","--","--","10184.00","54780.00","--","-44596.00","251765.00","207169.00","-19424.00","226593.00","--","--","226593.00","-49776.00","--","176817.00","126691.00","--","99902.00","76916.00","--","99901.00","0.22"
"114/03/26","105","3","1201","味全","13011614.00","9208590.00","3803024.00","--","--","3803024.00","4690727.00","--","-887703.00","389977.00","-497726.00","-11333.00","-486393.00","76665.00","--","-409728.00","-255283.00","--","-665011.00","-449530.00","--","39802.00","-704299.00","--","39288.00","-0.89"
"114/03/26","105","3","1203","味王","4752123.00","3501782.00","1250341.00","0.00","0.00","1250341.00","736537.00","--","513804.00","33557.00","547361.00","123745.00","423616.00","0.00","--","423616.00","-39933.00","--","383683.00","298977.00","--","124639.00","266734.00","--","116949.00","1.26"
"114/03/26","105","3","1210","大成","55421051.00","48123272.00","7297779.00","--","--","7297779.00","5363576.00","--","1934203.00","332941.00","2267144.00","277949.00","1989195.00","0.00","--","1989195.00","-762516.00","--","1226679.00","1595469.00","--","393726.00","1266231.00","--","-39552.00","2.33"
"114/03/26","105","3","1213","大飲","535562.00","463982.00","71580.00","--","--","71580.00","53315.00","--","18265.00","5030.00","23295.00","4153.00","19142.00","--","--","19142.00","63.00","--","19205.00","19142.00","--","--","19205.00","--","--","0.34"
"114/03/26","105","3","1215","卜蜂","13327847.00","11367892.00","1959955.00","--","--","1959955.00","949367.00","1052.00","1011640.00","59615.00","1071255.00","204067.00","867188.00","--","--","867188.00","745350.00","--","1612538.00","846366.00","--","20822.00","1597491.00","--","15047.00","3.16"
"114/03/26","105","3","1216","統一","318948156.00","210649990.00","108298166.00","--","--","108298166.00","90678153.00","--","17620013.00","7898631.00","25518644.00","5691471.00","19827173.00","--","--","19827173.00","-5432446.00","--","14394727.00","13239483.00","--","6587690.00","9018060.00","--","5376667.00","2.33"
"114/03/26","105","3","1217","愛之味","3313279.00","2232875.00","1080404.00","--","--","1080404.00","1049041.00","--","31363.00","-75720.00","-44357.00","7894.00","-52251.00","0.00","--","-52251.00","-117933.00","--","-170184.00","-62041.00","--","9790.00","-177779.00","--","7595.00","-0.13"
"114/03/26","105","3","1218","泰山","6154894.00","5041353.00","1113541.00","676.00","208.00","1113073.00","1001566.00","--","111507.00","186872.00","298379.00","24320.00","274059.00","--","--","274059.00","-6912.00","--","267147.00","273910.00","--","149.00","266998.00","--","149.00","0.81"
"114/03/26","105","3","1219","福壽","7978629.00","7254721.00","723908.00","--","--","723908.00","643936.00","--","79972.00","10137.00","90109.00","37561.00","52548.00","--","--","52548.00","-3278.00","--","49270.00","121438.00","--","-68890.00","118745.00","--","-69475.00","0.38"
"114/03/26","105","3","1220","台榮","2122663.00","1812931.00","309732.00","--","--","309732.00","169140.00","--","140592.00","9077.00","149669.00","26656.00","123013.00","--","--","123013.00","10283.00","--","133296.00","128343.00","--","-5330.00","137868.00","--","-4572.00","0.72"
"114/03/26","105","3","1225","福懋油","7927814.00","7062356.00","865458.00","212.00","--","865246.00","414156.00","902.00","451992.00","627.00","452619.00","104927.00","347692.00","--","--","347692.00","-56600.00","--","291092.00","272672.00","--","75020.00","216072.00","--","75020.00","1.25"
"114/03/26","105","3","1227","佳格","19546996.00","13609421.00","5937575.00","--","--","5937575.00","3725274.00","--","2212301.00","185366.00","2397667.00","475620.00","1922047.00","--","--","1922047.00","-328767.00","--","1593280.00","1901466.00","--","20581.00","1573371.00","--","19909.00","2.18"
"114/03/26","105","3","1229","聯華","3948513.00","3071310.00","877203.00","--","--","877203.00","411578.00","--","465625.00","1262681.00","1728306.00","92932.00","1635374.00","--","--","1635374.00","1200613.00","--","2835987.00","1645636.00","--","-10262.00","2849991.00","--","-14004.00","1.81"
"114/03/26","105","3","1231","聯華食","4955069.00","3921876.00","1033193.00","0.00","0.00","1033193.00","707765.00","--","325428.00","75820.00","401248.00","82005.00","319243.00","0.00","--","319243.00","-16974.00","--","302269.00","315733.00","--","3510.00","300029.00","--","2240.00","2.06"
"114/03/26","105","3","1232","大統益","12725711.00","11437386.00","1288325.00","--","--","1288325.00","469372.00","--","818953.00","-39815.00","779138.00","137322.00","641816.00","--","--","641816.00","0.00","--","641816.00","634040.00","--","7776.00","634040.00","--","7776.00","3.96"
"114/03/26","105","3","1233","天仁","1592286.00","690286.00","902000.00","--","--","902000.00","762240.00","--","139760.00","10866.00","150626.00","26238.00","124388.00","0.00","--","124388.00","-49297.00","--","75091.00","123502.00","--","886.00","74231.00","--","860.00","1.36"
"114/03/26","105","3","1234","黑松","6630816.00","4798944.00","1831872.00","--","--","1831872.00","1688681.00","--","143191.00","968216.00","1111407.00","111868.00","999539.00","--","--","999539.00","-44742.00","--","954797.00","999539.00","--","--","954797.00","--","--","2.49"
"114/03/26","105","3","1235","興泰","102389.00","52124.00","50265.00","--","--","50265.00","83422.00","--","-33157.00","308000.00","274843.00","8116.00","266727.00","--","--","266727.00","1226296.00","--","1493023.00","266443.00","--","284.00","1492739.00","--","284.00","4.54"
"114/03/26","105","3","1236","宏亞","1474381.00","1110727.00","363654.00","--","--","363654.00","372569.00","--","-8915.00","24128.00","15213.00","6784.00","8429.00","--","--","8429.00","-3815.00","--","4614.00","8429.00","--","0.00","4614.00","--","--","0.08"
"114/03/26","105","3","1256","鮮活果汁-KY","2206093.00","1545007.00","661086.00","--","--","661086.00","318344.00","--","342742.00","-18078.00","324664.00","118218.00","206446.00","--","--","206446.00","-55804.00","--","150642.00","205828.00","--","618.00","150243.00","--","399.00","7.58"
"114/03/26","105","3","1301","台塑","129726099.00","114096015.00","15630084.00","--","--","15630084.00","8078402.00","--","7551682.00","22884110.00","30435792.00","3099051.00","27336741.00","--","--","27336741.00","-5958911.00","--","21377830.00","27336741.00","--","--","21377830.00","--","--","4.29"
"114/03/26","105","3","1303","南亞","202614025.00","180099951.00","22514074.00","56813.00","--","22457261.00","13118807.00","--","9338454.00","16050194.00","25388648.00","3644893.00","21743755.00","--","--","21743755.00","-8755443.00","--","12988312.00","22154061.00","--","-410306.00","13611343.00","--","-623031.00","2.79"
"114/03/26","105","3","1304","台聚","38731321.00","33785131.00","4946190.00","--","--","4946190.00","2655783.00","--","2290407.00","-59236.00","2231171.00","468072.00","1763099.00","9805.00","--","1772904.00","-262641.00","--","1510263.00","986072.00","--","786832.00","935687.00","--","574576.00","0.96"
"114/03/26","105","3","1305","華夏","10653595.00","8667494.00","1986101.00","--","--","1986101.00","820561.00","--","1165540.00","-90108.00","1075432.00","167894.00","907538.00","9805.00","--","917343.00","-27830.00","--","889513.00","866882.00","--","50461.00","839047.00","--","50466.00","1.81"
"114/03/26","105","3","1307","三芳","8284910.00","5823506.00","2461404.00","--","--","2461404.00","1245735.00","--","1215669.00","-49943.00","1165726.00","225877.00","939849.00","--","--","939849.00","-325799.00","--","614050.00","939849.00","--","--","614050.00","--","--","2.36"
"114/03/26","105","3","1308","亞聚","4022583.00","3515474.00","507109.00","--","--","507109.00","150941.00","--","356168.00","169394.00","525562.00","80825.00","444737.00","--","--","444737.00","218289.00","--","663026.00","444737.00","--","--","663026.00","--","--","0.88"
"114/03/26","105","3","1309","台達化","11714485.00","11115772.00","598713.00","--","--","598713.00","507748.00","--","90965.00","-31334.00","59631.00","41642.00","17989.00","--","--","17989.00","-80538.00","--","-62549.00","17989.00","--","--","-62549.00","--","--","0.05"
"114/03/26","105","3","1310","台苯","10268542.00","8714711.00","1553831.00","--","--","1553831.00","313557.00","--","1240274.00","-22902.00","1217372.00","241857.00","975515.00","--","--","975515.00","-94157.00","--","881358.00","1033739.00","--","-58224.00","947260.00","--","-65902.00","1.96"
"114/03/26","105","3","1312","國喬","14115456.00","11839392.00","2276064.00","--","--","2276064.00","911506.00","--","1364558.00","571336.00","1935894.00","328346.00","1607548.00","--","--","1607548.00","-3560.00","--","1603988.00","1478293.00","--","129255.00","1369069.00","--","234919.00","1.63"
"114/03/26","105","3","1313","聯成","29185936.00","27618460.00","1567476.00","--","--","1567476.00","1225465.00","--","342011.00","350864.00","692875.00","97799.00","595076.00","--","--","595076.00","-324176.00","--","270900.00","595076.00","--","0.00","270900.00","--","0.00","0.52"
"114/03/26","105","3","1314","中石化","19085038.00","19590895.00","-505857.00","501.00","682.00","-505676.00","906780.00","--","-1412456.00","18799.00","-1393657.00","39663.00","-1433320.00","--","--","-1433320.00","-400932.00","--","-1834252.00","-1426855.00","--","-6465.00","-1827373.00","--","-6879.00","-0.62"
"114/03/26","105","3","1315","達新","2229805.00","1785788.00","444017.00","--","--","444017.00","335570.00","--","108447.00","124607.00","233054.00","18674.00","214380.00","--","--","214380.00","34910.00","--","249290.00","213961.00","--","419.00","249612.00","--","-322.00","1.12"
"114/03/26","105","3","1316","上曜","408738.00","315581.00","93157.00","--","--","93157.00","179276.00","--","-86119.00","15569.00","-70550.00","9991.00","-80541.00","--","--","-80541.00","1467.00","--","-79074.00","-99682.00","--","19141.00","-96677.00","--","17603.00","-0.62"
"114/03/26","105","3","1319","東陽","17601999.00","13175117.00","4426882.00","--","435.00","4427317.00","2387582.00","--","2039735.00","112527.00","2152262.00","420349.00","1731913.00","--","--","1731913.00","-485292.00","--","1246621.00","1683481.00","--","48432.00","1262225.00","--","-15604.00","2.85"
"114/03/26","105","3","1321","大洋","3308581.00","3017479.00","291102.00","--","--","291102.00","264270.00","--","26832.00","25715.00","52547.00","0.00","52547.00","--","--","52547.00","-30428.00","--","22119.00","52547.00","--","--","22119.00","--","--","0.24"
"114/03/26","105","3","1323","永裕","2348436.00","1717168.00","631268.00","--","--","631268.00","295405.00","49.00","335912.00","16238.00","352150.00","88485.00","263665.00","--","--","263665.00","-82898.00","--","180767.00","218305.00","--","45360.00","135608.00","--","45159.00","2.40"
"114/03/26","105","3","1324","地球","909828.00","703872.00","205956.00","--","--","205956.00","149864.00","--","56092.00","5216.00","61308.00","11739.00","49569.00","--","--","49569.00","-16101.00","--","33468.00","49569.00","--","0.00","33468.00","--","0.00","0.66"
"114/03/26","105","3","1325","恆大","726263.00","567823.00","158440.00","--","--","158440.00","51238.00","--","107202.00","-13716.00","93486.00","18030.00","75456.00","--","--","75456.00","-25303.00","--","50153.00","76064.00","--","-608.00","57317.00","--","-7164.00","0.76"
"114/03/26","105","3","1326","台化","237013521.00","199955993.00","37057528.00","--","--","37057528.00","10640707.00","--","26416821.00","16877931.00","43294752.00","4417410.00","38877342.00","--","--","38877342.00","-1563718.00","--","37313624.00","34984219.00","--","3893123.00","30982465.00","--","6331159.00","5.99"
"114/03/26","105","3","1337","再生-KY","4283606.00","3324388.00","959218.00","--","--","959218.00","393141.00","--","566077.00","-10604.00","555473.00","166215.00","389258.00","--","--","389258.00","-651814.00","--","-262556.00","389258.00","--","--","-262556.00","--","--","1.50"
"114/03/26","105","3","1338","廣華-KY","5528384.00","4010411.00","1517973.00","--","--","1517973.00","868588.00","--","649385.00","-54156.00","595229.00","148094.00","447135.00","--","--","447135.00","-519729.00","--","-72594.00","479081.00","--","-31946.00","-15206.00","--","-57388.00","5.71"
"114/03/26","105","3","1339","昭輝","1730511.00","1257656.00","472855.00","--","--","472855.00","215739.00","0.00","257116.00","-100135.00","156981.00","39510.00","117471.00","0.00","--","117471.00","-55529.00","--","61942.00","124883.00","--","-7412.00","81385.00","--","-19443.00","1.68"
"114/03/26","105","3","1340","勝悅-KY","2447341.00","1591039.00","856302.00","--","--","856302.00","72519.00","--","783783.00","43153.00","826936.00","130606.00","696330.00","--","--","696330.00","-368588.00","--","327742.00","696330.00","--","--","327742.00","--","--","6.06"
"114/03/26","105","3","1402","遠東新","159453249.00","120270136.00","39183113.00","--","278.00","39183391.00","26966600.00","--","12216791.00","-530370.00","11686421.00","2457513.00","9228908.00","--","--","9228908.00","-6280450.00","--","2948458.00","3888255.00","--","5340653.00","-2056475.00","--","5004933.00","0.78"
"114/03/26","105","3","1410","南染","456699.00","279909.00","176790.00","--","--","176790.00","62186.00","--","114604.00","848.00","115452.00","20796.00","94656.00","--","--","94656.00","-1583.00","--","93073.00","85398.00","--","9258.00","83815.00","--","9258.00","1.19"
"114/03/26","105","3","1413","宏洲","1567007.00","1562806.00","4201.00","--","--","4201.00","40290.00","--","-36089.00","-5994.00","-42083.00","0.00","-42083.00","--","--","-42083.00","0.00","--","-42083.00","-42083.00","--","0.00","-42083.00","--","0.00","-0.32"
"114/03/26","105","3","1414","東和","741674.00","705188.00","36486.00","--","--","36486.00","53411.00","--","-16925.00","10598.00","-6327.00","1369.00","-7696.00","--","--","-7696.00","4827.00","--","-2869.00","--","--","--","--","--","--","-0.03"
"114/03/26","105","3","1416","廣豐","3497745.00","2467481.00","1030264.00","--","--","1030264.00","608908.00","--","421356.00","887496.00","1308852.00","31518.00","1277334.00","--","--","1277334.00","-250285.00","--","1027049.00","1278028.00","--","-694.00","1027743.00","--","-694.00","5.03"
"114/03/26","105","3","1417","嘉裕","2287756.00","1878870.00","408886.00","--","--","408886.00","737885.00","--","-328999.00","173195.00","-155804.00","-40087.00","-115717.00","--","--","-115717.00","-166246.00","--","-281963.00","-115717.00","--","--","-281963.00","--","--","-0.30"
"114/03/26","105","3","1418","東華","1280291.00","1259440.00","20851.00","--","--","20851.00","128881.00","--","-108030.00","-3942.00","-111972.00","3173.00","-115145.00","--","--","-115145.00","-14027.00","--","-129172.00","-115128.00","--","-17.00","-129155.00","--","-17.00","-0.93"
"114/03/26","105","3","1419","新紡","941939.00","740829.00","201110.00","--","--","201110.00","243093.00","--","-41983.00","171253.00","129270.00","-5918.00","135188.00","--","--","135188.00","26698.00","--","161886.00","141448.00","--","-6260.00","168146.00","--","-6260.00","0.47"
"114/03/26","105","3","1423","利華","499065.00","466978.00","32087.00","--","--","32087.00","27980.00","--","4107.00","7480.00","11587.00","-1190.00","12777.00","--","--","12777.00","-19528.00","--","-6751.00","--","--","--","--","--","--","0.07"
"114/03/26","105","3","1432","大魯閣","686824.00","140438.00","546386.00","--","--","546386.00","841069.00","--","-294683.00","88013.00","-206670.00","1788.00","-208458.00","71059.00","--","-137399.00","-32245.00","--","-169644.00","-98124.00","--","-39275.00","-130369.00","--","-39275.00","-0.59"
"114/03/26","105","3","1434","福懋","30325459.00","25980338.00","4345121.00","--","--","4345121.00","2037863.00","--","2307258.00","1591689.00","3898947.00","521204.00","3377743.00","--","--","3377743.00","4966650.00","--","8344393.00","3114803.00","--","262940.00","8045329.00","--","299064.00","1.85"
"114/03/26","105","3","1435","中福","21153.00","1995.00","19158.00","--","--","19158.00","24562.00","--","-5404.00","-1107.00","-6511.00","0.00","-6511.00","--","--","-6511.00","0.00","--","-6511.00","-6511.00","--","0.00","-6511.00","0.00","0.00","-0.05"
"114/03/26","105","3","1436","華友聯","873252.00","676539.00","196713.00","--","--","196713.00","91191.00","--","105522.00","-57007.00","48515.00","13108.00","35407.00","--","--","35407.00","--","--","35407.00","35407.00","--","--","35407.00","--","--","0.47"
"114/03/26","105","3","1437","勤益控","436495.00","148823.00","287672.00","--","--","287672.00","89930.00","--","197742.00","236373.00","434115.00","42251.00","391864.00","--","--","391864.00","-67487.00","--","324377.00","391856.00","--","8.00","326248.00","--","-1871.00","1.99"
"114/03/26","105","3","1438","三地開發","59.00","76.00","-17.00","0.00","0.00","-17.00","5945.00","--","-5962.00","2406.00","-3556.00","0.00","-3556.00","--","--","-3556.00","--","--","-3556.00","--","--","--","--","--","--","-0.03"
"114/03/26","105","3","1439","雋揚","262001.00","252952.00","9049.00","--","--","9049.00","21415.00","--","-12366.00","10309.00","-2057.00","-360.00","-1697.00","--","--","-1697.00","0.00","--","-1697.00","--","--","--","--","--","--","-0.02"
"114/03/26","105","3","1440","南紡","14466000.00","12822693.00","1643307.00","--","--","1643307.00","1521546.00","--","121761.00","350851.00","472612.00","100520.00","372092.00","--","--","372092.00","-611020.00","--","-238928.00","439173.00","--","-67081.00","-171851.00","--","-67077.00","0.27"
"114/03/26","105","3","1441","大東","1203978.00","1206164.00","-2186.00","--","--","-2186.00","137567.00","--","-139753.00","-22774.00","-162527.00","0.00","-162527.00","--","--","-162527.00","-20885.00","--","-183412.00","-162527.00","--","--","-183412.00","--","--","-1.81"
"114/03/26","105","3","1442","名軒","4738243.00","3792967.00","945276.00","--","--","945276.00","170254.00","--","775022.00","-134143.00","640879.00","99073.00","541806.00","--","--","541806.00","-754.00","--","541052.00","541806.00","--","0.00","541052.00","--","0.00","2.02"
"114/03/26","105","3","1443","立益物流","898054.00","880255.00","17799.00","--","--","17799.00","96640.00","--","-78841.00","-171391.00","-250232.00","340.00","-250572.00","--","--","-250572.00","112131.00","--","-138441.00","-192949.00","--","-57623.00","-132199.00","--","-6242.00","-1.43"
"114/03/26","105","3","1444","力麗","7133572.00","6641181.00","492391.00","--","564.00","492955.00","425581.00","--","67374.00","-212708.00","-145334.00","-4509.00","-140825.00","--","--","-140825.00","-111809.00","--","-252634.00","-133616.00","--","-7209.00","-239027.00","--","-13607.00","-0.14"
"114/03/26","105","3","1445","大宇","1242508.00","1079622.00","162886.00","0.00","0.00","162886.00","107167.00","--","55719.00","7030.00","62749.00","8959.00","53790.00","--","--","53790.00","-11621.00","--","42169.00","53790.00","--","--","42169.00","--","--","0.39"
"114/03/26","105","3","1446","宏和","773879.00","573766.00","200113.00","--","--","200113.00","139445.00","--","60668.00","1713.00","62381.00","11477.00","50904.00","--","--","50904.00","-20960.00","--","29944.00","50904.00","--","--","29944.00","--","--","0.37"
"114/03/26","105","3","1447","力鵬","10392941.00","10005601.00","387340.00","--","--","387340.00","485966.00","--","-98626.00","-230135.00","-328761.00","-38699.00","-290062.00","--","--","-290062.00","-217554.00","--","-507616.00","-313527.00","--","23465.00","-482931.00","--","-24685.00","-0.36"
"114/03/26","105","3","1449","佳和","2240493.00","2122005.00","118488.00","--","--","118488.00","277069.00","--","-158581.00","-23043.00","-181624.00","-2880.00","-178744.00","--","--","-178744.00","-22397.00","--","-201141.00","-184954.00","--","6210.00","-207230.00","--","6089.00","-1.55"
"114/03/26","105","3","1451","年興","9848196.00","8550510.00","1297686.00","--","--","1297686.00","587613.00","--","710073.00","24183.00","734256.00","126791.00","607465.00","--","--","607465.00","-271957.00","--","335508.00","609083.00","--","-1618.00","340312.00","--","-4804.00","1.52"
"114/03/26","105","3","1452","宏益","1458667.00","1228178.00","230489.00","--","--","230489.00","84190.00","--","146299.00","29706.00","176005.00","34492.00","141513.00","--","--","141513.00","-718.00","--","140795.00","141513.00","--","--","140795.00","--","--","1.07"
"114/03/26","105","3","1453","大將","42261.00","44228.00","-1967.00","--","--","-1967.00","20670.00","--","-22637.00","23648.00","1011.00","1850.00","-839.00","--","--","-839.00","4905.00","--","4066.00","-677.00","--","-162.00","4228.00","--","-162.00","-0.01"
"114/03/26","105","3","1454","台富","1374767.00","1207563.00","167204.00","--","--","167204.00","107818.00","--","59386.00","5180.00","64566.00","16920.00","47646.00","--","--","47646.00","4617.00","--","52263.00","47645.00","--","1.00","52262.00","--","1.00","0.36"
"114/03/26","105","3","1455","集盛","9438414.00","8973512.00","464902.00","--","--","464902.00","346911.00","--","117991.00","1403.00","119394.00","24113.00","95281.00","--","--","95281.00","-571.00","--","94710.00","95281.00","--","--","94710.00","--","--","0.16"
"114/03/26","105","3","1456","怡華","342727.00","284450.00","58277.00","--","--","58277.00","52416.00","0.00","5861.00","-38888.00","-33027.00","0.00","-33027.00","--","--","-33027.00","-9513.00","--","-42540.00","-33027.00","--","--","-42540.00","--","--","-0.35"
"114/03/26","105","3","1457","宜進","3403530.00","3157084.00","246446.00","--","--","246446.00","223534.00","--","22912.00","74377.00","97289.00","30695.00","66594.00","--","--","66594.00","-23715.00","--","42879.00","83293.00","--","-16699.00","59876.00","--","-16997.00","0.32"
"114/03/26","105","3","1459","聯發","2140815.00","2076287.00","64528.00","--","--","64528.00","117376.00","--","-52848.00","-6685.00","-59533.00","-593.00","-58940.00","--","--","-58940.00","-67663.00","--","-126603.00","-59519.00","--","579.00","-127182.00","--","579.00","-0.19"
"114/03/26","105","3","1460","宏遠","6411104.00","5036211.00","1374893.00","--","--","1374893.00","974982.00","-467.00","399444.00","-38641.00","360803.00","52643.00","308160.00","--","--","308160.00","-68112.00","--","240048.00","308157.00","--","3.00","240045.00","--","3.00","0.70"
"114/03/26","105","3","1463","強盛新","379916.00","301291.00","78625.00","--","--","78625.00","62393.00","--","16232.00","88030.00","104262.00","999.00","103263.00","0.00","--","103263.00","-23981.00","--","79282.00","102988.00","--","275.00","79007.00","--","275.00","0.64"
"114/03/26","105","3","1464","得力","5354616.00","4339164.00","1015452.00","--","--","1015452.00","645633.00","-19188.00","350631.00","-91577.00","259054.00","-34746.00","293800.00","--","--","293800.00","-181061.00","--","112739.00","252306.00","--","41494.00","88755.00","--","23984.00","0.97"
"114/03/26","105","3","1465","偉全","1465977.00","1225430.00","240547.00","--","--","240547.00","169776.00","--","70771.00","-5328.00","65443.00","870.00","64573.00","--","--","64573.00","-87975.00","--","-23402.00","34333.00","--","30240.00","-18367.00","--","-5035.00","0.33"
"114/03/26","105","3","1466","聚隆","2715966.00","2581815.00","134151.00","--","--","134151.00","202554.00","--","-68403.00","-36785.00","-105188.00","-22443.00","-82745.00","0.00","--","-82745.00","0.00","--","-82745.00","-82745.00","0.00","0.00","-82745.00","0.00","0.00","-0.74"
"114/03/26","105","3","1467","南緯","5402730.00","4368833.00","1033897.00","--","--","1033897.00","876226.00","--","157671.00","-94475.00","63196.00","64479.00","-1283.00","--","--","-1283.00","-117550.00","--","-118833.00","72524.00","--","-73807.00","-16367.00","--","-102466.00","0.34"
"114/03/26","105","3","1468","昶和","437867.00","315099.00","122768.00","--","--","122768.00","97160.00","--","25608.00","-49993.00","-24385.00","0.00","-24385.00","--","--","-24385.00","-12255.00","--","-36640.00","-23856.00","--","-529.00","-34044.00","--","-2596.00","-0.15"
"114/03/26","105","3","1470","大統新創","503524.00","390647.00","112877.00","--","--","112877.00","78802.00","4392.00","38467.00","-545.00","37922.00","6588.00","31334.00","--","--","31334.00","-4600.00","--","26734.00","--","--","--","--","--","--","0.37"
"114/03/26","105","3","1471","首利","906944.00","959012.00","-52068.00","--","--","-52068.00","197571.00","--","-249639.00","932.00","-248707.00","285.00","-248992.00","--","--","-248992.00","-131287.00","--","-380279.00","-248992.00","--","--","-380279.00","--","--","-1.24"
"114/03/26","105","3","1472","三洋實業","549672.00","558395.00","-8723.00","--","--","-8723.00","59378.00","142335.00","74234.00","-5225.00","69009.00","13735.00","55274.00","--","--","55274.00","-1555.00","--","53719.00","56333.00","--","-1059.00","54778.00","--","-1059.00","0.76"
"114/03/26","105","3","1473","台南","7562853.00","6259574.00","1303279.00","--","--","1303279.00","951290.00","--","351989.00","-39196.00","312793.00","70106.00","242687.00","--","--","242687.00","-142568.00","--","100119.00","269552.00","--","-26865.00","134325.00","--","-34206.00","1.85"
"114/03/26","105","3","1474","弘裕","2409244.00","2075036.00","334208.00","--","--","334208.00","195164.00","--","139044.00","-30772.00","108272.00","21972.00","86300.00","--","--","86300.00","-27089.00","--","59211.00","86300.00","--","--","59211.00","--","--","0.66"
"114/03/26","105","3","1475","業旺","138526.00","153090.00","-14564.00","--","--","-14564.00","31781.00","--","-46345.00","-7635.00","-53980.00","-69.00","-53911.00","--","--","-53911.00","18402.00","--","-35509.00","-44658.00","--","-9253.00","-39351.00","--","3842.00","-0.85"
"114/03/26","105","3","1476","儒鴻","17680154.00","12759102.00","4921052.00","--","--","4921052.00","1720643.00","--","3200409.00","-279471.00","2920938.00","620420.00","2300518.00","--","--","2300518.00","-175911.00","--","2124607.00","2300518.00","--","0.00","2124607.00","--","0.00","8.60"
"114/03/26","105","3","1477","聚陽","17075618.00","13544026.00","3531592.00","--","--","3531592.00","1871225.00","--","1660367.00","-18656.00","1641711.00","308383.00","1333328.00","--","--","1333328.00","-228809.00","--","1104519.00","1317725.00","--","15603.00","1090484.00","--","14035.00","6.40"
"114/03/26","105","3","1503","士電","15544951.00","12269185.00","3275766.00","--","--","3275766.00","2089612.00","--","1186154.00","208039.00","1394193.00","307332.00","1086861.00","--","--","1086861.00","-373334.00","--","713527.00","1039235.00","--","47626.00","690964.00","--","22563.00","1.99"
"114/03/26","105","3","1504","東元","36496207.00","26764994.00","9731213.00","6539.00","5488.00","9730162.00","6640931.00","--","3089231.00","589528.00","3678759.00","678184.00","3000575.00","--","--","3000575.00","1305795.00","--","4306370.00","2616785.00","--","383790.00","3902663.00","--","403707.00","1.32"
"114/03/26","105","3","1506","正道","1167641.00","952103.00","215538.00","--","--","215538.00","181170.00","--","34368.00","-11386.00","22982.00","8605.00","14377.00","--","--","14377.00","-32465.00","--","-18088.00","11639.00","--","2738.00","-20493.00","--","2405.00","0.10"
"114/03/26","105","3","1512","瑞利","2760265.00","2412262.00","348003.00","--","--","348003.00","364952.00","--","-16949.00","-84374.00","-101323.00","43261.00","-144584.00","--","--","-144584.00","-88218.00","--","-232802.00","-152168.00","--","7584.00","-235326.00","--","2524.00","-0.84"
"114/03/26","105","3","1513","中興電","8842154.00","7402240.00","1439914.00","--","--","1439914.00","967182.00","--","472732.00","98533.00","571265.00","80974.00","490291.00","--","--","490291.00","-165794.00","--","324497.00","488398.00","--","1893.00","337471.00","--","-12974.00","1.19"
