出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","104","2","1215","卜蜂","4046343.00","5031656.00","9077999.00","3260826.00","718285.00","3979111.00","2679910.00","967.00","1110085.00","1204769.00","--","4995731.00","--","--","103157.00","5098888.00","0.00","0.00","0.00","20.51"
"114/03/26","104","2","1216","統一","153176240.00","257294369.00","410470609.00","166674936.00","96137507.00","262812443.00","56820154.00","3945920.00","27842949.00","2432189.00","--","91041212.00","--","--","56616954.00","147658166.00","0.00","0.00","0.00","16.66"
"114/03/26","104","2","1217","愛之味","3203065.00","10582095.00","13785160.00","3708147.00","3819618.00","7527765.00","4872053.00","346606.00","61671.00","-111587.00","0.00","5168743.00","--","--","1088652.00","6257395.00","0.00","0.00","0.00","10.61"
"114/03/26","104","2","1218","泰山","3025752.00","5065933.00","8091685.00","2450148.00","2315161.00","4765309.00","3533360.00","23770.00","-21919.00","-9812.00","-203876.00","3321523.00","0.00","--","4853.00","3326376.00","0.00","0.00","13680042.00","9.78"
"114/03/26","104","2","1219","福壽","3460853.00","3118802.00","6579655.00","1441617.00","1244715.00","2686332.00","3188256.00","36696.00","522188.00","1657.00","--","3748797.00","--","--","144526.00","3893323.00","0.00","0.00","0.00","11.97"
"114/03/26","104","2","1220","台榮","1921270.00","1098913.00","3020183.00","562319.00","284586.00","846905.00","1770779.00","537.00","364072.00","-64699.00","0.00","2070689.00","--","--","102589.00","2173278.00","--","0.00","0.00","11.69"
"114/03/26","104","2","1225","福懋油","3154539.00","2957249.00","6111788.00","1862769.00","1330884.00","3193653.00","2187030.00","121015.00","292878.00","8650.00","--","2609573.00","--","--","308562.00","2918135.00","--","0.00","0.00","11.93"
"114/03/26","104","2","1227","佳格","13842281.00","4780604.00","18622885.00","6025312.00","454318.00","6479630.00","7926972.00","54749.00","3645816.00","347250.00","-21182.00","11953605.00","--","--","189650.00","12143255.00","0.00","0.00","5252215.00","16.71"
"114/03/26","104","2","1229","聯華","4406903.00","23440218.00","27847121.00","4618043.00","1233511.00","5851554.00","8887198.00","657352.00","8289276.00","4067443.00","-2393.00","21898876.00","--","--","96691.00","21995567.00","0.00","0.00","94000.00","25.63"
"114/03/26","104","2","1231","聯華食","2846472.00","3533853.00","6380325.00","2087691.00","1690476.00","3778167.00","1481131.00","72435.00","984728.00","47876.00","--","2586170.00","--","--","15988.00","2602158.00","--","0.00","0.00","17.46"
"114/03/26","104","2","1232","大統益","4263000.00","586575.00","4849575.00","1556893.00","98696.00","1655589.00","1599749.00","23784.00","1533011.00","0.00","--","3156544.00","--","--","37442.00","3193986.00","0.00","0.00","0.00","19.73"
"114/03/26","104","2","1233","天仁","752092.00","1243264.00","1995356.00","508272.00","124948.00","633220.00","905919.00","54263.00","419775.00","-29301.00","-2754.00","1347902.00","--","--","14234.00","1362136.00","0.00","0.00","60000.00","14.89"
"114/03/26","104","2","1234","黑松","7261226.00","14710548.00","21971774.00","2117519.00","2675312.00","4792831.00","4018711.00","184583.00","12836664.00","138985.00","0.00","17178943.00","--","--","0.00","17178943.00","0.00","0.00","0.00","42.75"
"114/03/26","104","2","1235","興泰","1909941.00","585453.00","2495394.00","1242611.00","62598.00","1305209.00","606623.00","41515.00","153133.00","398728.00","-9953.00","1190046.00","0.00","--","139.00","1190185.00","--","0.00","1831610.00","21.90"
"114/03/26","104","2","1236","宏亞","578095.00","2231503.00","2809598.00","511607.00","684556.00","1196163.00","1083425.00","33396.00","369524.00","127090.00","0.00","1613435.00","--","--","0.00","1613435.00","0.00","0.00","0.00","14.89"
"114/03/26","104","2","1256","鮮活果汁-KY","1086492.00","598681.00","1685173.00","791995.00","81552.00","873547.00","271656.00","60109.00","425359.00","35673.00","--","792797.00","--","--","18829.00","811626.00","0.00","0.00","0.00","32.10"
"114/03/26","104","2","1301","台塑","160544557.00","271117608.00","431662165.00","66862215.00","84222922.00","151085137.00","63657408.00","11277939.00","132166697.00","73474984.00","--","280577028.00","--","--","--","280577028.00","0.00","0.00","0.00","44.08"
"114/03/26","104","2","1303","南亞","225379705.00","303525669.00","528905374.00","93468598.00","117383200.00","210851798.00","79308216.00","23170042.00","155995501.00","46128841.00","0.00","304602600.00","--","--","13450976.00","318053576.00","--","0.00","0.00","38.41"
"114/03/26","104","2","1304","台聚","34020871.00","27173737.00","61194608.00","17935891.00","12134352.00","30070243.00","11426024.00","197779.00","5617557.00","235648.00","-475606.00","17001402.00","--","--","14122963.00","31124365.00","0.00","0.00","111943075.00","16.50"
"114/03/26","104","2","1305","華夏","6903689.00","5905354.00","12809043.00","3414416.00","3000813.00","6415229.00","4683034.00","8225.00","1384204.00","29211.00","--","6104674.00","0.00","--","289140.00","6393814.00","0.00","0.00","0.00","13.04"
"114/03/26","104","2","1307","三芳","7568841.00","6135448.00","13704289.00","3378667.00","2782173.00","6160840.00","3862312.00","137866.00","3390480.00","152791.00","--","7543449.00","--","--","--","7543449.00","--","0.00","0.00","20.12"
"114/03/26","104","2","1308","亞聚","2746766.00","7599512.00","10346278.00","1349573.00","351551.00","1701124.00","4931607.00","14116.00","3681525.00","17906.00","0.00","8645154.00","--","--","0.00","8645154.00","0.00","0.00","0.00","18.41"
"114/03/26","104","2","1309","台達化","7407652.00","3561797.00","10969449.00","5300543.00","2042668.00","7343211.00","3276518.00","473.00","156968.00","192279.00","--","3626238.00","--","--","--","3626238.00","0.00","0.00","0.00","11.07"
"114/03/26","104","2","1310","台苯","4579344.00","7077767.00","11657111.00","3468255.00","1783658.00","5251913.00","5278698.00","84646.00","944643.00","-395434.00","0.00","5912553.00","--","--","492645.00","6405198.00","0.00","0.00","0.00","11.20"
"114/03/26","104","2","1312","國喬","7510517.00","17547545.00","25058062.00","3695647.00","2259529.00","5955176.00","9266203.00","112393.00","6284222.00","1198202.00","-199604.00","16661416.00","--","--","2441470.00","19102886.00","0.00","0.00","8254473.00","18.14"
"114/03/26","104","2","1313","聯成","25008465.00","19439878.00","44448343.00","16469926.00","8698287.00","25168213.00","11712366.00","1111644.00","4587877.00","1985627.00","-117384.00","19280130.00","--","--","0.00","19280130.00","0.00","0.00","10917000.00","16.62"
"114/03/26","104","2","1314","中石化","16213039.00","59248482.00","75461521.00","4505355.00","16974352.00","21479707.00","23199897.00","18141.00","31543165.00","-1003677.00","--","53757526.00","--","--","224288.00","53981814.00","0.00","0.00","0.00","23.17"
"114/03/26","104","2","1315","達新","4309427.00","5190839.00","9500266.00","1304733.00","1077843.00","2382576.00","1980000.00","62647.00","3444135.00","1753484.00","-118879.00","7121387.00","0.00","--","-3697.00","7117690.00","0.00","0.00","7137000.00","37.31"
"114/03/26","104","2","1316","上曜","2983962.00","653179.00","3637141.00","887866.00","786851.00","1674717.00","1699079.00","119898.00","-536284.00","-4154.00","-18288.00","1260251.00","0.00","--","702173.00","1962424.00","0.00","0.00","8199000.00","7.79"
"114/03/26","104","2","1319","東陽","10152707.00","24460028.00","34612735.00","8839818.00","7869538.00","16709356.00","5914771.00","4149257.00","6661235.00","200185.00","--","16925448.00","--","--","977931.00","17903379.00","0.00","0.00","0.00","28.62"
"114/03/26","104","2","1321","大洋","1527805.00","8836933.00","10364738.00","1137951.00","4256124.00","5394075.00","2272283.00","7792.00","2733287.00","-6510.00","-36189.00","4970663.00","--","--","--","4970663.00","0.00","0.00","6542716.00","22.52"
"114/03/26","104","2","1323","永裕","2123217.00","1635522.00","3758739.00","781569.00","1181233.00","1962802.00","912745.00","55113.00","590492.00","50704.00","-2813.00","1606241.00","--","--","189696.00","1795937.00","0.00","0.00","1200017.00","17.83"
"114/03/26","104","2","1324","地球","916416.00","419603.00","1336019.00","295467.00","89294.00","384761.00","751219.00","0.00","187808.00","12231.00","0.00","951258.00","--","--","0.00","951258.00","0.00","0.00","0.00","12.66"
"114/03/26","104","2","1325","恆大","1089239.00","994123.00","2083362.00","100893.00","88764.00","189657.00","1003308.00","2184.00","773519.00","12994.00","--","1792005.00","--","--","101700.00","1893705.00","0.00","0.00","0.00","17.86"
"114/03/26","104","2","1326","台化","224439245.00","302973804.00","527413049.00","100237928.00","104733974.00","204971902.00","58611863.00","8669120.00","125324371.00","81235367.00","-333494.00","273507227.00","--","--","48933920.00","322441147.00","0.00","0.00","16871610.00","46.80"
"114/03/26","104","2","1337","再生-KY","3639612.00","7639054.00","11278666.00","1247350.00","70711.00","1318061.00","2595884.00","2949789.00","3818199.00","596733.00","0.00","9960605.00","--","--","--","9960605.00","--","0.00","0.00","39.87"
"114/03/26","104","2","1338","廣華-KY","5606044.00","3262544.00","8868588.00","2727053.00","28794.00","2755847.00","838400.00","2787090.00","2074899.00","280805.00","0.00","5981194.00","--","--","131547.00","6112741.00","0.00","0.00","0.00","71.34"
"114/03/26","104","2","1339","昭輝","1502290.00","3221335.00","4723625.00","976955.00","854837.00","1831792.00","759259.00","1191890.00","827921.00","-4017.00","--","2775053.00","--","--","116780.00","2891833.00","0.00","0.00","0.00","36.55"
"114/03/26","104","2","1340","勝悅-KY","5661406.00","296571.00","5957977.00","808009.00","7199.00","815208.00","1148932.00","2540814.00","1264814.00","188209.00","--","5142769.00","--","--","--","5142769.00","--","0.00","0.00","58.19"
"114/03/26","104","2","1402","遠東新","122313109.00","402049901.00","524363010.00","112727977.00","152466163.00","265194140.00","53528751.00","2618281.00","136707588.00","6147865.00","-25063.00","198977422.00","--","--","60191448.00","259168870.00","--","0.00","764000.00","37.92"
"114/03/26","104","2","1410","南染","757156.00","832937.00","1590093.00","210995.00","195487.00","406482.00","720000.00","21784.00","405769.00","-10721.00","--","1136832.00","--","--","46779.00","1183611.00","0.00","0.00","0.00","15.79"
"114/03/26","104","2","1413","宏洲","1021181.00","1566571.00","2587752.00","1262315.00","470031.00","1732346.00","1321124.00","0.00","-465718.00","0.00","0.00","855406.00","--","--","0.00","855406.00","0.00","0.00","0.00","6.47"
"114/03/26","104","2","1414","東和","978023.00","3961509.00","4939532.00","1056361.00","799997.00","1856358.00","2200000.00","0.00","980971.00","-97797.00","0.00","--","--","--","--","3083174.00","0.00","0.00","0.00","14.01"
"114/03/26","104","2","1416","廣豐","4627856.00","5985075.00","10612931.00","3623154.00","1621848.00","5245002.00","2933557.00","866184.00","1198031.00","372520.00","-19221.00","5351071.00","--","--","16858.00","5367929.00","0.00","0.00","3844120.00","18.48"
"114/03/26","104","2","1417","嘉裕","3661922.00","2629640.00","6291562.00","1497688.00","239764.00","1737452.00","3798837.00","--","120801.00","634472.00","--","4554110.00","--","--","--","4554110.00","--","0.00","0.00","11.99"
"114/03/26","104","2","1418","東華","451812.00","1414308.00","1866120.00","904032.00","352463.00","1256495.00","1319276.00","8005.00","-560815.00","-59730.00","-98717.00","608019.00","--","--","1606.00","609625.00","0.00","0.00","8733000.00","4.94"
"114/03/26","104","2","1419","新紡","2071102.00","9429871.00","11500973.00","3552397.00","854872.00","4407269.00","3000413.00","1358.00","1718984.00","2322723.00","-13174.00","7030304.00","0.00","--","63400.00","7093704.00","0.00","0.00","803829.00","23.49"
"114/03/26","104","2","1423","利華","1382830.00","1469865.00","2852695.00","16646.00","236019.00","252665.00","1730000.00","122705.00","422752.00","324573.00","0.00","--","--","--","--","2600030.00","--","0.00","0.00","15.03"
"114/03/26","104","2","1432","大魯閣","1528268.00","3021418.00","4549686.00","996196.00","1205115.00","2201311.00","1662834.00","508712.00","-23723.00","66631.00","-70174.00","2144280.00","--","--","204095.00","2348375.00","0.00","0.00","3500000.00","13.17"
"114/03/26","104","2","1434","福懋","23157792.00","56319672.00","79477464.00","13019830.00","12289639.00","25309469.00","16846646.00","39406.00","10283883.00","23861228.00","-22285.00","51008878.00","--","--","3159117.00","54167995.00","0.00","0.00","2563228.00","30.32"
"114/03/26","104","2","1435","中福","390025.00","724905.00","1114930.00","1632.00","168001.00","169633.00","1397801.00","1302.00","-294515.00","0.00","-159275.00","945313.00","--","--","-16.00","945297.00","--","0.00","14424000.00","7.54"
"114/03/26","104","2","1436","華友聯","5928618.00","382037.00","6310655.00","3440624.00","621791.00","4062415.00","690000.00","245201.00","1313039.00","0.00","--","2248240.00","--","--","--","2248240.00","0.00","0.00","0.00","37.47"
"114/03/26","104","2","1437","勤益控","1154808.00","8257049.00","9411857.00","619588.00","4077452.00","4697040.00","2026899.00","314688.00","2217062.00","185815.00","-65155.00","4679309.00","--","--","35508.00","4714817.00","0.00","0.00","3303000.00","23.47"
"114/03/26","104","2","1438","三地開發","619690.00","1105.00","620795.00","2297.00","68800.00","71097.00","1024115.00","81330.00","-555747.00","0.00","0.00","--","--","--","--","549698.00","0.00","0.00","0.00","5.37"
"114/03/26","104","2","1439","雋揚","1424722.00","768699.00","2193421.00","59450.00","149771.00","209221.00","920000.00","8686.00","1055514.00","0.00","0.00","--","--","--","--","1984200.00","0.00","0.00","0.00","21.57"
"114/03/26","104","2","1440","南紡","8897008.00","32582106.00","41479114.00","8549545.00","7671953.00","16221498.00","16568159.00","75112.00","7385846.00","694224.00","--","24723341.00","--","--","534275.00","25257616.00","0.00","0.00","0.00","15.07"
"114/03/26","104","2","1441","大東","842449.00","1997142.00","2839591.00","826605.00","1179532.00","2006137.00","897991.00","16841.00","-90384.00","9006.00","0.00","833454.00","--","--","--","833454.00","0.00","0.00","0.00","9.28"
"114/03/26","104","2","1442","名軒","13848641.00","389277.00","14237918.00","5149292.00","4764874.00","9914166.00","2252733.00","674737.00","1390808.00","5474.00","--","4323752.00","--","--","0.00","4323752.00","0.00","0.00","0.00","19.19"
"114/03/26","104","2","1443","立益物流","1788528.00","3053196.00","4841724.00","3049808.00","717508.00","3767316.00","1353430.00","701.00","-35182.00","-72018.00","-9056.00","1237875.00","--","--","-163467.00","1074408.00","0.00","0.00","460610.00","9.18"
"114/03/26","104","2","1444","力麗","6111000.00","11287330.00","17398330.00","4666054.00","690194.00","5356248.00","9573029.00","35448.00","1372339.00","228801.00","-28470.00","11181147.00","--","--","860935.00","12042082.00","0.00","0.00","10774028.00","11.81"
"114/03/26","104","2","1445","大宇","1145834.00","1205778.00","2351612.00","184861.00","214718.00","399579.00","1386670.00","172064.00","293175.00","100124.00","0.00","1952033.00","--","--","0.00","1952033.00","0.00","0.00","0.00","14.08"
"114/03/26","104","2","1446","宏和","3082860.00","738626.00","3821486.00","363411.00","1622793.00","1986204.00","1386215.00","297632.00","173144.00","-21709.00","0.00","1835282.00","--","--","0.00","1835282.00","0.00","0.00","0.00","13.24"
"114/03/26","104","2","1447","力鵬","11264995.00","10124823.00","21389818.00","9151327.00","1353629.00","10504956.00","9144872.00","77993.00","1519217.00","-221677.00","-357738.00","10162667.00","--","--","722195.00","10884862.00","--","0.00","78998198.00","12.83"
"114/03/26","104","2","1449","佳和","2051376.00","2977876.00","5029252.00","1891313.00","1944883.00","3836196.00","1200000.00","40224.00","-641450.00","428944.00","-80515.00","947203.00","--","--","245853.00","1193056.00","--","0.00","1802665.00","8.01"
"114/03/26","104","2","1451","年興","7624635.00","5829057.00","13453692.00","2597974.00","1612574.00","4210548.00","4000000.00","410589.00","4895822.00","-131083.00","--","9175328.00","--","--","67816.00","9243144.00","--","0.00","0.00","22.94"
"114/03/26","104","2","1452","宏益","1678704.00","1039176.00","2717880.00","291067.00","57538.00","348605.00","1326414.00","151652.00","837891.00","53318.00","--","--","--","--","--","2369275.00","0.00","0.00","0.00","17.86"
"114/03/26","104","2","1453","大將","737905.00","413201.00","1151106.00","64718.00","54910.00","119628.00","879164.00","2762.00","135259.00","2039.00","0.00","1019224.00","--","--","12254.00","1031478.00","--","0.00","0.00","11.59"
"114/03/26","104","2","1454","台富","1273260.00","967251.00","2240511.00","424839.00","120916.00","545755.00","1403098.00","64009.00","151890.00","152779.00","-77032.00","1694744.00","--","--","12.00","1694756.00","--","0.00","7714.00","12.08"
"114/03/26","104","2","1455","集盛","5418522.00","7262744.00","12681266.00","2913824.00","2219102.00","5132926.00","6117634.00","360356.00","1070085.00","265.00","--","7548340.00","--","--","--","7548340.00","--","0.00","0.00","12.34"
"114/03/26","104","2","1456","怡華","2354423.00","2064270.00","4418693.00","3228573.00","228561.00","3457134.00","2130000.00","23093.00","-1246124.00","54590.00","--","961559.00","--","--","--","961559.00","0.00","0.00","0.00","4.51"
"114/03/26","104","2","1457","宜進","2620606.00","9501943.00","12122549.00","2896492.00","2845987.00","5742479.00","3351640.00","318001.00","470520.00","119707.00","-282628.00","3977240.00","--","--","2402830.00","6380070.00","0.00","0.00","72362089.00","15.13"
"114/03/26","104","2","1459","聯發","3163030.00","4160638.00","7323668.00","2401785.00","1272070.00","3673855.00","3586289.00","287995.00","767818.00","-609782.00","-526664.00","3505656.00","--","--","144157.00","3649813.00","0.00","0.00","43081531.00","11.11"
"114/03/26","104","2","1460","宏遠","5093608.00","3754141.00","8847749.00","3043582.00","1188806.00","4232388.00","4711891.00","62039.00","280763.00","26336.00","-465679.00","4615350.00","--","--","11.00","4615361.00","--","0.00","33706585.00","10.55"
"114/03/26","104","2","1463","強盛新","2343566.00","1074104.00","3417670.00","1316406.00","118282.00","1434688.00","1732684.00","166268.00","110985.00","956.00","-124693.00","1886200.00","--","--","96782.00","1982982.00","0.00","0.00","11447523.00","11.66"
"114/03/26","104","2","1464","得力","4115243.00","3697125.00","7812368.00","3266332.00","646871.00","3913203.00","2330033.00","262474.00","724661.00","56851.00","-13601.00","3360418.00","--","--","538747.00","3899165.00","--","0.00","1114868.00","15.20"
"114/03/26","104","2","1465","偉全","2113042.00","815424.00","2928466.00","570896.00","65178.00","636074.00","1036073.00","353488.00","294052.00","54538.00","--","1738151.00","--","--","554241.00","2292392.00","--","0.00","0.00","16.78"
"114/03/26","104","2","1466","聚隆","1818371.00","1855604.00","3673975.00","919728.00","918296.00","1838024.00","1111573.00","451883.00","272495.00","0.00","0.00","1835951.00","--","--","0.00","1835951.00","0.00","0.00","0.00","16.52"
"114/03/26","104","2","1467","南緯","4293466.00","2660143.00","6953609.00","2416971.00","1666825.00","4083796.00","2102622.00","137621.00","359533.00","-291002.00","--","2308774.00","--","--","561039.00","2869813.00","0.00","0.00","0.00","10.98"
"114/03/26","104","2","1468","昶和","1262688.00","1241559.00","2504247.00","611616.00","680682.00","1292298.00","1604053.00","26753.00","-540463.00","71066.00","--","1161409.00","--","--","50540.00","1211949.00","--","0.00","0.00","7.24"
"114/03/26","104","2","1470","大統新創","714973.00","397897.00","1112870.00","172451.00","15197.00","187648.00","857670.00","6918.00","80753.00","-20119.00","--","--","--","--","--","925222.00","--","0.00","0.00","10.79"
"114/03/26","104","2","1471","首利","1351554.00","1566106.00","2917660.00","484616.00","4742.00","489358.00","2014677.00","396763.00","-185730.00","202592.00","--","2428302.00","--","--","--","2428302.00","0.00","0.00","0.00","12.05"
"114/03/26","104","2","1472","三洋實業","409051.00","584006.00","993057.00","604497.00","51184.00","655681.00","716500.00","0.00","-331516.00","-7579.00","-226.00","377179.00","--","--","-39803.00","337376.00","--","0.00","8200.00","5.26"
"114/03/26","104","2","1473","台南","5278995.00","2370620.00","7649615.00","3245506.00","248396.00","3493902.00","1468650.00","832833.00","1521826.00","53937.00","-54898.00","3822348.00","--","--","333365.00","4155713.00","0.00","86000.00","1902000.00","26.39"
"114/03/26","104","2","1474","弘裕","2231290.00","1403896.00","3635186.00","1738189.00","113430.00","1851619.00","1298970.00","5887.00","467902.00","10808.00","0.00","1783567.00","--","--","--","1783567.00","0.00","0.00","0.00","13.73"
"114/03/26","104","2","1475","業旺","141798.00","419285.00","561083.00","379149.00","7294.00","386443.00","525168.00","188125.00","-433992.00","-4849.00","--","274452.00","--","--","-99812.00","174640.00","0.00","0.00","0.00","5.23"
"114/03/26","104","2","1476","儒鴻","10119854.00","6758981.00","16878835.00","7486541.00","380937.00","7867478.00","2609874.00","1152238.00","5185587.00","63658.00","--","9011357.00","--","--","0.00","9011357.00","0.00","0.00","0.00","34.53"
"114/03/26","104","2","1477","聚陽","9291137.00","4982009.00","14273146.00","6293870.00","210747.00","6504617.00","1980609.00","3356899.00","2300457.00","83728.00","--","7721693.00","0.00","--","46836.00","7768529.00","0.00","0.00","0.00","40.35"
"114/03/26","104","2","1503","士電","12678610.00","21760522.00","34439132.00","9053607.00","4207472.00","13261079.00","5209722.00","2580146.00","12751086.00","182317.00","--","20723271.00","--","--","454782.00","21178053.00","--","0.00","0.00","39.78"
"114/03/26","104","2","1504","東元","42145627.00","37618471.00","79764098.00","20122931.00","8636818.00","28759749.00","20026929.00","7607303.00","17891696.00","1963611.00","-321563.00","47167976.00","--","--","3836373.00","51004349.00","0.00","0.00","22443022.00","23.82"
"114/03/26","104","2","1506","正道","1482269.00","1236977.00","2719246.00","444195.00","922720.00","1366915.00","1222557.00","117812.00","-50108.00","-39253.00","--","1251008.00","--","--","101323.00","1352331.00","--","0.00","0.00","10.23"
"114/03/26","104","2","1512","瑞利","2399601.00","2828690.00","5228291.00","2257117.00","1210025.00","3467142.00","1818025.00","0.00","-327705.00","46156.00","--","1536476.00","--","--","224673.00","1761149.00","--","0.00","0.00","8.45"
"114/03/26","104","2","1513","中興電","8700637.00","5827440.00","14528077.00","5560137.00","1671738.00","7231875.00","4200000.00","390643.00","2294195.00","274638.00","-116880.00","7042596.00","--","--","253606.00","7296202.00","0.00","0.00","9038676.00","17.14"
"114/03/26","104","2","1514","亞力","3129637.00","1744029.00","4873666.00","1866148.00","327138.00","2193286.00","2010670.00","59102.00","593049.00","2899.00","-41616.00","2624104.00","--","--","56276.00","2680380.00","0.00","0.00","2362712.00","13.21"
"114/03/26","104","2","1515","力山","2622021.00","2793961.00","5415982.00","2477092.00","630405.00","3107497.00","1814735.00","433.00","369195.00","100031.00","--","2284394.00","--","--","24091.00","2308485.00","0.00","0.00","0.00","12.59"
"114/03/26","104","2","1516","川飛","166884.00","186079.00","352963.00","7879.00","10720.00","18599.00","233147.00","20185.00","81032.00","0.00","0.00","--","--","--","--","334364.00","0.00","0.00","0.00","14.34"
"114/03/26","104","2","1517","利奇","3883869.00","1854224.00","5738093.00","1000259.00","769437.00","1769696.00","2278250.00","38010.00","1087246.00","69295.00","--","3472801.00","--","--","495596.00","3968397.00","--","0.00","0.00","15.24"
"114/03/26","104","2","1519","華城","4738433.00","2214656.00","6953089.00","2934542.00","931787.00","3866329.00","2610585.00","1033.00","479032.00","-9999.00","--","3080651.00","--","--","6109.00","3086760.00","--","0.00","0.00","11.80"
"114/03/26","104","2","1521","大億","2263087.00","1420493.00","3683580.00","1794168.00","276103.00","2070271.00","762300.00","60472.00","781828.00","8709.00","--","1613309.00","--","--","--","1613309.00","0.00","0.00","0.00","21.16"
"114/03/26","104","2","1522","堤維西","7907350.00","10170886.00","18078236.00","7472404.00","4548955.00","12021359.00","3128979.00","1316743.00","935179.00","30220.00","-5996.00","5405125.00","--","--","651752.00","6056877.00","0.00","0.00","939707.00","17.33"
"114/03/26","104","2","1524","耿鼎","1298625.00","3494904.00","4793529.00","1346800.00","1671968.00","3018768.00","1796852.00","164239.00","-190356.00","4026.00","0.00","1774761.00","0.00","--","--","1774761.00","0.00","0.00","0.00","9.88"
"114/03/26","104","2","1525","江申","813583.00","3186958.00","4000541.00","642654.00","247868.00","890522.00","692454.00","1251.00","2339320.00","76994.00","--","3110019.00","--","--","--","3110019.00","0.00","0.00","0.00","44.91"
"114/03/26","104","2","1526","日馳","829820.00","450756.00","1280576.00","467391.00","252222.00","719613.00","500000.00","--","59318.00","1645.00","--","560963.00","0.00","--","0.00","560963.00","--","0.00","0.00","11.22"
"114/03/26","104","2","1527","鑽全","11980105.00","1788737.00","13768842.00","10207209.00","835393.00","11042602.00","1532896.00","305.00","1171553.00","21486.00","0.00","--","--","--","--","2726240.00","--","0.00","0.00","17.78"
"114/03/26","104","2","1528","恩德","3136020.00","1343395.00","4479415.00","1739334.00","364986.00","2104320.00","1800000.00","337206.00","226117.00","-1557.00","--","2361766.00","--","--","13329.00","2375095.00","--","0.00","0.00","13.12"
"114/03/26","104","2","1529","樂事綠能","93922.00","495073.00","588995.00","114166.00","8094.00","122260.00","2997089.00","0.00","-2530354.00","0.00","0.00","466735.00","0.00","--","0.00","466735.00","0.00","0.00","0.00","1.56"
"114/03/26","104","2","1530","亞崴","4510982.00","2075829.00","6586811.00","3235525.00","800759.00","4036284.00","919945.00","250067.00","1228759.00","18662.00","--","2417433.00","--","--","133094.00","2550527.00","--","0.00","0.00","26.28"
