出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","105","4","1213","大飲","671770.00","588272.00","83498.00","--","--","83498.00","72383.00","--","11115.00","7490.00","18605.00","3440.00","15165.00","--","--","15165.00","96.00","--","15261.00","15165.00","--","--","15261.00","--","--","0.27"
"114/03/26","105","4","1215","卜蜂","18172909.00","15352493.00","2820416.00","--","--","2820416.00","1304089.00","15309.00","1531636.00","49285.00","1580921.00","291516.00","1289405.00","--","--","1289405.00","616912.00","--","1906317.00","1261795.00","--","27610.00","1884908.00","--","21409.00","4.71"
"114/03/26","105","4","1216","統一","413364315.00","275714218.00","137650097.00","--","--","137650097.00","116559031.00","--","21091066.00","9411276.00","30502342.00","6826906.00","23675436.00","--","--","23675436.00","-7487603.00","--","16187833.00","14526719.00","--","9148717.00","9490666.00","--","6697167.00","2.56"
"114/03/26","105","4","1217","愛之味","4114545.00","2813592.00","1300953.00","--","--","1300953.00","1332561.00","--","-31608.00","160893.00","129285.00","13908.00","115377.00","0.00","--","115377.00","-115506.00","--","-129.00","103262.00","--","12115.00","-10305.00","--","10176.00","0.21"
"114/03/26","105","4","1218","泰山","8110827.00","6683995.00","1426832.00","832.00","208.00","1426208.00","1276107.00","--","150101.00","-1946.00","148155.00","26547.00","121608.00","--","--","121608.00","-54477.00","--","67131.00","121361.00","--","247.00","66574.00","--","557.00","0.36"
"114/03/26","105","4","1219","福壽","10965542.00","9984700.00","980842.00","--","--","980842.00","905419.00","0.00","75423.00","18579.00","94002.00","36392.00","57610.00","--","--","57610.00","-25009.00","--","32601.00","156018.00","--","-98408.00","131795.00","--","-99194.00","0.49"
"114/03/26","105","4","1220","台榮","2863712.00","2467663.00","396049.00","--","--","396049.00","239441.00","--","156608.00","64487.00","221095.00","32836.00","188259.00","--","--","188259.00","5996.00","--","194255.00","164783.00","--","23476.00","170935.00","--","23320.00","0.93"
"114/03/26","105","4","1225","福懋油","10919454.00","9733934.00","1185520.00","646.00","--","1184874.00","606754.00","32192.00","610312.00","12679.00","622991.00","136214.00","486777.00","--","--","486777.00","-67506.00","--","419271.00","385207.00","--","101570.00","317701.00","--","101570.00","1.76"
"114/03/26","105","4","1227","佳格","27073564.00","19068515.00","8005049.00","--","--","8005049.00","4993497.00","--","3011552.00","268253.00","3279805.00","642049.00","2637756.00","--","--","2637756.00","-438072.00","--","2199684.00","2606544.00","--","31212.00","2170889.00","--","28795.00","2.98"
"114/03/26","105","4","1229","聯華","5223429.00","4031401.00","1192028.00","--","--","1192028.00","556208.00","--","635820.00","1595864.00","2231684.00","90326.00","2141358.00","--","--","2141358.00","753342.00","--","2894700.00","2154248.00","--","-12890.00","2912345.00","--","-17645.00","2.37"
"114/03/26","105","4","1231","聯華食","6717558.00","5280303.00","1437255.00","--","--","1437255.00","951118.00","--","486137.00","100467.00","586604.00","113743.00","472861.00","--","--","472861.00","-67031.00","--","405830.00","469665.00","--","3196.00","404711.00","--","1119.00","3.07"
"114/03/26","105","4","1232","大統益","17384090.00","15640159.00","1743931.00","--","--","1743931.00","643598.00","--","1100333.00","-6045.00","1094288.00","191517.00","902771.00","--","--","902771.00","3504.00","--","906275.00","892059.00","--","10712.00","895783.00","--","10492.00","5.58"
"114/03/26","105","4","1233","天仁","2134778.00","929196.00","1205582.00","--","--","1205582.00","1019675.00","--","185907.00","18559.00","204466.00","34606.00","169860.00","0.00","--","169860.00","-17603.00","--","152257.00","168873.00","--","987.00","151520.00","0.00","737.00","1.87"
"114/03/26","105","4","1234","黑松","8762410.00","6442732.00","2319678.00","--","--","2319678.00","2169711.00","--","149967.00","1086498.00","1236465.00","130376.00","1106089.00","--","--","1106089.00","-82733.00","--","1023356.00","1106089.00","--","--","1023356.00","--","--","2.75"
"114/03/26","105","4","1235","興泰","117867.00","75143.00","42724.00","--","--","42724.00","77170.00","--","-34446.00","264795.00","230349.00","6286.00","224063.00","--","--","224063.00","1108678.00","--","1332741.00","223776.00","--","287.00","1332454.00","--","287.00","3.81"
"114/03/26","105","4","1236","宏亞","2129720.00","1551913.00","577807.00","--","--","577807.00","540478.00","--","37329.00","51136.00","88465.00","13487.00","74978.00","--","--","74978.00","-103515.00","--","-28537.00","74978.00","--","--","-28537.00","--","--","0.69"
"114/03/26","105","4","1256","鮮活果汁-KY","2679294.00","1893934.00","785360.00","--","--","785360.00","402293.00","--","383067.00","-15286.00","367781.00","139876.00","227905.00","--","--","227905.00","-70813.00","--","157092.00","226826.00","--","1079.00","156310.00","--","782.00","8.35"
"114/03/26","105","4","1301","台塑","180173192.00","155873996.00","24299196.00","--","--","24299196.00","11281983.00","--","13017213.00","30796736.00","43813949.00","4421406.00","39392543.00","--","--","39392543.00","10278034.00","--","49670577.00","39392543.00","--","--","49670577.00","--","--","6.19"
"114/03/26","105","4","1303","南亞","275294431.00","243802971.00","31491460.00","92419.00","--","31399041.00","18116179.00","--","13282862.00","40564129.00","53846991.00","5133968.00","48713023.00","--","--","48713023.00","-8673869.00","--","40039154.00","48840267.00","--","-127244.00","40827917.00","--","-788763.00","6.16"
"114/03/26","105","4","1304","台聚","53101997.00","46220862.00","6881135.00","--","--","6881135.00","3719651.00","--","3161484.00","-90260.00","3071224.00","713523.00","2357701.00","21777.00","--","2379478.00","-242451.00","--","2137027.00","1189570.00","--","1189908.00","1255498.00","--","881529.00","1.15"
"114/03/26","105","4","1305","華夏","14157389.00","11217020.00","2940369.00","--","--","2940369.00","1065899.00","--","1874470.00","-73316.00","1801154.00","279847.00","1521307.00","21777.00","--","1543084.00","-77288.00","--","1465796.00","1443125.00","--","99959.00","1367779.00","--","98017.00","3.02"
"114/03/26","105","4","1307","三芳","11045717.00","7788166.00","3257551.00","--","--","3257551.00","1686417.00","--","1571134.00","-29708.00","1541426.00","297447.00","1243979.00","--","--","1243979.00","-151298.00","--","1092681.00","1243979.00","--","--","1092681.00","--","--","3.13"
"114/03/26","105","4","1308","亞聚","5893335.00","5113476.00","779859.00","--","--","779859.00","212190.00","--","567669.00","225259.00","792928.00","121989.00","670939.00","--","--","670939.00","423009.00","--","1093948.00","665825.00","5114.00","--","1097395.00","-3447.00","--","1.32"
"114/03/26","105","4","1309","台達化","16419055.00","15473799.00","945256.00","--","--","945256.00","713825.00","--","231431.00","-34112.00","197319.00","76442.00","120877.00","--","--","120877.00","-116842.00","--","4035.00","120877.00","0.00","0.00","4035.00","--","--","0.37"
"114/03/26","105","4","1310","台苯","14073472.00","11858780.00","2214692.00","--","--","2214692.00","414908.00","--","1799784.00","-134036.00","1665748.00","336821.00","1328927.00","--","--","1328927.00","110558.00","--","1439485.00","1411448.00","--","-82521.00","1529939.00","--","-90454.00","2.67"
"114/03/26","105","4","1312","國喬","19918739.00","16494620.00","3424119.00","--","--","3424119.00","1256866.00","--","2167253.00","916876.00","3084129.00","505391.00","2578738.00","--","--","2578738.00","176686.00","--","2755424.00","2400690.00","--","178048.00","2375459.00","--","379965.00","2.65"
"114/03/26","105","4","1313","聯成","42392012.00","39399026.00","2992986.00","--","--","2992986.00","1729566.00","--","1263420.00","111153.00","1374573.00","285760.00","1088813.00","--","--","1088813.00","-310721.00","--","778092.00","1088813.00","--","0.00","778092.00","--","0.00","0.96"
"114/03/26","105","4","1314","中石化","25376683.00","25466664.00","-89981.00","562.00","682.00","-89861.00","1305217.00","--","-1395078.00","-409018.00","-1804096.00","74049.00","-1878145.00","--","--","-1878145.00","-344987.00","--","-2223132.00","-1869721.00","--","-8424.00","-2215453.00","--","-7679.00","-0.81"
"114/03/26","105","4","1315","達新","2887924.00","2316912.00","571012.00","--","--","571012.00","456867.00","--","114145.00","222512.00","336657.00","33476.00","303181.00","--","--","303181.00","261307.00","--","564488.00","303606.00","--","-425.00","565703.00","--","-1215.00","1.59"
"114/03/26","105","4","1316","上曜","682055.00","553903.00","128152.00","--","--","128152.00","247772.00","--","-119620.00","16627.00","-102993.00","-1882.00","-101111.00","--","--","-101111.00","71320.00","--","-29791.00","-122543.00","--","21432.00","-84176.00","--","54385.00","-0.79"
"114/03/26","105","4","1319","東陽","24181282.00","18077865.00","6103417.00","--","659.00","6104076.00","3307034.00","--","2797042.00","279173.00","3076215.00","597751.00","2478464.00","--","--","2478464.00","-583167.00","--","1895297.00","2415469.00","--","62995.00","1907008.00","--","-11711.00","4.08"
"114/03/26","105","4","1321","大洋","4362800.00","3988241.00","374559.00","--","--","374559.00","350770.00","--","23789.00","41276.00","65065.00","79691.00","-14626.00","--","--","-14626.00","-81697.00","--","-96323.00","-14626.00","--","--","-96323.00","--","--","-0.07"
"114/03/26","105","4","1323","永裕","3132610.00","2303713.00","828897.00","--","--","828897.00","389898.00","36.00","439035.00","9950.00","448985.00","105827.00","343158.00","--","--","343158.00","-113776.00","--","229382.00","282440.00","--","60718.00","169485.00","--","59897.00","3.11"
"114/03/26","105","4","1324","地球","1236115.00","961002.00","275113.00","--","--","275113.00","202156.00","--","72957.00","7687.00","80644.00","15698.00","64946.00","--","--","64946.00","-22457.00","--","42489.00","64946.00","--","--","42489.00","--","--","0.86"
"114/03/26","105","4","1325","恆大","990428.00","788244.00","202184.00","--","--","202184.00","67382.00","--","134802.00","1458.00","136260.00","24790.00","111470.00","--","--","111470.00","-29872.00","--","81598.00","111728.00","--","-258.00","89247.00","--","-7649.00","1.16"
"114/03/26","105","4","1326","台化","319204627.00","271653073.00","47551554.00","--","--","47551554.00","14115902.00","--","33435652.00","21240014.00","54675666.00","5908938.00","48766728.00","--","--","48766728.00","21347166.00","--","70113894.00","43833045.00","--","4933683.00","57934824.00","--","12179070.00","7.50"
"114/03/26","105","4","1337","再生-KY","5779198.00","4550827.00","1228371.00","--","--","1228371.00","525337.00","--","703034.00","-86859.00","616175.00","209768.00","406407.00","--","--","406407.00","-800801.00","--","-394394.00","406407.00","--","--","-394394.00","--","--","1.53"
"114/03/26","105","4","1338","廣華-KY","7608372.00","5523206.00","2085166.00","--","--","2085166.00","1179791.00","--","905375.00","-46046.00","859329.00","225318.00","634011.00","--","--","634011.00","-541610.00","--","92401.00","685279.00","--","-51268.00","152304.00","--","-59903.00","8.17"
"114/03/26","105","4","1339","昭輝","2475422.00","1771288.00","704134.00","--","--","704134.00","297831.00","--","406303.00","-15662.00","390641.00","86131.00","304510.00","--","--","304510.00","-85828.00","--","218682.00","305935.00","--","-1425.00","234468.00","--","-15786.00","4.13"
"114/03/26","105","4","1340","勝悅-KY","3302412.00","2174718.00","1127694.00","--","--","1127694.00","125824.00","--","1001870.00","39530.00","1041400.00","159309.00","882091.00","--","--","882091.00","-463079.00","--","419012.00","882091.00","--","--","419012.00","--","--","7.68"
"114/03/26","105","4","1341","富林-KY","2958542.00","2167860.00","790682.00","--","--","790682.00","206827.00","--","583855.00","-10729.00","573126.00","115679.00","457447.00","--","--","457447.00","-25500.00","--","431947.00","457447.00","--","--","431947.00","--","--","12.96"
"114/03/26","105","4","1402","遠東新","215855921.00","164684799.00","51171122.00","--","555.00","51171677.00","36634868.00","--","14536809.00","1423301.00","15960110.00","3257420.00","12702690.00","--","--","12702690.00","-7941876.00","--","4760814.00","6307786.00","--","6394904.00","-1049835.00","--","5810649.00","1.26"
"114/03/26","105","4","1410","南染","599829.00","368230.00","231599.00","--","--","231599.00","80245.00","--","151354.00","5458.00","156812.00","27233.00","129579.00","--","--","129579.00","-980.00","--","128599.00","117069.00","--","12510.00","116118.00","--","12481.00","1.63"
"114/03/26","105","4","1413","宏洲","2192734.00","2188940.00","3794.00","--","--","3794.00","55589.00","--","-51795.00","-6586.00","-58381.00","4225.00","-62606.00","--","--","-62606.00","-49.00","--","-62655.00","-62606.00","--","0.00","-62655.00","--","0.00","-0.47"
"114/03/26","105","4","1414","東和","1003674.00","946335.00","57339.00","--","--","57339.00","72572.00","--","-15233.00","14107.00","-1126.00","2043.00","-3169.00","--","--","-3169.00","19005.00","--","15836.00","--","--","--","--","--","--","-0.01"
"114/03/26","105","4","1416","廣豐","3667382.00","2621513.00","1045869.00","--","--","1045869.00","747332.00","--","298537.00","836399.00","1134936.00","325.00","1134611.00","--","--","1134611.00","-193307.00","--","941304.00","1135407.00","--","-796.00","942100.00","--","-796.00","4.69"
"114/03/26","105","4","1417","嘉裕","2970369.00","2391927.00","578442.00","--","--","578442.00","970236.00","--","-391794.00","180382.00","-211412.00","-40453.00","-170959.00","--","--","-170959.00","-190564.00","--","-361523.00","-170959.00","--","--","-361523.00","--","--","-0.45"
"114/03/26","105","4","1418","東華","1711914.00","1714530.00","-2616.00","--","--","-2616.00","169590.00","--","-172206.00","-4857.00","-177063.00","4019.00","-181082.00","--","--","-181082.00","-21093.00","--","-202175.00","-181059.00","--","-23.00","-202152.00","--","-23.00","-1.47"
"114/03/26","105","4","1419","新紡","1339575.00","1034202.00","305373.00","--","--","305373.00","343923.00","--","-38550.00","184967.00","146417.00","-4193.00","150610.00","--","--","150610.00","557393.00","--","708003.00","157218.00","--","-6608.00","714611.00","--","-6608.00","0.52"
"114/03/26","105","4","1423","利華","652812.00","607464.00","45348.00","--","--","45348.00","36761.00","--","8587.00","-3463.00","5124.00","129.00","4995.00","--","--","4995.00","-26197.00","--","-21202.00","--","--","--","--","--","--","0.03"
"114/03/26","105","4","1432","大魯閣","997541.00","189687.00","807854.00","--","--","807854.00","1123404.00","--","-315550.00","63537.00","-252013.00","1800.00","-253813.00","71059.00","--","-182754.00","-57504.00","--","-240258.00","-141889.00","--","-40865.00","-199393.00","--","-40865.00","-0.85"
"114/03/26","105","4","1434","福懋","39848986.00","34354879.00","5494107.00","--","--","5494107.00","2721875.00","--","2772232.00","1702567.00","4474799.00","634299.00","3840500.00","--","--","3840500.00","12457558.00","--","16298058.00","3481285.00","--","359215.00","15824162.00","--","473896.00","2.07"
"114/03/26","105","4","1435","中福","29404.00","2626.00","26778.00","0.00","0.00","26778.00","32454.00","0.00","-5676.00","-326.00","-6002.00","72.00","-6074.00","0.00","--","-6074.00","0.00","--","-6074.00","-6074.00","--","0.00","-6074.00","0.00","0.00","-0.05"
"114/03/26","105","4","1436","華友聯","1306962.00","1015327.00","291635.00","--","--","291635.00","151779.00","--","139856.00","-75061.00","64795.00","21750.00","43045.00","--","--","43045.00","--","--","43045.00","43045.00","--","--","43045.00","--","--","0.57"
"114/03/26","105","4","1437","勤益控","578394.00","207098.00","371296.00","--","--","371296.00","118788.00","--","252508.00","224419.00","476927.00","46422.00","430505.00","--","--","430505.00","-57292.00","--","373213.00","430686.00","--","-181.00","375330.00","--","-2117.00","2.19"
"114/03/26","105","4","1438","三地開發","62.00","79.00","-17.00","0.00","0.00","-17.00","7929.00","--","-7946.00","912.00","-7034.00","0.00","-7034.00","--","--","-7034.00","--","--","-7034.00","--","--","--","--","--","--","-0.07"
"114/03/26","105","4","1439","雋揚","359364.00","344346.00","15018.00","--","--","15018.00","32856.00","--","-17838.00","48278.00","30440.00","4968.00","25472.00","--","--","25472.00","0.00","--","25472.00","--","--","--","--","--","--","0.28"
"114/03/26","105","4","1440","南紡","19457874.00","17196189.00","2261685.00","--","--","2261685.00","2097830.00","--","163855.00","484663.00","648518.00","171988.00","476530.00","--","--","476530.00","-623816.00","--","-147286.00","577339.00","--","-100809.00","-46483.00","--","-100803.00","0.35"
"114/03/26","105","4","1441","大東","1591339.00","1598818.00","-7479.00","--","--","-7479.00","181582.00","--","-189061.00","-22724.00","-211785.00","0.00","-211785.00","--","--","-211785.00","-9714.00","--","-221499.00","-211785.00","--","--","-221499.00","--","--","-2.36"
"114/03/26","105","4","1442","名軒","5311889.00","4289464.00","1022425.00","--","--","1022425.00","235557.00","--","786868.00","-117343.00","669525.00","118240.00","551285.00","--","--","551285.00","-722.00","--","550563.00","551285.00","--","0.00","550563.00","--","0.00","2.05"
"114/03/26","105","4","1443","立益物流","1278011.00","1213326.00","64685.00","--","--","64685.00","132564.00","--","-67879.00","-168003.00","-235882.00","6461.00","-242343.00","--","--","-242343.00","125125.00","--","-117218.00","-181312.00","--","-61031.00","-114639.00","--","-2579.00","-1.34"
"114/03/26","105","4","1444","力麗","9612742.00","8917522.00","695220.00","40.00","--","695180.00","574898.00","--","120282.00","-33846.00","86436.00","16889.00","69547.00","--","--","69547.00","-151693.00","--","-82146.00","62804.00","--","6743.00","-80082.00","--","-2064.00","0.07"
"114/03/26","105","4","1445","大宇","1677198.00","1472421.00","204777.00","--","--","204777.00","144303.00","--","60474.00","13286.00","73760.00","10920.00","62840.00","--","--","62840.00","-26119.00","--","36721.00","62840.00","--","--","36721.00","--","--","0.45"
"114/03/26","105","4","1446","宏和","922575.00","694834.00","227741.00","--","--","227741.00","148816.00","--","78925.00","-1563.00","77362.00","12186.00","65176.00","--","--","65176.00","-14128.00","--","51048.00","65176.00","--","--","51048.00","--","--","0.47"
"114/03/26","105","4","1447","力鵬","14282759.00","13625967.00","656792.00","--","--","656792.00","665525.00","--","-8733.00","-36607.00","-45340.00","16484.00","-61824.00","--","--","-61824.00","-263606.00","--","-325430.00","-85780.00","--","23956.00","-291091.00","--","-34339.00","-0.10"
"114/03/26","105","4","1449","佳和","3007385.00","2851906.00","155479.00","--","--","155479.00","369163.00","--","-213684.00","72413.00","-141271.00","40753.00","-182024.00","--","--","-182024.00","-1242.00","--","-183266.00","-187044.00","--","5020.00","-192243.00","--","8977.00","-1.56"
"114/03/26","105","4","1451","年興","13009849.00","11409913.00","1599936.00","--","--","1599936.00","778907.00","--","821029.00","95643.00","916672.00","186139.00","730533.00","--","--","730533.00","-234802.00","--","495731.00","732743.00","--","-2210.00","499335.00","--","-3604.00","1.83"
"114/03/26","105","4","1452","宏益","1973843.00","1663401.00","310442.00","--","--","310442.00","124256.00","--","186186.00","54904.00","241090.00","41582.00","199508.00","--","--","199508.00","-1437.00","--","198071.00","199508.00","--","--","198071.00","--","--","1.50"
"114/03/26","105","4","1453","大將","53147.00","58380.00","-5233.00","--","--","-5233.00","29129.00","--","-34362.00","24317.00","-10045.00","629.00","-10674.00","--","--","-10674.00","7610.00","--","-3064.00","-10704.00","--","30.00","-3094.00","--","30.00","-0.12"
"114/03/26","105","4","1454","台富","1853917.00","1641807.00","212110.00","--","--","212110.00","154795.00","-234.00","57081.00","10886.00","67967.00","14856.00","53111.00","--","--","53111.00","-25418.00","--","27693.00","53111.00","--","0.00","27693.00","--","0.00","0.40"
"114/03/26","105","4","1455","集盛","13045384.00","12360620.00","684764.00","--","--","684764.00","485571.00","--","199193.00","55827.00","255020.00","46692.00","208328.00","--","--","208328.00","18682.00","--","227010.00","208328.00","--","--","227010.00","--","--","0.34"
"114/03/26","105","4","1456","怡華","976107.00","797695.00","178412.00","--","--","178412.00","80789.00","1377.00","99000.00","-41303.00","57697.00","10519.00","47178.00","--","--","47178.00","-19134.00","--","28044.00","--","--","--","--","--","--","0.50"
"114/03/26","105","4","1457","宜進","4582499.00","4292634.00","289865.00","--","--","289865.00","277439.00","--","12426.00","73308.00","85734.00","51802.00","33932.00","--","--","33932.00","-30822.00","--","3110.00","68502.00","--","-34570.00","37977.00","--","-34867.00","0.26"
"114/03/26","105","4","1459","聯發","2946770.00","2844213.00","102557.00","--","--","102557.00","152530.00","--","-49973.00","-383407.00","-433380.00","3917.00","-437297.00","--","--","-437297.00","376203.00","--","-61094.00","-437996.00","--","699.00","-61793.00","--","699.00","-1.38"
"114/03/26","105","4","1460","宏遠","8810486.00","6875735.00","1934751.00","--","--","1934751.00","1342439.00","7066.00","599378.00","16882.00","616260.00","91833.00","524427.00","--","--","524427.00","-122776.00","--","401651.00","524423.00","--","4.00","401647.00","--","4.00","1.20"
"114/03/26","105","4","1463","強盛新","2117108.00","1215458.00","901650.00","--","--","901650.00","204150.00","--","697500.00","95145.00","792645.00","23713.00","768932.00","--","--","768932.00","-24485.00","--","744447.00","639529.00","--","129403.00","615044.00","--","129403.00","3.95"
"114/03/26","105","4","1464","得力","7550482.00","6131481.00","1419001.00","--","--","1419001.00","941183.00","-8192.00","469626.00","-41893.00","427733.00","-14501.00","442234.00","--","--","442234.00","-191070.00","--","251164.00","383164.00","--","59070.00","208626.00","--","42538.00","1.45"
"114/03/26","105","4","1465","偉全","1955078.00","1627546.00","327532.00","--","--","327532.00","231814.00","--","95718.00","28512.00","124230.00","6682.00","117548.00","--","--","117548.00","-88382.00","--","29166.00","74431.00","--","43117.00","26834.00","--","2332.00","0.72"
"114/03/26","105","4","1466","聚隆","3676208.00","3492261.00","183947.00","0.00","0.00","183947.00","265373.00","--","-81426.00","-44693.00","-126119.00","-24837.00","-101282.00","0.00","--","-101282.00","1047.00","--","-100235.00","-101282.00","0.00","0.00","-100235.00","0.00","0.00","-0.91"
"114/03/26","105","4","1467","南緯","7109396.00","5838692.00","1270704.00","--","--","1270704.00","1214854.00","--","55850.00","-126775.00","-70925.00","91718.00","-162643.00","--","--","-162643.00","-55783.00","--","-218426.00","15269.00","--","-177912.00","-13298.00","--","-205128.00","0.07"
"114/03/26","105","4","1468","昶和","576532.00","440688.00","135844.00","--","--","135844.00","127518.00","--","8326.00","-53810.00","-45484.00","0.00","-45484.00","--","--","-45484.00","-10248.00","--","-55732.00","-40005.00","--","-5479.00","-48138.00","--","-7594.00","-0.25"
"114/03/26","105","4","1470","大統新創","685778.00","531084.00","154694.00","--","--","154694.00","106879.00","4392.00","52207.00","4325.00","56532.00","9576.00","46956.00","--","--","46956.00","-7086.00","--","39870.00","--","--","--","--","--","--","0.55"
"114/03/26","105","4","1471","首利","1187138.00","1245438.00","-58300.00","--","--","-58300.00","296898.00","--","-355198.00","-30895.00","-386093.00","-1034.00","-385059.00","--","--","-385059.00","-146583.00","--","-531642.00","-385060.00","--","1.00","-531643.00","--","1.00","-1.91"
"114/03/26","105","4","1472","三洋實業","798416.00","774307.00","24109.00","--","--","24109.00","81693.00","142335.00","84751.00","-7005.00","77746.00","13133.00","64613.00","--","--","64613.00","-4479.00","--","60134.00","65672.00","--","-1059.00","61193.00","--","-1059.00","0.89"
"114/03/26","105","4","1473","台南","9332517.00","7807074.00","1525443.00","--","--","1525443.00","1231990.00","--","293453.00","-33478.00","259975.00","78525.00","181450.00","--","--","181450.00","-81902.00","--","99548.00","224416.00","--","-42966.00","146092.00","--","-46544.00","1.54"
"114/03/26","105","4","1474","弘裕","3243968.00","2797318.00","446650.00","--","--","446650.00","266363.00","--","180287.00","-28798.00","151489.00","29839.00","121650.00","--","--","121650.00","-35308.00","--","86342.00","121650.00","--","--","86342.00","--","--","0.94"
"114/03/26","105","4","1475","業旺","184449.00","208960.00","-24511.00","--","--","-24511.00","41356.00","--","-65867.00","-9971.00","-75838.00","-120.00","-75718.00","--","--","-75718.00","22735.00","--","-52983.00","-102093.00","--","26375.00","-95614.00","--","42631.00","-1.94"
"114/03/26","105","4","1476","儒鴻","24525694.00","17572504.00","6953190.00","--","--","6953190.00","2352323.00","--","4600867.00","-55387.00","4545480.00","885963.00","3659517.00","--","--","3659517.00","-73279.00","--","3586238.00","3659517.00","--","0.00","3586238.00","--","0.00","13.67"
"114/03/26","105","4","1477","聚陽","22127939.00","17610504.00","4517435.00","--","--","4517435.00","2568395.00","--","1949040.00","-39717.00","1909323.00","366692.00","1542631.00","--","--","1542631.00","-180762.00","--","1361869.00","1522860.00","--","19771.00","1344607.00","--","17262.00","7.39"
"114/03/26","105","4","1503","士電","21411090.00","17152721.00","4258369.00","--","--","4258369.00","2830261.00","--","1428108.00","293638.00","1721746.00","415561.00","1306185.00","--","--","1306185.00","-553796.00","--","752389.00","1246923.00","--","59262.00","723604.00","--","28785.00","2.39"
