出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","104","1","1443","立益物流","42203.00","16426.00","-16439.00","11117.00","53307.00","64622.00","117929.00"
"114/03/26","104","1","1444","力麗","313243.00","-139677.00","330521.00","-22825.00","481262.00","1189545.00","1670807.00"
"114/03/26","104","1","1445","大宇","69094.00","-4443.00","-11.00","-1.00","64639.00","115175.00","179814.00"
"114/03/26","104","1","1446","宏和","-53197.00","95.00","59442.00","-1322.00","5018.00","169386.00","174404.00"
"114/03/26","104","1","1447","力鵬","533976.00","-2038761.00","2849739.00","8494.00","1353448.00","761186.00","2114634.00"
"114/03/26","104","1","1449","佳和","-127289.00","18423.00","56974.00","--","-51892.00","143612.00","91720.00"
"114/03/26","104","1","1451","年興","223029.00","-21005.00","-79905.00","-40874.00","81245.00","1429766.00","1511011.00"
"114/03/26","104","1","1452","宏益","--","--","--","--","--","--","--"
"114/03/26","104","1","1453","大將","-13178.00","-12371.00","16675.00","--","-8874.00","20949.00","12075.00"
"114/03/26","104","1","1454","台富","10291.00","-13071.00","6000.00","--","3220.00","95698.00","98918.00"
"114/03/26","104","1","1455","集盛","-358954.00","-66154.00","291679.00","-62.00","-133491.00","194720.00","61229.00"
"114/03/26","104","1","1456","怡華","-120817.00","50393.00","81775.00","--","11351.00","5708.00","17059.00"
"114/03/26","104","1","1457","宜進","-46188.00","289812.00","-200595.00","-123.00","42906.00","205091.00","247997.00"
"114/03/26","104","1","1459","聯發","186993.00","-118886.00","-444991.00","-3695.00","-380579.00","1145004.00","764425.00"
"114/03/26","104","1","1460","宏遠","149110.00","-142690.00","109979.00","-10916.00","105483.00","251616.00","357099.00"
"114/03/26","104","1","1463","強盛新","-46742.00","-2490.00","30000.00","0.00","-19232.00","555415.00","536183.00"
"114/03/26","104","1","1464","得力","-126560.00","-58317.00","-193730.00","6503.00","-372104.00","902261.00","530157.00"
"114/03/26","104","1","1465","偉全","-278445.00","104034.00","-5547.00","-4653.00","-184611.00","392060.00","207449.00"
"114/03/26","104","1","1466","聚隆","20713.00","-90979.00","177074.00","--","106808.00","209623.00","316431.00"
"114/03/26","104","1","1467","南緯","117474.00","-140066.00","-124936.00","-40578.00","-188106.00","1583517.00","1395411.00"
"114/03/26","104","1","1468","昶和","7133.00","5142.00","-45201.00","4639.00","-28287.00","194242.00","165955.00"
"114/03/26","104","1","1470","大統新創","--","--","--","--","--","--","--"
"114/03/26","104","1","1471","首利","18358.00","-41920.00","84988.00","-7476.00","53950.00","755436.00","809386.00"
"114/03/26","104","1","1472","三洋實業","-578.00","-8155.00","-1965.00","-241.00","-10939.00","122294.00","111355.00"
"114/03/26","104","1","1473","台南","-433032.00","-112384.00","-20252.00","-34531.00","-600199.00","1548577.00","948378.00"
"114/03/26","104","1","1474","弘裕","-37435.00","-27659.00","139050.00","-1616.00","72340.00","370830.00","443170.00"
"114/03/26","104","1","1475","業旺","-6471.00","9378.00","-17099.00","450.00","-13742.00","28567.00","14825.00"
"114/03/26","104","1","1476","儒鴻","794061.00","-140805.00","30132.00","13457.00","696845.00","1849871.00","2546716.00"
"114/03/26","104","1","1477","聚陽","306588.00","-82356.00","388569.00","-12796.00","600005.00","1648409.00","2248414.00"
"114/03/26","104","1","1503","士電","-35062.00","-97992.00","377659.00","-38595.00","206010.00","1424028.00","1630038.00"
"114/03/26","104","1","1504","東元","-307772.00","-210281.00","-1253467.00","-341055.00","-2112575.00","17201690.00","15089115.00"
"114/03/26","104","1","1506","正道","3540.00","-50470.00","337565.00","-15813.00","274822.00","83558.00","358380.00"
"114/03/26","104","1","1512","瑞利","34831.00","59837.00","-24910.00","-17809.00","51949.00","356798.00","408747.00"
"114/03/26","104","1","1513","中興電","-241729.00","-27935.00","492364.00","-11362.00","211338.00","955095.00","1166433.00"
"114/03/26","104","1","1514","亞力","-145023.00","-5547.00","176037.00","-383.00","25084.00","369359.00","394443.00"
"114/03/26","104","1","1515","力山","80422.00","-109558.00","97802.00","-14875.00","53791.00","461575.00","515366.00"
"114/03/26","104","1","1516","川飛","--","--","--","--","--","--","--"
"114/03/26","104","1","1517","利奇","20624.00","19485.00","0.00","-12498.00","27611.00","1117387.00","1144998.00"
"114/03/26","104","1","1519","華城","-147671.00","-16013.00","-96464.00","-10220.00","-270368.00","406531.00","136163.00"
"114/03/26","104","1","1521","大億","35549.00","-27400.00","93445.00","-442.00","101152.00","155360.00","256512.00"
"114/03/26","104","1","1522","堤維西","394575.00","-476675.00","114831.00","-51606.00","-18875.00","717703.00","698828.00"
"114/03/26","104","1","1524","耿鼎","116423.00","28401.00","-121426.00","--","23398.00","185005.00","208403.00"
"114/03/26","104","1","1525","江申","-19252.00","2075.00","0.00","-6.00","-17183.00","33816.00","16633.00"
"114/03/26","104","1","1526","日馳","-7059.00","-9317.00","82878.00","-9521.00","56981.00","110408.00","167389.00"
"114/03/26","104","1","1527","鑽全","--","--","--","--","--","--","--"
"114/03/26","104","1","1528","恩德","79773.00","-27103.00","-4249.00","-10266.00","38155.00","567333.00","605488.00"
"114/03/26","104","1","1529","樂事綠能","-29403.00","-7474.00","-3102.00","--","-39979.00","53051.00","13072.00"
"114/03/26","104","1","1530","亞崴","-69962.00","-16732.00","106790.00","-2171.00","17925.00","831447.00","849372.00"
"114/03/26","104","1","1531","高林股","-121572.00","44560.00","-44575.00","-120.00","-121707.00","1078234.00","956527.00"
"114/03/26","104","1","1532","勤美","797670.00","-123081.00","-583942.00","-17732.00","72915.00","2121818.00","2194733.00"
"114/03/26","104","1","1533","車王電","-84255.00","-21518.00","-362.00","-9850.00","-115985.00","1027229.00","911244.00"
"114/03/26","104","1","1535","中宇","-440434.00","-65885.00","303184.00","-2745.00","-205880.00","1560457.00","1354577.00"
"114/03/26","104","1","1536","和大","-26163.00","-253699.00","488429.00","-13546.00","195021.00","552882.00","747903.00"
"114/03/26","104","1","1537","廣隆","396713.00","-57394.00","16150.00","-6525.00","348944.00","489665.00","838609.00"
"114/03/26","104","1","1538","正峰","-53533.00","-18503.00","9398.00","-2615.00","-65253.00","174868.00","109615.00"
"114/03/26","104","1","1539","巨庭","147757.00","-138630.00","121500.00","4824.00","135451.00","272090.00","407541.00"
"114/03/26","104","1","1540","喬福","-3912.00","-725.00","20000.00","-8842.00","6521.00","852904.00","859425.00"
"114/03/26","104","1","1541","錩泰","88694.00","-5076.00","-88130.00","-749.00","-5261.00","23946.00","18685.00"
"114/03/26","104","1","1558","伸興","138634.00","-118313.00","0.00","-3923.00","16398.00","1587267.00","1603665.00"
"114/03/26","104","1","1560","中砂","--","--","--","--","--","--","--"
"114/03/26","104","1","1568","倉佑","18121.00","-24579.00","76250.00","-2780.00","67012.00","169051.00","236063.00"
"114/03/26","104","1","1582","信錦","2621.00","19813.00","-21399.00","-62168.00","-61133.00","2714813.00","2653680.00"
"114/03/26","104","1","1583","程泰","-32326.00","-40300.00","73140.00","-18944.00","-18430.00","1484801.00","1466371.00"
"114/03/26","104","1","1589","永冠-KY","190169.00","-607040.00","-124372.00","-21844.00","-563087.00","2942384.00","2379297.00"
"114/03/26","104","1","1590","亞德客-KY","182638.00","-522513.00","781612.00","12807.00","454544.00","1644721.00","2099265.00"
"114/03/26","104","1","1597","直得","69795.00","-5082.00","-36031.00","-6948.00","21734.00","464566.00","486300.00"
"114/03/26","104","1","1603","華電","-39576.00","147695.00","-97876.00","-445.00","9798.00","19691.00","29489.00"
"114/03/26","104","1","1604","聲寶","83161.00","-1926.00","116541.00","-5007.00","192769.00","615708.00","808477.00"
"114/03/26","104","1","1605","華新","-1465707.00","1052856.00","2283132.00","-378495.00","1491786.00","6417086.00","7908872.00"
"114/03/26","104","1","1608","華榮","53536.00","-53105.00","20892.00","--","21323.00","376152.00","397475.00"
"114/03/26","104","1","1609","大亞","257088.00","-121087.00","-479225.00","10902.00","-332322.00","3713711.00","3381389.00"
"114/03/26","104","1","1611","中電","137795.00","181504.00","-449194.00","-896.00","-130791.00","785682.00","654891.00"
"114/03/26","104","1","1612","宏泰","57925.00","-37903.00","4704.00","-640.00","24086.00","826847.00","850933.00"
"114/03/26","104","1","1614","三洋電","70391.00","-147122.00","25875.00","--","-50856.00","105375.00","54519.00"
"114/03/26","104","1","1615","大山","67683.00","-25960.00","-93000.00","--","-51277.00","108711.00","57434.00"
"114/03/26","104","1","1616","億泰","57038.00","467034.00","-286416.00","-5585.00","232071.00","121188.00","353259.00"
"114/03/26","104","1","1617","榮星","108148.00","-21526.00","29137.00","-32223.00","83536.00","1015484.00","1099020.00"
"114/03/26","104","1","1618","合機","-37255.00","15708.00","-1000.00","-53.00","-22600.00","781581.00","758981.00"
"114/03/26","104","1","1626","艾美特-KY","-61164.00","-441283.00","568788.00","-2209.00","64132.00","523194.00","587326.00"
"114/03/26","104","1","1702","南僑","466480.00","-211708.00","207722.00","-5105.00","457389.00","4461887.00","4919276.00"
"114/03/26","104","1","1707","葡萄王","285364.00","-109014.00","--","242.00","176592.00","1373835.00","1550427.00"
"114/03/26","104","1","1708","東鹼","291537.00","-295308.00","-40066.00","-9027.00","-52864.00","1006196.00","953332.00"
"114/03/26","104","1","1709","和益","615477.00","-199646.00","-440030.00","-89.00","-24288.00","1057969.00","1033681.00"
"114/03/26","104","1","1710","東聯","-670.00","-1138865.00","644935.00","-31367.00","-525967.00","3066613.00","2540646.00"
"114/03/26","104","1","1711","永光","379265.00","-220039.00","-135686.00","-12494.00","11046.00","635857.00","646903.00"
"114/03/26","104","1","1712","興農","-653612.00","-280334.00","387113.00","-9390.00","-556223.00","1515806.00","959583.00"
"114/03/26","104","1","1713","國化","--","--","--","--","--","--","--"
"114/03/26","104","1","1714","和桐","1419314.00","-344422.00","-2340255.00","-30577.00","-1295940.00","7347539.00","6051599.00"
"114/03/26","104","1","1717","長興","1334542.00","591801.00","-436010.00","-95386.00","1394947.00","5417390.00","6812337.00"
"114/03/26","104","1","1720","生達","124182.00","-53444.00","-13802.00","-270.00","56666.00","543233.00","599899.00"
"114/03/26","104","1","1721","三晃","31446.00","14810.00","-39873.00","-585.00","5798.00","168584.00","174382.00"
"114/03/26","104","1","1722","台肥","1453106.00","-230552.00","-981694.00","-1603.00","239257.00","610560.00","849817.00"
"114/03/26","104","1","1723","中碳","473275.00","-323884.00","74042.00","-941.00","222492.00","1097928.00","1320420.00"
"114/03/26","104","1","1725","元禎","156925.00","10886.00","-125093.00","-3507.00","39211.00","700934.00","740145.00"
"114/03/26","104","1","1726","永記","328149.00","-114346.00","7834.00","-28925.00","192712.00","2723627.00","2916339.00"
"114/03/26","104","1","1727","中華化","93539.00","-74604.00","-18416.00","-244.00","275.00","55380.00","55655.00"
"114/03/26","104","1","1730","花仙子","60227.00","-62477.00","-10699.00","-1265.00","-14214.00","285901.00","271687.00"
"114/03/26","104","1","1731","美吾華","-49311.00","13064.00","--","-1716.00","-37963.00","315775.00","277812.00"
"114/03/26","104","1","1732","毛寶","-18176.00","-2268.00","--","-208.00","-20652.00","125004.00","104352.00"
"114/03/26","104","1","1733","五鼎","113122.00","155095.00","--","4532.00","272749.00","217772.00","490521.00"
"114/03/26","104","1","1734","杏輝","2008.00","-146218.00","-11460.00","-14233.00","-169903.00","1263099.00","1093196.00"
"114/03/26","104","1","1735","日勝化","107429.00","-13911.00","-63958.00","-16964.00","12596.00","241564.00","254160.00"
"114/03/26","104","1","1736","喬山","176509.00","-58700.00","-433674.00","-505152.00","-821017.00","5096716.00","4275699.00"
"114/03/26","104","1","1737","臺鹽","44408.00","103337.00","20561.00","-1315.00","166991.00","719848.00","886839.00"
"114/03/26","104","1","1752","南光","--","--","--","--","--","--","--"
"114/03/26","104","1","1762","中化生","-89809.00","656158.00","-631644.00","-141.00","-65436.00","221456.00","156020.00"
"114/03/26","104","1","1773","勝一","467052.00","-42181.00","-159893.00","-31.00","264947.00","165488.00","430435.00"
"114/03/26","104","1","1783","和康生","-67210.00","65557.00","4900.00","-169.00","3078.00","45393.00","48471.00"
"114/03/26","104","1","1786","科妍","9728.00","-45935.00","-39029.00","-93.00","-75329.00","366492.00","291163.00"
"114/03/26","104","1","1789","神隆","240652.00","-269640.00","105699.00","3208.00","79919.00","1927603.00","2007522.00"
"114/03/26","104","1","1795","美時","231976.00","-68524.00","-102177.00","-18943.00","42332.00","1095516.00","1137848.00"
"114/03/26","104","1","1802","台玻","859459.00","-995615.00","-2341142.00","104085.00","-2373213.00","6510559.00","4137346.00"
"114/03/26","104","1","1805","寶徠","-15308.00","-2700.00","-8000.00","--","-26008.00","465256.00","439248.00"
"114/03/26","104","1","1806","冠軍","266229.00","-302438.00","145103.00","-2656.00","106238.00","1964287.00","2070525.00"
"114/03/26","104","1","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","104","1","1809","中釉","76484.00","-16363.00","-48134.00","-26764.00","-14777.00","685304.00","670527.00"
"114/03/26","104","1","1810","和成","10972.00","-66394.00","19453.00","-5455.00","-41424.00","754542.00","713118.00"
"114/03/26","104","1","1817","凱撒衛","40566.00","-43137.00","-4696.00","-7099.00","-14366.00","339302.00","324936.00"
"114/03/26","104","1","1903","士紙","46214.00","-7941.00","-32252.00","--","6021.00","20879.00","26900.00"
"114/03/26","104","1","1904","正隆","-29235.00","-464601.00","745431.00","912.00","252507.00","3621374.00","3873881.00"
"114/03/26","104","1","1905","華紙","63966.00","-1246991.00","1291232.00","-1452.00","106755.00","376748.00","483503.00"
"114/03/26","104","1","1906","寶隆","-34259.00","2499.00","-165068.00","--","-196828.00","227573.00","30745.00"
"114/03/26","104","1","1907","永豐餘","399373.00","-1631667.00","3068500.00","-24233.00","1811973.00","2773107.00","4585080.00"
"114/03/26","104","1","1909","榮成","1353393.00","-592857.00","-1580370.00","96859.00","-722975.00","2541070.00","1818095.00"
"114/03/26","104","1","2002","中鋼","10621045.00","-5466067.00","-3068900.00","-334335.00","1751743.00","10659657.00","12411400.00"
"114/03/26","104","1","2006","東和鋼鐵","915922.00","-135915.00","-1041087.00","-5096.00","-266176.00","1910409.00","1644233.00"
"114/03/26","104","1","2007","燁興","29275.00","-148346.00","224964.00","--","105893.00","577368.00","683261.00"
"114/03/26","104","1","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","104","1","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","104","1","2010","春源","933719.00","-295151.00","-848864.00","-12944.00","-223240.00","890269.00","667029.00"
"114/03/26","104","1","2012","春雨","292073.00","-107494.00","231139.00","-11639.00","404079.00","902754.00","1306833.00"
"114/03/26","104","1","2013","中鋼構","-608630.00","-5891.00","648114.00","-2630.00","30963.00","292264.00","323227.00"
"114/03/26","104","1","2014","中鴻","-1735789.00","-43747.00","1848670.00","--","69134.00","19604.00","88738.00"
"114/03/26","104","1","2015","豐興","777344.00","-208047.00","56386.00","0.00","625683.00","2043764.00","2669447.00"
"114/03/26","104","1","2017","官田鋼","228096.00","-71145.00","-139875.00","--","17076.00","255491.00","272567.00"
"114/03/26","104","1","2020","美亞","-35514.00","25793.00","70630.00","-12853.00","48056.00","366935.00","414991.00"
"114/03/26","104","1","2022","聚亨","263162.00","-78275.00","-1091.00","-64838.00","118958.00","447926.00","566884.00"
"114/03/26","104","1","2023","燁輝","331509.00","-1729440.00","-192629.00","-6271.00","-1596831.00","8866805.00","7269974.00"
"114/03/26","104","1","2024","志聯","48333.00","-10196.00","-51179.00","0.00","-13042.00","140110.00","127068.00"
"114/03/26","104","1","2025","千興","59777.00","-5787.00","191710.00","0.00","245700.00","222156.00","467856.00"
"114/03/26","104","1","2027","大成鋼","-1528692.00","-719285.00","2472014.00","214202.00","438239.00","1980940.00","2419179.00"
"114/03/26","104","1","2028","威致","--","--","--","--","--","--","--"
"114/03/26","104","1","2029","盛餘","404834.00","-19251.00","-1252.00","-1364.00","382967.00","2999859.00","3382826.00"
"114/03/26","104","1","2030","彰源","260298.00","-39282.00","-18410.00","-9358.00","193248.00","1246491.00","1439739.00"
"114/03/26","104","1","2031","新光鋼","532464.00","389549.00","-743518.00","-638.00","177857.00","398927.00","576784.00"
"114/03/26","104","1","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","104","1","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","104","1","2034","允強","463030.00","-64280.00","-402666.00","--","-3916.00","820104.00","816188.00"
"114/03/26","104","1","2038","海光","563908.00","-43057.00","-514756.00","--","6095.00","211100.00","217195.00"
"114/03/26","104","1","2049","上銀","28090.00","-727158.00","379974.00","-98564.00","-417658.00","2460006.00","2042348.00"
"114/03/26","104","1","2059","川湖","434836.00","-27666.00","-350000.00","-259.00","56911.00","5396781.00","5453692.00"
"114/03/26","104","1","2062","橋椿","70574.00","-534394.00","-235260.00","-28919.00","-727999.00","2595072.00","1867073.00"
"114/03/26","104","1","2101","南港","480585.00","-256529.00","-270049.00","-34232.00","-80225.00","2740813.00","2660588.00"
"114/03/26","104","1","2102","泰豐","225693.00","-113624.00","102499.00","-25329.00","189239.00","1088483.00","1277722.00"
"114/03/26","104","1","2103","台橡","1661841.00","-208909.00","-1674247.00","-61392.00","-282707.00","5092877.00","4810170.00"
"114/03/26","104","1","2104","國際中橡","1451536.00","-237228.00","-120305.00","-35084.00","1058919.00","6266604.00","7325523.00"
"114/03/26","104","1","2105","正新","5796351.00","-4055228.00","-27105.00","-185877.00","1528141.00","21166079.00","22694220.00"
"114/03/26","104","1","2106","建大","1223429.00","-1015083.00","-194700.00","-140734.00","-127088.00","12279655.00","12152567.00"
"114/03/26","104","1","2107","厚生","-1598721.00","-304438.00","810020.00","0.00","-1093139.00","1654772.00","561633.00"
"114/03/26","104","1","2108","南帝","439291.00","74162.00","-174803.00","-13564.00","325086.00","995778.00","1320864.00"
"114/03/26","104","1","2109","華豐","159230.00","-113326.00","-108375.00","-4727.00","-67198.00","1667308.00","1600110.00"
"114/03/26","104","1","2114","鑫永銓","180616.00","-40928.00","0.00","0.00","139688.00","794324.00","934012.00"
"114/03/26","104","1","2115","六暉-KY","113303.00","-167156.00","128690.00","-2792.00","72045.00","500206.00","572251.00"
"114/03/26","104","1","2201","裕隆","-1429777.00","112712.00","1204958.00","-232834.00","-344941.00","19346561.00","19001620.00"
"114/03/26","104","1","2204","中華","888067.00","144958.00","-50784.00","2793.00","985034.00","11211609.00","12196643.00"
"114/03/26","104","1","2206","三陽工業","-1633512.00","18888.00","885046.00","-80072.00","-809650.00","4816320.00","4006670.00"
"114/03/26","104","1","2207","和泰車","3690313.00","-1918753.00","46264.00","15799.00","1833623.00","7288563.00","9122186.00"
"114/03/26","104","1","2208","台船","2105922.00","-100040.00","-2194827.00","--","-188945.00","344342.00","155397.00"
"114/03/26","104","1","2227","裕日車","-785437.00","595417.00","--","-149916.00","-339936.00","12831865.00","12491929.00"
"114/03/26","104","1","2228","劍麟","223520.00","-211688.00","150000.00","-55530.00","106302.00","528517.00","634819.00"
"114/03/26","104","1","2231","為升","195823.00","-52574.00","19666.00","-2743.00","160172.00","465660.00","625832.00"
"114/03/26","104","1","2233","宇隆","-30724.00","-56187.00","-936.00","-7284.00","-95131.00","381954.00","286823.00"
"114/03/26","104","1","2236","百達-KY","94591.00","31994.00","-27702.00","-42223.00","56660.00","160327.00","216987.00"
"114/03/26","104","1","2301","光寶科","-106940.00","-1090924.00","-6292755.00","-291682.00","-7782301.00","66483356.00","58701055.00"
"114/03/26","104","1","2302","麗正","10128.00","-5513.00","-10674.00","-493.00","-6552.00","56399.00","49847.00"
"114/03/26","104","1","2303","聯電","16869811.00","-16497962.00","8154675.00","-775643.00","7750881.00","46212423.00","53963304.00"
"114/03/26","104","1","2305","全友","-94945.00","267044.00","13684.00","-13040.00","172743.00","243332.00","416075.00"
